FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP150.TXT
Local Time: Fri Jul 26 20:19:21 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP150
Comments: OUEST DES ILES ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020726  222647  47   4.1570 N  62  31.6030 W   1.5        4.2*      10.7*       0.9*
020726  222647  47   4.1570 N  62  31.6030 W   1.5        4.2       10.7        0.9 
020726  231926  47  11.1380 N  62  28.8540 W   1.8        4.2       10.7        0.9 
020726  231926  47  11.1380 N  62  28.8540 W   1.8        4.2       10.7        0.9 
020726  231926  47  11.1380 N  62  28.8540 W   1.8        4.2       10.7        0.9 
020726  231926  47  11.1380 N  62  28.8540 W   1.8        4.2       11.3*       0.9 
020726  231926  47  11.1380 N  62  28.8540 W   1.8        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231928  47  11.1380 N  62  28.8550 W   1.7        4.2       11.3        0.9 
020726  231930  47  11.1390 N  62  28.8560 W   2.0        4.2       11.3        0.9 
020726  231930  47  11.1390 N  62  28.8560 W   2.0        4.2       11.3        0.9 
020726  231930  47  11.1390 N  62  28.8560 W   2.0        4.2       11.3        0.9 
020726  231930  47  11.1390 N  62  28.8560 W   2.0        4.2       11.3        0.9 
020726  231930  47  11.1390 N  62  28.8560 W   2.0        4.2       11.3        0.9 
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3        0.9 
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3        0.9 
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3        0.9 
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3        0.9 
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3       11.4*
020726  231932  47  11.1400 N  62  28.8570 W   1.8        4.2       11.3       11.4 
020726  231934  47  11.1410 N  62  28.8580 W   1.8        4.2       11.3       11.4 
020726  231934  47  11.1410 N  62  28.8580 W   1.8        4.2       11.3       11.4 
020726  231934  47  11.1410 N  62  28.8580 W   1.8        4.2       11.3       11.4 
020726  231934  47  11.1410 N  62  28.8580 W   1.8        4.2       11.3       11.4 
020726  231934  47  11.1410 N  62  28.8580 W   1.8        4.2       11.3       11.4 
020726  231936  47  11.1410 N  62  28.8590 W   1.6        4.2       11.3       11.4 
020726  231936  47  11.1410 N  62  28.8590 W   1.6        4.2       11.3       11.4 
020726  231936  47  11.1410 N  62  28.8590 W   1.6        4.2       11.3       11.4 
020726  231936  47  11.1410 N  62  28.8590 W   1.6        4.2       11.3       11.4 
020726  231936  47  11.1410 N  62  28.8590 W   1.6        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231938  47  11.1420 N  62  28.8600 W   1.5        4.2       11.3       11.4 
020726  231940  47  11.1430 N  62  28.8610 W   1.4        4.2       11.3       11.4 
020726  231940  47  11.1430 N  62  28.8610 W   1.4        4.2       11.3       11.4 
020726  231940  47  11.1430 N  62  28.8610 W   1.4        4.2       11.3       11.4 
020726  231940  47  11.1430 N  62  28.8610 W   1.4        4.2       11.3       11.4 
020726  231940  47  11.1430 N  62  28.8610 W   1.4        4.2       11.3       11.4 
020726  231942  47  11.1430 N  62  28.8620 W   1.3        4.2       11.3       11.4 
020726  231942  47  11.1430 N  62  28.8620 W   1.3        4.2       11.3       11.4 
020726  231942  47  11.1430 N  62  28.8620 W   1.3        4.2       11.3       11.4 
020726  231942  47  11.1430 N  62  28.8620 W   1.3        4.2       11.3       11.4 
020726  231942  47  11.1430 N  62  28.8620 W   1.3        4.2       11.3       11.4 
