FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP023.TXT
Local Time: Thu Jun 27 14:38:10 2002

Ship: 001 Trip: GULF01 Tow: GP023
Comments: ZONE 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
020627  163405  47  12.5280 N  60  32.1260 W   0.6       11.0        2.5*      14.9*      70.4*
020627  163405  47  12.5280 N  60  32.1260 W   0.6       11.0        2.5       14.9       70.4 
020627  173814  47  12.2330 N  60  42.0930 W   1.0       11.0        2.5       14.9       70.4 
020627  173814  47  12.2330 N  60  42.0930 W   1.0       11.0        2.5       14.9       70.4 
020627  173814  47  12.2330 N  60  42.0930 W   1.0       11.0        2.5       14.9       70.4 
020627  173814  47  12.2330 N  60  42.0930 W   1.0       11.0        2.5       14.9       70.4 
020627  173814  47  12.2330 N  60  42.0930 W   1.0       11.0        2.5       14.9       70.4 
020627  173816  47  12.2330 N  60  42.0940 W   0.4       11.0        2.5       14.9       70.4 
020627  173816  47  12.2330 N  60  42.0940 W   0.4       11.0        2.5       14.9       70.4 
020627  173816  47  12.2330 N  60  42.0940 W   0.4       11.0        2.5       14.9       70.4 
020627  173816  47  12.2330 N  60  42.0940 W   0.4       11.0        2.5       14.9       70.4 
020627  173816  47  12.2330 N  60  42.0940 W   0.4       11.0        2.5       14.9        8.8*
020627  173818  47  12.2320 N  60  42.0950 W   1.6       11.0        2.5       14.9        8.8 
020627  173818  47  12.2320 N  60  42.0950 W   1.6       11.0        2.5       14.9        8.8 
020627  173818  47  12.2320 N  60  42.0950 W   1.6       11.0        2.5       14.9        8.8 
020627  173818  47  12.2320 N  60  42.0950 W   1.6       11.0        2.5       14.9        8.8 
020627  173818  47  12.2320 N  60  42.0950 W   1.6       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173821  47  12.2320 N  60  42.0960 W   1.1       11.0        2.5       14.9        8.8 
020627  173823  47  12.2320 N  60  42.0970 W   0.8       11.0        2.5       14.9        8.8 
020627  173823  47  12.2320 N  60  42.0970 W   0.8       11.0        2.5       14.9        8.8 
020627  173823  47  12.2320 N  60  42.0970 W   0.8       11.0        2.5       14.9        8.8 
020627  173823  47  12.2320 N  60  42.0970 W   0.8       11.0        2.5       14.9        8.8 
020627  173823  47  12.2320 N  60  42.0970 W   0.8       11.0        2.5       14.9        8.8 
020627  173825  47  12.2320 N  60  42.0980 W   1.7       11.0        2.5       14.9        8.8 
020627  173825  47  12.2320 N  60  42.0980 W   1.7       11.0        2.5       13.9*      11.4*
020627  173825  47  12.2320 N  60  42.0980 W   1.7       11.0        2.5       13.9       11.4 
020627  173825  47  12.2320 N  60  42.0980 W   1.7       11.0        2.5       13.9       11.4 
020627  173825  47  12.2320 N  60  42.0980 W   1.7       11.0        2.5       13.9       11.4 
020627  173827  47  12.2310 N  60  42.0990 W   1.1       11.0        2.5       13.9       11.4 
020627  173827  47  12.2310 N  60  42.0990 W   1.1       11.0        2.5       13.9       11.4 
020627  173827  47  12.2310 N  60  42.0990 W   1.1       11.0        2.5       13.9       11.4 
020627  173827  47  12.2310 N  60  42.0990 W   1.1       11.0        2.5       13.9       11.4 
020627  173827  47  12.2310 N  60  42.0990 W   1.1       11.0        2.5       13.9       11.4 
020627  173829  47  12.2310 N  60  42.1000 W   1.4       11.0        2.5       13.9       11.4 
020627  173829  47  12.2310 N  60  42.1000 W   1.4       11.0        2.5       13.9       11.4 
020627  173829  47  12.2310 N  60  42.1000 W   1.4       11.0        2.5       13.9      128.4*
020627  173829  47  12.2310 N  60  42.1000 W   1.4       11.0        2.5       13.9      128.4 
020627  173829  47  12.2310 N  60  42.1000 W   1.4       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173831  47  12.2310 N  60  42.1010 W   1.2       11.0        2.5       13.9      128.4 
020627  173833  47  12.2300 N  60  42.1020 W   1.6       11.0        2.5       13.9      128.4 
020627  173833  47  12.2300 N  60  42.1020 W   1.6       11.0        2.5       13.9      128.4 
020627  173833  47  12.2300 N  60  42.1020 W   1.6       11.0        2.5       13.9      128.4 
020627  173833  47  12.2300 N  60  42.1020 W   1.6       11.0        2.5       13.9      128.4 
020627  173833  47  12.2300 N  60  42.1020 W   1.6       11.0        2.5       13.9      128.4 
020627  173835  47  12.2300 N  60  42.1030 W   1.8       11.0        2.5       13.9      128.4 
020627  173835  47  12.2300 N  60  42.1030 W   1.8       11.0        2.5        2.8*     128.4 
020627  173835  47  12.2300 N  60  42.1030 W   1.8       11.0        2.5        2.8      128.4 
020627  173835  47  12.2300 N  60  42.1030 W   1.8       11.0        2.5        2.8      128.4 
020627  173835  47  12.2300 N  60  42.1030 W   1.8       12.6*       2.5        2.8      128.4 
020627  173837  47  12.2300 N  60  42.1040 W   1.0       12.6        2.5        2.8      128.4 
020627  173837  47  12.2300 N  60  42.1040 W   1.0       12.6        2.5        2.8      128.4 
020627  173837  47  12.2300 N  60  42.1040 W   1.0       12.6        2.5        2.8      128.4 
020627  173837  47  12.2300 N  60  42.1040 W   1.0       12.6        2.5        2.8      128.4 
020627  173837  47  12.2300 N  60  42.1040 W   1.0       12.6        2.5        2.8      128.4 
020627  173839  47  12.2290 N  60  42.1050 W   2.4       12.6        2.5        2.8      128.4 
020627  173839  47  12.2290 N  60  42.1050 W   2.4       12.6        2.5        2.8      128.4 
020627  173839  47  12.2290 N  60  42.1050 W   2.4       12.6        2.5        2.8      128.4 
020627  173839  47  12.2290 N  60  42.1050 W   2.4       12.6        2.5        4.7*      21.6*
020627  173839  47  12.2290 N  60  42.1050 W   2.4       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173841  47  12.2290 N  60  42.1060 W   0.5       12.6        2.5        4.7       21.6 
020627  173843  47  12.2280 N  60  42.1070 W   2.0       12.6        2.5        4.7       21.6 
020627  173843  47  12.2280 N  60  42.1070 W   2.0       12.6        2.5        4.7       21.6 
020627  173843  47  12.2280 N  60  42.1070 W   2.0       12.6        2.5        4.7       21.6 
020627  173843  47  12.2280 N  60  42.1070 W   2.0       12.6        2.5        4.7       21.6 
020627  173843  47  12.2280 N  60  42.1070 W   2.0       12.6        2.5        4.7       21.6 
