FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP166.TXT
Local Time: Sat Jul 27 19:52:30 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP166
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2*       2.2*       3.1*
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        3.1 
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        3.1 
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        3.1 
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        1.3*
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        1.3 
020727  221733  47  37.9950 N  63  17.5760 W   1.8        3.2        2.2        1.3 
020727  225235  47  33.3180 N  63  17.0660 W   1.6        3.2        2.2        1.3 
020727  225235  47  33.3180 N  63  17.0660 W   1.6        3.2        2.2        1.3 
020727  225235  47  33.3180 N  63  17.0660 W   1.6        3.2        2.2        1.3 
020727  225235  47  33.3180 N  63  17.0660 W   1.6        3.2        2.2        1.3 
020727  225235  47  33.3180 N  63  17.0660 W   1.6        3.2        2.2        1.3 
020727  225237  47  33.3170 N  63  17.0660 W   1.1        3.2        2.2        1.3 
020727  225237  47  33.3170 N  63  17.0660 W   1.1        3.2        2.2        1.3 
020727  225237  47  33.3170 N  63  17.0660 W   1.1        3.2        2.2        1.3 
020727  225237  47  33.3170 N  63  17.0660 W   1.1        4.1*       2.2        1.3 
020727  225237  47  33.3170 N  63  17.0660 W   1.1        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        1.3 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        6.2*
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        6.2 
020727  225239  47  33.3170 N  63  17.0650 W   1.4        4.1        2.2        6.2 
020727  225241  47  33.3160 N  63  17.0640 W   1.5        4.1        2.2        6.2 
020727  225241  47  33.3160 N  63  17.0640 W   1.5        4.1        2.2        6.2 
020727  225241  47  33.3160 N  63  17.0640 W   1.5        4.1        2.2        6.2 
020727  225241  47  33.3160 N  63  17.0640 W   1.5        4.1        2.2        6.2 
020727  225241  47  33.3160 N  63  17.0640 W   1.5        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        6.2 
020727  225243  47  33.3160 N  63  17.0630 W   1.3        4.1        2.2        4.8*
020727  225245  47  33.3150 N  63  17.0620 W   1.4        4.1        2.2        4.8 
020727  225245  47  33.3150 N  63  17.0620 W   1.4        4.1        2.2        4.8 
020727  225245  47  33.3150 N  63  17.0620 W   1.4        4.1        2.2        4.8 
020727  225245  47  33.3150 N  63  17.0620 W   1.4        4.1        2.2        4.8 
020727  225245  47  33.3150 N  63  17.0620 W   1.4        4.1        2.2        4.8 
020727  225247  47  33.3150 N  63  17.0610 W   1.6        4.1        2.2        4.8 
020727  225247  47  33.3150 N  63  17.0610 W   1.6        4.1        2.2        4.8 
020727  225247  47  33.3150 N  63  17.0610 W   1.6        4.1        2.2        4.8 
020727  225247  47  33.3150 N  63  17.0610 W   1.6        4.1        2.2        4.8 
020727  225247  47  33.3150 N  63  17.0610 W   1.6        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1        2.2        4.8 
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1       12.1*       7.9*
020727  225249  47  33.3140 N  63  17.0600 W   1.5        4.1       12.1        7.9 
020727  225251  47  33.3140 N  63  17.0590 W   1.2        4.1       12.1        7.9 
020727  225251  47  33.3140 N  63  17.0590 W   1.2        4.1       12.1        7.9 
020727  225251  47  33.3140 N  63  17.0590 W   1.2        4.1       12.1        7.9 
020727  225251  47  33.3140 N  63  17.0590 W   1.2        4.1       12.1        7.9 
020727  225251  47  33.3140 N  63  17.0590 W   1.2        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225253  47  33.3130 N  63  17.0570 W   1.8        4.1       12.1        7.9 
020727  225255  47  33.3130 N  63  17.0570 W   1.2        4.1       12.1        7.9 
020727  225255  47  33.3130 N  63  17.0570 W   1.2        4.1       12.1        7.9 
020727  225255  47  33.3130 N  63  17.0570 W   1.2        4.1       12.1        8.8*
020727  225255  47  33.3130 N  63  17.0570 W   1.2        4.1       12.1        8.8 
020727  225255  47  33.3130 N  63  17.0570 W   1.2        4.1        5.8*       8.8 
020727  225257  47  33.3120 N  63  17.0550 W   1.7        4.1        5.8        8.8 
020727  225257  47  33.3120 N  63  17.0550 W   1.7        4.1        5.8        8.8 
020727  225257  47  33.3120 N  63  17.0550 W   1.7        4.1        5.8        8.8 
020727  225257  47  33.3120 N  63  17.0550 W   1.7        4.1        5.8        8.8 
020727  225257  47  33.3120 N  63  17.0550 W   1.7        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8        8.8 
020727  225259  47  33.3120 N  63  17.0540 W   1.5        4.1        5.8       10.1*
020727  225301  47  33.3110 N  63  17.0530 W   1.3        4.1        5.8       10.1 
020727  225301  47  33.3110 N  63  17.0530 W   1.3        4.1        5.8       10.1 
020727  225301  47  33.3110 N  63  17.0530 W   1.3        4.1        5.8       10.1 
020727  225301  47  33.3110 N  63  17.0530 W   1.3        4.1        5.8       10.1 
020727  225301  47  33.3110 N  63  17.0530 W   1.3        4.1        5.8       10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1        5.8       10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1        5.8       10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1       11.8*      10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1       11.8       10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1       11.8       10.1 
020727  225303  47  33.3110 N  63  17.0520 W   1.8        4.1       11.8       10.1 
020727  225305  47  33.3100 N  63  17.0510 W   1.2        4.1       11.8       10.1 
020727  225305  47  33.3100 N  63  17.0510 W   1.2        4.1       11.8       10.1 
020727  225305  47  33.3100 N  63  17.0510 W   1.2        4.1       11.8       10.1 
020727  225305  47  33.3100 N  63  17.0510 W   1.2        4.1       11.8       10.1*
020727  225305  47  33.3100 N  63  17.0510 W   1.2        4.1       11.8       10.1 
020727  225307  47  33.3100 N  63  17.0500 W   1.8        4.1       11.8       10.1 
020727  225307  47  33.3100 N  63  17.0500 W   1.8        4.1       11.8       10.1 
020727  225307  47  33.3100 N  63  17.0500 W   1.8        4.1       11.8       10.1 
020727  225307  47  33.3100 N  63  17.0500 W   1.8        4.1       11.8       10.1 
020727  225307  47  33.3100 N  63  17.0500 W   1.8        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225309  47  33.3090 N  63  17.0490 W   1.4        4.1       11.8       10.1 
020727  225311  47  33.3080 N  63  17.0480 W   1.8        4.1       11.8       10.1 
020727  225311  47  33.3080 N  63  17.0480 W   1.8        4.1       11.8       10.1 
020727  225311  47  33.3080 N  63  17.0480 W   1.8        4.1       11.8       11.4*
020727  225311  47  33.3080 N  63  17.0480 W   1.8        4.1       11.8       11.4 
020727  225311  47  33.3080 N  63  17.0480 W   1.8        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225313  47  33.3080 N  63  17.0470 W   1.3        4.1       11.8       11.4 
020727  225315  47  33.3070 N  63  17.0450 W   1.9        4.1       11.8       11.4 
020727  225315  47  33.3070 N  63  17.0450 W   1.9        4.1       11.6*      11.4 
020727  225315  47  33.3070 N  63  17.0450 W   1.9        4.1       11.6       11.4 
020727  225315  47  33.3070 N  63  17.0450 W   1.9        4.1       11.6       11.4 
020727  225315  47  33.3070 N  63  17.0450 W   1.9        4.1       11.6       13.6*
020727  225317  47  33.3070 N  63  17.0440 W   1.3        4.1       11.6       13.6 
020727  225317  47  33.3070 N  63  17.0440 W   1.3        4.1       11.6       13.6 
020727  225317  47  33.3070 N  63  17.0440 W   1.3        4.1       11.6       13.6 
020727  225317  47  33.3070 N  63  17.0440 W   1.3        4.1       11.6       13.6 
020727  225317  47  33.3070 N  63  17.0440 W   1.3        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225319  47  33.3060 N  63  17.0430 W   1.8        4.1       11.6       13.6 
020727  225321  47  33.3060 N  63  17.0420 W   1.5        4.1       11.6       13.6 
020727  225321  47  33.3060 N  63  17.0420 W   1.5        4.1       11.6       13.6 
020727  225321  47  33.3060 N  63  17.0420 W   1.5        4.1        2.8*      13.6 
020727  225321  47  33.3060 N  63  17.0420 W   1.5        4.1        2.8       13.6*
020727  225321  47  33.3060 N  63  17.0420 W   1.5        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225323  47  33.3050 N  63  17.0410 W   1.7        4.1        2.8       13.6 
020727  225325  47  33.3050 N  63  17.0400 W   1.4        4.1        2.8       13.6 
020727  225325  47  33.3050 N  63  17.0400 W   1.4        4.1        2.8       13.6 
020727  225325  47  33.3050 N  63  17.0400 W   1.4        4.1        2.8       13.6 
020727  225325  47  33.3050 N  63  17.0400 W   1.4        4.1        2.8       13.6 
020727  225325  47  33.3050 N  63  17.0400 W   1.4        4.1        2.8       13.6 
020727  225327  47  33.3040 N  63  17.0390 W   1.6        4.1        2.8       13.6 
020727  225327  47  33.3040 N  63  17.0390 W   1.6        4.1        2.8       13.6 
020727  225327  47  33.3040 N  63  17.0390 W   1.6        4.1        2.8       16.3*
020727  225327  47  33.3040 N  63  17.0390 W   1.6        2.7*       2.8       16.3 
020727  225327  47  33.3040 N  63  17.0390 W   1.6        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225329  47  33.3030 N  63  17.0380 W   1.7        2.7        2.8       16.3 
020727  225331  47  33.3030 N  63  17.0370 W   1.4        2.7        2.8       16.3 
020727  225331  47  33.3030 N  63  17.0370 W   1.4        2.7        2.8       16.3 
020727  225331  47  33.3030 N  63  17.0370 W   1.4        2.7        2.8       16.3 
020727  225331  47  33.3030 N  63  17.0370 W   1.4        2.7        2.8       14.5*
020727  225331  47  33.3030 N  63  17.0370 W   1.4        2.7        2.8       14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.8       14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.8       14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.8       14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.8       14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.5*      14.5 
020727  225333  47  33.3020 N  63  17.0360 W   1.9        2.7        2.5       14.5 
020727  225335  47  33.3020 N  63  17.0340 W   1.6        2.7        2.5       14.5 
020727  225335  47  33.3020 N  63  17.0340 W   1.6        2.7        2.5       14.5 
020727  225335  47  33.3020 N  63  17.0340 W   1.6        2.7        2.5       14.5 
020727  225335  47  33.3020 N  63  17.0340 W   1.6        2.7        2.5       14.5 
020727  225335  47  33.3020 N  63  17.0340 W   1.6        2.7        2.5       14.5 
020727  225337  47  33.3010 N  63  17.0330 W   1.9        2.7        2.5       14.5 
020727  225337  47  33.3010 N  63  17.0330 W   1.9        2.7        2.5       14.5 
020727  225337  47  33.3010 N  63  17.0330 W   1.9        2.7        2.5       14.5 
020727  225337  47  33.3010 N  63  17.0330 W   1.9        2.7        2.5       16.7*
020727  225337  47  33.3010 N  63  17.0330 W   1.9        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225339  47  33.3000 N  63  17.0320 W   1.7        2.7        2.5       16.7 
020727  225341  47  33.3000 N  63  17.0310 W   2.0        2.7        2.5       16.7 
020727  225341  47  33.3000 N  63  17.0310 W   2.0        2.7        2.5       16.7 
020727  225341  47  33.3000 N  63  17.0310 W   2.0        2.7        2.5       16.7 
020727  225341  47  33.3000 N  63  17.0310 W   2.0        6.9*       2.5       16.7 
020727  225341  47  33.3000 N  63  17.0310 W   2.0        6.9        2.5       16.7 
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7 
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7 
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7*
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7 
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7 
020727  225343  47  33.2990 N  63  17.0290 W   2.0        6.9        2.5       16.7 
020727  225345  47  33.2980 N  63  17.0280 W   1.7        6.9        2.5       16.7 
020727  225345  47  33.2980 N  63  17.0280 W   1.7        6.9        2.5       16.7 
020727  225345  47  33.2980 N  63  17.0280 W   1.7        6.9        2.5       16.7 
020727  225345  47  33.2980 N  63  17.0280 W   1.7        6.9        2.5       16.7 
020727  225345  47  33.2980 N  63  17.0280 W   1.7        6.9        2.5       16.7 
020727  225347  47  33.2980 N  63  17.0270 W   2.0        6.9        2.5       16.7 
020727  225347  47  33.2980 N  63  17.0270 W   2.0        6.9        2.5       16.7 
