FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP113.TXT
Local Time: Wed Jul 24 08:53:13 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP113
Comments: ZONE 12 SHEDIAC VALLEY
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6*      11.3*      36.5*
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115314  47  28.4570 N  64  32.9760 W   6.6        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115316  47  28.4540 N  64  32.9790 W   6.9        4.6       11.3       36.5 
020724  115318  47  28.4510 N  64  32.9820 W   6.6        4.6       11.3       36.5 
020724  115318  47  28.4510 N  64  32.9820 W   6.6        4.6       11.3       36.5 
020724  115318  47  28.4510 N  64  32.9820 W   6.6        4.6       11.3       36.5 
020724  115318  47  28.4510 N  64  32.9820 W   6.6        4.6       11.3       36.5 
020724  115318  47  28.4510 N  64  32.9820 W   6.6        4.6       11.3       36.5 
020724  115320  47  28.4480 N  64  32.9850 W   6.3        4.6       11.3       36.5 
020724  115320  47  28.4480 N  64  32.9850 W   6.3        4.6       11.3       36.5 
