FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP138.TXT
Local Time: Fri Jul 26 06:30:17 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP138
Comments: ZONE PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020726  081708  46  48.5180 N  62  32.8600 W   1.8        2.8*       2.2*      18.0*
020726  081708  46  48.5180 N  62  32.8600 W   1.8        2.8        2.2       18.0 
020726  081708  46  48.5180 N  62  32.8600 W   1.8        2.8        2.2       28.2*
020726  081708  46  48.5180 N  62  32.8600 W   1.8        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093020  46  41.9210 N  62  23.4900 W   3.4        2.8        2.2       28.2 
020726  093022  46  41.9220 N  62  23.4910 W   2.8        2.8        2.2       28.2 
020726  093022  46  41.9220 N  62  23.4910 W   2.8        2.8        2.2       28.2 
020726  093022  46  41.9220 N  62  23.4910 W   2.8        2.8        2.2       28.2 
020726  093022  46  41.9220 N  62  23.4910 W   2.8        2.8        2.2       28.2 
020726  093022  46  41.9220 N  62  23.4910 W   2.8        2.8        2.2       28.2 
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       28.2 
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       28.2 
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       33.4*
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       33.4 
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       33.4 
020726  093024  46  41.9230 N  62  23.4930 W   2.7        2.8        2.2       33.4 
020726  093026  46  41.9250 N  62  23.4940 W   2.3        2.8        2.2       33.4 
020726  093026  46  41.9250 N  62  23.4940 W   2.3        2.8        2.2       33.4 
020726  093026  46  41.9250 N  62  23.4940 W   2.3        2.8        2.2       33.4 
020726  093026  46  41.9250 N  62  23.4940 W   2.3        2.8        2.2       33.4 
020726  093026  46  41.9250 N  62  23.4940 W   2.3        2.8        2.2       33.4 
020726  093028  46  41.9260 N  62  23.4950 W   2.2        2.8        2.2       33.4 
020726  093028  46  41.9260 N  62  23.4950 W   2.2        2.8        2.2       33.4 
020726  093028  46  41.9260 N  62  23.4950 W   2.2        2.8        2.2       33.4 
020726  093028  46  41.9260 N  62  23.4950 W   2.2        2.8        2.2       42.7*
020726  093028  46  41.9260 N  62  23.4950 W   2.2        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093030  46  41.9270 N  62  23.4960 W   2.0        2.8        2.2       42.7 
020726  093032  46  41.9280 N  62  23.4960 W   1.7        2.8        2.2       42.7 
020726  093032  46  41.9280 N  62  23.4960 W   1.7        2.8        2.2       42.7 
020726  093032  46  41.9280 N  62  23.4960 W   1.7        2.8        2.2       42.7 
020726  093032  46  41.9280 N  62  23.4960 W   1.7        2.8        2.2       42.7 
020726  093032  46  41.9280 N  62  23.4960 W   1.7        2.8        2.2       42.7 
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       42.7 
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       42.7 
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       42.7 
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       42.7 
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       26.4*
020726  093034  46  41.9290 N  62  23.4970 W   1.5        2.8        2.2       26.4 
020726  093036  46  41.9290 N  62  23.4980 W   1.5        2.8        2.2       26.4 
020726  093036  46  41.9290 N  62  23.4980 W   1.5        2.8        2.2       26.4 
020726  093036  46  41.9290 N  62  23.4980 W   1.5        2.8        2.2       26.4 
020726  093036  46  41.9290 N  62  23.4980 W   1.5        2.8        2.2       26.4 
020726  093036  46  41.9290 N  62  23.4980 W   1.5        2.8        2.2       26.4 
020726  093038  46  41.9300 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093038  46  41.9300 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093038  46  41.9300 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093038  46  41.9300 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093038  46  41.9300 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8        2.2       26.4 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3*      26.4 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2*
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2 
020726  093040  46  41.9310 N  62  23.4990 W   1.3        2.8       11.3       42.2 
020726  093042  46  41.9320 N  62  23.5000 W   1.3        2.8       11.3       42.2 
