FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP122.TXT
Local Time: Wed Jul 24 20:16:43 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP122
Comments: ZONE 12 NORD-EST DU NORTH POINT PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020724  220943  47  15.1120 N  63  55.8930 W   1.2        4.2*       3.3*     176.0*
020724  220943  47  15.1120 N  63  55.8930 W   1.2        4.2        3.3      176.0 
020724  220943  47  15.1120 N  63  55.8930 W   1.2        4.2        3.3      176.0 
020724  220943  47  15.1120 N  63  55.8930 W   1.2        4.2        3.3      176.0 
020724  220943  47  15.1120 N  63  55.8930 W   1.2        4.2        3.3      176.0 
020724  231647  47  18.6460 N  63  44.2530 W   1.2        4.2        3.3      176.0 
020724  231647  47  18.6460 N  63  44.2530 W   1.2        4.2        3.3      176.0 
020724  231647  47  18.6460 N  63  44.2530 W   1.2        4.2        3.3      176.0 
020724  231647  47  18.6460 N  63  44.2530 W   1.2        4.2        3.3      176.0 
020724  231647  47  18.6460 N  63  44.2530 W   1.2        4.2        3.3      176.0 
020724  231649  47  18.6470 N  63  44.2540 W   1.6        4.2       11.5*     176.0 
020724  231649  47  18.6470 N  63  44.2540 W   1.6        4.2       11.5      176.0 
020724  231649  47  18.6470 N  63  44.2540 W   1.6        4.2       11.5      176.0 
020724  231649  47  18.6470 N  63  44.2540 W   1.6        4.2       11.5      176.0 
020724  231649  47  18.6470 N  63  44.2540 W   1.6        4.2       11.5      176.0 
020724  231651  47  18.6480 N  63  44.2550 W   1.7        4.2       11.5      176.0 
020724  231651  47  18.6480 N  63  44.2550 W   1.7        4.2       11.5      176.0 
020724  231651  47  18.6480 N  63  44.2550 W   1.7        4.2       11.5      176.0 
020724  231651  47  18.6480 N  63  44.2550 W   1.7        4.2       11.5      176.0 
020724  231651  47  18.6480 N  63  44.2550 W   1.7        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231653  47  18.6490 N  63  44.2550 W   1.9        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231655  47  18.6490 N  63  44.2560 W   1.7        4.2       11.5      176.0 
020724  231657  47  18.6500 N  63  44.2580 W   2.1        4.2       11.5      176.0 
020724  231657  47  18.6500 N  63  44.2580 W   2.1        4.2       11.5      176.0 
020724  231657  47  18.6500 N  63  44.2580 W   2.1        4.2       11.5      176.0 
020724  231657  47  18.6500 N  63  44.2580 W   2.1        4.2       11.5      176.0 
020724  231657  47  18.6500 N  63  44.2580 W   2.1        4.2       11.5      176.0 
020724  231659  47  18.6510 N  63  44.2590 W   2.1        4.2       11.5      176.0 
020724  231659  47  18.6510 N  63  44.2590 W   2.1        4.2       11.5      176.0 
020724  231659  47  18.6510 N  63  44.2590 W   2.1        4.2       11.5      176.0 
020724  231659  47  18.6510 N  63  44.2590 W   2.1        4.2       11.5      176.0 
020724  231659  47  18.6510 N  63  44.2590 W   2.1        4.2       11.5      176.0 
020724  231701  47  18.6520 N  63  44.2600 W   2.1        4.2       11.5      176.0 
020724  231701  47  18.6520 N  63  44.2600 W   2.1        4.2       11.5      176.0 
020724  231701  47  18.6520 N  63  44.2600 W   2.1        4.2       11.5      176.0 
020724  231701  47  18.6520 N  63  44.2600 W   2.1        4.2       11.5      176.0 
020724  231701  47  18.6520 N  63  44.2600 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231703  47  18.6530 N  63  44.2610 W   2.1        4.2       11.5      176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2       11.5      176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2       11.5      176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2       11.5      176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2        2.3*     176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2        2.3      176.0 
020724  231705  47  18.6540 N  63  44.2620 W   2.6        4.2        2.3      176.0 
020724  231707  47  18.6540 N  63  44.2640 W   1.9        4.2        2.3      176.0 
020724  231707  47  18.6540 N  63  44.2640 W   1.9        4.2        2.3      176.0 
020724  231707  47  18.6540 N  63  44.2640 W   1.9        4.2        2.3      176.0 
020724  231707  47  18.6540 N  63  44.2640 W   1.9        4.2        2.3      176.0 
020724  231707  47  18.6540 N  63  44.2640 W   1.9        4.2        2.3      176.0 
020724  231709  47  18.6550 N  63  44.2650 W   2.6        4.2        2.3      176.0 
020724  231709  47  18.6550 N  63  44.2650 W   2.6        4.2        2.3      176.0 
020724  231709  47  18.6550 N  63  44.2650 W   2.6        4.2        2.3      176.0 
020724  231709  47  18.6550 N  63  44.2650 W   2.6        4.2        2.3      176.0 
020724  231709  47  18.6550 N  63  44.2650 W   2.6        4.2        2.3      176.0 
