FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP156.TXT
Local Time: Sat Jul 27 09:19:01 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP156
Comments: SUD DE L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  110400  47   8.0420 N  62  51.9740 W   1.7        3.0*      12.2*       2.2*
020727  110400  47   8.0420 N  62  51.9740 W   1.7        3.0       12.2        2.2 
020727  121904  47   9.1320 N  63   5.8130 W   2.5        3.0       12.2        2.2 
020727  121904  47   9.1320 N  63   5.8130 W   2.5        3.0       12.2        2.2 
020727  121904  47   9.1320 N  63   5.8130 W   2.5        3.0       12.2        2.2 
020727  121904  47   9.1320 N  63   5.8130 W   2.5        3.0       12.2        2.2 
020727  121904  47   9.1320 N  63   5.8130 W   2.5        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121906  47   9.1340 N  63   5.8130 W   2.2        3.0       12.2        2.2 
020727  121908  47   9.1350 N  63   5.8130 W   2.4        3.0       12.2        2.2 
020727  121908  47   9.1350 N  63   5.8130 W   2.4        3.0       12.2        2.2 
020727  121908  47   9.1350 N  63   5.8130 W   2.4        3.0       12.2        2.2 
020727  121908  47   9.1350 N  63   5.8130 W   2.4        3.0       12.2        2.2 
020727  121908  47   9.1350 N  63   5.8130 W   2.4        3.0       12.2        2.2 
020727  121910  47   9.1360 N  63   5.8130 W   2.1        3.0       12.2        2.2 
020727  121910  47   9.1360 N  63   5.8130 W   2.1        3.0       12.2        2.2 
020727  121910  47   9.1360 N  63   5.8130 W   2.1        3.0       12.2        2.2 
