FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP129R.TXT
Local Time: Thu Jul 25 12:10:12 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP129R
Comments: ZONE 12 Est de North Point IPE
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  142237  46  57.8140 N  63  32.3220 W   0.0       10.4*      11.7*       7.5*
020725  142237  46  57.8140 N  63  32.3220 W   0.0       10.4       11.7        7.5 
020725  151013  46  58.3650 N  63  31.5570 W   1.5       10.4       11.7        7.5 
020725  151013  46  58.3650 N  63  31.5570 W   1.5       10.4       11.7        7.5 
020725  151013  46  58.3650 N  63  31.5570 W   1.5       10.4       11.7        7.5 
020725  151013  46  58.3650 N  63  31.5570 W   1.5       10.4       11.7        7.5 
020725  151013  46  58.3650 N  63  31.5570 W   1.5       10.4       11.7        7.5 
020725  151015  46  58.3660 N  63  31.5570 W   1.9       10.4       11.7        7.5 
020725  151015  46  58.3660 N  63  31.5570 W   1.9       10.4       11.7        7.5 
020725  151015  46  58.3660 N  63  31.5570 W   1.9       10.4        2.3*       7.5 
020725  151015  46  58.3660 N  63  31.5570 W   1.9       10.4        2.3        1.8*
020725  151015  46  58.3660 N  63  31.5570 W   1.9       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151017  46  58.3670 N  63  31.5560 W   2.0       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151019  46  58.3680 N  63  31.5560 W   1.6       10.4        2.3        1.8 
020725  151022  46  58.3700 N  63  31.5560 W   1.9       10.4        2.3        1.8 
020725  151022  46  58.3700 N  63  31.5560 W   1.9       10.4        2.3        1.8 
020725  151022  46  58.3700 N  63  31.5560 W   1.9       10.4        2.3        1.8 
020725  151022  46  58.3700 N  63  31.5560 W   1.9        2.4*       2.3        1.8 
