FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP145.TXT
Local Time: Fri Jul 26 13:05:43 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP145
Comments: SUD DES ILES ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020726  151828  46  51.0880 N  61  55.7780 W   1.4        4.0*      11.6*       4.0*
020726  151828  46  51.0880 N  61  55.7780 W   1.4        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160547  46  54.1890 N  62   2.0730 W   2.0        4.0       11.6        4.0 
020726  160549  46  54.1880 N  62   2.0720 W   2.1        4.0       10.9*       4.0*
020726  160549  46  54.1880 N  62   2.0720 W   2.1        4.0       10.9        4.0 
020726  160549  46  54.1880 N  62   2.0720 W   2.1        4.0       10.9        4.0 
020726  160549  46  54.1880 N  62   2.0720 W   2.1        4.0       10.9        4.0 
020726  160549  46  54.1880 N  62   2.0720 W   2.1        4.0       10.9        4.0 
020726  160551  46  54.1870 N  62   2.0710 W   2.0        4.0       10.9        4.0 
020726  160551  46  54.1870 N  62   2.0710 W   2.0        4.0       10.9        4.0 
020726  160551  46  54.1870 N  62   2.0710 W   2.0        4.0       10.9        4.0 
020726  160551  46  54.1870 N  62   2.0710 W   2.0        4.0       10.9        4.0 
020726  160551  46  54.1870 N  62   2.0710 W   2.0        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        4.0 
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        5.7*
020726  160553  46  54.1860 N  62   2.0700 W   2.1        4.0       10.9        5.7 
020726  160555  46  54.1850 N  62   2.0690 W   1.9        4.0       10.9        5.7 
020726  160555  46  54.1850 N  62   2.0690 W   1.9        4.0       10.9        5.7 
020726  160555  46  54.1850 N  62   2.0690 W   1.9        4.0       10.9        5.7 
020726  160555  46  54.1850 N  62   2.0690 W   1.9        4.0       10.9        5.7 
020726  160555  46  54.1850 N  62   2.0690 W   1.9        4.0       10.9        5.7 
