FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP123.TXT
Local Time: Wed Jul 24 21:06:37 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP123
Comments: ZONE 12 NORD-EST DU NORTH POINT PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020724  233230  47  19.0230 N  63  44.7300 W   1.9        4.2*       3.0*      62.9*
020724  233230  47  19.0230 N  63  44.7300 W   1.9        4.2        3.0       62.9 
020724  233230  47  19.0230 N  63  44.7300 W   1.9        4.2        3.0       62.9 
020725  000640  47  22.3310 N  63  41.9300 W   6.8        4.2        3.0       62.9 
020725  000640  47  22.3310 N  63  41.9300 W   6.8        4.2        3.0       62.9 
020725  000640  47  22.3310 N  63  41.9300 W   6.8        4.2        3.0       62.9 
020725  000640  47  22.3310 N  63  41.9300 W   6.8        4.2        3.0       62.9 
020725  000640  47  22.3310 N  63  41.9300 W   6.8        4.2        3.0       62.9 
020725  000642  47  22.3340 N  63  41.9340 W   6.8        4.2        3.0       62.9 
020725  000642  47  22.3340 N  63  41.9340 W   6.8        4.2        3.0       62.9 
020725  000642  47  22.3340 N  63  41.9340 W   6.8        4.2        3.0       62.9 
020725  000642  47  22.3340 N  63  41.9340 W   6.8        4.2        3.0       62.9 
020725  000642  47  22.3340 N  63  41.9340 W   6.8        4.2        3.0       62.9 
020725  000644  47  22.3370 N  63  41.9370 W   6.3        4.2        3.0       62.9 
020725  000644  47  22.3370 N  63  41.9370 W   6.3        4.2        3.0       62.9 
020725  000644  47  22.3370 N  63  41.9370 W   6.3        4.2        3.0       62.9 
020725  000644  47  22.3370 N  63  41.9370 W   6.3        4.2        3.0       62.9 
020725  000644  47  22.3370 N  63  41.9370 W   6.3        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        4.2        3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        2.7*       3.0       62.9 
020725  000646  47  22.3400 N  63  41.9410 W   7.0        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000648  47  22.3430 N  63  41.9450 W   6.8        2.7        3.0       62.9 
020725  000650  47  22.3460 N  63  41.9480 W   6.3        2.7        3.0       62.9 
020725  000650  47  22.3460 N  63  41.9480 W   6.3        2.7        3.0       62.9 
020725  000650  47  22.3460 N  63  41.9480 W   6.3        2.7        3.0       62.9 
020725  000650  47  22.3460 N  63  41.9480 W   6.3        2.7        3.0       62.9 
020725  000650  47  22.3460 N  63  41.9480 W   6.3        2.7        3.0       62.9 
020725  000652  47  22.3490 N  63  41.9520 W   6.8        2.7        3.0       62.9 
020725  000652  47  22.3490 N  63  41.9520 W   6.8        2.7        3.0       62.9 
020725  000652  47  22.3490 N  63  41.9520 W   6.8        2.7        3.0       62.9 
020725  000652  47  22.3490 N  63  41.9520 W   6.8        2.7        3.0       62.9 
020725  000652  47  22.3490 N  63  41.9520 W   6.8        2.7        3.0       62.9 
020725  000654  47  22.3520 N  63  41.9550 W   6.6        2.7        3.0       62.9 
020725  000654  47  22.3520 N  63  41.9550 W   6.6        2.7        3.0       62.9 
020725  000654  47  22.3520 N  63  41.9550 W   6.6        2.7        3.0       62.9 
020725  000654  47  22.3520 N  63  41.9550 W   6.6        2.7        3.0       62.9 
020725  000654  47  22.3520 N  63  41.9550 W   6.6        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000656  47  22.3540 N  63  41.9590 W   6.7        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000658  47  22.3570 N  63  41.9620 W   6.4        2.7        3.0       62.9 
020725  000700  47  22.3600 N  63  41.9660 W   6.7        2.7        3.0       62.9 
020725  000700  47  22.3600 N  63  41.9660 W   6.7        2.7        3.0       62.9 
020725  000700  47  22.3600 N  63  41.9660 W   6.7        2.7        3.0       62.9 
020725  000700  47  22.3600 N  63  41.9660 W   6.7        2.7        3.0       62.9 
020725  000700  47  22.3600 N  63  41.9660 W   6.7        2.7        3.0       62.9 
020725  000702  47  22.3630 N  63  41.9690 W   6.7        2.7        3.0       62.9 
020725  000702  47  22.3630 N  63  41.9690 W   6.7        2.7        3.0       62.9 
020725  000702  47  22.3630 N  63  41.9690 W   6.7        2.7        3.0       62.9 
020725  000702  47  22.3630 N  63  41.9690 W   6.7        2.7        3.0       62.9 
020725  000702  47  22.3630 N  63  41.9690 W   6.7        2.7        3.0       62.9 
