FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP159R.TXT
Local Time: Sat Jul 27 12:42:27 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP159R
Comments: SUD DE L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  151228  47  17.4450 N  63  18.1280 W   0.3        4.8*       3.5*      36.9*
020727  151228  47  17.4450 N  63  18.1280 W   0.3        4.8        3.5       36.9 
020727  151228  47  17.4450 N  63  18.1280 W   0.3        4.8        3.5       36.9 
020727  154232  47  17.1500 N  63  17.9930 W   6.6        4.8        3.5       36.9 
020727  154232  47  17.1500 N  63  17.9930 W   6.6        4.8        3.5       36.9 
020727  154232  47  17.1500 N  63  17.9930 W   6.6        4.8        3.5       36.9 
020727  154232  47  17.1500 N  63  17.9930 W   6.6        4.8        3.5       36.9 
020727  154232  47  17.1500 N  63  17.9930 W   6.6        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154234  47  17.1520 N  63  17.9890 W   6.5        4.8        3.5       36.9 
020727  154236  47  17.1550 N  63  17.9860 W   6.6        4.8        3.5       36.9 
020727  154236  47  17.1550 N  63  17.9860 W   6.6        4.8        3.5       36.9 
020727  154236  47  17.1550 N  63  17.9860 W   6.6        4.8        3.5       36.9 
020727  154236  47  17.1550 N  63  17.9860 W   6.6        4.8        3.5       36.9 
020727  154236  47  17.1550 N  63  17.9860 W   6.6        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154238  47  17.1580 N  63  17.9820 W   6.5        4.8        3.5       36.9 
020727  154240  47  17.1610 N  63  17.9790 W   6.4        4.8        3.5       36.9 
020727  154240  47  17.1610 N  63  17.9790 W   6.4        4.8        3.5       36.9 
020727  154240  47  17.1610 N  63  17.9790 W   6.4        4.8        3.5       36.9 
020727  154240  47  17.1610 N  63  17.9790 W   6.4        4.8        3.5       36.9 
020727  154240  47  17.1610 N  63  17.9790 W   6.4        4.8        3.5       36.9 
020727  154242  47  17.1630 N  63  17.9750 W   6.3        4.8        3.5       36.9 
020727  154242  47  17.1630 N  63  17.9750 W   6.3        4.8        3.5       36.9 
020727  154242  47  17.1630 N  63  17.9750 W   6.3        4.8        3.5       36.9 
