FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP125.TXT
Local Time: Thu Jul 25 05:53:07 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP125
Comments: ZONE 12 Sud-ouest de l'etoile Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  081806  47  22.4850 N  63  36.7420 W   2.0        5.2*       2.2*      17.2*
020725  081806  47  22.4850 N  63  36.7420 W   2.0        5.2        2.2       17.2 
020725  081806  47  22.4850 N  63  36.7420 W   2.0        5.2        2.2       17.2 
020725  085310  47  17.9730 N  63  36.5580 W   7.9        5.2        2.2       17.2 
020725  085310  47  17.9730 N  63  36.5580 W   7.9        5.2        2.2       17.2 
020725  085310  47  17.9730 N  63  36.5580 W   7.9        5.2        2.2       17.2 
020725  085310  47  17.9730 N  63  36.5580 W   7.9        5.2        2.2       17.2 
020725  085310  47  17.9730 N  63  36.5580 W   7.9        5.2        2.2       17.2 
020725  085312  47  17.9690 N  63  36.5560 W   7.8        5.2        2.2       17.2 
020725  085312  47  17.9690 N  63  36.5560 W   7.8        5.2        2.2       17.2 
020725  085312  47  17.9690 N  63  36.5560 W   7.8        5.2        2.2       17.2 
020725  085312  47  17.9690 N  63  36.5560 W   7.8        5.2        2.2       17.2 
020725  085312  47  17.9690 N  63  36.5560 W   7.8        5.2        2.2       17.2 
020725  085314  47  17.9650 N  63  36.5530 W   7.5        5.2        2.2       17.2 
020725  085314  47  17.9650 N  63  36.5530 W   7.5        5.2        2.2       17.2 
020725  085314  47  17.9650 N  63  36.5530 W   7.5        5.2        2.2       17.2 
020725  085314  47  17.9650 N  63  36.5530 W   7.5        5.2        2.2       17.2 
020725  085314  47  17.9650 N  63  36.5530 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085316  47  17.9620 N  63  36.5500 W   7.5        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085318  47  17.9580 N  63  36.5470 W   7.4        5.2        2.2       17.2 
020725  085320  47  17.9540 N  63  36.5440 W   7.3        5.2        2.2       17.2 
020725  085320  47  17.9540 N  63  36.5440 W   7.3        5.2        2.2       17.2 
020725  085320  47  17.9540 N  63  36.5440 W   7.3        5.2        2.2       17.2 
020725  085320  47  17.9540 N  63  36.5440 W   7.3        5.2        2.2       17.2 
020725  085320  47  17.9540 N  63  36.5440 W   7.3        5.2        2.2       17.2 
020725  085322  47  17.9510 N  63  36.5410 W   7.2        5.2        2.2       17.2 
020725  085322  47  17.9510 N  63  36.5410 W   7.2        5.2        2.2       17.2 
020725  085322  47  17.9510 N  63  36.5410 W   7.2        5.2        2.2       17.2 
020725  085322  47  17.9510 N  63  36.5410 W   7.2        5.2        2.2       17.2 
020725  085322  47  17.9510 N  63  36.5410 W   7.2        5.2        2.2       17.2 
020725  085324  47  17.9470 N  63  36.5390 W   7.3        5.2        2.2       17.2 
020725  085324  47  17.9470 N  63  36.5390 W   7.3        5.2        2.2       17.2 
020725  085324  47  17.9470 N  63  36.5390 W   7.3        5.2        2.2       17.2 
020725  085324  47  17.9470 N  63  36.5390 W   7.3        5.2        2.2       17.2 
020725  085324  47  17.9470 N  63  36.5390 W   7.3        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085326  47  17.9440 N  63  36.5360 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085328  47  17.9400 N  63  36.5330 W   7.2        5.2        2.2       17.2 
020725  085330  47  17.9370 N  63  36.5300 W   7.1        5.2        2.2       17.2 
020725  085330  47  17.9370 N  63  36.5300 W   7.1        5.2        2.2       17.2 
020725  085330  47  17.9370 N  63  36.5300 W   7.1        5.2        2.2       17.2 
020725  085330  47  17.9370 N  63  36.5300 W   7.1        5.2        2.2       17.2 
020725  085330  47  17.9370 N  63  36.5300 W   7.1        5.2        2.2       17.2 
020725  085332  47  17.9330 N  63  36.5280 W   7.0        5.2        2.2       17.2 
020725  085332  47  17.9330 N  63  36.5280 W   7.0        5.2        2.2       17.2 
020725  085332  47  17.9330 N  63  36.5280 W   7.0        5.2        2.2       17.2 
020725  085332  47  17.9330 N  63  36.5280 W   7.0        5.2        2.2       17.2 
020725  085332  47  17.9330 N  63  36.5280 W   7.0        5.2        2.2       17.2 
020725  085334  47  17.9300 N  63  36.5250 W   7.1        5.2        2.2       17.2 
020725  085334  47  17.9300 N  63  36.5250 W   7.1        5.2        2.2       17.2 
020725  085334  47  17.9300 N  63  36.5250 W   7.1        5.2        2.2       17.2 
020725  085334  47  17.9300 N  63  36.5250 W   7.1        5.2        2.2       17.2 
020725  085334  47  17.9300 N  63  36.5250 W   7.1        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085336  47  17.9260 N  63  36.5220 W   7.0        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085338  47  17.9230 N  63  36.5200 W   6.9        5.2        2.2       17.2 
020725  085340  47  17.9200 N  63  36.5170 W   6.7        5.2        2.2       17.2 
020725  085340  47  17.9200 N  63  36.5170 W   6.7        5.2        2.2       17.2 
020725  085340  47  17.9200 N  63  36.5170 W   6.7        5.2        2.2       17.2 
020725  085340  47  17.9200 N  63  36.5170 W   6.7        5.2        2.2       17.2 
020725  085340  47  17.9200 N  63  36.5170 W   6.7        5.2        2.2       17.2 
020725  085342  47  17.9170 N  63  36.5140 W   6.8        5.2        2.2       17.2 
020725  085342  47  17.9170 N  63  36.5140 W   6.8        5.2        2.2       17.2 
020725  085342  47  17.9170 N  63  36.5140 W   6.8        5.2        2.2       17.2 
020725  085342  47  17.9170 N  63  36.5140 W   6.8        5.2        2.2       17.2 
020725  085342  47  17.9170 N  63  36.5140 W   6.8        5.2        2.2       17.2 
020725  085344  47  17.9130 N  63  36.5120 W   6.7        5.2        2.2       17.2 
020725  085344  47  17.9130 N  63  36.5120 W   6.7        5.2        2.2       17.2 
020725  085344  47  17.9130 N  63  36.5120 W   6.7        5.2        2.2       17.2 
020725  085344  47  17.9130 N  63  36.5120 W   6.7        5.2        2.2       17.2 
020725  085344  47  17.9130 N  63  36.5120 W   6.7        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085346  47  17.9100 N  63  36.5090 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085348  47  17.9070 N  63  36.5060 W   6.6        5.2        2.2       17.2 
020725  085350  47  17.9040 N  63  36.5040 W   6.4        5.2        2.2       17.2 
020725  085350  47  17.9040 N  63  36.5040 W   6.4        5.2        2.2       17.2 
020725  085350  47  17.9040 N  63  36.5040 W   6.4        5.2        2.2       17.2 
020725  085350  47  17.9040 N  63  36.5040 W   6.4        5.2        2.2       17.2 
020725  085350  47  17.9040 N  63  36.5040 W   6.4        5.2        2.2       17.2 
020725  085352  47  17.9010 N  63  36.5020 W   6.3        5.2        2.2       17.2 
020725  085352  47  17.9010 N  63  36.5020 W   6.3        5.2        2.2       17.2 
020725  085352  47  17.9010 N  63  36.5020 W   6.3        5.2        2.2       17.2 
020725  085352  47  17.9010 N  63  36.5020 W   6.3        5.2        2.2       17.2 
020725  085352  47  17.9010 N  63  36.5020 W   6.3        5.2        2.2       17.2 
020725  085354  47  17.8980 N  63  36.4990 W   6.1        5.2        2.2       17.2 
020725  085354  47  17.8980 N  63  36.4990 W   6.1        5.2        2.2       17.2 
020725  085354  47  17.8980 N  63  36.4990 W   6.1        5.2        2.2       17.2 
020725  085354  47  17.8980 N  63  36.4990 W   6.1        5.2        2.2       17.2 
020725  085354  47  17.8980 N  63  36.4990 W   6.1        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085356  47  17.8950 N  63  36.4970 W   5.8        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085358  47  17.8920 N  63  36.4950 W   5.6        5.2        2.2       17.2 
020725  085400  47  17.8900 N  63  36.4930 W   5.5        5.2        2.6*      17.2 
020725  085400  47  17.8900 N  63  36.4930 W   5.5        5.2        2.6       17.2 
020725  085400  47  17.8900 N  63  36.4930 W   5.5        5.2        2.6       17.2 
020725  085400  47  17.8900 N  63  36.4930 W   5.5        5.2        2.6       17.2 
020725  085400  47  17.8900 N  63  36.4930 W   5.5        5.2        2.6       17.2 
020725  085402  47  17.8870 N  63  36.4910 W   5.3        5.2        2.6       17.2 
020725  085402  47  17.8870 N  63  36.4910 W   5.3        5.2        2.6       17.2 
020725  085402  47  17.8870 N  63  36.4910 W   5.3        5.2        2.6       17.2 
020725  085402  47  17.8870 N  63  36.4910 W   5.3        5.2        2.6       17.2 
020725  085402  47  17.8870 N  63  36.4910 W   5.3        5.2        2.6       17.2 
020725  085404  47  17.8840 N  63  36.4900 W   5.1        5.2        2.6       17.2 
020725  085404  47  17.8840 N  63  36.4900 W   5.1        5.2        2.6       17.2 
020725  085404  47  17.8840 N  63  36.4900 W   5.1        5.2        2.6       17.2 
020725  085404  47  17.8840 N  63  36.4900 W   5.1        5.2        2.6       17.2 
020725  085404  47  17.8840 N  63  36.4900 W   5.1        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        5.2        2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        3.1*       2.6       17.2 
020725  085406  47  17.8820 N  63  36.4880 W   5.0        3.1        2.6       17.2 
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       17.2 
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       17.2 
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       17.2 
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       38.3*
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       38.3 
020725  085408  47  17.8800 N  63  36.4860 W   4.8        3.1        2.6       38.3 
020725  085410  47  17.8770 N  63  36.4840 W   4.3        3.1        2.6       38.3 
020725  085410  47  17.8770 N  63  36.4840 W   4.3        3.1        2.6       38.3 
020725  085410  47  17.8770 N  63  36.4840 W   4.3        3.1        2.6       38.3 
020725  085410  47  17.8770 N  63  36.4840 W   4.3        3.1        2.6       38.3 
020725  085410  47  17.8770 N  63  36.4840 W   4.3        3.1        2.6       38.3 
020725  085412  47  17.8750 N  63  36.4830 W   4.0        3.1        2.6       38.3 
020725  085412  47  17.8750 N  63  36.4830 W   4.0        3.1        2.6       38.3 
020725  085412  47  17.8750 N  63  36.4830 W   4.0        3.1        2.6       38.3 
020725  085412  47  17.8750 N  63  36.4830 W   4.0        3.1        2.6       38.3 
020725  085412  47  17.8750 N  63  36.4830 W   4.0        3.1        2.6       38.3 
020725  085414  47  17.8730 N  63  36.4820 W   4.0        3.1        2.6       38.3 
020725  085414  47  17.8730 N  63  36.4820 W   4.0        3.1        2.6       38.3 
020725  085414  47  17.8730 N  63  36.4820 W   4.0        3.1        2.6       39.6*
020725  085414  47  17.8730 N  63  36.4820 W   4.0        3.1        2.6       39.6 
020725  085414  47  17.8730 N  63  36.4820 W   4.0        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085416  47  17.8710 N  63  36.4800 W   3.8        3.1        2.6       39.6 
020725  085418  47  17.8700 N  63  36.4790 W   3.5        3.1        2.6       39.6 
020725  085418  47  17.8700 N  63  36.4790 W   3.5        3.1        2.6       39.6 
020725  085418  47  17.8700 N  63  36.4790 W   3.5        3.1        2.6       39.6 
020725  085418  47  17.8700 N  63  36.4790 W   3.5        3.1        2.6       39.6 
