FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP147R.TXT
Local Time: Fri Jul 26 17:25:36 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP147R
Comments: SUD DES ILES ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020726  193547  46  56.3840 N  62  21.2890 W   1.0        3.0*      11.0*       3.1*
020726  193547  46  56.3840 N  62  21.2890 W   1.0        3.0       11.0        3.1 
020726  202540  46  56.7070 N  62  21.5890 W   1.6        3.0       11.0      150.4*
020726  202540  46  56.7070 N  62  21.5890 W   1.6        3.0       11.0      150.4 
020726  202540  46  56.7070 N  62  21.5890 W   1.6        3.0       11.0      150.4 
020726  202540  46  56.7070 N  62  21.5890 W   1.6        3.0       11.0      150.4 
020726  202540  46  56.7070 N  62  21.5890 W   1.6        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202542  46  56.7070 N  62  21.5890 W   1.5        3.0       11.0      150.4 
020726  202544  46  56.7060 N  62  21.5880 W   1.6        3.0       11.0      150.4 
020726  202544  46  56.7060 N  62  21.5880 W   1.6        3.0       11.0      150.4 
020726  202544  46  56.7060 N  62  21.5880 W   1.6        3.0       11.0      150.4 
020726  202544  46  56.7060 N  62  21.5880 W   1.6        3.0       11.0      150.4 
020726  202544  46  56.7060 N  62  21.5880 W   1.6        3.0       11.0      150.4 
020726  202546  46  56.7050 N  62  21.5880 W   1.7        3.0       11.0      150.4 
020726  202546  46  56.7050 N  62  21.5880 W   1.7        3.0       11.0      150.4 
020726  202546  46  56.7050 N  62  21.5880 W   1.7        3.0       11.0      150.4 
