FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP135.TXT
Local Time: Thu Jul 25 18:40:44 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP135
Comments: ZONE PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  204338  46  53.8540 N  62  48.8940 W   1.7        3.2*       2.2*      18.0*
020725  214046  46  46.6000 N  62  46.3570 W   1.6        3.2        2.2       18.0 
020725  214046  46  46.6000 N  62  46.3570 W   1.6        3.2        2.2       18.0 
020725  214046  46  46.6000 N  62  46.3570 W   1.6        3.2        2.2       18.0 
020725  214046  46  46.6000 N  62  46.3570 W   1.6        3.2        2.2       18.0 
020725  214046  46  46.6000 N  62  46.3570 W   1.6        3.2        2.2       18.0 
020725  214048  46  46.6010 N  62  46.3560 W   2.6        3.2        2.2       18.0 
020725  214048  46  46.6010 N  62  46.3560 W   2.6        3.2        2.2       18.0 
020725  214048  46  46.6010 N  62  46.3560 W   2.6        3.2        2.2       18.0 
020725  214048  46  46.6010 N  62  46.3560 W   2.6        3.2        2.2       18.0 
020725  214048  46  46.6010 N  62  46.3560 W   2.6        3.2        2.2       18.0 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       18.0 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       18.0 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       18.0 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       45.7*
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       45.7 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       45.7 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       45.7 
020725  214050  46  46.6020 N  62  46.3550 W   1.4        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214052  46  46.6030 N  62  46.3540 W   2.3        3.2        2.2       45.7 
020725  214054  46  46.6030 N  62  46.3530 W   2.0        3.2        2.2       45.7 
020725  214054  46  46.6030 N  62  46.3530 W   2.0        3.2        2.2       45.7 
020725  214054  46  46.6030 N  62  46.3530 W   2.0        3.2       10.6*      45.7 
020725  214054  46  46.6030 N  62  46.3530 W   2.0        3.2       10.6       45.7 
020725  214054  46  46.6030 N  62  46.3530 W   2.0        3.2       10.6       45.7 
020725  214056  46  46.6040 N  62  46.3520 W   2.3        3.2       10.6       45.7 
020725  214056  46  46.6040 N  62  46.3520 W   2.3        3.2       10.6       45.7 
020725  214056  46  46.6040 N  62  46.3520 W   2.3        3.2       10.6       45.7 
020725  214056  46  46.6040 N  62  46.3520 W   2.3        3.2       10.6       45.7 
020725  214056  46  46.6040 N  62  46.3520 W   2.3        3.2       10.6       45.7 
020725  214058  46  46.6050 N  62  46.3510 W   2.5        3.2       10.6       45.7 
020725  214058  46  46.6050 N  62  46.3510 W   2.5        3.2       10.6       45.7 
020725  214058  46  46.6050 N  62  46.3510 W   2.5        3.2       10.6       45.7 
020725  214058  46  46.6050 N  62  46.3510 W   2.5        3.2       10.6       45.7 
020725  214058  46  46.6050 N  62  46.3510 W   2.5        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       45.7 
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       18.0*
020725  214100  46  46.6070 N  62  46.3490 W   2.9        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214102  46  46.6080 N  62  46.3480 W   3.6        3.2       10.6       18.0 
020725  214104  46  46.6100 N  62  46.3460 W   3.9        3.2       10.6       18.0 
020725  214104  46  46.6100 N  62  46.3460 W   3.9        3.2       10.6       18.0 
020725  214104  46  46.6100 N  62  46.3460 W   3.9        3.2       10.6       18.0 
020725  214104  46  46.6100 N  62  46.3460 W   3.9        3.2       10.6       18.0 
020725  214104  46  46.6100 N  62  46.3460 W   3.9        3.2       10.6       18.0 
020725  214106  46  46.6120 N  62  46.3440 W   4.5        3.2       10.6       18.0 
020725  214106  46  46.6120 N  62  46.3440 W   4.5        3.2       10.6       18.0 
020725  214106  46  46.6120 N  62  46.3440 W   4.5        3.2       11.7*      17.6*
020725  214106  46  46.6120 N  62  46.3440 W   4.5        3.2       11.7       17.6 
020725  214106  46  46.6120 N  62  46.3440 W   4.5        3.2       11.7       17.6 
020725  214108  46  46.6140 N  62  46.3410 W   4.9        3.2       11.7       17.6 
020725  214108  46  46.6140 N  62  46.3410 W   4.9        3.2       11.7       17.6 
020725  214108  46  46.6140 N  62  46.3410 W   4.9        3.2       11.7       17.6 
020725  214108  46  46.6140 N  62  46.3410 W   4.9        3.2       11.7       17.6 
020725  214108  46  46.6140 N  62  46.3410 W   4.9        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       17.6 
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       49.3*
020725  214110  46  46.6160 N  62  46.3390 W   5.5        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214112  46  46.6190 N  62  46.3360 W   5.6        3.2       11.7       49.3 
020725  214114  46  46.6210 N  62  46.3340 W   6.0        3.2       11.7       49.3 
020725  214114  46  46.6210 N  62  46.3340 W   6.0        3.2       11.7       49.3 
020725  214114  46  46.6210 N  62  46.3340 W   6.0        3.2       11.7       49.3 
020725  214114  46  46.6210 N  62  46.3340 W   6.0        3.2       11.7       49.3 
020725  214114  46  46.6210 N  62  46.3340 W   6.0        3.2       11.7       49.3 
020725  214116  46  46.6240 N  62  46.3310 W   6.2        3.2       11.7       49.3 
020725  214116  46  46.6240 N  62  46.3310 W   6.2        3.2       11.7       49.3 
020725  214116  46  46.6240 N  62  46.3310 W   6.2        3.2       11.7       49.3 
020725  214116  46  46.6240 N  62  46.3310 W   6.2        3.2       11.7       49.3 
020725  214116  46  46.6240 N  62  46.3310 W   6.2        3.2       11.7       49.3 
020725  214118  46  46.6270 N  62  46.3280 W   6.7        3.2       11.7       49.3 
020725  214118  46  46.6270 N  62  46.3280 W   6.7        3.2       11.7       49.3 
020725  214118  46  46.6270 N  62  46.3280 W   6.7        3.2       11.7       49.3 
020725  214118  46  46.6270 N  62  46.3280 W   6.7        3.2       11.7       49.3 
020725  214118  46  46.6270 N  62  46.3280 W   6.7        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214120  46  46.6300 N  62  46.3250 W   7.2        3.2       11.7       49.3 
020725  214122  46  46.6330 N  62  46.3220 W   6.5        3.2       11.7       49.3 
020725  214122  46  46.6330 N  62  46.3220 W   6.5        3.2       11.7       49.3 
020725  214122  46  46.6330 N  62  46.3220 W   6.5        3.2       11.7       49.3 
020725  214122  46  46.6330 N  62  46.3220 W   6.5        3.2       11.7       49.3 
