FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP173R2.TXT
Local Time: Sun Jul 28 12:58:51 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP173R2
Comments: SHEDIAC VALLEY
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
020728  153654  47  42.6320 N  63  48.0340 W   1.6        2.1*      11.8*       2.3        2.6*
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155907  47  42.3070 N  63  47.9630 W   1.9        2.1       11.8        2.3        2.6 
020728  155909  47  42.3080 N  63  47.9640 W   2.0        2.1       11.8        2.3        2.6 
020728  155909  47  42.3080 N  63  47.9640 W   2.0        2.1       11.8        2.3        2.6 
020728  155909  47  42.3080 N  63  47.9640 W   2.0        2.1       11.8        2.3        2.6 
020728  155909  47  42.3080 N  63  47.9640 W   2.0        2.1       11.8        2.3        2.6 
020728  155909  47  42.3080 N  63  47.9640 W   2.0        2.1       11.8        2.8*       2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155911  47  42.3090 N  63  47.9640 W   2.3        2.1       11.8        2.8        2.6 
020728  155913  47  42.3110 N  63  47.9650 W   2.3        2.1       11.8        2.8        2.6 
020728  155913  47  42.3110 N  63  47.9650 W   2.3        2.1       11.8        2.8        2.6 
020728  155913  47  42.3110 N  63  47.9650 W   2.3        2.1       11.8        2.8        2.6 
020728  155913  47  42.3110 N  63  47.9650 W   2.3        2.1       11.8        2.8        2.6 
020728  155913  47  42.3110 N  63  47.9650 W   2.3        2.1       11.8        2.8        2.6 
020728  155915  47  42.3120 N  63  47.9650 W   2.6        2.1       11.8        2.8        2.6 
020728  155915  47  42.3120 N  63  47.9650 W   2.6        2.1       11.8        2.8        2.6 
020728  155915  47  42.3120 N  63  47.9650 W   2.6        2.1       11.8        2.8        2.6 
020728  155915  47  42.3120 N  63  47.9650 W   2.6        2.1       11.8        2.0*       2.6 
020728  155915  47  42.3120 N  63  47.9650 W   2.6        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6*
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155917  47  42.3130 N  63  47.9650 W   2.4        2.1       11.8        2.0        2.6 
020728  155919  47  42.3150 N  63  47.9660 W   2.4        2.1       11.8        2.0        2.6 
020728  155919  47  42.3150 N  63  47.9660 W   2.4        2.1       11.8        2.0        2.6 
020728  155919  47  42.3150 N  63  47.9660 W   2.4        2.1       11.8        2.0        2.6 
020728  155919  47  42.3150 N  63  47.9660 W   2.4        2.1       11.8        2.0        2.6 
020728  155919  47  42.3150 N  63  47.9660 W   2.4        2.1       11.8        2.0        2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.0        2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.1*       2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.1        2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.1        2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.1        2.6 
020728  155921  47  42.3160 N  63  47.9660 W   2.2        2.1       11.8        2.1        2.6 
020728  155923  47  42.3170 N  63  47.9670 W   2.3        2.1       11.8        2.1        2.6 
020728  155923  47  42.3170 N  63  47.9670 W   2.3        2.1       11.8        2.1        2.6 
020728  155923  47  42.3170 N  63  47.9670 W   2.3        2.1       11.8        2.1        2.6 
020728  155923  47  42.3170 N  63  47.9670 W   2.3        2.1       11.8        2.1        2.6 
020728  155923  47  42.3170 N  63  47.9670 W   2.3        2.1       11.8        2.1        2.6 
020728  155925  47  42.3180 N  63  47.9670 W   2.4        2.1       11.8        2.1        2.6 
020728  155925  47  42.3180 N  63  47.9670 W   2.4        2.1       11.8        2.1        2.6 
020728  155925  47  42.3180 N  63  47.9670 W   2.4        2.1       11.8        2.1        2.6 
020728  155925  47  42.3180 N  63  47.9670 W   2.4        2.1       11.8        2.8*       2.6 
020728  155925  47  42.3180 N  63  47.9670 W   2.4        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155927  47  42.3190 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155929  47  42.3210 N  63  47.9680 W   2.3        2.1       11.8        2.8        2.6 
020728  155929  47  42.3210 N  63  47.9680 W   2.3        2.1       11.1*       2.8        2.6 
020728  155929  47  42.3210 N  63  47.9680 W   2.3        2.1       11.1        2.8        2.6 
020728  155929  47  42.3210 N  63  47.9680 W   2.3        2.1       11.1        2.8        2.6 
020728  155929  47  42.3210 N  63  47.9680 W   2.3        2.1       11.1        2.8        2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.8        2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.8        2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.3*       2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.3        2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.3        2.6 
020728  155931  47  42.3220 N  63  47.9680 W   2.3        2.1       11.1        2.3        2.6 
020728  155933  47  42.3230 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155933  47  42.3230 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155933  47  42.3230 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155933  47  42.3230 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155933  47  42.3230 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155935  47  42.3240 N  63  47.9690 W   2.1        2.1       11.1        2.3        2.6 
020728  155935  47  42.3240 N  63  47.9690 W   2.1        2.1        2.4*       2.3        2.6 
020728  155935  47  42.3240 N  63  47.9690 W   2.1        2.1        2.4        2.3        2.6 
020728  155935  47  42.3240 N  63  47.9690 W   2.1        2.1        2.4        2.6*       2.6 
020728  155935  47  42.3240 N  63  47.9690 W   2.1        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        2.6 
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0*
020728  155937  47  42.3250 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155939  47  42.3260 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155939  47  42.3260 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155939  47  42.3260 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155939  47  42.3260 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155939  47  42.3260 N  63  47.9700 W   2.3        2.1        2.4        2.6        0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.1        2.4        2.6        0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.1        2.4        2.6        0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.1        2.4        2.6        0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.8*       2.4        2.9*       0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.8        2.4        2.9        0.0 
020728  155941  47  42.3280 N  63  47.9700 W   2.2        2.8        2.4        2.9        0.0 
020728  155943  47  42.3290 N  63  47.9710 W   2.5        2.8        2.4        2.9        0.0 
020728  155943  47  42.3290 N  63  47.9710 W   2.5        2.8        2.4        2.9        0.0 
020728  155943  47  42.3290 N  63  47.9710 W   2.5        2.8        2.4        2.9        0.0 
020728  155943  47  42.3290 N  63  47.9710 W   2.5        2.8        2.4        2.9        0.0 
020728  155943  47  42.3290 N  63  47.9710 W   2.5        2.8        2.4        2.9        0.0 
020728  155945  47  42.3300 N  63  47.9710 W   2.3        2.8        2.4        2.9        0.0 
020728  155945  47  42.3300 N  63  47.9710 W   2.3        2.8        2.4        2.9        0.0 
020728  155945  47  42.3300 N  63  47.9710 W   2.3        2.8        2.4        2.9        0.0 
020728  155945  47  42.3300 N  63  47.9710 W   2.3        2.8        2.4        2.9        0.0 
020728  155945  47  42.3300 N  63  47.9710 W   2.3        2.8        2.4        2.9        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.9        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7*       0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155947  47  42.3310 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155949  47  42.3330 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.0 
020728  155949  47  42.3330 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.4*
020728  155949  47  42.3330 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.4 
020728  155949  47  42.3330 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.4 
020728  155949  47  42.3330 N  63  47.9720 W   2.5        2.8        2.4        2.7        0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7        0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7        0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7        0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7*       0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7        0.4 
020728  155951  47  42.3340 N  63  47.9730 W   2.6        2.8        2.4        2.7        0.4 
020728  155953  47  42.3350 N  63  47.9730 W   2.5        2.8        2.4        2.7        0.4 
020728  155953  47  42.3350 N  63  47.9730 W   2.5        2.8        2.4        2.7        0.4 
020728  155953  47  42.3350 N  63  47.9730 W   2.5        2.8        2.4        2.7        0.4 
020728  155953  47  42.3350 N  63  47.9730 W   2.5        2.8        9.5*       2.7        0.4 
020728  155953  47  42.3350 N  63  47.9730 W   2.5        2.8        9.5        2.7        0.4 
020728  155955  47  42.3370 N  63  47.9740 W   2.8        2.8        9.5        2.7        0.4 
020728  155955  47  42.3370 N  63  47.9740 W   2.8        2.8        9.5        2.7        0.4 
020728  155955  47  42.3370 N  63  47.9740 W   2.8        2.8        9.5        2.7        0.4 
020728  155955  47  42.3370 N  63  47.9740 W   2.8        2.8        9.5        2.7        5.7*
020728  155955  47  42.3370 N  63  47.9740 W   2.8        2.8        9.5        2.7        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.7        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.7        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.7        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.7        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.6*       5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.6        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.6        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.6        5.7 
020728  155957  47  42.3380 N  63  47.9740 W   2.6        2.8        9.5        2.6        5.7 
020728  155959  47  42.3400 N  63  47.9750 W   2.6        2.8        9.5        2.6        5.7 
020728  155959  47  42.3400 N  63  47.9750 W   2.6        2.8        9.5        2.6        5.7 
020728  155959  47  42.3400 N  63  47.9750 W   2.6        2.8        9.5        2.6        5.7 
020728  155959  47  42.3400 N  63  47.9750 W   2.6        2.8        2.3*       2.6        5.7 
020728  155959  47  42.3400 N  63  47.9750 W   2.6        2.8        2.3        2.6        5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.6        5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.6        5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.6        5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.6        5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.5*       5.7 
020728  160001  47  42.3410 N  63  47.9750 W   2.5        2.8        2.3        2.5        5.7 
020728  160003  47  42.3420 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160003  47  42.3420 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160003  47  42.3420 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160003  47  42.3420 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160003  47  42.3420 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160005  47  42.3440 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160005  47  42.3440 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160005  47  42.3440 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160005  47  42.3440 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160005  47  42.3440 N  63  47.9760 W   2.4        2.8        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        2.8        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        2.8        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        2.8        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2*       2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2        2.3        2.5        5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2        2.3        2.3*       5.7 
020728  160007  47  42.3450 N  63  47.9760 W   2.2        3.2        2.3        2.3        5.7 
020728  160009  47  42.3460 N  63  47.9770 W   2.3        3.2        2.3        2.3        5.7 
020728  160009  47  42.3460 N  63  47.9770 W   2.3        3.2        2.3        2.3        5.7 
020728  160009  47  42.3460 N  63  47.9770 W   2.3        3.2        2.3        2.3        5.7 
020728  160009  47  42.3460 N  63  47.9770 W   2.3        3.2        2.3        2.3        1.3*
020728  160009  47  42.3460 N  63  47.9770 W   2.3        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160011  47  42.3470 N  63  47.9770 W   2.4        3.2        2.3        2.3        1.3 
020728  160013  47  42.3490 N  63  47.9780 W   2.4        3.2        2.3        2.4*       1.3 
020728  160013  47  42.3490 N  63  47.9780 W   2.4        3.2        2.3        2.4        1.3 
020728  160013  47  42.3490 N  63  47.9780 W   2.4        3.2        2.3        2.4        1.3 
020728  160013  47  42.3490 N  63  47.9780 W   2.4        3.2        2.3        2.4        1.3 
020728  160013  47  42.3490 N  63  47.9780 W   2.4        3.2        2.3        2.4        1.3 
020728  160015  47  42.3500 N  63  47.9780 W   2.5        3.2        2.3        2.4        1.3 
020728  160015  47  42.3500 N  63  47.9780 W   2.5        3.2        2.3        2.4        1.3 
020728  160015  47  42.3500 N  63  47.9780 W   2.5        3.2        2.3        2.4        5.3*
020728  160015  47  42.3500 N  63  47.9780 W   2.5        3.2        2.3        2.4        5.3 
020728  160015  47  42.3500 N  63  47.9780 W   2.5        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        2.4        5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        1.6*       5.3 
020728  160017  47  42.3510 N  63  47.9780 W   2.4        3.2        2.3        1.6        5.3 
020728  160019  47  42.3530 N  63  47.9790 W   2.6        3.2        2.3        1.6        5.3 
020728  160019  47  42.3530 N  63  47.9790 W   2.6        3.2        2.3        1.6        5.3 
020728  160019  47  42.3530 N  63  47.9790 W   2.6        3.2       12.6*       1.6        5.3 
020728  160019  47  42.3530 N  63  47.9790 W   2.6        3.2       12.6        1.6        5.3 
020728  160019  47  42.3530 N  63  47.9790 W   2.6        3.2       12.6        1.6        2.2*
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160021  47  42.3540 N  63  47.9790 W   2.4        3.2       12.6        1.6        2.2 
020728  160023  47  42.3550 N  63  47.9800 W   2.5        3.2       12.6        1.6        2.2 
020728  160023  47  42.3550 N  63  47.9800 W   2.5        3.2       12.6        1.6        2.2 
020728  160023  47  42.3550 N  63  47.9800 W   2.5        3.2       12.6        2.5*       2.2 
020728  160023  47  42.3550 N  63  47.9800 W   2.5        3.2       12.6        2.5        2.2 
020728  160023  47  42.3550 N  63  47.9800 W   2.5        3.2       12.6        2.5        2.2 
020728  160025  47  42.3570 N  63  47.9800 W   2.5        3.2       12.6        2.5        2.2 
020728  160025  47  42.3570 N  63  47.9800 W   2.5        3.2       12.6        2.5        2.2 
020728  160025  47  42.3570 N  63  47.9800 W   2.5        3.2       12.6        2.5        2.2 
020728  160025  47  42.3570 N  63  47.9800 W   2.5        3.2       12.6        2.5        5.7*
020728  160025  47  42.3570 N  63  47.9800 W   2.5        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        2.5        5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        1.6*       5.7 
020728  160027  47  42.3580 N  63  47.9800 W   2.3        3.2       12.6        1.6        5.7 
020728  160029  47  42.3590 N  63  47.9810 W   2.3        3.2       12.6        1.6        5.7 
020728  160029  47  42.3590 N  63  47.9810 W   2.3        3.2       12.6        1.6        5.7 
020728  160029  47  42.3590 N  63  47.9810 W   2.3        3.2       12.6        1.6        5.7 
020728  160029  47  42.3590 N  63  47.9810 W   2.3        3.2       12.6        1.6        5.7 
020728  160029  47  42.3590 N  63  47.9810 W   2.3        3.2       12.6        1.6        5.7 
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.6        1.6        5.7 
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.6        1.6        5.7 
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.2*       1.6        7.5*
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160031  47  42.3600 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160033  47  42.3620 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160033  47  42.3620 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160033  47  42.3620 N  63  47.9810 W   2.4        3.2       12.2        1.6        7.5 
020728  160033  47  42.3620 N  63  47.9810 W   2.4        3.2       12.2        1.9*       7.5 
