FileName: C:\2005CA~1\CTY0361.TXT
Local Time: Thu Oct 06 23:01:21 2005

Ship: Marco Michel Trip: 01 Tow: cty0361
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  020123  47  19.2280 N  62  34.2880 W   2.3        2.1*      13.4*       1.3*       6.8*       6.6*
051007  020125  47  19.2260 N  62  34.2900 W   2.8        2.1       13.4        1.3        6.8        6.6 
051007  020127  47  19.2250 N  62  34.2910 W   3.3        2.1       13.4        1.3        6.8        6.6 
051007  020129  47  19.2230 N  62  34.2930 W   4.5        2.1       13.4        1.3        6.8        6.6 
051007  020131  47  19.2210 N  62  34.2960 W   4.5        2.1       13.4        1.3        6.8        6.6 
051007  020133  47  19.2190 N  62  34.2980 W   4.6        2.1       13.4        1.3        6.8        6.6 
051007  020135  47  19.2160 N  62  34.3000 W   5.5        2.1       13.4        1.3        6.8        6.6 
051007  020137  47  19.2140 N  62  34.3030 W   6.3        2.1       13.4        1.3        6.8        6.6 
051007  020139  47  19.2110 N  62  34.3060 W   6.2        2.1       13.4        2.9*       6.8        6.6 
051007  020141  47  19.2080 N  62  34.3090 W   5.8        2.1       13.4        2.9        6.8        6.6 
051007  020143  47  19.2050 N  62  34.3120 W   6.3        2.1       13.4        2.9        6.8        6.6 
051007  020145  47  19.2020 N  62  34.3150 W   6.8        2.1       13.4        3.8*       6.8       16.3*
051007  020147  47  19.1980 N  62  34.3180 W   7.1        2.1       13.4        3.8        6.8       16.3 
051007  020149  47  19.1950 N  62  34.3210 W   6.5        2.1       13.4        3.8        6.8       16.3 
051007  020151  47  19.1920 N  62  34.3230 W   6.5        2.1       13.4        2.9*      40.5*      16.3 
051007  020153  47  19.1880 N  62  34.3260 W   6.7        2.1       13.4        2.9       40.5       16.3 
051007  020155  47  19.1850 N  62  34.3290 W   7.5        2.1       13.4        2.9        9.1*      16.3 
051007  020157  47  19.1810 N  62  34.3320 W   6.8        2.1       13.4        2.9        9.1       16.3 
051007  020159  47  19.1780 N  62  34.3340 W   6.6        2.1       13.4        2.9        9.1        9.2*
051007  020201  47  19.1740 N  62  34.3370 W   6.8        2.1       13.4        2.9        3.6*       9.2 
051007  020203  47  19.1710 N  62  34.3400 W   7.0        2.1       13.4        2.9        3.6        9.2 
051007  020205  47  19.1680 N  62  34.3430 W   7.3        2.1       13.4        2.9        3.2*       9.2 
051007  020207  47  19.1640 N  62  34.3460 W   6.6        2.1       13.4        2.9        3.2        9.2 
051007  020209  47  19.1610 N  62  34.3480 W   6.6        2.1       13.4        2.9        3.2        9.2 
051007  020211  47  19.1580 N  62  34.3510 W   6.9        2.1       13.4        2.9        3.5*       9.2 
051007  020213  47  19.1550 N  62  34.3550 W   6.9        2.1       13.4        2.9        3.5        9.2 
051007  020215  47  19.1510 N  62  34.3580 W   6.8        2.1       13.4        2.9        3.5        9.2 
051007  020217  47  19.1480 N  62  34.3610 W   6.6        2.1       13.4        2.9        3.3*       9.2 
051007  020219  47  19.1450 N  62  34.3640 W   6.7        2.1       13.4        2.9        3.3        9.2 
051007  020221  47  19.1420 N  62  34.3680 W   6.7        2.1       13.4        2.9        7.3*       9.2 
051007  020223  47  19.1390 N  62  34.3710 W   6.9        2.1       13.4        2.9        7.3        9.2 
051007  020225  47  19.1360 N  62  34.3740 W   6.5        2.1       13.4        2.9        7.3        9.2 
051007  020227  47  19.1340 N  62  34.3780 W   6.8        2.1       13.4        2.9        6.0*       9.2 
051007  020229  47  19.1310 N  62  34.3820 W   6.6        2.1       13.4        2.9        6.0        9.2 
051007  020231  47  19.1280 N  62  34.3850 W   6.9        2.1       13.4        2.9        6.0        9.2 
051007  020233  47  19.1250 N  62  34.3890 W   6.6        2.1       13.4        2.9        4.8*       9.2 
051007  020235  47  19.1220 N  62  34.3930 W   7.0        2.1       13.4        2.9        4.8        9.2 
051007  020237  47  19.1190 N  62  34.3970 W   6.8        2.1       13.4        2.9        5.8*       9.2 
051007  020239  47  19.1160 N  62  34.4010 W   6.6        2.1       13.4        2.9        5.8        9.2 
051007  020241  47  19.1130 N  62  34.4050 W   6.9        2.1       13.4        2.9        5.8        9.2 
051007  020243  47  19.1100 N  62  34.4090 W   7.0        2.1       13.4        2.9        6.7*       9.2 
051007  020245  47  19.1070 N  62  34.4120 W   6.9        2.1       13.4        2.9        6.7        9.2 
051007  020247  47  19.1040 N  62  34.4160 W   6.6        2.1       13.4        2.9        6.5*       9.2 
051007  020249  47  19.1020 N  62  34.4200 W   6.7        2.1       13.4        2.9        6.5        9.2 
051007  020251  47  19.0990 N  62  34.4240 W   7.2        2.1       13.4        2.9        6.5        9.2 
051007  020253  47  19.0960 N  62  34.4280 W   7.0        2.1       13.4        2.9        5.8*       9.2 
051007  020255  47  19.0930 N  62  34.4320 W   6.6        2.1       13.4        2.9        5.8        9.2 
051007  020257  47  19.0900 N  62  34.4360 W   6.4        2.1       13.4        2.9        5.8        9.2 
051007  020259  47  19.0870 N  62  34.4400 W   6.9        2.1       13.4        2.9        5.8        9.2 
051007  020301  47  19.0840 N  62  34.4440 W   7.1        2.1       13.4        2.9        5.8        9.2 
051007  020303  47  19.0820 N  62  34.4480 W   6.9        2.1        2.8*       2.9        5.8        9.2 
051007  020305  47  19.0800 N  62  34.4530 W   6.2        2.1        2.8        2.9        5.8        9.2 
051007  020307  47  19.0770 N  62  34.4570 W   6.8        2.1        2.8        2.9        5.8        9.2 
