FileName: C:\2005CA~1\CTY0192.TXT
Local Time: Thu Oct 06 09:13:36 2005

Ship: Marco Michel Trip: 01 Tow: cty0192
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  121337  47  28.6410 N  62  45.8550 W   2.5        2.6*      11.5*       4.7*       6.4*       7.5*
051006  121339  47  28.6410 N  62  45.8580 W   1.7        2.6       11.5        4.7        6.4        7.5 
051006  121341  47  28.6420 N  62  45.8590 W   2.7        2.6       11.5        3.2*      21.2*       7.5 
051006  121343  47  28.6420 N  62  45.8600 W   1.3        2.6       11.6*       3.2       21.2        7.5 
051006  121345  47  28.6420 N  62  45.8620 W   3.0        2.6       11.6        3.2       21.2        7.5 
051006  121347  47  28.6420 N  62  45.8640 W   1.8        2.6       11.6        3.5*      10.2*      15.4*
051006  121349  47  28.6430 N  62  45.8660 W   3.8        2.6       11.6        3.5       10.2       15.4 
051006  121351  47  28.6440 N  62  45.8700 W   3.6        2.6       11.6        3.5       10.2       15.4 
051006  121353  47  28.6440 N  62  45.8730 W   4.5        2.6       11.6        3.5       10.2       15.4 
051006  121355  47  28.6460 N  62  45.8760 W   4.3        2.6       11.6        3.5       10.2       15.4 
051006  121357  47  28.6470 N  62  45.8800 W   4.9        2.6       11.6        3.5       39.4*      15.4 
051006  121359  47  28.6480 N  62  45.8840 W   5.3        2.6       11.6        3.5       39.4       15.4 
051006  121401  47  28.6490 N  62  45.8890 W   5.9        2.6       11.6        3.8*      39.4       15.4 
051006  121403  47  28.6500 N  62  45.8940 W   5.7        2.6       11.6        3.8       39.4       25.5*
051006  121405  47  28.6510 N  62  45.8980 W   5.8        2.6       11.6        3.8       39.4       25.5 
051006  121407  47  28.6520 N  62  45.9030 W   6.2        2.9*      11.6        3.8       39.4       25.5 
051006  121409  47  28.6540 N  62  45.9080 W   6.2        2.9       11.6        3.8       39.4       25.5 
051006  121411  47  28.6550 N  62  45.9120 W   6.7        2.9       11.6        3.8        9.0*      25.5 
051006  121413  47  28.6560 N  62  45.9170 W   6.1        2.9       11.6        3.8        9.0       25.5 
051006  121415  47  28.6580 N  62  45.9220 W   6.6        2.9       11.6        3.8        9.0       25.5 
051006  121417  47  28.6590 N  62  45.9270 W   6.3        2.9       11.6        3.8        9.0       22.8*
051006  121419  47  28.6600 N  62  45.9330 W   6.9        2.9       11.6        3.8        9.0       22.8 
051006  121421  47  28.6620 N  62  45.9380 W   6.8        2.9       11.6        3.8        9.0       22.8 
051006  121423  47  28.6630 N  62  45.9430 W   7.0        2.9       11.6        4.2*       7.1*       2.2*
051006  121425  47  28.6640 N  62  45.9490 W   6.6        2.9       11.6        4.2        7.1        2.2 
051006  121427  47  28.6670 N  62  45.9530 W   6.7        2.9       11.6        4.2       10.2*       2.2 
051006  121429  47  28.6680 N  62  45.9580 W   6.8        2.9       11.6        4.2       10.2       22.4*
051006  121431  47  28.6700 N  62  45.9630 W   6.8        2.9       11.6        4.2       10.2       22.4 
051006  121433  47  28.6720 N  62  45.9680 W   6.7        2.9       11.6        4.2        3.5*      22.4 
051006  121435  47  28.6730 N  62  45.9730 W   6.5        2.9       11.6        4.2        3.5       22.4 
051006  121437  47  28.6750 N  62  45.9780 W   6.4        2.9       11.6        4.2        3.5       22.4 
051006  121439  47  28.6760 N  62  45.9830 W   7.1        2.9       11.6        4.2        3.9*      22.4 
051006  121441  47  28.6770 N  62  45.9890 W   6.9        2.9       11.6        4.2        3.9       22.4 
051006  121443  47  28.6790 N  62  45.9940 W   6.5        2.9       11.6        4.2        4.7*      22.4 
051006  121445  47  28.6810 N  62  45.9990 W   6.4        2.9       11.6        4.2        4.7       22.4 
051006  121447  47  28.6820 N  62  46.0040 W   6.9        2.9       11.6        4.2        4.7       22.4 
051006  121449  47  28.6830 N  62  46.0100 W   7.1        2.9       11.6        4.2        4.7      290.4*
051006  121451  47  28.6850 N  62  46.0140 W   6.3        2.9       11.6        4.2        4.7      290.4 
051006  121453  47  28.6860 N  62  46.0190 W   6.4        2.9       11.6        4.2        4.7      290.4 
051006  121455  47  28.6880 N  62  46.0240 W   7.1        2.9       11.6        4.2        4.7      290.4 
051006  121457  47  28.6880 N  62  46.0300 W   6.5        2.9       11.6        4.2        4.7      290.4 
051006  121459  47  28.6890 N  62  46.0350 W   6.1        2.9       11.6        4.2        4.7      290.4 
051006  121501  47  28.6910 N  62  46.0390 W   6.0        2.9       11.6        4.2        4.7      290.4 
051006  121503  47  28.6920 N  62  46.0440 W   6.5        2.9       11.6        4.2        4.7      290.4 
051006  121505  47  28.6930 N  62  46.0500 W   6.4        2.9       11.6        4.2        4.7      290.4 
051006  121507  47  28.6950 N  62  46.0540 W   6.5        2.9       11.6        4.2        4.7      290.4 
051006  121509  47  28.6960 N  62  46.0590 W   6.4        2.9       11.6        4.2        4.7      290.4 
051006  121511  47  28.6980 N  62  46.0640 W   6.6        2.9       11.6        4.2        4.7      290.4 
051006  121513  47  28.6990 N  62  46.0690 W   6.6        2.9       11.6        4.2        4.7      290.4 
051006  121515  47  28.7010 N  62  46.0740 W   6.4        2.9       11.6        4.2        4.7      290.4 
051006  121517  47  28.7020 N  62  46.0790 W   6.9        2.9       11.6        4.2        4.7      290.4 
051006  121519  47  28.7040 N  62  46.0840 W   6.7        2.9       11.6        4.2        4.7      290.4 
051006  121521  47  28.7050 N  62  46.0890 W   6.6        2.9       11.6        4.2        4.7       17.6*
051006  121523  47  28.7070 N  62  46.0940 W   6.7        2.9       11.6        4.2        4.7       17.6 
051006  121525  47  28.7080 N  62  46.0990 W   6.6        2.9       11.6        4.2        4.7       17.6 
051006  121527  47  28.7090 N  62  46.1040 W   6.7        2.9       11.6        4.2        4.7       17.6 
051006  121529  47  28.7110 N  62  46.1090 W   6.6        2.9       11.6        4.2        4.7       17.6 
051006  121531  47  28.7120 N  62  46.1140 W   6.8        2.9       11.6        4.2        4.7       17.6 
051006  121533  47  28.7140 N  62  46.1200 W   6.9        2.9       11.6        4.2        4.7       17.6 
051006  121535  47  28.7150 N  62  46.1250 W   6.5        2.9       11.6        4.2        4.7       17.6 
051006  121537  47  28.7170 N  62  46.1300 W   6.8        2.9       11.6        4.2        4.7       17.6 
051006  121539  47  28.7180 N  62  46.1350 W   6.5        2.9       11.6        4.2        4.7       17.6 
051006  121541  47  28.7200 N  62  46.1410 W   6.7        2.9       11.6        4.2        4.7       17.6 
051006  121543  47  28.7210 N  62  46.1460 W   6.8        2.9       11.6        4.2        4.7       17.6 
051006  121545  47  28.7220 N  62  46.1510 W   5.7        2.9       11.6        4.2        4.7       17.6 
051006  121547  47  28.7230 N  62  46.1550 W   5.7        2.9       11.6       38.0*      32.9*      17.6 
051006  121549  47  28.7250 N  62  46.1590 W   5.4        2.9       11.6       38.0       32.9       17.6 
051006  121551  47  28.7250 N  62  46.1630 W   4.9        2.9       11.6       38.0       32.9       17.6 
051006  121553  47  28.7260 N  62  46.1660 W   4.1        2.9       11.6       38.0       32.9      378.7*
051006  121555  47  28.7270 N  62  46.1690 W   3.4        2.5*      11.6       38.0       32.9      378.7 
051006  121557  47  28.7270 N  62  46.1710 W   3.0        2.5       11.6       38.0       56.3*      53.6*
051006  121559  47  28.7280 N  62  46.1730 W   2.8        2.5       11.6       38.0       56.3       53.6 
051006  121601  47  28.7280 N  62  46.1760 W   2.5        2.5       11.6       38.0       56.3       53.6 
051006  121603  47  28.7290 N  62  46.1780 W   2.0        2.5       11.6       38.0       56.3       32.9*
051006  121605  47  28.7290 N  62  46.1790 W   2.6        2.5       11.6       38.0       56.3       32.9 
051006  121607  47  28.7290 N  62  46.1810 W   2.0        2.5       11.6       38.0       28.0*      32.9 
051006  121609  47  28.7300 N  62  46.1830 W   2.2        2.5       11.6       38.0       28.0      107.6*
051006  121611  47  28.7300 N  62  46.1840 W   1.6        2.5       11.6       38.0       28.0      107.6 
051006  121613  47  28.7310 N  62  46.1850 W   1.7        2.5        2.7*       4.8*      28.0      107.6 
051006  121615  47  28.7310 N  62  46.1870 W   1.5        2.5        2.7        4.8       28.0      107.6 
051006  121617  47  28.7310 N  62  46.1880 W   2.5        2.5        2.7        5.0*       6.4*     107.6 
051006  121619  47  28.7310 N  62  46.1900 W   1.3        2.5        2.7        5.0        6.4       51.4*
051006  121621  47  28.7320 N  62  46.1910 W   1.9        5.4*       2.7        5.0        6.4       51.4 
051006  121623  47  28.7320 N  62  46.1930 W   2.3        5.4        2.7        5.3*       3.2*      38.7*
051006  121625  47  28.7320 N  62  46.1940 W   2.1        5.4        2.7        5.3        3.2       38.7 
051006  121627  47  28.7330 N  62  46.1950 W   1.7        5.4        2.7        5.3        3.2       38.7 
051006  121629  47  28.7330 N  62  46.1970 W   2.3        5.4        2.7        4.2*      10.1*      58.0*
051006  121631  47  28.7320 N  62  46.1990 W   1.6        5.4        2.7        4.2       10.1       58.0 
051006  121633  47  28.7340 N  62  46.2000 W   1.9        2.2*       2.7        5.8*       3.2*      58.0 
051006  121635  47  28.7330 N  62  46.2020 W   3.7        2.2        2.7        5.8        3.2       47.0*
051006  121637  47  28.7330 N  62  46.2040 W   1.6        2.2        2.7        5.8        3.2       47.0 
051006  121639  47  28.7340 N  62  46.2050 W   2.3        2.2        2.1*       4.1*      46.0*      47.0 
051006  121641  47  28.7340 N  62  46.2070 W   2.3        2.2        2.1        4.1       46.0       50.5*
051006  121643  47  28.7340 N  62  46.2100 W   2.0        2.2        2.1        4.1       46.0       50.5 
051006  121645  47  28.7340 N  62  46.2110 W   2.2        2.2        2.1        6.1*      16.0*      51.4*
051006  121648  47  28.7340 N  62  46.2140 W   2.1        4.0*       2.1        6.1       16.0       51.4 
051006  121649  47  28.7340 N  62  46.2150 W   2.3        4.0        2.1        5.5*      16.0       51.4 
051006  121651  47  28.7340 N  62  46.2170 W   1.5        4.0        2.1        5.5       16.0       61.5*
051006  121653  47  28.7350 N  62  46.2180 W   2.0        4.0        2.3*       5.5       16.0       61.5 
051006  121655  47  28.7340 N  62  46.2200 W   2.0        4.0        2.3        2.9*       5.7*      61.5 
051006  121657  47  28.7350 N  62  46.2220 W   2.0        4.0        2.3        2.9        5.7       58.9*
051006  121659  47  28.7350 N  62  46.2230 W   1.2        4.4*       2.3       11.0*       5.7       58.9 
051006  121701  47  28.7350 N  62  46.2250 W   3.0        4.4        2.3       11.0        5.7       59.7*
051006  121703  47  28.7350 N  62  46.2270 W   1.5        4.4        2.3       11.0        5.7       59.7 
051006  121705  47  28.7350 N  62  46.2280 W   2.7        4.4        2.7*       1.7*      43.8*      59.7 
051006  121707  47  28.7350 N  62  46.2290 W   1.8        4.4        2.7        1.7       43.8      109.4*
051006  121709  47  28.7350 N  62  46.2300 W   2.3        4.4        2.7        1.7       43.8      109.4 
051006  121711  47  28.7350 N  62  46.2320 W   1.6        4.4        2.7        0.3*      43.8       14.9*
051006  121713  47  28.7350 N  62  46.2340 W   1.9        3.2*       2.7        0.3       43.8       14.9 
051006  121715  47  28.7350 N  62  46.2360 W   2.2        3.2        2.7        5.0*      43.8       14.9 
051006  121717  47  28.7350 N  62  46.2380 W   1.5        3.2        2.7        5.0       50.6*      65.0*
051006  121719  47  28.7360 N  62  46.2400 W   1.9        3.2        2.7        5.0       50.6       65.0 
051006  121721  47  28.7360 N  62  46.2420 W   2.0        3.2        2.7        4.5*      50.6       65.0 
051006  121723  47  28.7360 N  62  46.2430 W   1.6        3.2        2.7        4.5       50.6       62.4*
051006  121725  47  28.7360 N  62  46.2450 W   1.8        3.2        2.7        5.4*      50.6       62.4 
