FileName: C:\2005CA~1\CTY0282.TXT
Local Time: Thu Oct 06 17:08:01 2005

Ship: Marco Michel Trip: 01 Tow: cty0282
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  200802  47  26.2220 N  62  32.2480 W   2.9       12.5*       3.5        4.2*     109.1*      16.3*
051006  200938  47  26.0970 N  62  32.4110 W   7.9       12.5       11.1        7.6        4.0*      12.7 
051006  200940  47  26.0940 N  62  32.4150 W   7.6       12.5       11.1        7.6        4.0       51.0*
051006  200942  47  26.0900 N  62  32.4180 W   7.4       12.5       11.1        7.6        4.0       51.0 
051006  200944  47  26.0870 N  62  32.4220 W   7.2       12.5       11.1        7.6        4.0       51.0 
051006  200946  47  26.0830 N  62  32.4240 W   7.2       12.5       11.1        7.6        4.0       51.0 
051006  200948  47  26.0790 N  62  32.4270 W   7.8       12.5       11.1        7.6        4.0       51.0 
051006  200950  47  26.0760 N  62  32.4300 W   7.8       12.5       11.1        7.6        4.0       51.0 
051006  200952  47  26.0720 N  62  32.4320 W   7.1       12.5       11.1        7.6        4.0       51.0 
051006  200955  47  26.0660 N  62  32.4350 W   7.5       12.5       11.1        7.6        4.0       51.0 
051006  200956  47  26.0640 N  62  32.4360 W   7.7       12.5       11.1        7.6        4.0       51.0 
051006  200958  47  26.0600 N  62  32.4390 W   7.8       12.5       11.1        7.6        4.0       51.0 
051006  201000  47  26.0560 N  62  32.4420 W   7.2       12.5       11.1        7.6        4.0       51.0 
051006  201002  47  26.0520 N  62  32.4440 W   6.1       12.5       11.1        7.6        4.1*      51.0 
051006  201004  47  26.0500 N  62  32.4460 W   5.6       12.5       11.1        7.6        4.1       51.0 
051006  201006  47  26.0480 N  62  32.4480 W   4.5       12.5       11.1        7.6        4.1       51.0 
051006  201008  47  26.0460 N  62  32.4500 W   3.8       12.5       11.1        7.6        4.1       51.0 
051006  201010  47  26.0440 N  62  32.4520 W   3.0       12.5       11.1        7.6        4.1       51.0 
051006  201012  47  26.0430 N  62  32.4530 W   3.0       12.5       11.1        7.6        4.1       51.0 
051006  201014  47  26.0420 N  62  32.4540 W   2.5       12.5       11.1      122.2*       4.1       51.0 
051006  201016  47  26.0410 N  62  32.4560 W   2.2       12.5       11.1      122.2        4.1       39.1*
051006  201018  47  26.0400 N  62  32.4570 W   2.5       12.5       11.1      122.2        3.9*      39.1 
051006  201020  47  26.0390 N  62  32.4580 W   1.5       12.5       11.1        2.2*       3.9       39.1 
051006  201022  47  26.0380 N  62  32.4580 W   2.5       12.5        2.3*       2.2        3.9       48.3*
051006  201025  47  26.0370 N  62  32.4610 W   1.5       12.5        2.3        2.2        5.3*      48.3 
051006  201027  47  26.0370 N  62  32.4620 W   2.4       12.5        2.3        5.0*       5.3       48.3 
051006  201028  47  26.0360 N  62  32.4630 W   1.8        4.3*       2.3        5.0        3.8*      31.6*
051006  201030  47  26.0350 N  62  32.4640 W   1.4        4.3        2.3        4.7*       3.8       31.6 
051006  201033  47  26.0340 N  62  32.4660 W   1.5        4.3        2.3        4.7        3.8       51.8*
051006  201035  47  26.0340 N  62  32.4670 W   1.8        4.3        3.0*       4.7        5.2*      51.8 
051006  201037  47  26.0330 N  62  32.4680 W   2.3        4.3        3.0        4.1*       5.2       51.8 
051006  201038  47  26.0330 N  62  32.4680 W   1.4        4.3        3.0        4.1        5.2       40.0*
051006  201041  47  26.0310 N  62  32.4700 W   2.5        4.3        3.0        4.9*       8.8*      40.0 
051006  201043  47  26.0310 N  62  32.4710 W   1.3        3.0*       3.0        4.9        8.8       40.0 
051006  201045  47  26.0300 N  62  32.4720 W   2.4        3.0        3.0        4.9        0.0*      50.1*
051006  201047  47  26.0290 N  62  32.4740 W   1.5        3.0        3.0        5.3*       0.0       50.1 
051006  201049  47  26.0290 N  62  32.4740 W   2.1        3.0        2.2*       5.3        0.0       39.1*
051006  201051  47  26.0280 N  62  32.4760 W   1.4        3.0        2.2        5.3        4.6*      39.1 
051006  201053  47  26.0270 N  62  32.4770 W   2.1        3.0        2.2       17.1*       4.6       39.1 
051006  201055  47  26.0260 N  62  32.4780 W   1.5        3.8*       2.2       17.1        4.6       52.7*
051006  201057  47  26.0250 N  62  32.4790 W   2.4        3.8        2.2       17.1        4.2*      52.7 
051006  201059  47  26.0250 N  62  32.4810 W   1.3        3.8        2.2       17.1        4.2       55.8*
051006  201101  47  26.0240 N  62  32.4810 W   2.3        3.8        2.9*      17.1        5.1*      55.8 
051006  201103  47  26.0240 N  62  32.4830 W   1.7        3.8        2.9        4.2*       5.1       55.8 
051006  201105  47  26.0230 N  62  32.4840 W   1.8        3.8        2.9        4.2        5.1       48.8*
051006  201107  47  26.0230 N  62  32.4850 W   1.7        3.8        2.9        3.2*       4.4*      48.8 
051006  201109  47  26.0220 N  62  32.4860 W   2.1        4.0*       2.9        3.2        4.4       48.8 
051006  201111  47  26.0210 N  62  32.4870 W   1.5        4.0        2.9        3.2        4.4       60.6*
051006  201113  47  26.0210 N  62  32.4890 W   1.9        4.0        2.9        5.0*       4.4       60.6 
051006  201115  47  26.0200 N  62  32.4900 W   1.5        4.0        2.4*       5.0        4.4       60.6 
051006  201117  47  26.0200 N  62  32.4900 W   2.0        4.0        2.4        5.0        4.4       58.9*
051006  201119  47  26.0190 N  62  32.4920 W   1.4        4.0        2.4        3.8*       4.4       58.9 
051006  201121  47  26.0180 N  62  32.4930 W   2.3        3.9*       2.4        3.8        4.4       59.7*
051006  201123  47  26.0170 N  62  32.4940 W   1.4        3.9        2.4        4.3*       4.3*      59.7 
051006  201125  47  26.0170 N  62  32.4960 W   2.3        3.9        2.4        4.3        4.3       59.7 
051006  201127  47  26.0160 N  62  32.4970 W   1.4        3.9        2.4        4.3        4.5*      61.9*
051006  201129  47  26.0150 N  62  32.4990 W   2.1        3.9        2.8*       4.4*       4.5       61.9 
051006  201131  47  26.0140 N  62  32.5000 W   1.8        3.9        2.8        4.4        4.5       61.9 
051006  201133  47  26.0130 N  62  32.5010 W   2.0        3.9        2.8        4.4        3.9*      72.9*
051006  201135  47  26.0130 N  62  32.5020 W   1.8        4.4*       2.8        3.8*       3.9       72.9 
051006  201137  47  26.0120 N  62  32.5020 W   2.0        4.4        2.8        3.8        4.5*      57.6*
051006  201139  47  26.0120 N  62  32.5040 W   1.8        4.4        2.8        4.1*       4.5       57.6 
051006  201141  47  26.0110 N  62  32.5050 W   2.2        4.4        2.4*       4.1        4.5       57.6 
051006  201143  47  26.0100 N  62  32.5060 W   1.8        4.4        2.4        4.1        4.4*      69.4*
051006  201145  47  26.0090 N  62  32.5070 W   2.4        4.4        2.4        3.6*       4.4       69.4 
051006  201147  47  26.0080 N  62  32.5090 W   1.8        4.4        2.4        3.6        4.4       70.7*
051006  201149  47  26.0080 N  62  32.5100 W   2.0        3.9*       2.4        3.8*       4.4*      70.7 
051006  201151  47  26.0070 N  62  32.5110 W   1.9        3.9        2.4        3.8        4.4       70.7 
051006  201153  47  26.0070 N  62  32.5120 W   2.1        3.9        2.4        3.8        4.4*      72.9*
051006  201155  47  26.0050 N  62  32.5140 W   1.9        3.9        2.4        3.5*       4.4       72.9 
051006  201157  47  26.0040 N  62  32.5150 W   2.4        3.9        2.4        3.5        4.4       72.9 
051006  201159  47  26.0030 N  62  32.5160 W   1.7        3.9        2.4        3.5        4.1*      75.1*
051006  201201  47  26.0020 N  62  32.5180 W   2.3        3.9        2.4        5.2*       4.1       75.1 
051006  201203  47  26.0010 N  62  32.5190 W   1.9        3.9        2.4        5.2        4.1       75.1 
051006  201205  47  26.0000 N  62  32.5200 W   2.3        3.9        2.4        3.6*       4.4*      75.6*
051006  201207  47  25.9990 N  62  32.5210 W   1.9        3.9        2.9*       3.6        4.4       75.6 
051006  201209  47  25.9980 N  62  32.5230 W   2.4        3.9        2.9        3.6        4.4*      76.9*
051006  201211  47  25.9980 N  62  32.5230 W   1.8        3.9        2.9        6.6*       4.4       76.9 
051006  201213  47  25.9970 N  62  32.5250 W   2.7        3.9        2.9        6.6        4.4       76.9 
051006  201215  47  25.9960 N  62  32.5260 W   1.6        4.0*       2.9        6.6        4.5*      82.6*
051006  201217  47  25.9950 N  62  32.5280 W   2.4        4.0        2.9        6.6        4.5       82.6 
051006  201219  47  25.9940 N  62  32.5300 W   1.9        4.0        2.9        6.6        4.7*      82.6 
051006  201221  47  25.9940 N  62  32.5300 W   2.1        4.0        2.9        6.6        4.7       80.0*
051006  201223  47  25.9930 N  62  32.5310 W   2.2        4.0        2.9        6.6        4.7       80.0 
051006  201225  47  25.9920 N  62  32.5330 W   2.3        4.0        2.9        6.6        4.6*      80.8*
051006  201227  47  25.9910 N  62  32.5340 W   1.9        4.0        2.9        4.4*       4.6       80.8 
051006  201229  47  25.9900 N  62  32.5350 W   2.6        4.0        2.9        4.4        5.3*      80.8 
051006  201231  47  25.9900 N  62  32.5370 W   1.6        4.0        2.9        4.6*       5.3       81.3*
051006  201233  47  25.9890 N  62  32.5380 W   2.5        4.0        2.9        4.6        5.3       81.3 
051006  201235  47  25.9870 N  62  32.5400 W   2.0        4.0        2.9        4.6        5.1*      81.3 
051006  201237  47  25.9860 N  62  32.5410 W   1.9        4.0        2.9        4.9*       5.1       98.4*
051006  201239  47  25.9860 N  62  32.5420 W   2.4        4.0        2.9        4.9        5.1       98.4 
051006  201241  47  25.9850 N  62  32.5440 W   1.8        4.0        2.9        5.3*       6.6*      64.6*
051006  201243  47  25.9850 N  62  32.5440 W   2.5        4.0        2.9        5.3        6.6       64.6 
051006  201245  47  25.9840 N  62  32.5460 W   2.1        4.0        2.9        5.3        4.7*      64.6 
051006  201247  47  25.9830 N  62  32.5470 W   2.3        4.0        2.9       10.5*       4.7       84.4*
051006  201249  47  25.9820 N  62  32.5490 W   1.8        4.0        2.9       10.5        4.7       84.4 
051006  201251  47  25.9820 N  62  32.5500 W   2.2        4.0        2.9       10.5        5.9*      84.4 
051006  201253  47  25.9810 N  62  32.5510 W   1.7        4.0        2.9       10.5        5.9       79.1*
051006  201255  47  25.9800 N  62  32.5520 W   2.5        4.0        2.9       10.5        5.9       79.1 
051006  201257  47  25.9800 N  62  32.5530 W   1.2        4.0        2.9        5.9*       5.8*      80.0*
051006  201259  47  25.9790 N  62  32.5540 W   2.6        4.0        2.9        5.9        5.8       80.0 
051006  201301  47  25.9780 N  62  32.5560 W   1.5        4.0        2.9        5.9        6.7*      80.0 
051006  201303  47  25.9770 N  62  32.5570 W   2.1        4.0       10.9*       5.2*       6.7       82.6*
051006  201305  47  25.9770 N  62  32.5580 W   1.8        4.0       10.9        5.2        6.7       82.6 
051006  201307  47  25.9760 N  62  32.5600 W   1.8        4.0       10.9        5.2        6.1*      82.6 
051006  201309  47  25.9750 N  62  32.5610 W   2.0        4.0       10.9        5.7*       6.1       79.1*
051006  201311  47  25.9740 N  62  32.5630 W   2.0        4.0       10.9        5.7        7.0*      79.1 
051006  201313  47  25.9730 N  62  32.5640 W   1.6        4.0       10.9        6.0*       7.0       81.7*
051006  201315  47  25.9730 N  62  32.5650 W   2.1        4.0       11.6*       6.0        7.0       81.7 
051006  201317  47  25.9720 N  62  32.5660 W   1.5        4.0       11.6        6.0        6.9*      81.7 
051006  201319  47  25.9720 N  62  32.5670 W   2.3        4.0       11.6        6.0*       6.9       81.3*
051006  201321  47  25.9710 N  62  32.5690 W   1.7        4.0       11.6        6.0        6.9       81.3 
051006  201323  47  25.9700 N  62  32.5700 W   2.1        4.0       11.6        5.7*       6.2*      81.3 
051006  201325  47  25.9690 N  62  32.5710 W   1.8        4.0       11.6        5.7        6.2       81.7*
051006  201327  47  25.9690 N  62  32.5720 W   2.0        4.0       11.0*       5.7        7.3*      81.7 
051006  201329  47  25.9680 N  62  32.5730 W   2.1        4.0       11.0        6.0*       7.3      109.4*
051006  201331  47  25.9670 N  62  32.5750 W   1.7        4.0       11.0        6.0        7.3      109.4 
051006  201333  47  25.9670 N  62  32.5760 W   2.2        4.0       11.0        6.0        7.0*     109.4 
051006  201335  47  25.9650 N  62  32.5780 W   1.9        4.0       11.0        6.3*       7.0       54.0*
051006  201337  47  25.9650 N  62  32.5790 W   2.0        4.0       11.0        6.3        7.0       54.0 
051006  201339  47  25.9640 N  62  32.5800 W   2.3        4.0       11.0        5.8*      10.1*      54.0 
051006  201341  47  25.9630 N  62  32.5820 W   1.7        4.0       11.0        5.8       10.1       82.6*
051006  201343  47  25.9630 N  62  32.5830 W   2.4        4.0       11.0        5.8        9.3*      82.6 
051006  201345  47  25.9620 N  62  32.5840 W   1.2        4.0       11.0        8.1*       9.3       82.6 
051006  201347  47  25.9610 N  62  32.5850 W   2.3        4.0       11.0        8.1        9.3       80.4*
051006  201349  47  25.9610 N  62  32.5860 W   1.5        4.0       11.0        8.1        2.0*      80.4 
051006  201351  47  25.9600 N  62  32.5870 W   2.1        4.0       11.0        4.2*       2.0       90.9*
051006  201353  47  25.9600 N  62  32.5880 W   2.0        4.0       11.0        4.2        6.7*      90.9 
051006  201355  47  25.9580 N  62  32.5900 W   1.9        4.0       11.0        6.3*       6.7       90.9 
051006  201357  47  25.9580 N  62  32.5910 W   1.8        4.0       11.0        6.3        6.7       71.2*
051006  201359  47  25.9570 N  62  32.5920 W   1.9        4.0       11.0        6.3        7.5*      71.2 
051006  201401  47  25.9560 N  62  32.5940 W   1.6        4.0       11.0        6.5*       7.5       71.2 
051006  201403  47  25.9560 N  62  32.5950 W   2.4        4.0       11.0        6.5        7.5      103.7*
051006  201405  47  25.9550 N  62  32.5960 W   1.4        4.0       11.0        5.6*       7.2*     103.7 
051006  201407  47  25.9540 N  62  32.5980 W   2.8        4.0       11.0        5.6        7.2       58.9*
051006  201409  47  25.9530 N  62  32.5990 W   1.3        4.0       11.0        5.6        7.1*      58.9 
051006  201411  47  25.9530 N  62  32.6000 W   2.8        4.0       11.0       13.7*       7.1       58.9 
051006  201413  47  25.9510 N  62  32.6020 W   1.8        4.0       11.0       13.7        7.1       81.7*
051006  201415  47  25.9500 N  62  32.6030 W   2.1        4.0       11.0       13.7        6.8*      81.7 
051006  201417  47  25.9500 N  62  32.6040 W   2.1        4.0       11.0       13.7        6.8       81.7 
051006  201419  47  25.9490 N  62  32.6050 W   1.8        4.0       11.0       13.7        6.8       82.6*
051006  201421  47  25.9480 N  62  32.6070 W   1.7        4.0       11.0        7.7*       7.1*      82.6 
051006  201423  47  25.9470 N  62  32.6080 W   2.3        4.0       11.0        7.7        7.1       76.9*
051006  201425  47  25.9460 N  62  32.6090 W   1.2        4.0       11.0        7.7        7.5*      76.9 
051006  201427  47  25.9460 N  62  32.6100 W   2.7        4.0       11.0        4.8*       7.5       76.9 
051006  201429  47  25.9460 N  62  32.6120 W   1.2        4.0       11.0        4.8        7.5       89.2*
051006  201431  47  25.9450 N  62  32.6130 W   2.5        4.0       11.0        4.8        6.9*      89.2 
051006  201433  47  25.9440 N  62  32.6150 W   1.5        4.0       11.0        5.1*       6.9       89.2 
051006  201435  47  25.9430 N  62  32.6160 W   2.1        4.0       11.0        5.1        6.8*      73.4*
051006  201437  47  25.9420 N  62  32.6180 W   1.8        4.0       11.0        6.2*       6.8       73.4 
051006  201439  47  25.9410 N  62  32.6190 W   1.8        4.0       11.9*       6.2        6.8       73.4 
051006  201441  47  25.9410 N  62  32.6200 W   2.1        4.0       11.9        6.2       10.2*      80.0*
051006  201443  47  25.9400 N  62  32.6210 W   1.6        4.0       11.9       16.7*      10.2       80.0 
051006  201445  47  25.9390 N  62  32.6220 W   1.8        4.0       11.9       16.7       10.2       79.1*
051006  201447  47  25.9400 N  62  32.6220 W   2.2        4.0       11.9       16.7        3.2*      79.1 
051006  201449  47  25.9380 N  62  32.6240 W   1.5        4.0       11.9       16.7        3.2       79.1 
051006  201451  47  25.9380 N  62  32.6250 W   2.6        4.0       11.9       16.7        3.2       82.6*
051006  201453  47  25.9370 N  62  32.6270 W   1.7        4.0       11.9        6.3*       7.3*      82.6 
051006  201455  47  25.9360 N  62  32.6290 W   2.2        4.0       11.9        6.3        7.3       82.6 
051006  201457  47  25.9350 N  62  32.6300 W   1.7        4.0       11.9        6.3        7.4*      79.1*
051006  201459  47  25.9350 N  62  32.6300 W   2.6        4.0       11.9        7.9*       7.4       79.1 
051006  201501  47  25.9340 N  62  32.6320 W   1.5        4.0       11.9        7.9        7.4       79.5*
051006  201503  47  25.9330 N  62  32.6330 W   2.5        4.0       10.7*       3.3*      11.1*      79.5 
051006  201505  47  25.9320 N  62  32.6350 W   1.6        4.0       10.7        3.3       11.1       79.5 
051006  201507  47  25.9310 N  62  32.6360 W   2.4        4.0       10.7        3.3        6.9*      82.2*
051006  201509  47  25.9300 N  62  32.6380 W   2.0        4.0       10.7       14.2*       6.9       82.2 
051006  201511  47  25.9300 N  62  32.6390 W   2.1        4.0       10.7       14.2        6.9       82.2 
051006  201513  47  25.9290 N  62  32.6410 W   2.2        4.0       10.7       14.2        3.4*      82.2*
051006  201515  47  25.9290 N  62  32.6420 W   1.8        4.0       10.7        3.0*       3.4       82.2 
051006  201517  47  25.9290 N  62  32.6440 W   2.3        4.0       10.7        3.0        7.2*      77.3*
051006  201519  47  25.9280 N  62  32.6440 W   1.5        4.0       10.7        3.0        7.2       77.3 
051006  201521  47  25.9270 N  62  32.6460 W   2.4        4.0       10.7        3.0        7.2       77.3 
051006  201523  47  25.9260 N  62  32.6470 W   1.5        4.0       10.7        3.0        6.7*      82.6*
051006  201525  47  25.9260 N  62  32.6480 W   2.2        4.0       10.7        3.0        6.7       82.6 
051006  201527  47  25.9250 N  62  32.6500 W   1.7        4.0       10.7        3.0        6.7       82.6 
051006  201529  47  25.9240 N  62  32.6510 W   1.5        4.0       10.7        5.9*       7.0*      79.1*
051006  201531  47  25.9240 N  62  32.6520 W   2.2        4.0       10.7        5.9        7.0       79.1 
051006  201533  47  25.9230 N  62  32.6530 W   1.5        4.0       10.7        5.9        7.0       83.0*
051006  201535  47  25.9220 N  62  32.6530 W   1.8        4.0       10.7       11.3*       7.8*      83.0 
051006  201537  47  25.9210 N  62  32.6550 W   1.9        4.0       11.1*      11.3        7.8       83.0 
051006  201539  47  25.9200 N  62  32.6570 W   1.7        4.0       11.1       11.3        6.4*      78.2*
051006  201541  47  25.9200 N  62  32.6580 W   2.0        4.0       11.1       11.3        6.4       78.2 
051006  201543  47  25.9190 N  62  32.6590 W   1.6        4.0       11.1       11.3        6.4       78.2 
051006  201545  47  25.9190 N  62  32.6600 W   2.1        4.0       11.1       11.3       12.3*      80.4*
051006  201547  47  25.9180 N  62  32.6610 W   1.8        4.0       11.1       11.3       12.3       80.4 
051006  201549  47  25.9170 N  62  32.6620 W   1.6        4.0       12.0*      11.3       12.3      121.7*
051006  201551  47  25.9160 N  62  32.6640 W   2.2        4.0       12.0        5.7*      12.3      121.7 
051006  201553  47  25.9160 N  62  32.6650 W   1.6        4.0       12.0        5.7       12.3      121.7 
051006  201555  47  25.9150 N  62  32.6660 W   2.0        4.0       12.0        5.7       12.3       39.5*
051006  201557  47  25.9150 N  62  32.6670 W   1.9        4.0       12.0        5.7       12.3       39.5 
051006  201559  47  25.9140 N  62  32.6680 W   1.9        4.0       12.0        5.7       12.3       39.5 
051006  201601  47  25.9140 N  62  32.6690 W   1.7        4.0       12.0       70.1*      12.3       80.8*
051006  201603  47  25.9130 N  62  32.6710 W   2.1        4.0       12.0       70.1       12.3       80.8 
051006  201605  47  25.9120 N  62  32.6730 W   1.9        4.0       12.0       70.1       12.3       80.0*
051006  201607  47  25.9110 N  62  32.6740 W   1.9        4.0       12.0        5.6*      12.3       80.0 
051006  201609  47  25.9100 N  62  32.6750 W   2.2        4.0       12.0        5.6       12.3       80.0 
051006  201611  47  25.9100 N  62  32.6770 W   1.8        4.0       12.0        5.6        4.9*      90.1*
051006  201613  47  25.9090 N  62  32.6780 W   2.4        4.0       12.0        5.6        4.9       90.1 
051006  201615  47  25.9080 N  62  32.6800 W   1.9        4.0       12.0        5.6        4.9       90.1 
051006  201617  47  25.9070 N  62  32.6810 W   2.2        4.0       12.0       35.9*       6.6*      70.7*
051006  201619  47  25.9060 N  62  32.6820 W   2.0        4.0       12.0       35.9        6.6       70.7 
051006  201621  47  25.9060 N  62  32.6840 W   2.1        4.0       12.0       35.9        6.3*      70.7 
051006  201623  47  25.9050 N  62  32.6850 W   2.3        4.0       12.0       35.9        6.3       80.4*
051006  201625  47  25.9050 N  62  32.6870 W   1.8        4.0       11.6*      35.9        6.3       80.4 
051006  201627  47  25.9040 N  62  32.6880 W   2.2        4.0       11.6       70.2*       6.7*      83.0*
051006  201629  47  25.9030 N  62  32.6890 W   1.8        4.0       11.6       70.2        6.7       83.0 
051006  201631  47  25.9020 N  62  32.6900 W   2.4        4.0       11.6       70.2        6.8*      83.0 
051006  201633  47  25.9010 N  62  32.6920 W   1.9        4.0       11.6        0.5*       6.8       76.4*
051006  201635  47  25.9000 N  62  32.6930 W   2.1        4.0       11.6        0.5        6.8       76.4 
051006  201637  47  25.9000 N  62  32.6940 W   2.2        4.0       11.6        5.3*       7.1*      76.4 
051006  201639  47  25.8990 N  62  32.6960 W   1.7        4.0       11.6        5.3        7.1      165.2*
051006  201641  47  25.8990 N  62  32.6970 W   2.3        4.0       11.6        5.3        7.1      165.2 
051006  201643  47  25.8970 N  62  32.6990 W   2.1        4.0       11.6        6.4*       6.2*     165.2 
051006  201645  47  25.8960 N  62  32.7000 W   2.1        4.0       11.6        6.4        6.2      165.2 
051006  201647  47  25.8950 N  62  32.7020 W   2.2        4.0       11.6        6.4        6.5*     165.2 
051006  201649  47  25.8950 N  62  32.7030 W   2.1        4.0       11.6        6.4        6.5       81.7*
051006  201651  47  25.8950 N  62  32.7050 W   2.0        4.0       11.6        6.4        6.5       81.7 
051006  201653  47  25.8940 N  62  32.7060 W   1.9        4.0       11.6       62.5*       6.8*      81.7 
051006  201655  47  25.8940 N  62  32.7070 W   2.4        4.0       11.6       62.5        6.8       80.0*
051006  201657  47  25.8930 N  62  32.7090 W   1.7        4.0       11.6       62.5        6.8       80.0 
051006  201659  47  25.8920 N  62  32.7090 W   2.6        4.0       11.6        5.9*       6.5*      81.3*
051006  201701  47  25.8920 N  62  32.7100 W   1.7        4.0       11.6*       5.9        6.5       81.3 
051006  201703  47  25.8920 N  62  32.7120 W   2.3        4.0       11.6        5.9        6.4*      81.3 
051006  201705  47  25.8910 N  62  32.7130 W   1.4        4.0       11.6        5.9        6.4       79.5*
051006  201707  47  25.8900 N  62  32.7140 W   2.3        4.0       11.6        5.9        6.4       79.5 
051006  201709  47  25.8900 N  62  32.7160 W   1.8        4.0       11.6       58.0*       6.2*      79.5 
051006  201711  47  25.8890 N  62  32.7170 W   1.9        4.0       11.6       58.0        6.2      181.4*
