FileName: C:\2005CA~1\CTY0402.TXT
Local Time: Fri Oct 07 01:43:49 2005

Ship: Marco Michel Trip: 01 Tow: cty0402
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  044349  47  19.3590 N  62  34.8130 W   4.5        2.4*      12.9*       3.6*       2.9*       5.3*
051007  044351  47  19.3570 N  62  34.8160 W   4.8        2.4       12.9       23.8*       2.9        5.3 
051007  044354  47  19.3540 N  62  34.8210 W   5.6        2.4       12.9       23.8        2.9        5.3 
051007  044355  47  19.3530 N  62  34.8230 W   5.7        2.4       12.9       23.8        2.9        5.3 
051007  044357  47  19.3500 N  62  34.8260 W   6.2        2.4       12.9       23.8        2.9        5.3 
051007  044400  47  19.3460 N  62  34.8320 W   6.6        2.4       12.9       23.8        2.9        5.3 
051007  044401  47  19.3450 N  62  34.8340 W   6.7        2.4       12.9       23.8        2.9        5.3 
051007  044403  47  19.3430 N  62  34.8370 W   6.5        2.4       12.9       23.8        2.9        5.3 
051007  044406  47  19.3390 N  62  34.8450 W   7.1        2.4       12.9       23.8        2.9        5.3 
051007  044407  47  19.3380 N  62  34.8470 W   7.2        2.4       12.9       23.8        2.9        5.3 
051007  044409  47  19.3350 N  62  34.8510 W   7.2        2.4       12.9       23.8        2.9        5.3 
051007  044412  47  19.3310 N  62  34.8590 W   6.7        2.4       12.9       23.8        2.9        5.3 
051007  044413  47  19.3300 N  62  34.8610 W   6.8        2.4       12.9       23.8        2.9        5.3 
051007  044415  47  19.3280 N  62  34.8660 W   7.3        2.4       12.9       23.8        2.9        5.3 
051007  044418  47  19.3240 N  62  34.8730 W   7.2        2.4       12.9       23.8        2.9        5.3 
051007  044419  47  19.3230 N  62  34.8760 W   7.1        2.4       12.9       23.8        2.9        5.3 
051007  044421  47  19.3220 N  62  34.8810 W   6.8        2.4       12.9       23.8        2.9        5.3 
051007  044424  47  19.3190 N  62  34.8880 W   7.4        2.4       12.9       23.8        4.4*       5.3 
051007  044425  47  19.3180 N  62  34.8910 W   7.5        2.4       12.9       23.8        4.4        5.3 
051007  044427  47  19.3160 N  62  34.8970 W   7.3        2.4       12.9       23.8        5.3*      25.0*
051007  044430  47  19.3130 N  62  34.9050 W   6.9        2.4       12.9       23.8        5.3       25.0 
051007  044431  47  19.3130 N  62  34.9070 W   7.0        2.4       12.9       23.8        5.3       25.0 
051007  044433  47  19.3110 N  62  34.9130 W   7.2        2.4       12.9       23.8        8.9*      25.0 
051007  044436  47  19.3080 N  62  34.9210 W   7.3        2.4       12.9       23.8        8.9       25.0 
051007  044437  47  19.3070 N  62  34.9240 W   7.2        2.4       12.9       23.8        2.6*      25.0 
051007  044439  47  19.3060 N  62  34.9300 W   7.0        2.4       12.9       23.8        2.6       25.0 
051007  044442  47  19.3040 N  62  34.9380 W   7.4        2.4       12.9       23.8        2.6       25.0 
051007  044443  47  19.3030 N  62  34.9400 W   7.4        2.4       12.9       23.8        6.9*      25.0 
051007  044445  47  19.3010 N  62  34.9470 W   7.4        2.4       12.9       23.8        6.9       25.0 
051007  044448  47  19.3000 N  62  34.9550 W   7.0        2.4       12.9       23.8        6.9       25.0 
051007  044449  47  19.2990 N  62  34.9580 W   7.1        2.4       12.9        7.9*       7.2*      25.0 
051007  044451  47  19.2980 N  62  34.9630 W   7.3        2.4       12.9        7.9        7.2       25.0 
051007  044453  47  19.2970 N  62  34.9690 W   7.4        2.4       12.9        7.9        6.9*      25.5*
051007  044455  47  19.2960 N  62  34.9750 W   7.1        2.4       12.9        7.9        6.9       25.5 
051007  044457  47  19.2950 N  62  34.9810 W   7.0        2.4       12.9        7.9        6.9       25.5 
