FileName: C:\2005CA~1\CTY0032.TXT
Local Time: Wed Oct 05 12:53:06 2005

Ship: Marco Michel Trip: 01 Tow: cty0032
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  155306  47  38.7250 N  62  32.2240 W   2.8        8.2*       9.9*       1.4*       9.3*      11.9*
051005  155308  47  38.7260 N  62  32.2250 W   2.4        8.2        9.9        1.4        9.3       11.9 
051005  155310  47  38.7280 N  62  32.2250 W   2.1        8.2        9.9        1.4        9.3       11.9 
051005  155312  47  38.7280 N  62  32.2260 W   2.5        8.2        9.9        2.7*       9.3        1.3*
051005  155314  47  38.7300 N  62  32.2260 W   2.8        8.2        9.9        2.7        9.3        1.3 
051005  155316  47  38.7310 N  62  32.2270 W   2.1        8.2        9.9        3.2*       0.9*       1.3 
051005  155318  47  38.7330 N  62  32.2270 W   3.0        8.2        9.9        3.2        0.9        8.3*
051005  155320  47  38.7340 N  62  32.2280 W   2.2        8.2        9.9        3.2        0.9        8.3 
051005  155322  47  38.7360 N  62  32.2280 W   2.5        8.2        9.9        1.8*      48.8*       8.3 
051005  155324  47  38.7370 N  62  32.2290 W   2.5        8.2        9.9        1.8       48.8        8.3 
051005  155326  47  38.7380 N  62  32.2290 W   2.1        8.2       11.5*       1.8       48.8        8.3 
051005  155328  47  38.7390 N  62  32.2300 W   2.0        8.2       11.5        9.9*       4.7*      76.0*
051005  155330  47  38.7400 N  62  32.2300 W   2.6        8.2       11.5        9.9        4.7       76.0 
051005  155332  47  38.7420 N  62  32.2310 W   2.2        8.2       11.5        9.9        4.7       76.0 
051005  155334  47  38.7430 N  62  32.2310 W   2.3        8.2       11.5        9.9        2.1*      76.0 
051005  155336  47  38.7450 N  62  32.2320 W   4.5        8.2       11.5        9.9        2.1       76.0 
051005  155338  47  38.7470 N  62  32.2330 W   2.7        8.2       11.5        9.9        2.1       76.0 
051005  155340  47  38.7490 N  62  32.2340 W   5.5        8.2       11.5        9.9        2.1       76.0 
051005  155342  47  38.7520 N  62  32.2350 W   3.9        8.2       11.5        9.9        2.1       76.0 
051005  155344  47  38.7550 N  62  32.2360 W   5.9        8.2       11.5        9.9       53.2*      76.0 
051005  155346  47  38.7570 N  62  32.2360 W   5.7        8.2       11.5        9.9       53.2       76.0 
051005  155348  47  38.7610 N  62  32.2370 W   5.8        8.2       11.5        9.9       53.2       76.0 
051005  155350  47  38.7640 N  62  32.2380 W   6.2        8.2       11.5        9.9       53.2       76.0 
051005  155352  47  38.7680 N  62  32.2380 W   6.2        3.2*      11.5        9.9       53.2       76.0 
051005  155354  47  38.7720 N  62  32.2390 W   6.6        3.2       11.5        8.6*      53.2       76.0 
051005  155356  47  38.7760 N  62  32.2390 W   7.4        3.2       11.5        8.6       53.2       76.0 
051005  155358  47  38.7800 N  62  32.2400 W   6.3        3.2       11.5        2.4*      53.2       11.4*
051005  155400  47  38.7840 N  62  32.2410 W   7.0        3.2       11.5        2.4       53.2       11.4 
051005  155402  47  38.7870 N  62  32.2410 W   7.0        3.2       11.5        2.4       53.2       11.4 
