FileName: C:\2005CA~1\CTY0061.TXT
Local Time: Wed Oct 05 14:57:01 2005

Ship: Marco Michel Trip: 01 Tow: cty0061
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  175702  47  39.6960 N  62  32.1300 W   2.0       13.3*      13.5*       2.4*       3.5*      71.2*
051005  175704  47  39.6950 N  62  32.1310 W   1.6       13.3       13.5        2.4        3.5*      71.2 
051005  175706  47  39.6940 N  62  32.1320 W   1.7       13.3       13.5        2.4        3.5       71.2 
051005  175708  47  39.6930 N  62  32.1330 W   2.2       13.3       13.5        2.4        3.5       71.2 
051005  175710  47  39.6920 N  62  32.1350 W   2.5       13.3       13.5        2.4        3.5       71.2 
051005  175712  47  39.6910 N  62  32.1360 W   3.4       13.3       13.5       98.7*       3.5       71.2 
051005  175714  47  39.6900 N  62  32.1380 W   4.0       13.3       13.5       98.7        3.5       71.2 
051005  175716  47  39.6880 N  62  32.1400 W   4.3       13.3       13.5       98.7        3.5       71.2 
051005  175718  47  39.6850 N  62  32.1420 W   5.3       13.3       13.5       98.7        3.5       71.2 
051005  175720  47  39.6830 N  62  32.1450 W   5.7       13.3       13.5       98.7        3.5       71.2 
051005  175722  47  39.6800 N  62  32.1480 W   5.5       13.3       13.5       98.7        3.5       71.2 
051005  175724  47  39.6770 N  62  32.1500 W   6.2       13.3       13.5       98.7      145.2*      71.2 
051005  175726  47  39.6740 N  62  32.1540 W   6.6       13.3       13.5       98.7      145.2       71.2 
051005  175728  47  39.6710 N  62  32.1560 W   6.3       13.3       13.5       98.7      145.2       71.2 
051005  175730  47  39.6680 N  62  32.1600 W   6.5       13.3       13.5       98.7      145.2       71.2 
051005  175732  47  39.6650 N  62  32.1620 W   6.8       13.3       13.5       98.7      145.2       71.2 
051005  175734  47  39.6610 N  62  32.1650 W   7.2       13.3       13.5       98.7      145.2       71.2 
051005  175736  47  39.6580 N  62  32.1690 W   6.6       13.3       13.5       98.7      145.2       71.2 
051005  175738  47  39.6550 N  62  32.1710 W   6.9       13.3       13.5       98.7      145.2       71.2 
051005  175740  47  39.6520 N  62  32.1740 W   6.8       13.3       13.5       98.7      145.2       71.2 
051005  175743  47  39.6470 N  62  32.1790 W   7.1       13.3       13.5       98.7        2.9*      71.2 
051005  175744  47  39.6450 N  62  32.1800 W   7.1       13.3       13.5       98.7        2.9       71.2 
051005  175746  47  39.6410 N  62  32.1830 W   7.4       13.3       13.5       98.7        2.9       71.2 
051005  175748  47  39.6370 N  62  32.1860 W   6.6       13.3       13.5       98.7        2.9       71.2 
051005  175750  47  39.6340 N  62  32.1890 W   6.9       13.3       13.5       98.7        2.9       71.2 
051005  175752  47  39.6310 N  62  32.1920 W   7.0       13.3       13.5       98.7        2.9       71.2 
051005  175755  47  39.6260 N  62  32.1970 W   6.9       13.3       13.5       98.7        2.9       71.2 
051005  175756  47  39.6240 N  62  32.1980 W   7.0       13.3       13.5       98.7        2.9       71.2 
051005  175758  47  39.6210 N  62  32.2010 W   6.8       13.3       13.5       98.7        6.3*      71.2 
051005  175800  47  39.6180 N  62  32.2040 W   7.2       13.3       13.5       98.7        6.3       71.2 
051005  175802  47  39.6140 N  62  32.2070 W   6.9       13.3       13.5       98.7        6.3       71.2 
051005  175804  47  39.6110 N  62  32.2100 W   7.2       13.3       13.5       98.7        6.3       71.2 
051005  175806  47  39.6080 N  62  32.2130 W   6.7       13.3       13.5       98.7        6.3       71.2 
051005  175808  47  39.6040 N  62  32.2160 W   7.1       13.3       13.5       98.7        6.3       71.2 
051005  175810  47  39.6010 N  62  32.2190 W   7.1       13.3       13.5       98.7        6.3       71.2 
051005  175812  47  39.5970 N  62  32.2220 W   7.2       13.3       13.5       98.7        6.3       71.2 
051005  175814  47  39.5940 N  62  32.2250 W   6.9       13.3       13.5       98.7        7.3*      71.2 
051005  175816  47  39.5900 N  62  32.2270 W   7.0       13.3       13.5       98.7        7.3       71.2 
051005  175818  47  39.5870 N  62  32.2300 W   7.2       13.3       13.5       98.7        7.3       71.2 
051005  175820  47  39.5840 N  62  32.2330 W   7.1       13.3       13.5       98.7        6.9*      71.2 
051005  175822  47  39.5810 N  62  32.2360 W   7.1       13.3       13.5       98.7        6.9       71.2 
051005  175825  47  39.5750 N  62  32.2410 W   7.0       13.3       13.5       98.7        6.9       71.2 
051005  175826  47  39.5730 N  62  32.2420 W   7.0       13.3       13.5       98.7        6.9       71.2 
051005  175828  47  39.5700 N  62  32.2450 W   7.0       13.3       13.5       98.7        6.9       71.2 
051005  175830  47  39.5670 N  62  32.2480 W   6.8       13.3       13.5       98.7        6.9       71.2 
051005  175832  47  39.5640 N  62  32.2500 W   7.3       13.3       13.5       98.7        6.9       71.2 
051005  175834  47  39.5600 N  62  32.2530 W   7.4       13.3       13.5       98.7        6.9       71.2 
