FileName: C:\2005CA~1\CTY0121.TXT
Local Time: Wed Oct 05 20:33:01 2005

Ship: Marco Michel Trip: 01 Tow: cty0121
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  233301  47  30.6500 N  62  47.5160 W   1.8        5.5*      11.2*       0.0*       1.1*      14.1*
051005  233303  47  30.6500 N  62  47.5140 W   2.8        5.5       11.2        0.1*       1.1        9.7*
051005  233306  47  30.6510 N  62  47.5130 W   2.1        5.5       11.2        0.1        1.1        9.7 
051005  233307  47  30.6520 N  62  47.5120 W   2.6        5.5       11.2        0.1        7.1*       4.4*
051005  233309  47  30.6530 N  62  47.5110 W   1.8        5.5       11.2        7.3*       7.1        4.4 
051005  233312  47  30.6540 N  62  47.5080 W   3.1        5.5       11.2        7.3        7.1        4.4 
051005  233313  47  30.6550 N  62  47.5070 W   2.9        5.5       11.2        7.3        7.1       15.8*
051005  233315  47  30.6570 N  62  47.5050 W   4.6        5.5       11.2        7.3        7.1       15.8 
051005  233318  47  30.6600 N  62  47.5020 W   5.2        5.5       11.2        7.3        7.1       16.7*
051005  233319  47  30.6610 N  62  47.5010 W   5.0        5.5       11.2        7.3        7.1       16.7 
051005  233321  47  30.6640 N  62  47.4980 W   5.6        5.5       11.2        7.3        7.1       16.7 
051005  233324  47  30.6670 N  62  47.4940 W   6.1        5.5       11.2        7.3        7.1        1.8*
051005  233325  47  30.6690 N  62  47.4930 W   6.2        5.5       11.2        7.3        7.1        1.8 
051005  233327  47  30.6720 N  62  47.4900 W   6.1        5.5       11.2        7.3        7.1        1.8 
051005  233330  47  30.6760 N  62  47.4850 W   6.2        5.5       11.2        7.3       26.0*      12.7*
051005  233331  47  30.6780 N  62  47.4840 W   6.5        5.5       11.2        7.3       26.0       12.7 
051005  233333  47  30.6810 N  62  47.4820 W   6.4        5.5       11.2        7.3       26.0       12.7 
051005  233336  47  30.6860 N  62  47.4780 W   6.9        5.5       11.2        2.6*      26.0       12.7 
051005  233337  47  30.6880 N  62  47.4770 W   6.4        5.5       11.2        2.6       26.0       12.7 
051005  233339  47  30.6920 N  62  47.4740 W   6.9        5.5       11.2        2.6       26.0       12.7 
051005  233342  47  30.6960 N  62  47.4710 W   7.2        5.5       11.2        6.6*      26.0       12.7 
051005  233343  47  30.6980 N  62  47.4690 W   6.5        5.5       11.2        6.6       26.0       12.7 
051005  233345  47  30.7010 N  62  47.4670 W   6.8        5.5       11.2        3.5*     116.8*      12.7 
051005  233348  47  30.7060 N  62  47.4630 W   6.5        5.5       11.2        3.5      116.8       12.7 
051005  233349  47  30.7080 N  62  47.4610 W   6.7        5.5       11.2        3.5      116.8       12.7 
051005  233351  47  30.7110 N  62  47.4590 W   6.4        5.5       11.2        8.2*       4.2*      12.7 
051005  233354  47  30.7160 N  62  47.4550 W   6.2        5.5       11.2        8.2        4.2       12.7 
051005  233356  47  30.7190 N  62  47.4530 W   6.9        5.5       11.2        4.0*       4.2       12.7 
051005  233357  47  30.7210 N  62  47.4510 W   6.4        5.5       11.2        4.0        4.2       12.7 
051005  233400  47  30.7260 N  62  47.4480 W   6.5        5.5       11.2        4.0        4.2       12.7 
051005  233401  47  30.7270 N  62  47.4460 W   6.2        5.5       11.2        4.0        4.2       12.7 
051005  233403  47  30.7310 N  62  47.4440 W   6.8        5.5       11.2        4.0        4.2       12.7 
051005  233406  47  30.7360 N  62  47.4400 W   6.5        5.5       11.2        4.0        4.2       12.7 
051005  233407  47  30.7370 N  62  47.4390 W   7.0        5.5       11.2        4.0        4.2       12.7 
051005  233409  47  30.7410 N  62  47.4370 W   6.0        5.5       11.2        4.0        4.2       12.7 
051005  233412  47  30.7460 N  62  47.4340 W   5.8        5.5       11.2        4.0       12.4*      12.7 
051005  233413  47  30.7470 N  62  47.4320 W   6.6        6.0*      11.2        4.0       12.4       12.7 
051005  233415  47  30.7500 N  62  47.4300 W   6.5        6.0       11.2        4.0       12.4       12.7 
051005  233418  47  30.7550 N  62  47.4260 W   6.9        6.0       11.2        4.0       11.2*      12.7 
051005  233419  47  30.7570 N  62  47.4250 W   6.5        6.0       11.2        4.0       11.2       12.7 
051005  233421  47  30.7600 N  62  47.4220 W   6.6        6.0       11.2        4.0       11.2       12.7 
051005  233424  47  30.7650 N  62  47.4180 W   6.4        6.0       11.2        6.3*      10.1*      12.7 
051005  233425  47  30.7670 N  62  47.4170 W   6.6        6.0       11.2        6.3       10.1       12.7 
051005  233427  47  30.7700 N  62  47.4140 W   6.6        6.0       11.2        6.3        9.2*      12.7 
051005  233430  47  30.7760 N  62  47.4100 W   6.7        6.0       11.2        6.3        9.2       12.7 
051005  233431  47  30.7770 N  62  47.4090 W   6.9        6.0       11.2        6.3        9.2       12.7 
051005  233433  47  30.7810 N  62  47.4060 W   6.9        6.0       11.2        6.3        9.2       12.7 
051005  233436  47  30.7860 N  62  47.4020 W   7.0        6.0       11.2        6.3        9.2       12.7 
051005  233437  47  30.7870 N  62  47.4000 W   7.0        6.0       11.2        6.3        9.2       12.7 
051005  233439  47  30.7910 N  62  47.3980 W   7.2        6.0       11.2        6.3        9.2       12.7 
051005  233442  47  30.7950 N  62  47.3940 W   7.1        6.0       11.2        6.3        9.2       12.7 
051005  233443  47  30.7970 N  62  47.3920 W   7.0        6.0       11.2        6.3        9.2       12.7 
051005  233445  47  30.8010 N  62  47.3890 W   7.1        6.0       11.2        6.3        9.2       12.7 
051005  233448  47  30.8060 N  62  47.3850 W   7.4        6.0       11.2        6.3        9.2       12.7 
051005  233449  47  30.8070 N  62  47.3830 W   7.0        6.0       11.2        6.3        9.2       12.7 
051005  233451  47  30.8110 N  62  47.3810 W   7.0        6.0       11.2        6.3        9.2       12.7 
051005  233454  47  30.8160 N  62  47.3760 W   7.3        6.0       11.2        6.3        7.8*      12.7 
051005  233455  47  30.8180 N  62  47.3750 W   7.0        6.0       11.2        6.3        7.8       12.7 
051005  233458  47  30.8230 N  62  47.3710 W   6.9        6.0       11.2        6.3        7.8       12.7 
051005  233500  47  30.8260 N  62  47.3680 W   7.3        6.0       11.2        6.3        7.8       12.7 
051005  233501  47  30.8280 N  62  47.3660 W   7.3        8.3*      11.2        6.3        7.8       12.7 
051005  233503  47  30.8310 N  62  47.3640 W   7.3        8.3       11.2        6.3        7.8       12.7 
051005  233506  47  30.8360 N  62  47.3590 W   7.1        8.3       11.2        6.3        7.8       12.7 
051005  233508  47  30.8390 N  62  47.3560 W   6.6        8.3       11.2        6.3        7.8       12.7 
051005  233509  47  30.8410 N  62  47.3550 W   6.6        8.3       11.2        6.3        7.8       12.7 
051005  233512  47  30.8460 N  62  47.3500 W   6.6        8.3       11.2        6.3        7.8       12.7 
051005  233513  47  30.8480 N  62  47.3490 W   7.2        8.3       11.2        6.3        7.8       12.7 
051005  233515  47  30.8510 N  62  47.3460 W   5.8        8.3       11.2        6.3        7.8       12.7 
051005  233518  47  30.8550 N  62  47.3420 W   5.2        8.3       11.2        6.3        7.8       12.7 
051005  233519  47  30.8560 N  62  47.3410 W   5.7        8.3       11.2        6.3        7.8       69.0*
051005  233521  47  30.8590 N  62  47.3390 W   5.3        8.3       11.2        6.3        7.8       69.0 
051005  233524  47  30.8620 N  62  47.3350 W   4.5        8.3       11.2        6.3        4.7*      11.9*
051005  233525  47  30.8630 N  62  47.3350 W   4.4        8.3       11.2        6.3        4.7       11.9 
051005  233527  47  30.8650 N  62  47.3330 W   3.8        8.3       11.2        6.3        4.7       11.9 
051005  233530  47  30.8680 N  62  47.3310 W   3.1        8.3       11.2        6.3        6.2*      45.7*
051005  233531  47  30.8680 N  62  47.3300 W   3.5        8.3       11.2        6.0*       6.2       45.7 
051005  233533  47  30.8700 N  62  47.3280 W   2.4        8.3       11.2        6.0        6.2       45.7 
051005  233536  47  30.8720 N  62  47.3260 W   2.3        8.3       11.2        5.3*       6.4*      34.7*
051005  233537  47  30.8720 N  62  47.3250 W   2.1        8.3       11.2        5.3        6.4       34.7 
051005  233539  47  30.8730 N  62  47.3240 W   2.6        8.3       11.2        5.3        6.1*      47.9*
051005  233542  47  30.8740 N  62  47.3220 W   2.4        8.3       11.2        6.3*       6.1       47.9 
051005  233543  47  30.8750 N  62  47.3210 W   2.5        8.3       11.2        6.3        6.1       47.9 
051005  233545  47  30.8760 N  62  47.3200 W   1.7        8.3       11.2        6.3        5.1*      37.3*
051005  233548  47  30.8770 N  62  47.3180 W   1.7        8.3       11.2        4.4*       5.1       37.3 
051005  233550  47  30.8780 N  62  47.3180 W   2.5        8.3       11.2        4.4        5.2*      37.3 
051005  233551  47  30.8790 N  62  47.3170 W   2.4        8.3       11.2        4.8*       5.2       43.1*
051005  233554  47  30.8800 N  62  47.3150 W   2.3        8.3       11.2        4.8        5.2       43.1 
051005  233555  47  30.8800 N  62  47.3150 W   2.2        8.3        2.3*       4.8        5.2*      49.6*
051005  233557  47  30.8800 N  62  47.3140 W   1.6        8.3        2.3        5.1*       5.2       49.6 
051005  233600  47  30.8820 N  62  47.3120 W   1.5        8.3        2.3        5.1        5.2       49.6 
051005  233602  47  30.8830 N  62  47.3110 W   2.2        8.3        2.3        5.1        4.6*      48.8*
051005  233604  47  30.8830 N  62  47.3100 W   1.2        3.7*       2.3       20.1*       4.6       48.8 
051005  233606  47  30.8840 N  62  47.3090 W   2.5        3.7        2.3       20.1        4.5*      48.8 
051005  233608  47  30.8850 N  62  47.3080 W   0.9        3.7        2.3       20.1        4.5       48.8*
051005  233610  47  30.8860 N  62  47.3070 W   2.8        3.7        2.6*      20.1        4.5       48.8 
051005  233612  47  30.8860 N  62  47.3060 W   1.1        3.7        2.6       20.1        4.7*      66.3*
051005  233614  47  30.8870 N  62  47.3050 W   2.1        3.7        2.6        4.5*       4.7       66.3 
051005  233616  47  30.8880 N  62  47.3050 W   1.4        3.7        2.6        4.5        4.7       66.3 
051005  233618  47  30.8890 N  62  47.3040 W   2.0        3.7        2.6        4.7*       4.7       41.3*
051005  233620  47  30.8890 N  62  47.3030 W   1.3        3.7        2.6        4.7        4.7       41.3 
051005  233622  47  30.8900 N  62  47.3020 W   2.2        3.7        2.6        4.7        4.7       41.3 
051005  233624  47  30.8910 N  62  47.3010 W   1.3        3.7        2.6        6.8*       4.7       57.6*
051005  233626  47  30.8920 N  62  47.3000 W   2.1        3.7        2.6        6.8        4.7       57.6 
051005  233628  47  30.8930 N  62  47.2990 W   1.4        3.7        2.6        6.8        4.7       57.1*
051005  233630  47  30.8930 N  62  47.2980 W   1.9        4.6*       2.6        2.9*       4.7       57.1 
051005  233632  47  30.8940 N  62  47.2970 W   2.0        4.6        2.6        2.9        5.9*      57.1 
051005  233634  47  30.8950 N  62  47.2960 W   1.5        4.6        2.6        4.6*       5.9       63.3*
051005  233636  47  30.8960 N  62  47.2950 W   2.6        4.6        2.6        4.6        5.9       63.3 
051005  233638  47  30.8970 N  62  47.2950 W   1.2        4.6        2.6        4.6        5.1*      63.3 
051005  233640  47  30.8970 N  62  47.2940 W   2.7        4.6        2.6        5.2*       5.1       55.4*
051005  233642  47  30.8990 N  62  47.2920 W   1.2        4.6        2.6        5.2        5.1       55.4 
051005  233644  47  30.8990 N  62  47.2910 W   2.7        4.6        2.6        8.3*       4.9*      58.9*
051005  233646  47  30.9000 N  62  47.2900 W   1.7        4.6        2.6        8.3        4.9       58.9 
051005  233648  47  30.9010 N  62  47.2890 W   2.1        4.6        2.6        8.3        6.1*      58.9 
051005  233650  47  30.9020 N  62  47.2870 W   2.6        4.6        2.6        1.2*       6.1       60.6*
051005  233652  47  30.9030 N  62  47.2870 W   1.7        4.6        2.6        1.2        6.1       60.6 
051005  233654  47  30.9040 N  62  47.2850 W   3.0        4.6        2.6        1.2        5.4*      60.6 
051005  233656  47  30.9050 N  62  47.2840 W   1.6        4.6        2.6        5.3*       5.4       59.3*
051005  233658  47  30.9060 N  62  47.2830 W   2.6        4.6        2.6        5.3        5.8*      59.3 
051005  233700  47  30.9070 N  62  47.2820 W   2.1        4.6        2.6        5.4*       5.8       61.1*
051005  233702  47  30.9080 N  62  47.2810 W   2.3        4.6        2.6        5.4        5.8       61.1 
051005  233704  47  30.9090 N  62  47.2800 W   2.1        4.6        2.6        5.4        6.0*      61.1 
051005  233706  47  30.9100 N  62  47.2790 W   2.5        4.6        2.6       17.8*       6.0       61.1 
051005  233708  47  30.9110 N  62  47.2770 W   1.9        4.6        2.6       17.8        6.0       61.1 
051005  233710  47  30.9120 N  62  47.2760 W   2.3        4.6        2.6       17.8        5.9*      61.1 
051005  233712  47  30.9130 N  62  47.2750 W   2.0        4.6        2.6       17.8        5.9       61.1 
051005  233713  47  30.9130 N  62  47.2740 W   1.7        4.6        2.6       17.8        6.6*      61.1 
051005  233716  47  30.9150 N  62  47.2730 W   2.0        4.6        2.6        5.3*       6.6       51.0*
051005  233718  47  30.9150 N  62  47.2710 W   2.2        2.9*       2.6        5.3        6.6       51.0 
051005  233720  47  30.9160 N  62  47.2710 W   2.1        2.9        2.6        5.3        6.2*      51.0 
051005  233722  47  30.9170 N  62  47.2690 W   1.7        2.9        2.6        5.4*       6.2       60.2*
051005  233724  47  30.9180 N  62  47.2680 W   2.5        2.9        2.6        5.4        6.2       60.2 
051005  233726  47  30.9190 N  62  47.2670 W   1.4        2.9        2.6        5.7*       5.9*      60.2 
051005  233728  47  30.9200 N  62  47.2660 W   2.5        2.9        2.6        5.7        5.9       60.6*
051005  233730  47  30.9210 N  62  47.2650 W   1.5        2.9        2.6        5.7        6.2*      60.6 
051005  233732  47  30.9220 N  62  47.2640 W   2.4        2.9        2.6        5.7        6.2       59.7*
051005  233734  47  30.9220 N  62  47.2630 W   1.6        2.9        2.6        5.7        6.2       59.7 
051005  233736  47  30.9230 N  62  47.2620 W   2.2        2.9        2.6        5.7        6.6*      59.7 
051005  233738  47  30.9240 N  62  47.2610 W   1.8        2.9        2.6       28.3*       6.6       61.1*
