FileName: C:\2005CA~1\CTY0382.TXT
Local Time: Fri Oct 07 00:21:11 2005

Ship: Marco Michel Trip: 01 Tow: cty0382
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  032113  47  19.0350 N  62  34.1970 W   2.2        2.8*      12.0        2.4*       3.4*       6.2*
051007  032303  47  18.8570 N  62  34.3150 W   6.5        2.8       12.0      117.8        3.5       18.0 
051007  032306  47  18.8520 N  62  34.3190 W   6.9        2.8       12.0      117.8        3.5       43.1*
051007  032307  47  18.8510 N  62  34.3200 W   6.6        2.8       12.0      117.8        3.5       43.1 
051007  032309  47  18.8470 N  62  34.3220 W   6.2        2.8       12.0      117.8        3.5       56.2*
051007  032312  47  18.8420 N  62  34.3240 W   6.2        2.8       12.0      117.8        3.5       56.2 
051007  032313  47  18.8410 N  62  34.3250 W   6.4        2.8       12.0      117.8        4.3*      56.2 
051007  032315  47  18.8370 N  62  34.3270 W   6.1        2.8       12.0      117.8        4.3        0.9*
051007  032318  47  18.8330 N  62  34.3300 W   6.0        2.8       12.0       84.9*       5.3*       0.9 
051007  032319  47  18.8310 N  62  34.3310 W   5.6        2.8       12.0       84.9        5.3        0.9 
051007  032321  47  18.8280 N  62  34.3320 W   5.3        2.8       12.0       84.9        5.3       26.8*
051007  032324  47  18.8250 N  62  34.3350 W   4.3        3.6*      12.0       84.9       11.0*      26.8 
051007  032325  47  18.8240 N  62  34.3350 W   3.8        3.6       12.0       84.9       11.0       50.5*
051007  032328  47  18.8220 N  62  34.3370 W   3.3        3.6       12.0        4.7*      11.0       50.5 
051007  032330  47  18.8200 N  62  34.3380 W   2.8        3.6       12.0        4.7      120.1*      50.5 
051007  032331  47  18.8200 N  62  34.3390 W   2.8        3.6       12.0        4.7      120.1       25.0*
051007  032333  47  18.8180 N  62  34.3400 W   2.6        3.6       12.0        4.7*     120.1       25.0 
051007  032336  47  18.8170 N  62  34.3410 W   2.5        3.6       12.0        4.7        4.8*      40.0*
051007  032337  47  18.8160 N  62  34.3420 W   2.0        3.0*      12.0        4.7        4.8       40.0 
051007  032339  47  18.8150 N  62  34.3430 W   2.4        3.0       12.0        4.8*       4.8       40.0 
051007  032342  47  18.8140 N  62  34.3440 W   1.6        3.0       12.0        4.8        5.6*      41.3*
051007  032343  47  18.8140 N  62  34.3450 W   2.0        3.0        2.7*       4.4*       5.6       41.3 
051007  032345  47  18.8120 N  62  34.3450 W   2.1        3.0        2.7        4.4        5.2*      41.3 
051007  032348  47  18.8110 N  62  34.3470 W   1.9        3.0        2.7        4.4        5.2       43.1*
051007  032349  47  18.8110 N  62  34.3470 W   2.1        3.5*       2.7        5.0*       5.2       43.1 
051007  032351  47  18.8100 N  62  34.3480 W   1.7        3.5        2.7        5.0        5.3*      46.6*
051007  032354  47  18.8090 N  62  34.3500 W   2.2        3.5        2.7        5.0        5.3       46.6 
051007  032355  47  18.8080 N  62  34.3500 W   1.6        3.5        2.7        4.8*       6.0*      46.6 
051007  032358  47  18.8070 N  62  34.3510 W   2.0        3.5        2.9*       4.8        6.0       54.5*
051007  032400  47  18.8060 N  62  34.3520 W   1.5        3.5        2.9        4.4*       6.0       54.5 
051007  032402  47  18.8060 N  62  34.3530 W   1.8        3.5        2.9        4.4        4.4*      54.5 
051007  032403  47  18.8060 N  62  34.3530 W   2.0        3.2*       2.9        4.4        4.4       40.0*
051007  032406  47  18.8040 N  62  34.3550 W   1.9        3.2        2.9        4.5*       4.4       40.0 
051007  032408  47  18.8030 N  62  34.3550 W   1.5        3.2        2.9        4.5        4.3*      56.2*
051007  032409  47  18.8030 N  62  34.3560 W   1.9        3.2        2.9        4.9*       4.3       56.2 
051007  032412  47  18.8020 N  62  34.3570 W   1.5        3.2        2.9        4.9        4.6*      56.2 
051007  032414  47  18.8010 N  62  34.3570 W   1.7        3.2        2.9        4.9        4.6      106.8*
051007  032415  47  18.8010 N  62  34.3580 W   1.9        3.2        2.9        3.3*       4.6      106.8 
051007  032418  47  18.8000 N  62  34.3590 W   1.5        3.5*       2.9        3.3        4.2*     106.8 
051007  032419  47  18.7990 N  62  34.3600 W   1.7        3.5        2.9        3.3        4.2        0.0*
051007  032422  47  18.7980 N  62  34.3610 W   1.6        3.5        2.9        3.8*       4.0*       0.0 
051007  032424  47  18.7980 N  62  34.3610 W   1.7        3.5        2.9        3.8        4.0       59.3*
051007  032426  47  18.7970 N  62  34.3620 W   1.6        3.5        2.9        4.1*       4.0       59.3 
051007  032428  47  18.7960 N  62  34.3630 W   1.6        3.5        2.9        4.1        4.2*      59.3 
051007  032430  47  18.7950 N  62  34.3630 W   2.0        3.5        2.9        4.1        4.2       62.4*
051007  032432  47  18.7940 N  62  34.3640 W   1.5        3.5        2.9        4.1*       4.2       62.4 
051007  032434  47  18.7940 N  62  34.3650 W   1.9        3.5        2.9        4.1        4.6*      62.4 
051007  032436  47  18.7930 N  62  34.3660 W   1.6        3.5        2.7*       3.8*       4.6       62.8*
051007  032438  47  18.7920 N  62  34.3670 W   2.3        3.5        2.7        3.8        4.0*      62.8 
051007  032439  47  18.7910 N  62  34.3670 W   1.6        3.5        2.7        3.8        4.0       65.0*
051007  032442  47  18.7900 N  62  34.3680 W   2.2        3.5*       2.7        4.2*       4.0       65.0 
051007  032444  47  18.7890 N  62  34.3700 W   2.0        3.5        2.7        4.2        4.7*      65.0 
051007  032446  47  18.7880 N  62  34.3700 W   1.7        3.5        2.7        4.2        4.7       67.7*
051007  032448  47  18.7870 N  62  34.3700 W   2.3        3.5        2.9*       4.0*       4.6*      67.7 
051007  032449  47  18.7860 N  62  34.3710 W   2.5        3.5        2.9        4.0        4.6       67.7 
051007  032452  47  18.7850 N  62  34.3720 W   1.8        3.5        2.9        4.1*       4.6       69.9*
051007  032454  47  18.7840 N  62  34.3730 W   2.5        3.5        2.9        4.1        4.4*      69.9 
051007  032456  47  18.7830 N  62  34.3740 W   1.7        4.1*       2.9        4.1        4.4       70.3*
051007  032458  47  18.7820 N  62  34.3750 W   2.3        4.1        2.9       11.6*       4.4       70.3 
051007  032500  47  18.7810 N  62  34.3750 W   1.7        4.1        2.9       11.6        5.4*      70.3 
051007  032502  47  18.7800 N  62  34.3760 W   2.3        4.1        2.9       11.6        5.4       74.2*
051007  032504  47  18.7790 N  62  34.3770 W   1.8        4.1        2.9       11.6        4.9*      74.2 
051007  032506  47  18.7790 N  62  34.3780 W   1.8        4.1        2.9       11.6        4.9       74.2 
051007  032508  47  18.7780 N  62  34.3790 W   2.2        4.1        2.9        4.6*       4.9       74.7*
051007  032510  47  18.7770 N  62  34.3800 W   2.1        4.1        2.9        4.6        5.7*      74.7 
051007  032512  47  18.7750 N  62  34.3800 W   1.9        4.1        2.9        4.6        5.7       70.7*
051007  032514  47  18.7740 N  62  34.3810 W   2.3        4.1        2.9        4.9*       5.7       70.7 
051007  032516  47  18.7730 N  62  34.3820 W   1.5        4.1        2.9        4.9        5.6*      70.7 
051007  032518  47  18.7730 N  62  34.3830 W   2.6        4.1        2.9        5.0*       5.6       76.4*
051007  032520  47  18.7710 N  62  34.3840 W   1.6        4.1       11.6*       5.0        5.9*      76.4 
051007  032522  47  18.7710 N  62  34.3850 W   2.6        4.1       11.6        5.0        5.9       76.4 
051007  032524  47  18.7690 N  62  34.3860 W   1.9        4.1       11.6        5.1*       5.9       72.5*
051007  032526  47  18.7690 N  62  34.3870 W   2.2        4.1       11.6        5.1        6.2*      72.5 
051007  032528  47  18.7670 N  62  34.3870 W   2.0        4.1       11.6        5.1        6.2       74.7*
051007  032530  47  18.7660 N  62  34.3890 W   2.3        4.1       11.6        5.4*       6.9*      74.7 
051007  032532  47  18.7650 N  62  34.3900 W   1.9        4.1       11.6        5.4        6.9       74.7 
051007  032534  47  18.7650 N  62  34.3900 W   2.1        4.1       11.6        5.3*       6.9       74.2*
051007  032536  47  18.7640 N  62  34.3910 W   2.0        4.1       11.6        5.3        6.3*      74.2 
051007  032538  47  18.7630 N  62  34.3920 W   2.1        4.1       11.6        5.3        6.3       74.2 
051007  032540  47  18.7610 N  62  34.3930 W   2.1        4.1       11.6        5.8*       6.3       74.7*
051007  032542  47  18.7600 N  62  34.3930 W   2.1        4.1       11.6        5.8        6.7*      74.7 
051007  032544  47  18.7590 N  62  34.3940 W   2.1        4.1       11.6        5.3*       6.7       74.7 
051007  032546  47  18.7590 N  62  34.3950 W   2.0        4.1       11.6        5.3        6.8*      76.4*
051007  032548  47  18.7580 N  62  34.3970 W   2.2        4.1       11.6        5.3        6.8       76.4 
051007  032550  47  18.7570 N  62  34.3970 W   2.0        4.1       11.6        6.2*       6.8       72.9*
051007  032552  47  18.7560 N  62  34.3970 W   2.1        4.1       11.6        6.2        6.8*      72.9 
051007  032554  47  18.7540 N  62  34.3990 W   2.2        4.1       11.6        6.2        6.8       72.9 
051007  032556  47  18.7540 N  62  34.3990 W   2.2        4.1       11.6        5.9*       6.8       74.2*
051007  032558  47  18.7530 N  62  34.4000 W   1.9        4.1       11.6        5.9        6.9*      74.2 
051007  032600  47  18.7520 N  62  34.4010 W   2.3        4.1       11.6        5.6*       6.9       74.2 
051007  032602  47  18.7500 N  62  34.4020 W   1.8        4.1       11.6        5.6        7.4*      75.1*
051007  032604  47  18.7500 N  62  34.4020 W   2.0        4.1       11.6        5.6        7.4       75.1 
051007  032606  47  18.7490 N  62  34.4030 W   2.5        4.1       11.6        6.6*       7.4       73.8*
051007  032608  47  18.7480 N  62  34.4040 W   1.5        4.1       11.6        6.6        7.6*      73.8 
051007  032610  47  18.7470 N  62  34.4050 W   2.2        4.1       11.6        6.6        7.6       73.8 
051007  032612  47  18.7460 N  62  34.4060 W   1.8        4.1       11.6        5.6*       6.0*      75.6*
051007  032614  47  18.7450 N  62  34.4070 W   2.0        4.1       11.6        5.6        6.0       75.6 
051007  032616  47  18.7440 N  62  34.4070 W   1.8        4.1       11.6        4.3*       6.0       75.6 
051007  032618  47  18.7430 N  62  34.4080 W   2.1        4.1       11.6        4.3        5.7*      72.5*
051007  032620  47  18.7420 N  62  34.4090 W   1.8        4.1       11.6        4.3        5.7       72.5 
051007  032622  47  18.7410 N  62  34.4100 W   1.9        4.1       11.6        5.6*       5.7       74.7*
051007  032624  47  18.7400 N  62  34.4110 W   1.6        4.1       11.6        5.6        6.4*      74.7 
051007  032626  47  18.7390 N  62  34.4110 W   2.3        4.1       11.6        5.2*       6.4       74.7 
051007  032628  47  18.7380 N  62  34.4120 W   1.7        4.1       11.6        5.2        5.9*      74.7*
051007  032630  47  18.7370 N  62  34.4130 W   2.0        4.1       11.6        5.2        5.9       74.7 
051007  032632  47  18.7370 N  62  34.4140 W   2.1        4.1       11.6        4.8*       5.9       74.7 
051007  032634  47  18.7360 N  62  34.4150 W   2.0        4.1       11.6        4.8        5.9*      72.9*
051007  032636  47  18.7350 N  62  34.4160 W   1.9        4.1       11.6        4.8        5.9       72.9 
051007  032638  47  18.7340 N  62  34.4160 W   2.2        4.1       11.6        4.6*       5.9       72.9*
051007  032640  47  18.7330 N  62  34.4170 W   1.7        4.1       11.6        4.6        6.4*      72.9 
051007  032642  47  18.7320 N  62  34.4180 W   2.4        4.1       11.6        5.6*       6.4       72.9 
051007  032644  47  18.7310 N  62  34.4190 W   1.7        4.1       11.6        5.6        6.4*      73.8*
051007  032646  47  18.7300 N  62  34.4200 W   2.4        4.1       11.6        5.6        6.4       73.8 
051007  032648  47  18.7290 N  62  34.4210 W   1.8        4.1       11.6        5.3*       6.4       73.8 
051007  032650  47  18.7280 N  62  34.4220 W   2.1        4.1       11.6        5.3        5.4*      63.7*
051007  032652  47  18.7270 N  62  34.4230 W   2.0        4.1       11.6        5.3        5.4       63.7 
051007  032654  47  18.7260 N  62  34.4240 W   1.9        4.1       11.6        4.7*       5.6*      84.8*
051007  032656  47  18.7250 N  62  34.4250 W   2.2        4.1       11.6        4.7        5.6       84.8 
051007  032658  47  18.7240 N  62  34.4250 W   1.7        4.1       11.6        4.3*       5.6       84.8 
051007  032700  47  18.7230 N  62  34.4260 W   2.3        4.1       11.6        4.3        7.1*      73.4*
051007  032702  47  18.7220 N  62  34.4270 W   1.7        4.1       11.6        4.3        7.1       73.4 
051007  032704  47  18.7210 N  62  34.4280 W   2.3        4.1       11.6        4.5*       7.1       73.4 
051007  032706  47  18.7200 N  62  34.4290 W   1.8        4.1       11.6        4.5        2.9*      72.0*
051007  032708  47  18.7200 N  62  34.4290 W   2.2        4.1       11.6        4.2*       2.9       72.0 
051007  032710  47  18.7190 N  62  34.4300 W   1.8        4.1       11.6        4.2        4.7*      72.5*
051007  032712  47  18.7180 N  62  34.4320 W   2.2        4.1       11.6        4.2        4.7       72.5 
051007  032714  47  18.7170 N  62  34.4320 W   2.1        4.1       11.6        4.7*       4.7       72.5 
051007  032716  47  18.7160 N  62  34.4340 W   1.9        4.1       11.6        4.7        5.6*      73.4*
051007  032718  47  18.7150 N  62  34.4340 W   2.1        4.1       11.6        4.7        5.6       73.4 
051007  032720  47  18.7140 N  62  34.4350 W   2.0        4.1       11.6        3.5*       5.6       73.4 
051007  032722  47  18.7130 N  62  34.4360 W   2.1        4.1       11.6        3.5        5.4*      75.6*
051007  032724  47  18.7120 N  62  34.4370 W   2.0        4.1       11.6        4.5*       5.4       75.6 
051007  032726  47  18.7110 N  62  34.4380 W   2.2        4.1       11.6        4.5        4.1*      74.2*
051007  032728  47  18.7100 N  62  34.4390 W   2.0        4.1       11.6        4.5        4.1       74.2 
051007  032730  47  18.7090 N  62  34.4390 W   1.9        4.1       11.6        3.8*       4.1       74.2 
051007  032732  47  18.7080 N  62  34.4410 W   2.4        4.1       11.6        3.8        5.2*      70.3*
051007  032734  47  18.7070 N  62  34.4410 W   1.8        4.1       11.6        4.1*       5.2       70.3 
051007  032736  47  18.7060 N  62  34.4420 W   2.3        4.1       11.6        4.1        3.8*      70.3 
051007  032738  47  18.7050 N  62  34.4430 W   2.1        4.1       11.6        4.1        3.8       72.0*
051007  032740  47  18.7040 N  62  34.4440 W   2.2        4.1       11.6        4.1*       3.8       72.0 
051007  032742  47  18.7030 N  62  34.4450 W   2.0        4.1       11.6        4.1        4.2*      74.7*
051007  032744  47  18.7020 N  62  34.4460 W   2.5        4.1       11.6        4.1        4.2       74.7 
051007  032746  47  18.7010 N  62  34.4460 W   1.8        4.1       11.6        4.1*       4.2       74.7 
051007  032748  47  18.7000 N  62  34.4470 W   2.3        4.1       11.6        4.1        5.3*      93.1*
051007  032750  47  18.6990 N  62  34.4480 W   2.2        4.1       11.6        4.4*       5.3       93.1 
051007  032752  47  18.6980 N  62  34.4490 W   1.9        4.1       11.6        4.4        5.0*      93.1 
051007  032754  47  18.6970 N  62  34.4490 W   2.4        4.1       11.6        4.4        5.0       52.7*
051007  032756  47  18.6960 N  62  34.4500 W   1.9        2.4*      11.6        3.8*       5.0       52.7 
051007  032758  47  18.6950 N  62  34.4520 W   2.2        2.4       11.6        3.8        5.0*      70.7*
051007  032800  47  18.6930 N  62  34.4520 W   2.1        2.4       11.6        4.6*       5.0       70.7 
051007  032802  47  18.6930 N  62  34.4530 W   2.1        2.4       11.6        4.6        5.1*      70.7 
051007  032804  47  18.6920 N  62  34.4540 W   2.2        2.4       11.6        4.6        5.1       76.0*
051007  032806  47  18.6910 N  62  34.4550 W   1.9        2.4       11.6        4.7*       5.1       76.0 
051007  032808  47  18.6900 N  62  34.4560 W   1.9        2.4       11.6        4.7        5.0*      76.0 
051007  032810  47  18.6890 N  62  34.4570 W   2.2        2.4       11.6        4.7        5.0       69.4*
051007  032812  47  18.6880 N  62  34.4580 W   1.5        2.4       11.6        4.6*       5.0       69.4 
051007  032814  47  18.6870 N  62  34.4580 W   2.3        2.4       11.6        4.6        5.1*      69.4 
051007  032816  47  18.6860 N  62  34.4590 W   1.6        2.4       11.6        4.6*       5.1       73.8*
051007  032818  47  18.6850 N  62  34.4600 W   2.0        2.4       11.6        4.6        5.6*      73.8 
051007  032820  47  18.6840 N  62  34.4610 W   2.0        2.4       11.6        4.6        5.6       72.9*
051007  032822  47  18.6830 N  62  34.4620 W   1.9        2.4       11.6        5.0*       5.6       72.9 
051007  032824  47  18.6820 N  62  34.4620 W   1.9        2.4       11.6        5.0        5.6       72.9 
051007  032826  47  18.6810 N  62  34.4630 W   2.0        2.4       11.6        5.2*       5.6       70.3*
051007  032828  47  18.6800 N  62  34.4640 W   2.0        2.4       11.6        5.2        5.6       70.3 
051007  032830  47  18.6790 N  62  34.4650 W   1.8        2.4       11.6        5.2        5.6       70.3 
051007  032832  47  18.6790 N  62  34.4650 W   1.8        2.4       11.6        5.2        5.6       74.7*
051007  032834  47  18.6770 N  62  34.4660 W   2.0        2.4       11.6        5.2        5.3*      74.7 
051007  032836  47  18.6770 N  62  34.4670 W   1.9        2.4       11.6        5.2        5.3       72.0*
051007  032838  47  18.6760 N  62  34.4680 W   1.9        2.4       11.6        5.2        5.3       72.0 
051007  032840  47  18.6750 N  62  34.4690 W   1.9        2.4       11.6        5.2        5.3       72.0 
051007  032842  47  18.6740 N  62  34.4700 W   2.2        2.4       12.1*       4.6*       5.3       73.8*
051007  032844  47  18.6730 N  62  34.4710 W   1.9        2.4       12.1        4.6       22.2*      73.8 
051007  032846  47  18.6720 N  62  34.4720 W   2.1        2.4       12.1        4.6       22.2       73.8 
051007  032848  47  18.6720 N  62  34.4730 W   2.0        2.4       12.1        4.5*      22.2       70.3*
051007  032850  47  18.6710 N  62  34.4730 W   1.9        2.4       12.1        4.5        5.2*      70.3 
051007  032852  47  18.6700 N  62  34.4750 W   2.0        2.4       12.1        4.5        5.2       75.6*
051007  032854  47  18.6690 N  62  34.4760 W   1.9        2.4       12.1        4.6*       5.2       75.6 
051007  032856  47  18.6680 N  62  34.4760 W   2.1        2.4       12.1        4.6        4.5*      75.6 
051007  032858  47  18.6670 N  62  34.4770 W   1.9        2.4       12.1        3.7*       4.5       72.0*
051007  032900  47  18.6660 N  62  34.4780 W   2.2        2.4       12.1        3.7        4.9*      72.0 
051007  032902  47  18.6650 N  62  34.4790 W   1.9        2.4       12.1        3.7        4.9       72.0 
051007  032904  47  18.6640 N  62  34.4800 W   2.2        2.4       12.1        4.8*       4.9       71.6*
051007  032906  47  18.6630 N  62  34.4810 W   2.1        2.4       12.1        4.8        4.5*      71.6 
051007  032908  47  18.6620 N  62  34.4820 W   1.9        2.4       12.1        3.8*       4.5       72.9*
051007  032910  47  18.6610 N  62  34.4830 W   2.3        2.4       12.1        3.8        4.3*      72.9 
051007  032912  47  18.6600 N  62  34.4840 W   1.7        2.4       12.1        3.8        4.3       72.9 
051007  032914  47  18.6590 N  62  34.4840 W   2.4        2.4       12.1       11.5*       4.3       71.6*
051007  032916  47  18.6580 N  62  34.4860 W   2.0        2.4       12.1       11.5        5.0*      71.6 
051007  032918  47  18.6570 N  62  34.4860 W   2.0        2.4       12.1       11.5        5.0       71.6 
051007  032920  47  18.6560 N  62  34.4870 W   2.2        2.4       12.1       11.5        5.0       71.2*
051007  032922  47  18.6550 N  62  34.4880 W   2.0        2.4       12.1       11.5        5.6*      71.2 
051007  032924  47  18.6540 N  62  34.4890 W   2.0        2.4       12.1        4.2*       5.6       72.5*
051007  032926  47  18.6530 N  62  34.4900 W   2.1        2.4       12.1        4.2        5.0*      72.5 
051007  032928  47  18.6530 N  62  34.4910 W   2.0        2.4       12.1        4.2        5.0       72.5 
051007  032930  47  18.6520 N  62  34.4920 W   2.2        2.4       11.3*       4.3*       5.0       72.9*
051007  032932  47  18.6510 N  62  34.4930 W   2.1        2.4       11.3        4.3        4.4*      72.9 
051007  032934  47  18.6500 N  62  34.4930 W   2.1        2.4       11.3        4.1*       4.4       72.9 
051007  032936  47  18.6490 N  62  34.4950 W   2.4        2.4       11.3        4.1        4.4       72.9*
051007  032938  47  18.6470 N  62  34.4960 W   1.8        2.4       11.3        4.1        5.3*      72.9 
051007  032940  47  18.6460 N  62  34.4960 W   2.1        2.4       11.3        4.1*       5.3       72.5*
051007  032942  47  18.6450 N  62  34.4980 W   2.1        2.4       11.3        4.1        6.0*      72.5 
051007  032944  47  18.6440 N  62  34.4980 W   2.2        2.4       11.3        4.1        6.0       72.5 
051007  032946  47  18.6430 N  62  34.4990 W   2.0        2.4       11.3        4.6*       6.0       69.9*
051007  032948  47  18.6420 N  62  34.5000 W   2.1        2.4       11.3        4.6        6.0       69.9 
051007  032950  47  18.6410 N  62  34.5010 W   2.1        2.4       11.3        4.2*       6.0       69.9 
051007  032952  47  18.6400 N  62  34.5020 W   2.1        2.4       11.3        4.2        6.0       74.2*
051007  032954  47  18.6390 N  62  34.5030 W   1.9        2.4       11.3        4.2        6.0       74.2 
051007  032956  47  18.6380 N  62  34.5030 W   2.4        2.4       11.3        4.2*       6.0      125.6*
051007  032958  47  18.6370 N  62  34.5050 W   2.2        2.4       11.3        4.2        5.0*     125.6 
051007  033000  47  18.6360 N  62  34.5050 W   2.0        2.4       11.3        3.9*       5.0      125.6 
051007  033002  47  18.6350 N  62  34.5060 W   2.2        2.4       11.3        3.9        5.0       17.1*
051007  033004  47  18.6340 N  62  34.5070 W   1.9        2.4       11.3        3.9        4.6*      17.1 
051007  033006  47  18.6340 N  62  34.5080 W   1.2        2.4       12.0*       7.3*       4.6       17.1 
051007  033008  47  18.6340 N  62  34.5090 W   1.5        2.4       12.0        7.3        9.2*     116.9*
051007  033010  47  18.6330 N  62  34.5090 W   0.6        2.4       12.0        7.3        9.2      116.9 
051007  033012  47  18.6330 N  62  34.5090 W   1.4        2.4       12.0        8.9*       9.2       51.0*
051007  033014  47  18.6330 N  62  34.5100 W   0.7        2.4       12.0        8.9        4.7*      51.0 
051007  033016  47  18.6330 N  62  34.5110 W   0.8        2.4       12.0        5.0*       4.7       51.0 
051007  033018  47  18.6330 N  62  34.5110 W   0.4        2.4       12.0        5.0        4.7      109.4*
051007  033020  47  18.6330 N  62  34.5110 W   0.7        2.4       12.0        5.0       11.4*     109.4 
051007  033022  47  18.6320 N  62  34.5120 W   0.6        2.4       12.0        3.8*      11.4      109.4 
