FileName: C:\2005CA~1\CTY0142.TXT
Local Time: Wed Oct 05 21:49:26 2005

Ship: Marco Michel Trip: 01 Tow: cty0142
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  004928  47  28.5550 N  62  46.5680 W   1.8        5.0*       2.2*       0.0*       1.1*     635.3*
051006  004930  47  28.5550 N  62  46.5670 W   2.3        5.0        2.2        0.0        0.1*     635.3 
051006  004932  47  28.5570 N  62  46.5660 W   1.8        5.0        2.2        0.0        0.1      635.3 
051006  004934  47  28.5570 N  62  46.5650 W   2.2        5.0        2.2        0.0        0.1      635.3 
051006  004936  47  28.5580 N  62  46.5640 W   1.5        5.0        2.2       35.8*       0.1      635.3 
051006  004938  47  28.5590 N  62  46.5630 W   2.7        5.0        2.2       35.8        0.1      635.3 
051006  004940  47  28.5610 N  62  46.5620 W   2.5        5.0        2.2       35.8        0.1      635.3 
051006  004942  47  28.5620 N  62  46.5600 W   3.7        5.0        2.2        0.3*       0.1      635.3 
051006  004944  47  28.5640 N  62  46.5590 W   4.4        5.0        2.2        0.3        0.1      635.3 
051006  004946  47  28.5660 N  62  46.5570 W   4.6        5.0        2.2        0.3        0.1      635.3 
051006  004948  47  28.5690 N  62  46.5540 W   5.3        5.0        2.2        3.0*       0.1      635.3 
051006  004950  47  28.5710 N  62  46.5520 W   5.6        5.0        2.2        3.0        0.1      635.3 
051006  004952  47  28.5740 N  62  46.5490 W   5.4        5.0        2.2        3.0        0.1      635.3 
051006  004954  47  28.5770 N  62  46.5470 W   6.2        5.0        2.2        3.0        0.1      635.3 
051006  004956  47  28.5800 N  62  46.5450 W   6.2        5.0        2.2        3.0        0.1      635.3 
051006  004958  47  28.5830 N  62  46.5420 W   6.5        5.0        2.2        3.0        0.1      635.3 
051006  005000  47  28.5860 N  62  46.5390 W   6.2        5.0        2.2        3.0        0.1      635.3 
051006  005002  47  28.5890 N  62  46.5370 W   6.6        5.0        2.2        3.0        4.8*     635.3 
051006  005004  47  28.5920 N  62  46.5340 W   5.9        5.0        2.2        3.0        4.8      162.6*
051006  005006  47  28.5960 N  62  46.5310 W   6.8        5.0        2.2        3.0        4.8      162.6 
051006  005008  47  28.5990 N  62  46.5280 W   6.1        5.0        2.2        3.0        4.8      162.6 
051006  005010  47  28.6010 N  62  46.5260 W   7.3        5.0        2.2        3.0        4.8       13.2*
051006  005012  47  28.6050 N  62  46.5220 W   6.4        5.0        2.2        3.0        4.8       13.2 
051006  005014  47  28.6070 N  62  46.5190 W   6.5        5.0        2.2        3.0       44.7*      13.2 
051006  005016  47  28.6100 N  62  46.5160 W   6.4        5.0        2.2        3.0       44.7       13.2 
051006  005018  47  28.6130 N  62  46.5130 W   6.7        5.0        2.2        3.0       44.7       13.2 
051006  005020  47  28.6160 N  62  46.5110 W   6.7        5.0        2.2        3.0       44.7       13.2 
051006  005022  47  28.6200 N  62  46.5080 W   6.7        5.0        2.2        3.0       44.7       13.2 
051006  005024  47  28.6230 N  62  46.5050 W   6.5        5.0        2.2        3.0       44.7       13.2 
051006  005026  47  28.6260 N  62  46.5010 W   6.5        5.0        2.2        3.0       44.7       13.2 
051006  005028  47  28.6290 N  62  46.4980 W   7.0        5.0        2.2        3.0       44.7       13.2 
051006  005030  47  28.6320 N  62  46.4950 W   5.7        5.0        2.2        3.0       44.7       13.2 
051006  005032  47  28.6350 N  62  46.4920 W   6.7        5.0        2.2        3.0       44.7       13.2 
051006  005034  47  28.6380 N  62  46.4900 W   6.8        5.0        2.2        3.0       44.7       13.2 
051006  005036  47  28.6420 N  62  46.4860 W   6.1        5.0        2.2        3.0       44.7       13.2 
051006  005038  47  28.6440 N  62  46.4840 W   7.2        5.0        2.2        3.0       44.7       13.2 
051006  005040  47  28.6480 N  62  46.4800 W   6.2        5.0        2.2        3.0       44.7       13.2 
051006  005042  47  28.6510 N  62  46.4770 W   6.7        5.0        2.2        3.0       44.7       13.2 
051006  005044  47  28.6540 N  62  46.4750 W   6.8        5.0        2.2        3.0        6.4*      13.2 
051006  005046  47  28.6570 N  62  46.4710 W   6.8        5.0        2.2        3.0        6.4       13.2 
051006  005048  47  28.6600 N  62  46.4680 W   6.8        5.0        2.2        3.0        6.4       13.2 
051006  005050  47  28.6630 N  62  46.4650 W   7.1        5.0        2.2        3.0        4.9*      13.2 
051006  005052  47  28.6660 N  62  46.4610 W   6.4        5.0        2.2        3.0        4.9       13.2 
051006  005054  47  28.6700 N  62  46.4580 W   6.8        5.0        2.2        3.0        4.9       13.2 
051006  005056  47  28.6730 N  62  46.4550 W   6.9        5.0        2.2        3.0        7.1*      13.2 
051006  005058  47  28.6760 N  62  46.4510 W   6.7        5.0        2.2        3.0        7.1       13.2 
051006  005100  47  28.6790 N  62  46.4480 W   7.6        5.0        2.2        3.0        5.3*      13.2 
051006  005102  47  28.6820 N  62  46.4450 W   5.5        5.0        2.2        3.0        5.3       13.2 
051006  005104  47  28.6850 N  62  46.4420 W   6.9        5.0        2.2        3.0        5.3       13.2 
051006  005106  47  28.6880 N  62  46.4390 W   6.8        5.0        2.2        3.0        5.3       13.2 
051006  005108  47  28.6910 N  62  46.4360 W   6.8        5.0        2.2        3.0        5.3       13.2 
051006  005110  47  28.6940 N  62  46.4320 W   6.4        5.0        2.2        3.0        5.3       13.2 
051006  005112  47  28.6970 N  62  46.4290 W   7.0        5.0        2.2        3.0        5.3       13.2 
051006  005114  47  28.7000 N  62  46.4260 W   6.8        5.0        2.2        3.0        5.3       13.2 
051006  005116  47  28.7030 N  62  46.4230 W   5.4        5.0        2.2        3.0        5.0*      13.2 
051006  005118  47  28.7060 N  62  46.4200 W   7.9        5.0        2.2        3.0        5.0       13.2 
051006  005120  47  28.7090 N  62  46.4170 W   5.4        5.0        2.2        3.0        5.0       13.2 
051006  005122  47  28.7120 N  62  46.4130 W   6.8        5.0        2.2        3.0        5.0       13.2 
051006  005124  47  28.7150 N  62  46.4100 W   6.4        5.0        2.2        3.0        5.0       13.2 
051006  005126  47  28.7180 N  62  46.4070 W   6.4        5.0        2.2        3.0        5.0       13.2 
051006  005128  47  28.7200 N  62  46.4040 W   6.5        5.0        2.2        3.0        5.0       13.2 
051006  005130  47  28.7230 N  62  46.4010 W   5.7        5.0        2.2        3.0        5.0       13.2 
051006  005132  47  28.7260 N  62  46.3980 W   5.0        5.0        2.2        3.0        5.0       13.2 
051006  005134  47  28.7280 N  62  46.3960 W   4.7        5.0        2.2        3.0        5.0       13.2 
051006  005136  47  28.7300 N  62  46.3940 W   3.6        5.0        2.2        3.0        4.4*      13.2 
051006  005138  47  28.7310 N  62  46.3920 W   3.7        5.0        2.2        4.3*       4.4       13.2 
051006  005140  47  28.7330 N  62  46.3900 W   3.0        5.0        2.2        4.3        4.4       36.0*
051006  005142  47  28.7340 N  62  46.3890 W   2.9        5.0        2.2        4.1*       5.7*      36.0 
051006  005144  47  28.7350 N  62  46.3880 W   2.6        5.0        2.2        4.1        5.7       43.9*
051006  005146  47  28.7360 N  62  46.3870 W   2.6        5.0        2.2        4.1        5.7       43.9 
051006  005148  47  28.7370 N  62  46.3850 W   2.3        5.0        2.2        4.1        5.7*      43.9 
051006  005150  47  28.7380 N  62  46.3840 W   2.0        5.0        2.5*       4.1        5.7       44.8*
051006  005152  47  28.7390 N  62  46.3830 W   1.9        5.0        2.5       17.4*       5.0*      44.8 
051006  005154  47  28.7400 N  62  46.3820 W   2.1        5.0        2.5       17.4        5.0       44.8 
051006  005156  47  28.7410 N  62  46.3800 W   1.4        5.0        2.5       17.4        5.0       47.0*
