FileName: C:\2005CA~1\CTY0291.TXT
Local Time: Thu Oct 06 17:46:11 2005

Ship: Marco Michel Trip: 01 Tow: cty0291
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  204613  47  26.2420 N  62  32.1850 W   2.8        4.0       10.7*       2.6*       9.2*      13.2*
051006  204719  47  26.2040 N  62  32.3360 W   7.0        4.0       10.4      135.2        7.6       34.7 
051006  204721  47  26.2020 N  62  32.3410 W   6.9        4.0       10.4      135.2        7.6       34.7 
051006  204723  47  26.2000 N  62  32.3460 W   7.5        4.0       10.4      135.2       58.7*      34.7 
051006  204725  47  26.1980 N  62  32.3520 W   7.3        4.0       10.4      135.2       58.7       34.7 
051006  204727  47  26.1970 N  62  32.3570 W   6.9        4.0       10.4      135.2       58.7       34.7 
051006  204729  47  26.1950 N  62  32.3620 W   6.8        4.0       10.4       49.7*       2.1*      34.7 
051006  204731  47  26.1930 N  62  32.3670 W   7.0        4.0       10.4       49.7        2.1       34.7 
051006  204733  47  26.1910 N  62  32.3720 W   7.3        4.0       10.4       49.7        2.1       34.7 
051006  204735  47  26.1890 N  62  32.3780 W   7.0        4.0       10.4       49.7        2.1       34.7 
051006  204737  47  26.1880 N  62  32.3830 W   6.8        4.0       10.4       49.7        2.1       34.7 
051006  204739  47  26.1860 N  62  32.3880 W   6.6        4.0       10.4       49.7        2.1       34.7 
051006  204741  47  26.1840 N  62  32.3930 W   7.2        4.0       10.4       49.7        2.1       34.7 
051006  204743  47  26.1820 N  62  32.3980 W   7.5        4.0       10.4       49.7        2.1       34.7 
051006  204745  47  26.1800 N  62  32.4030 W   7.0        4.0       10.4       49.7        2.1       34.7 
051006  204747  47  26.1780 N  62  32.4080 W   6.9        4.0       10.4       49.7        2.1       34.7 
051006  204749  47  26.1760 N  62  32.4140 W   6.9        4.0       10.4       49.7        3.9*      34.7 
051006  204751  47  26.1740 N  62  32.4180 W   7.6        4.0       10.4       49.7        3.9       34.7 
051006  204753  47  26.1720 N  62  32.4240 W   7.3        4.0       10.4       49.7        3.9       34.7 
051006  204755  47  26.1700 N  62  32.4290 W   6.6        4.0       10.4       49.7        4.4*      34.7 
051006  204757  47  26.1690 N  62  32.4340 W   7.0        4.0       10.4       49.7        4.4       34.7 
051006  204759  47  26.1660 N  62  32.4390 W   7.4        4.0       10.4       49.7        4.4       34.7 
051006  204801  47  26.1640 N  62  32.4440 W   7.5        4.0       10.4       49.7        4.4       34.7 
051006  204803  47  26.1620 N  62  32.4490 W   7.0        4.0       10.4       49.7        4.4       34.7 
051006  204805  47  26.1610 N  62  32.4550 W   6.3        4.0       10.4       49.7        4.4       54.9*
051006  204807  47  26.1590 N  62  32.4590 W   6.0        4.0       10.4       49.7        4.4       54.9 
051006  204809  47  26.1580 N  62  32.4630 W   5.1        4.0       10.4       49.7        4.4       54.9 
051006  204811  47  26.1560 N  62  32.4660 W   3.9        4.0       10.4        5.3*       4.4       54.9 
051006  204813  47  26.1550 N  62  32.4680 W   3.5        4.0       10.4        5.3        4.4       54.9 
051006  204815  47  26.1550 N  62  32.4710 W   3.2        4.0       10.4        4.6*       4.4       39.1*
051006  204817  47  26.1540 N  62  32.4730 W   2.9        3.8*      10.4        4.6        4.4       39.1 
051006  204819  47  26.1530 N  62  32.4750 W   2.4        3.8       10.4        4.6        4.4       40.0*
051006  204821  47  26.1530 N  62  32.4770 W   2.8        3.8       10.4        4.6        4.4       40.0 
051006  204823  47  26.1520 N  62  32.4790 W   2.0        3.8       10.4        4.6        4.4       40.0 
051006  204825  47  26.1520 N  62  32.4800 W   2.5        3.8       10.4       63.5*       4.4       42.2*
051006  204827  47  26.1510 N  62  32.4820 W   2.3        3.8       10.4       63.5        4.4       42.2 
051006  204829  47  26.1500 N  62  32.4830 W   1.8        3.8       12.6*      63.5        4.4       42.2 
051006  204831  47  26.1500 N  62  32.4850 W   2.3        3.8       12.6       63.5        4.4       49.2*
051006  204833  47  26.1490 N  62  32.4860 W   1.5        3.8       12.6       63.5        4.4       49.2 
051006  204835  47  26.1490 N  62  32.4870 W   2.0        3.8        2.8*      63.5        4.4       38.2*
051006  204837  47  26.1480 N  62  32.4890 W   1.6        3.8        2.8       55.5*       4.4       38.2 
051006  204839  47  26.1480 N  62  32.4900 W   1.9        3.8        2.8       55.5        4.4       38.2 
051006  204841  47  26.1480 N  62  32.4920 W   1.5        3.6*       2.8       55.5        5.1*      47.4*
051006  204843  47  26.1470 N  62  32.4930 W   2.5        3.6        2.8       55.5        5.1       47.4 
051006  204845  47  26.1460 N  62  32.4940 W   1.0        3.6        2.8       55.5        5.1       47.4 
051006  204847  47  26.1460 N  62  32.4950 W   2.6        3.6        2.2*      47.3*       4.0*      54.5*
051006  204849  47  26.1450 N  62  32.4970 W   1.2        3.6        2.2       47.3        4.0       54.5 
051006  204851  47  26.1450 N  62  32.4980 W   2.4        3.6        2.2       47.3        4.7*      45.7*
051006  204853  47  26.1450 N  62  32.5000 W   1.3        3.6        2.2       47.3        4.7       45.7 
051006  204855  47  26.1440 N  62  32.5010 W   2.2        4.1*       2.2       47.3        4.7       45.7 
051006  204857  47  26.1440 N  62  32.5030 W   1.6        4.1        2.2       53.7*       4.7*      65.9*
051006  204859  47  26.1430 N  62  32.5040 W   1.7        4.1        2.2       53.7        4.7       65.9 
051006  204901  47  26.1430 N  62  32.5050 W   2.0        4.1        2.6*      53.7        5.3*      65.9 
051006  204903  47  26.1420 N  62  32.5070 W   1.6        4.1        2.6        4.3*       5.3       35.1*
051006  204905  47  26.1420 N  62  32.5080 W   1.9        4.1        2.6        4.3        5.3       35.1 
051006  204907  47  26.1410 N  62  32.5090 W   1.9        4.1        2.6        3.7*       3.2*      55.8*
051006  204909  47  26.1410 N  62  32.5100 W   1.6        4.3*       2.6        3.7        3.2       55.8 
051006  204911  47  26.1400 N  62  32.5120 W   2.1        4.3        2.6        3.7        5.2*      55.8 
051006  204913  47  26.1400 N  62  32.5130 W   1.8        4.3        2.6        4.1*       5.2       64.1*
051006  204915  47  26.1390 N  62  32.5150 W   2.0        4.3        2.3*       4.1        5.2       64.1 
051006  204917  47  26.1390 N  62  32.5160 W   1.8        4.3        2.3        5.6*       4.0*      62.4*
051006  204919  47  26.1380 N  62  32.5180 W   1.8        4.3        2.3        5.6        4.0       62.4 
051006  204921  47  26.1380 N  62  32.5190 W   2.2        4.1*       2.3        5.6        4.0       62.4 
051006  204923  47  26.1370 N  62  32.5210 W   1.5        4.1        2.3        2.9*       4.4*      57.6*
051006  204925  47  26.1370 N  62  32.5220 W   2.4        4.1        2.3        2.9        4.4       57.6 
051006  204927  47  26.1360 N  62  32.5240 W   1.6        4.1        2.4*       2.9        4.2*      57.6 
051006  204929  47  26.1360 N  62  32.5250 W   2.0        4.1        2.4        2.9        4.2       65.9*
051006  204931  47  26.1350 N  62  32.5270 W   2.5        4.1        2.4        2.9        4.2       65.9 
051006  204933  47  26.1340 N  62  32.5280 W   1.9        4.1        2.4       48.7*       4.2*      65.9 
051006  204935  47  26.1340 N  62  32.5300 W   2.7        4.4*       2.4       48.7        4.2       63.7*
051006  204937  47  26.1330 N  62  32.5310 W   1.9        4.4        2.4       48.7        4.2       63.7 
051006  204939  47  26.1320 N  62  32.5330 W   2.5        4.4        2.4       48.7        4.8*     101.9*
051006  204941  47  26.1320 N  62  32.5340 W   1.7        4.4        3.4*      48.7        4.8      101.9 
051006  204943  47  26.1310 N  62  32.5360 W   2.4        4.4        3.4       48.7        3.8*     101.9 
051006  204945  47  26.1300 N  62  32.5370 W   1.8        4.4        3.4       52.5*       3.8       37.8*
051006  204947  47  26.1300 N  62  32.5390 W   2.1        4.0*       3.4       52.5        3.8       37.8 
051006  204949  47  26.1290 N  62  32.5400 W   2.1        4.0        3.4        4.4*       5.4*      37.8 
051006  204951  47  26.1290 N  62  32.5420 W   2.0        4.0        3.4        4.4        5.4       93.1*
051006  204953  47  26.1280 N  62  32.5430 W   1.6        4.0        2.2*       4.4        4.4*      93.1 
051006  204955  47  26.1280 N  62  32.5440 W   2.0        4.0        2.2        4.4        4.4       52.3*
051006  204957  47  26.1270 N  62  32.5460 W   1.7        4.0        2.2        4.4        4.4       52.3 
051006  204959  47  26.1260 N  62  32.5470 W   1.8        4.0        2.2        4.2*       5.0*      52.3 
051006  205001  47  26.1260 N  62  32.5490 W   2.2        4.3*       2.2        4.2        5.0       75.1*
051006  205003  47  26.1250 N  62  32.5500 W   1.6        4.3        2.2        4.2        5.0       75.1 
051006  205005  47  26.1250 N  62  32.5510 W   2.2        4.3        2.2       52.0*       4.1*      76.0*
051006  205007  47  26.1240 N  62  32.5530 W   1.9        4.3        2.2       52.0        4.1       76.0 
051006  205009  47  26.1240 N  62  32.5540 W   1.5        4.3        2.2       52.0        5.0*      76.0 
051006  205011  47  26.1230 N  62  32.5560 W   2.6        4.3        2.2       52.0        5.0       79.5*
051006  205013  47  26.1230 N  62  32.5570 W   1.4        4.3        2.2       52.0        5.0       79.5 
051006  205015  47  26.1220 N  62  32.5580 W   2.4        4.7*       2.2       41.6*       4.4*      79.5 
051006  205017  47  26.1210 N  62  32.5600 W   1.8        4.7        2.2       41.6        4.4       78.6*
051006  205019  47  26.1210 N  62  32.5610 W   1.6        4.7        2.2       41.6        4.4       78.6 
051006  205021  47  26.1200 N  62  32.5630 W   2.4        4.7        2.2       41.6        4.2*      78.6 
051006  205023  47  26.1200 N  62  32.5640 W   1.5        4.7        2.2       41.6        4.2       80.0*
051006  205025  47  26.1190 N  62  32.5660 W   2.1        4.7        2.2       41.8*       3.5*      80.0 
051006  205027  47  26.1190 N  62  32.5670 W   1.9        4.7        2.2       41.8        3.5       81.7*
051006  205029  47  26.1180 N  62  32.5680 W   2.0        4.7        2.2       41.8        3.5       81.7 
051006  205031  47  26.1180 N  62  32.5700 W   1.9        4.7        2.2       41.8        3.4*      81.7 
051006  205033  47  26.1170 N  62  32.5710 W   2.0        4.7        2.2       41.8        3.4       81.3*
051006  205035  47  26.1170 N  62  32.5730 W   1.8        4.7        2.2       41.8        3.7*      81.3 
051006  205037  47  26.1160 N  62  32.5740 W   2.0        4.7        2.2       43.8*       3.7       81.3 
051006  205039  47  26.1160 N  62  32.5760 W   2.0        4.7        2.2       43.8        3.7      114.7*
051006  205041  47  26.1150 N  62  32.5770 W   2.0        4.7        2.2        3.5*       4.4*     114.7 
051006  205043  47  26.1150 N  62  32.5790 W   1.7        4.7        2.2        3.5        4.4       46.6*
051006  205045  47  26.1140 N  62  32.5800 W   2.6        4.7        2.2        3.5        4.4       46.6 
051006  205047  47  26.1130 N  62  32.5820 W   1.6        4.7        2.2        3.8*       4.2*      46.6 
051006  205049  47  26.1130 N  62  32.5830 W   2.8        4.7        2.2        3.8        4.2      106.8*
051006  205051  47  26.1120 N  62  32.5850 W   1.9        4.7       10.2*       3.7*       4.2*     106.8 
051006  205053  47  26.1110 N  62  32.5860 W   2.3        4.7       10.2        3.7        4.2      106.8 
051006  205055  47  26.1110 N  62  32.5880 W   2.3        4.7       10.2        3.7        4.2       53.6*
051006  205057  47  26.1100 N  62  32.5900 W   1.7        4.7       10.2        3.7       21.9*      53.6 
051006  205059  47  26.1090 N  62  32.5910 W   2.3        4.7       10.2        3.7       21.9       81.7*
051006  205101  47  26.1090 N  62  32.5930 W   1.9        4.7       10.2        3.7       21.9       81.7 
051006  205103  47  26.1080 N  62  32.5940 W   2.3        4.7       11.1*       3.7       21.9       81.7 
051006  205105  47  26.1080 N  62  32.5950 W   1.6        4.7       11.1        3.7       21.9       81.3*
051006  205107  47  26.1070 N  62  32.5970 W   2.7        4.7       11.1        2.0*       5.0*      81.3 
051006  205109  47  26.1070 N  62  32.5990 W   1.3        4.7       11.1        2.0        5.0       81.3 
051006  205111  47  26.1060 N  62  32.6000 W   2.6        4.7       11.1        2.0        5.0       81.3*
051006  205113  47  26.1050 N  62  32.6020 W   1.5        4.7       11.1       40.2*       5.2*      81.3 
051006  205115  47  26.1050 N  62  32.6020 W   2.1        4.7       11.1       40.2        5.2       81.3 
051006  205117  47  26.1040 N  62  32.6040 W   1.9        4.7       11.1        4.9*       5.2*      80.0*
051006  205119  47  26.1040 N  62  32.6060 W   1.9        4.7       11.1        4.9        5.2       80.0 
051006  205121  47  26.1030 N  62  32.6070 W   1.7        4.7       11.1        4.9        5.2       81.7*
051006  205123  47  26.1030 N  62  32.6090 W   2.2        4.7       11.1        4.7*       5.5*      81.7 
051006  205125  47  26.1020 N  62  32.6100 W   1.8        4.7       11.1        4.7        5.5       81.7 
051006  205127  47  26.1020 N  62  32.6120 W   2.0        4.7       10.8*       4.7        5.6*      80.8*
051006  205129  47  26.1010 N  62  32.6130 W   2.0        4.7       10.8        4.8*       5.6       80.8 
051006  205131  47  26.1000 N  62  32.6140 W   1.6        4.7       10.8        4.8        5.6       80.8 
051006  205133  47  26.1000 N  62  32.6160 W   2.4        4.7       10.8        5.3*      11.7*      82.6*
051006  205135  47  26.0990 N  62  32.6180 W   1.5        4.7       10.8        5.3       11.7       82.6 
051006  205137  47  26.0990 N  62  32.6190 W   2.4        4.7       10.8        5.3       11.7       77.3*
051006  205139  47  26.0980 N  62  32.6200 W   1.7        4.7       10.9*       4.8*       0.5*      77.3 
051006  205141  47  26.0980 N  62  32.6210 W   2.0        4.7       10.9        4.8        0.5       77.3 
051006  205143  47  26.0970 N  62  32.6230 W   2.1        4.7       10.9        4.8        5.6*      83.9*
051006  205145  47  26.0970 N  62  32.6250 W   1.8        4.7       10.9        5.5*       5.6       83.9 
051006  205147  47  26.0960 N  62  32.6270 W   1.9        4.7       10.9        5.5        5.6       83.9 
051006  205149  47  26.0960 N  62  32.6280 W   2.0        4.7       10.9       33.2*       5.9*      80.4*
051006  205151  47  26.0950 N  62  32.6290 W   1.7        4.7       11.1*      33.2        5.9       80.4 
051006  205153  47  26.0950 N  62  32.6300 W   1.8        4.7       11.1       33.2        6.2*      80.8*
051006  205155  47  26.0940 N  62  32.6320 W   2.1        4.7       11.1       33.2        6.2       80.8 
051006  205157  47  26.0940 N  62  32.6330 W   1.8        4.7       11.1       33.2        6.2       80.8 
051006  205159  47  26.0930 N  62  32.6350 W   2.1        4.7       11.1        3.2*       5.7*      81.3*
051006  205201  47  26.0930 N  62  32.6360 W   1.8        4.7       11.1        3.2        5.7       81.3 
051006  205203  47  26.0920 N  62  32.6380 W   2.0        4.7       11.3*       3.2        5.7       81.3 
051006  205205  47  26.0910 N  62  32.6390 W   2.0        4.7       11.3        7.3*       6.1*      80.4*
051006  205207  47  26.0910 N  62  32.6400 W   2.1        4.7       11.3        7.3        6.1       80.4 
051006  205209  47  26.0900 N  62  32.6420 W   2.1        4.7        2.2*       7.3        6.1       78.6*
051006  205211  47  26.0900 N  62  32.6440 W   1.9        4.7        2.2       31.8*      11.0*      78.6 
051006  205213  47  26.0890 N  62  32.6450 W   2.1        4.7        2.2       31.8       11.0       78.6 
051006  205215  47  26.0880 N  62  32.6460 W   2.0        4.7        2.2        5.0*       0.9*      82.2*
051006  205217  47  26.0880 N  62  32.6480 W   2.1        4.7        2.2        5.0        0.9       82.2 
051006  205219  47  26.0870 N  62  32.6490 W   2.0        4.7        2.2        5.0        0.9       82.2 
051006  205221  47  26.0870 N  62  32.6510 W   2.2        4.7        2.2        5.0*       6.1*      80.8*
051006  205223  47  26.0860 N  62  32.6530 W   2.1        4.7        2.2        5.0        6.1       80.8 
051006  205225  47  26.0860 N  62  32.6540 W   1.8        4.7        2.2        7.1*       5.8*      80.4*
051006  205227  47  26.0850 N  62  32.6560 W   2.4        4.7        2.2        7.1        5.8       80.4 
051006  205229  47  26.0840 N  62  32.6570 W   1.8        4.7        2.2        7.1        5.8       80.4 
051006  205231  47  26.0840 N  62  32.6590 W   2.4        4.7        2.2        3.2*       5.7*      79.5*
051006  205233  47  26.0830 N  62  32.6600 W   1.5        4.7        2.2        3.2        5.7       79.5 
051006  205235  47  26.0830 N  62  32.6610 W   2.5        4.7        2.2        3.2        5.8*      79.5 
051006  205237  47  26.0820 N  62  32.6630 W   1.7        4.7        2.2        5.4*       5.8       79.5*
051006  205239  47  26.0820 N  62  32.6640 W   2.2        4.7        2.2        5.4        5.8       79.5 
051006  205241  47  26.0810 N  62  32.6660 W   1.9        4.7        2.2        4.8*       5.9*      81.3*
051006  205243  47  26.0800 N  62  32.6680 W   2.0        4.7        2.2        4.8        5.9       81.3 
051006  205245  47  26.0800 N  62  32.6690 W   1.9        4.7        2.2        4.8        5.9       81.3 
051006  205247  47  26.0800 N  62  32.6700 W   1.8        4.7        2.2        4.9*       5.9*      80.0*
051006  205249  47  26.0790 N  62  32.6720 W   2.2        4.7        2.2        4.9        5.9       80.0 
051006  205251  47  26.0790 N  62  32.6730 W   1.7        4.7        9.9*       4.9        6.0*      80.0 
051006  205253  47  26.0780 N  62  32.6750 W   2.6        4.7        9.9       12.0*       6.0       80.0 
051006  205255  47  26.0770 N  62  32.6760 W   1.3        4.7        9.9       12.0        6.0       80.0 
051006  205257  47  26.0770 N  62  32.6780 W   2.7        4.7        9.9       12.0        5.6*      80.0 
051006  205259  47  26.0760 N  62  32.6790 W   1.3        4.7        9.9       12.0        5.6       80.0 
051006  205301  47  26.0760 N  62  32.6800 W   2.5        4.7        9.9       12.0        5.6       80.0 
051006  205303  47  26.0750 N  62  32.6820 W   1.6        4.7        9.9        4.4*       5.5*      80.8*
051006  205305  47  26.0750 N  62  32.6840 W   2.2        4.7        9.9        4.4        5.5       80.8 
051006  205307  47  26.0740 N  62  32.6850 W   2.0        4.7        9.9       25.0*       6.2*      80.8 
051006  205309  47  26.0730 N  62  32.6870 W   1.7        4.7        9.9       25.0        6.2       80.8*
051006  205311  47  26.0730 N  62  32.6880 W   2.2        4.7        9.9       25.0        6.2       80.8 
051006  205313  47  26.0720 N  62  32.6900 W   1.6        4.7        9.9        5.3*       5.9*      80.8 
051006  205315  47  26.0720 N  62  32.6920 W   2.2        4.7       11.4*       5.3        5.9       80.0*
051006  205317  47  26.0710 N  62  32.6930 W   1.8        4.7       11.4        5.3        7.1*      80.0 
051006  205319  47  26.0710 N  62  32.6940 W   2.3        4.7       11.4        5.6*       7.1       80.8*
051006  205321  47  26.0700 N  62  32.6950 W   1.8        4.7       11.4        5.6        7.1       80.8 
051006  205323  47  26.0700 N  62  32.6970 W   1.9        4.7       11.4        3.5*       5.0*      80.8 
051006  205325  47  26.0690 N  62  32.6980 W   2.1        4.7       11.4        3.5        5.0       79.1*
051006  205327  47  26.0680 N  62  32.7000 W   1.7        4.7       11.3*       3.5        5.0       79.1 
051006  205329  47  26.0680 N  62  32.7010 W   2.2        4.7       11.3        8.0*       5.9*      79.1 
051006  205331  47  26.0670 N  62  32.7030 W   1.6        4.7       11.3        8.0        5.9       79.5*
051006  205333  47  26.0670 N  62  32.7040 W   2.1        4.7       11.3        8.0        5.9*      79.5 
051006  205335  47  26.0660 N  62  32.7060 W   1.7        4.7       11.3        3.2*       5.9       81.3*
051006  205337  47  26.0660 N  62  32.7070 W   2.1        4.7       11.3        3.2        5.9       81.3 
051006  205339  47  26.0650 N  62  32.7080 W   1.7        4.7       11.3        4.6*      10.4*      81.3 
051006  205341  47  26.0650 N  62  32.7100 W   2.1        4.7       11.3        4.6       10.4       80.4*
051006  205343  47  26.0640 N  62  32.7110 W   1.8        4.7       11.3        4.6       10.4       80.4 
051006  205345  47  26.0640 N  62  32.7130 W   2.2        4.7       11.3        5.5*       1.2*      80.4 
051006  205348  47  26.0630 N  62  32.7150 W   1.9        4.7       11.3        5.5        1.2       80.4*
051006  205349  47  26.0630 N  62  32.7150 W   2.2        4.7       11.3        5.1*       6.2*      80.4 
051006  205351  47  26.0620 N  62  32.7170 W   1.4        4.7       11.3*       5.1        6.2       80.4 
051006  205353  47  26.0620 N  62  32.7180 W   2.5        4.7       11.3        5.1        6.2      140.1*
051006  205355  47  26.0620 N  62  32.7200 W   1.5        4.7       11.3        5.5*       6.1*     140.1 
051006  205357  47  26.0610 N  62  32.7210 W   2.2        4.7       11.3        5.5        6.1       22.0*
051006  205359  47  26.0600 N  62  32.7230 W   1.7        4.7       11.3        5.5        6.2*      22.0 
051006  205401  47  26.0600 N  62  32.7240 W   1.9        4.7       11.3        5.0*       6.2       22.0 
051006  205403  47  26.0600 N  62  32.7260 W   1.8        4.7       11.1*       5.0        6.2       79.1*
051006  205405  47  26.0590 N  62  32.7270 W   2.0        4.7       11.1        5.9*       6.2*      79.1 
051006  205407  47  26.0580 N  62  32.7290 W   1.9        4.7       11.1        5.9        6.2       79.1 
051006  205409  47  26.0580 N  62  32.7300 W   2.3        4.7        2.4*       5.9        6.2       80.8*
051006  205411  47  26.0570 N  62  32.7320 W   1.6        4.7        2.4        5.3*       5.9*      80.8 
051006  205413  47  26.0570 N  62  32.7330 W   2.4        4.7        2.4        5.3        5.9       80.8*
051006  205415  47  26.0560 N  62  32.7350 W   1.6        4.7        2.4        5.3        5.8*      80.8 
051006  205417  47  26.0560 N  62  32.7360 W   2.3        3.6*       2.4        5.3        5.8       80.8 
051006  205419  47  26.0550 N  62  32.7370 W   2.0        3.6        2.4        5.3        5.8       76.9*
051006  205421  47  26.0540 N  62  32.7390 W   2.1        3.6        2.4       76.9*       7.4*      76.9 
051006  205423  47  26.0540 N  62  32.7400 W   2.6        3.6        2.4       76.9        7.4       81.3*
051006  205425  47  26.0530 N  62  32.7420 W   1.7        3.6        2.4       76.9        7.4       81.3 
051006  205427  47  26.0520 N  62  32.7430 W   2.4        3.6        2.4        4.6*       1.1*      81.3 
051006  205429  47  26.0520 N  62  32.7450 W   1.7        3.6        2.4        4.6        1.1       79.1*
051006  205431  47  26.0510 N  62  32.7460 W   2.3        3.6        2.4        0.5*      10.7*      79.1 
051006  205433  47  26.0510 N  62  32.7480 W   1.7        3.6        2.4        0.5       10.7       79.1 
051006  205435  47  26.0500 N  62  32.7500 W   2.3        3.6        2.4        0.5       10.7       79.1*
051006  205437  47  26.0500 N  62  32.7510 W   1.7        3.6        2.4       10.0*       5.9*      79.1 
051006  205439  47  26.0490 N  62  32.7530 W   2.3        3.6       11.2*      10.0        5.9       79.1 
051006  205441  47  26.0490 N  62  32.7540 W   1.6        3.6       11.2        5.7*       7.1*      80.0*
051006  205443  47  26.0480 N  62  32.7550 W   2.6        3.6       11.2        5.7        7.1       80.0 
051006  205445  47  26.0480 N  62  32.7570 W   1.3        3.6       11.2        5.7        7.1       81.3*
051006  205447  47  26.0470 N  62  32.7580 W   2.6        3.6       11.2        3.5*       6.3*      81.3 
051006  205449  47  26.0470 N  62  32.7600 W   1.4        3.6       11.2        3.5        6.3       81.3 
051006  205451  47  26.0460 N  62  32.7610 W   2.1        3.6       11.0*       3.5        6.3       77.8*
051006  205453  47  26.0460 N  62  32.7630 W   1.8        3.6       11.0        6.0*       6.1*      77.8 
051006  205455  47  26.0460 N  62  32.7640 W   1.8        3.6       11.0        6.0        6.1       77.8 
051006  205457  47  26.0450 N  62  32.7650 W   1.8        3.6       11.0        9.7*       6.2*      80.4*
051006  205500  47  26.0440 N  62  32.7680 W   1.9        3.6       11.0        9.7        6.2       80.4 
051006  205501  47  26.0440 N  62  32.7680 W   1.6        3.6       11.0        9.7        6.2       79.1*
051006  205503  47  26.0440 N  62  32.7700 W   2.5        3.6       11.0        4.1*       7.1*      79.1 
051006  205506  47  26.0430 N  62  32.7720 W   1.8        3.6       11.0        4.1        7.1       79.1 
051006  205507  47  26.0430 N  62  32.7730 W   2.5        3.6       11.0        4.1        5.9*      80.4*
051006  205510  47  26.0420 N  62  32.7750 W   1.5        3.6       11.0        2.5*       5.9       80.4 
051006  205513  47  26.0410 N  62  32.7770 W   1.7        3.6       11.0       30.8*      21.1*      79.1*
051006  205515  47  26.0410 N  62  32.7780 W   1.1        3.6       13.3*      30.8       21.1       79.1 
051006  205518  47  26.0410 N  62  32.7790 W   0.4        3.6       13.3       30.8       21.1      100.2*
051006  205519  47  26.0400 N  62  32.7790 W   0.7        3.6       13.3       30.8       21.1      100.2 
051006  205521  47  26.0400 N  62  32.7800 W   0.5        3.6       13.3       30.8       21.1      100.2 
051006  205524  47  26.0400 N  62  32.7810 W   1.4        3.6       13.3       30.8       21.1       80.8*
