FileName: C:\2005CA~1\CTY0051.TXT
Local Time: Wed Oct 05 14:05:46 2005

Ship: Marco Michel Trip: 01 Tow: cty0051
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  170548  47  38.6140 N  62  32.5620 W   4.9        3.0*      12.6*       3.5*       2.8*      13.2*
051005  170550  47  38.6170 N  62  32.5600 W   4.9        3.0       12.6        3.5        2.8       13.2 
051005  170552  47  38.6190 N  62  32.5570 W   6.0        3.0       12.6        3.5        2.8       13.2 
051005  170554  47  38.6220 N  62  32.5540 W   5.8        3.0       12.6        3.5        2.8       13.2 
051005  170556  47  38.6250 N  62  32.5510 W   6.8        3.0       12.6        3.5        2.8       13.2 
051005  170558  47  38.6280 N  62  32.5480 W   6.4        3.0       12.6        3.5        2.8       13.2 
051005  170600  47  38.6310 N  62  32.5440 W   6.7        3.0       12.6        3.5        2.8       13.2 
051005  170602  47  38.6340 N  62  32.5410 W   6.7        3.0       12.6       12.2*       3.8*      13.2 
051005  170604  47  38.6370 N  62  32.5370 W   7.4        3.0       12.6       12.2        3.8       13.2 
051005  170606  47  38.6400 N  62  32.5320 W   6.2        3.0       12.6       12.2        3.8       13.2 
051005  170608  47  38.6420 N  62  32.5290 W   7.9        3.0       12.6       12.2        3.1*      13.2 
051005  170610  47  38.6450 N  62  32.5250 W   6.0        3.0       12.6       12.2        3.1       13.2 
051005  170612  47  38.6480 N  62  32.5210 W   7.6        3.0       12.6       12.2        3.1       13.2 
051005  170614  47  38.6510 N  62  32.5170 W   6.9        3.0       12.6       12.2        3.1       13.2 
051005  170616  47  38.6540 N  62  32.5130 W   6.7        3.0       12.6       12.2        3.1       13.2 
051005  170618  47  38.6560 N  62  32.5090 W   7.6        3.0       12.6       12.2        3.1       13.2 
051005  170620  47  38.6590 N  62  32.5040 W   6.2        3.0       12.6       12.2        3.1       13.2 
051005  170622  47  38.6620 N  62  32.5010 W   7.6        3.0       12.6       12.2        3.1       13.2 
051005  170625  47  38.6660 N  62  32.4940 W   7.0        3.0       12.6       12.2        3.1       13.2 
051005  170626  47  38.6670 N  62  32.4920 W   8.1        3.0       12.6       12.2        3.1       18.0*
051005  170628  47  38.6700 N  62  32.4880 W   6.7        3.0       12.6       12.2        4.5*      18.0 
051005  170630  47  38.6730 N  62  32.4830 W   7.5        3.0       12.6       12.2        4.5       18.0 
051005  170632  47  38.6760 N  62  32.4780 W   7.1        3.0       12.6       12.2        4.5       18.0 
051005  170634  47  38.6790 N  62  32.4740 W   7.2        3.0       12.6        0.5*       4.6*      18.0 
051005  170636  47  38.6820 N  62  32.4700 W   7.3        3.0       12.6        0.5        4.6       18.0 
051005  170638  47  38.6850 N  62  32.4660 W   7.1        3.0       12.6        0.5        4.1*      18.0 
051005  170640  47  38.6880 N  62  32.4620 W   7.5        3.0       12.6        0.5        4.1       18.0 
051005  170642  47  38.6910 N  62  32.4580 W   7.4        3.0       12.6        0.5        4.1       18.0 
051005  170644  47  38.6940 N  62  32.4540 W   7.6        3.0       12.6        0.5        4.4*      18.0 
051005  170646  47  38.6970 N  62  32.4520 W   7.0        3.0       12.6        0.5        4.4       18.0 
051005  170648  47  38.7000 N  62  32.4480 W   7.6        3.0       12.6        0.5        4.4       18.0 
051005  170650  47  38.7030 N  62  32.4450 W   7.4        3.0       12.6        0.5        5.0*      18.0 
051005  170652  47  38.7060 N  62  32.4410 W   7.0        3.0       12.6        0.5        5.0       18.0 
051005  170654  47  38.7090 N  62  32.4390 W   7.6        3.0       12.6        0.5        5.7*      18.0 
051005  170656  47  38.7130 N  62  32.4350 W   6.9        3.0       12.6        0.5        5.7       18.0 
051005  170658  47  38.7160 N  62  32.4320 W   7.3        3.0       12.6        0.5        5.7       18.0 
051005  170701  47  38.7220 N  62  32.4280 W   6.9        3.0       12.6        0.5        3.8*      18.0 
051005  170702  47  38.7230 N  62  32.4270 W   7.1        3.0       12.6        0.5        3.8       18.0 
051005  170704  47  38.7270 N  62  32.4250 W   7.2        3.0       12.6        0.5        3.8       18.0 
051005  170707  47  38.7330 N  62  32.4220 W   7.5        3.0       12.6        0.5        3.8       18.0 
051005  170708  47  38.7350 N  62  32.4210 W   7.3        3.0       12.6        0.5        3.8       18.0 
