FileName: C:\2005CA~1\CTY0332.TXT
Local Time: Thu Oct 06 21:10:56 2005

Ship: Marco Michel Trip: 01 Tow: cty0332
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  001058  47  19.2640 N  62  34.8710 W   2.2        2.4*       2.6*      30.4*       2.5*      21.5*
051007  001100  47  19.2640 N  62  34.8730 W   2.4        2.4        2.6       30.4        8.1*      21.5 
051007  001102  47  19.2630 N  62  34.8750 W   2.9        2.4        2.6       30.4        8.1       21.5 
051007  001104  47  19.2620 N  62  34.8770 W   3.4        2.4       12.8*      30.4        8.1       21.5 
051007  001106  47  19.2620 N  62  34.8800 W   4.4        2.4       12.8       30.4        8.1       21.5 
051007  001108  47  19.2610 N  62  34.8840 W   4.7        2.4       12.8       30.4        8.1       21.5 
051007  001110  47  19.2590 N  62  34.8880 W   5.4        2.4       12.8       30.4        8.1       21.5 
051007  001112  47  19.2580 N  62  34.8920 W   5.7        2.4       12.8       30.4        8.1       21.5 
051007  001114  47  19.2560 N  62  34.8960 W   6.2        2.4       12.8       30.4        8.1       21.5 
051007  001116  47  19.2530 N  62  34.9000 W   6.3        2.4       12.8       30.4        8.1       21.5 
051007  001118  47  19.2510 N  62  34.9040 W   6.3        2.4       12.8        3.5*       8.1       21.5 
051007  001120  47  19.2490 N  62  34.9080 W   7.1        2.4       12.8        3.5       47.9*      21.5 
051007  001122  47  19.2470 N  62  34.9120 W   7.1        2.4       12.8        3.5       47.9       21.5 
051007  001124  47  19.2440 N  62  34.9170 W   6.6        2.4       12.8        4.0*      47.9       21.5 
051007  001126  47  19.2410 N  62  34.9210 W   6.8        2.4       12.8        4.0       47.9       21.5 
051007  001128  47  19.2380 N  62  34.9250 W   7.4        2.4       12.8        4.0        2.9*       9.2*
051007  001130  47  19.2360 N  62  34.9290 W   7.3        2.4       12.8        4.0        2.9        9.2 
051007  001132  47  19.2330 N  62  34.9340 W   6.8        2.4       12.8        4.0        2.9        9.2 
051007  001134  47  19.2300 N  62  34.9370 W   7.0        2.4       12.8        4.0        2.9        9.2 
051007  001136  47  19.2280 N  62  34.9410 W   7.1        2.4       12.8        4.0        2.9        9.2 
051007  001138  47  19.2250 N  62  34.9460 W   7.5        2.4       12.8        4.0        2.9        9.2 
051007  001140  47  19.2210 N  62  34.9500 W   7.4        2.4       12.8        4.0        2.9        9.2 
051007  001142  47  19.2190 N  62  34.9550 W   6.7        2.4       12.8        4.0        2.9        9.2 
051007  001144  47  19.2160 N  62  34.9580 W   7.3        2.4       12.8        4.0        7.0*       9.2 
051007  001146  47  19.2120 N  62  34.9630 W   7.5        2.4       12.8        4.0        7.0        9.2 
051007  001148  47  19.2090 N  62  34.9670 W   7.4        2.4       12.8        4.0        7.0        9.2 
051007  001150  47  19.2060 N  62  34.9710 W   6.9        2.4       12.8        4.0        7.0        9.2 
051007  001152  47  19.2040 N  62  34.9750 W   6.7        2.4       12.8        4.0        7.0        9.2 
051007  001154  47  19.2010 N  62  34.9790 W   7.5        2.4       12.8        4.0        7.0        9.2 
051007  001156  47  19.1980 N  62  34.9830 W   7.3        2.4       12.8        4.0        7.0        9.2 
051007  001158  47  19.1950 N  62  34.9870 W   7.1        2.4       12.8        4.0        7.0        9.2 
051007  001200  47  19.1920 N  62  34.9900 W   6.7        2.4       12.8        4.0        7.0        9.2 
051007  001202  47  19.1890 N  62  34.9940 W   6.9        2.4       12.8        4.0        7.0        9.2 
051007  001204  47  19.1860 N  62  34.9980 W   7.3        2.4       12.8        4.0        7.0        9.2 
051007  001206  47  19.1830 N  62  35.0020 W   7.0        2.4       12.8        4.0        7.0        9.2 
051007  001208  47  19.1810 N  62  35.0050 W   6.8        2.4       12.8*       4.0        4.5*       9.2 
051007  001210  47  19.1780 N  62  35.0090 W   7.2        2.4       12.8        4.0        4.5        9.2 
051007  001212  47  19.1750 N  62  35.0130 W   7.1        2.4       12.8        4.0        4.5        9.2 
051007  001214  47  19.1710 N  62  35.0170 W   7.0        2.4*      12.8        4.0        4.5        9.2 
051007  001216  47  19.1690 N  62  35.0210 W   6.8        2.4       12.8        4.0        4.5        9.2 
051007  001218  47  19.1650 N  62  35.0250 W   7.1        2.4       12.8        4.0        4.5        9.2 
051007  001220  47  19.1630 N  62  35.0290 W   7.2        2.4       12.8        4.0        4.5        9.2 
051007  001222  47  19.1600 N  62  35.0330 W   7.1        2.4       12.8        4.0        4.5        9.2 
051007  001224  47  19.1570 N  62  35.0380 W   7.0        2.4       12.8        4.0        4.5        9.2 
051007  001226  47  19.1550 N  62  35.0420 W   7.0        2.4       12.8        4.0        4.5        9.2 
051007  001228  47  19.1520 N  62  35.0460 W   7.3        2.4       12.8        4.0        4.5        9.2 
051007  001230  47  19.1490 N  62  35.0500 W   7.0        2.4       12.8        4.0        4.5        9.2 
051007  001232  47  19.1470 N  62  35.0550 W   7.0        2.4       12.8        4.0        4.5        9.2 
051007  001234  47  19.1440 N  62  35.0590 W   7.0        2.4       12.8        4.0        5.9*       9.2 
051007  001236  47  19.1410 N  62  35.0630 W   7.1        2.4       12.8        4.0        5.9        9.2 
051007  001238  47  19.1380 N  62  35.0670 W   7.1        2.4       12.8        4.0        5.9        9.2 
051007  001240  47  19.1350 N  62  35.0710 W   6.8        2.4       12.8        4.0        5.8*       9.2 
051007  001242  47  19.1330 N  62  35.0750 W   6.8        2.4       12.8        4.0        5.8        9.2 
051007  001244  47  19.1300 N  62  35.0790 W   6.8        2.4       12.8        4.0        5.8        9.2 
051007  001246  47  19.1270 N  62  35.0830 W   6.8        2.4       12.8        4.0        5.8        9.2 
051007  001248  47  19.1240 N  62  35.0870 W   6.7        2.4       12.8        4.0        5.8        9.2 
051007  001250  47  19.1210 N  62  35.0900 W   6.4        2.4       12.8        4.0        5.8        9.2 
051007  001252  47  19.1180 N  62  35.0930 W   6.3        2.4       12.8        4.0        5.8        9.2 
051007  001254  47  19.1150 N  62  35.0960 W   6.4        2.4       12.8        4.0        5.8        9.2 
051007  001256  47  19.1130 N  62  35.0990 W   6.2        2.4       12.8        4.0        5.8        9.2 
051007  001258  47  19.1110 N  62  35.1020 W   6.2        2.4        2.3*       4.0        6.0*       9.2 
051007  001300  47  19.1080 N  62  35.1060 W   5.5        2.4        2.3        4.0        6.0        9.2 
051007  001302  47  19.1060 N  62  35.1080 W   6.1        2.4        2.3        4.0        6.0        9.2 
051007  001304  47  19.1030 N  62  35.1120 W   5.6        3.1*       2.3        4.0        6.0      417.4*
051007  001306  47  19.1010 N  62  35.1150 W   4.8        3.1        2.3        4.0        6.0      417.4 
051007  001308  47  19.0980 N  62  35.1170 W   4.7        3.1        2.3        4.0        6.0       34.3*
051007  001310  47  19.0970 N  62  35.1190 W   3.8        3.1        2.1*       4.0        6.0       34.3 
051007  001312  47  19.0950 N  62  35.1210 W   3.4        3.1        2.1        4.0        6.0       34.3 
051007  001314  47  19.0940 N  62  35.1230 W   3.1        3.1        2.1        8.4*       6.0       38.2*
051007  001316  47  19.0930 N  62  35.1250 W   2.8        3.1        2.1        8.4        6.0       38.2 
051007  001318  47  19.0920 N  62  35.1260 W   2.4        2.8*       2.1        8.4        6.0       41.7*
051007  001320  47  19.0910 N  62  35.1270 W   2.9        2.8        2.1        8.4        6.0       41.7 
051007  001322  47  19.0900 N  62  35.1290 W   1.9        2.8        2.1        8.4        4.7*      41.7 
051007  001324  47  19.0890 N  62  35.1300 W   2.6        2.8        2.4*       5.2*       4.7       36.5*
051007  001326  47  19.0880 N  62  35.1310 W   1.8        2.8        2.4        5.2        4.7*      36.5 
051007  001328  47  19.0880 N  62  35.1330 W   2.4        2.8        2.4        5.2        4.7       36.5 
051007  001330  47  19.0870 N  62  35.1340 W   1.7        2.8        2.4        4.5*       4.7       43.9*
051007  001332  47  19.0860 N  62  35.1360 W   2.1        3.7*       2.4        4.5        5.7*      43.9 
051007  001334  47  19.0850 N  62  35.1370 W   1.8        3.7        2.4        3.5*       5.7       51.0*
051007  001336  47  19.0850 N  62  35.1380 W   1.7        3.7        2.4        3.5        5.7       51.0 
051007  001338  47  19.0840 N  62  35.1390 W   2.1        3.7        3.0*       3.5        4.1*      51.0 
