FileName: C:\2005CA~1\CTY0342.TXT
Local Time: Thu Oct 06 21:55:06 2005

Ship: Marco Michel Trip: 01 Tow: cty0342
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  005509  47  19.2920 N  62  34.5430 W   2.7        2.8*       3.4*       5.0*       5.9*       5.3*
051007  005511  47  19.2910 N  62  34.5450 W   1.9        2.8        3.4        5.0        6.1*       5.3 
051007  005513  47  19.2900 N  62  34.5460 W   3.0        2.8        3.4        5.3*       6.1        5.3 
051007  005515  47  19.2900 N  62  34.5490 W   3.3        2.8        3.4        5.3        6.1        5.3 
051007  005517  47  19.2880 N  62  34.5520 W   4.2        2.8        3.4        5.3       67.9*       5.3 
051007  005519  47  19.2880 N  62  34.5560 W   4.6        2.8        3.4        5.3       67.9        5.3 
051007  005521  47  19.2870 N  62  34.5590 W   5.2        2.8        3.4        5.3       67.9        5.3 
051007  005523  47  19.2850 N  62  34.5630 W   5.5        2.8        3.4        5.3       67.9        5.3 
051007  005525  47  19.2830 N  62  34.5670 W   6.2        2.8        3.4        5.3       67.9        5.3 
051007  005527  47  19.2810 N  62  34.5720 W   6.4        2.8        3.4        5.3       67.9        5.3 
051007  005529  47  19.2790 N  62  34.5770 W   6.5        2.8        3.4        5.3       67.9        5.3 
051007  005531  47  19.2770 N  62  34.5810 W   6.5        2.8        3.4        5.3       49.9*       5.3 
051007  005533  47  19.2750 N  62  34.5850 W   7.1        2.8        3.4        5.3       49.9        5.3 
051007  005535  47  19.2730 N  62  34.5900 W   7.4        2.8        3.4        5.3       49.9        5.3 
051007  005537  47  19.2700 N  62  34.5960 W   7.2        2.8        3.4        5.3       49.9        5.3 
051007  005539  47  19.2680 N  62  34.6000 W   6.8        2.8        3.4        5.3       49.9        5.3 
051007  005541  47  19.2660 N  62  34.6050 W   7.3        2.8        3.4        5.3       49.9        5.3 
051007  005543  47  19.2630 N  62  34.6100 W   7.8        2.8        3.4        5.3       49.9        5.3 
051007  005545  47  19.2600 N  62  34.6150 W   7.5        2.8        3.4        5.3       49.9        5.3 
051007  005547  47  19.2580 N  62  34.6200 W   7.1        2.8        3.4        5.3       49.9        5.3 
051007  005549  47  19.2560 N  62  34.6240 W   6.8        2.8        3.4        5.3       49.9        5.3 
051007  005551  47  19.2530 N  62  34.6280 W   7.6        2.8        3.4        5.3       49.9        5.3 
051007  005553  47  19.2500 N  62  34.6330 W   7.7        2.8        3.4        5.3       49.9        5.3 
051007  005555  47  19.2480 N  62  34.6380 W   7.3        2.8        3.4       67.5*      49.9        5.3 
051007  005557  47  19.2450 N  62  34.6420 W   6.7        2.8        3.4       67.5       49.9        5.3 
051007  005559  47  19.2430 N  62  34.6460 W   6.9        2.8        3.4       67.5       49.9        5.3 
051007  005601  47  19.2400 N  62  34.6500 W   7.4        2.8        3.4       67.5       49.9        5.3 
051007  005603  47  19.2370 N  62  34.6550 W   7.6        2.8        3.4       67.5       49.9        5.3 
051007  005605  47  19.2340 N  62  34.6590 W   7.3        2.8        3.4       67.5       49.9        5.3 
051007  005607  47  19.2310 N  62  34.6630 W   6.6        2.8        3.4       67.5       49.9        5.3 
051007  005609  47  19.2290 N  62  34.6670 W   7.0        2.8        3.4       67.5       49.9        5.3 
051007  005611  47  19.2260 N  62  34.6710 W   7.5        2.8        3.4       67.5       49.9        5.3 
051007  005613  47  19.2230 N  62  34.6760 W   7.5        2.8        3.4       67.5       49.9        5.3 
051007  005615  47  19.2200 N  62  34.6800 W   6.8        2.8        3.4       67.5       49.9        5.3 
051007  005617  47  19.2170 N  62  34.6840 W   7.0        2.8        3.4       67.5       49.9        5.3 
051007  005619  47  19.2150 N  62  34.6880 W   7.1        2.8        3.4       67.5       49.9        5.3 
051007  005621  47  19.2120 N  62  34.6920 W   7.4        2.8        3.4       67.5       49.9        5.3 
051007  005623  47  19.2090 N  62  34.6970 W   7.0        2.8        3.4       67.5       49.9       40.9*
051007  005625  47  19.2060 N  62  34.7010 W   6.7        2.8        3.3*      67.5       49.9       40.9 
051007  005627  47  19.2030 N  62  34.7050 W   7.2        2.8        3.3       67.5       49.9       40.9 
051007  005629  47  19.2000 N  62  34.7090 W   7.3        2.8        3.3       67.5       49.9       40.9 
051007  005631  47  19.1970 N  62  34.7130 W   6.9        2.8        3.3      137.6*      49.9       40.9 
051007  005633  47  19.1950 N  62  34.7170 W   6.8        2.8        3.3      137.6       49.9       40.9 
051007  005635  47  19.1920 N  62  34.7210 W   7.0        2.8        3.3      137.6       49.9       40.9 
051007  005637  47  19.1890 N  62  34.7250 W   6.9        2.8        3.3      137.6       49.9       25.9*
051007  005639  47  19.1860 N  62  34.7280 W   6.8        2.8        3.3      137.6       49.9       25.9 
051007  005641  47  19.1830 N  62  34.7320 W   6.8        2.8        3.3      137.6        7.8*      25.9 
051007  005643  47  19.1810 N  62  34.7360 W   7.2        2.8        3.3      137.6        7.8       25.9 
051007  005645  47  19.1780 N  62  34.7410 W   6.9        2.8        3.3      137.6        7.8       25.9 
051007  005647  47  19.1760 N  62  34.7440 W   7.1        2.8        3.3      137.6        6.2*      25.9 
051007  005649  47  19.1720 N  62  34.7480 W   6.9        2.8        3.3      137.6        6.2       25.9 
051007  005651  47  19.1690 N  62  34.7520 W   7.2        2.8        3.3      137.6        6.2       25.9 
051007  005653  47  19.1670 N  62  34.7560 W   7.2        2.8        3.3      137.6        5.9*      25.9 
051007  005655  47  19.1640 N  62  34.7600 W   7.0        2.8        3.3      137.6        5.9       25.9 
051007  005657  47  19.1600 N  62  34.7640 W   7.0        2.8        3.3      137.6        5.9       25.9 
051007  005659  47  19.1580 N  62  34.7670 W   7.3        2.8        3.3      137.6        5.9       25.9 
051007  005701  47  19.1540 N  62  34.7700 W   7.3        2.8        3.3      137.6        5.9       25.9 
051007  005703  47  19.1510 N  62  34.7750 W   6.9        2.8        3.3      137.6        5.9       25.9 
051007  005705  47  19.1480 N  62  34.7790 W   6.5        2.8        3.3      137.6        5.9      518.0*
051007  005707  47  19.1460 N  62  34.7820 W   6.2        2.8        3.3      137.6        5.9      518.0 
051007  005709  47  19.1430 N  62  34.7860 W   5.5        2.8        3.3      137.6        5.9       11.4*
051007  005711  47  19.1420 N  62  34.7890 W   4.8        2.8        3.3      137.6        5.9       11.4 
051007  005713  47  19.1400 N  62  34.7920 W   3.8        2.8       12.8*      13.2*       5.9       11.4 
051007  005715  47  19.1390 N  62  34.7940 W   3.7        2.8       12.8       13.2        5.9       53.6*
051007  005717  47  19.1370 N  62  34.7960 W   3.0        2.8       12.8       13.2        6.2*      53.6 
051007  005719  47  19.1360 N  62  34.7970 W   3.0        2.8       12.8       13.2        6.2       23.3*
051007  005721  47  19.1350 N  62  34.7990 W   2.5        2.8       12.8       13.2        5.3*      23.3 
051007  005723  47  19.1340 N  62  34.8010 W   2.8        2.8       12.8        4.4*       5.3       23.3 
051007  005725  47  19.1330 N  62  34.8020 W   2.2        2.8       12.1*       4.4        5.3       39.1*
051007  005727  47  19.1320 N  62  34.8030 W   2.0        2.8       12.1        4.4        3.2*      39.1 
051007  005729  47  19.1310 N  62  34.8040 W   2.3        2.8       12.1        4.5*       3.2       39.1 
051007  005731  47  19.1300 N  62  34.8060 W   1.8        2.8        4.1*       4.5        3.2       39.5*
051007  005733  47  19.1300 N  62  34.8070 W   2.4        2.8        4.1        4.5        3.2       39.5 
051007  005735  47  19.1290 N  62  34.8090 W   1.5        2.8        4.1        4.7*       3.2       43.1*
051007  005737  47  19.1280 N  62  34.8100 W   2.4        2.8        4.1        4.7        3.2       43.1 
051007  005739  47  19.1280 N  62  34.8120 W   1.5        2.8       13.1*       5.7*       3.2       43.1 
051007  005741  47  19.1270 N  62  34.8130 W   1.9        2.8       13.1        5.7        3.2       50.1*
051007  005743  47  19.1270 N  62  34.8140 W   1.8        2.8       13.1        5.7        3.2       50.1 
051007  005745  47  19.1260 N  62  34.8150 W   1.7        2.8        2.5*       3.2*       3.2       50.1 
051007  005747  47  19.1260 N  62  34.8160 W   1.7        2.8        2.5        3.2        4.6*      46.1*
051007  005749  47  19.1250 N  62  34.8180 W   1.9        2.8        2.5        3.2        4.6       46.1 
051007  005751  47  19.1250 N  62  34.8190 W   0.9        4.8*       2.5        4.1*       4.6       52.7*
051007  005753  47  19.1250 N  62  34.8200 W   2.3        4.8        2.5        4.1        4.1*      52.7 
051007  005755  47  19.1240 N  62  34.8210 W   1.2        4.8        2.5        4.7*       4.1       52.7 
051007  005757  47  19.1240 N  62  34.8220 W   1.8        4.8        2.5        4.7        4.1       48.3*
