FileName: C:\2005CA~1\CTY0352.TXT
Local Time: Thu Oct 06 22:28:16 2005

Ship: Marco Michel Trip: 01 Tow: cty0352
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  012819  47  19.1680 N  62  34.5340 W   2.3        2.5*      10.7        2.3*       5.8*       9.2*
051007  013731  47  18.8740 N  62  35.0830 W   1.8        2.7       12.0       18.7        7.3       76.9 
051007  013733  47  18.8740 N  62  35.0850 W   2.2        2.7       12.0       15.0*       7.6*      75.1*
051007  013735  47  18.8730 N  62  35.0870 W   1.7        2.7       12.3*      15.0        7.6       75.1 
051007  013737  47  18.8720 N  62  35.0880 W   1.4        2.7       12.3       15.0        7.6      101.5*
051007  013739  47  18.8720 N  62  35.0890 W   1.3        2.7       12.3       15.0       10.2*     101.5 
051007  013741  47  18.8720 N  62  35.0890 W   0.4        2.7       12.3       15.0       10.2      101.5 
051007  013743  47  18.8710 N  62  35.0890 W   0.8        2.7       12.3        8.1*       4.3*      67.7*
051007  013745  47  18.8710 N  62  35.0900 W   0.0        2.7       12.3        8.1        4.3       67.7 
051007  013747  47  18.8710 N  62  35.0900 W   0.7        2.7       12.3        8.1        4.3       67.7 
051007  013749  47  18.8710 N  62  35.0900 W   0.1        2.7       12.3        4.6*      10.1*      76.9*
051007  013751  47  18.8720 N  62  35.0900 W   0.3        2.7       12.3        4.6       10.1       76.9 
051007  013753  47  18.8710 N  62  35.0900 W   0.5        2.7       12.3        6.9*       1.5*      67.2*
051007  013755  47  18.8710 N  62  35.0900 W   0.3        2.7       12.3        6.9        1.5       67.2 
051007  013757  47  18.8710 N  62  35.0910 W   0.7        2.7       12.3        6.9        1.5       67.2 
051007  013759  47  18.8710 N  62  35.0910 W   0.1        2.7       12.3        6.9        1.5       67.2 
051007  013801  47  18.8710 N  62  35.0920 W   0.3        2.7       12.3        6.9        1.5       67.2 
051007  013803  47  18.8700 N  62  35.0920 W   0.1        2.7       12.3        6.9        1.5       67.2 
051007  013805  47  18.8710 N  62  35.0920 W   0.3        2.7       12.3        6.9        1.5       67.2 
051007  013807  47  18.8710 N  62  35.0930 W   0.2        2.7       12.3        6.9        1.5       67.2 
051007  013809  47  18.8710 N  62  35.0930 W   0.4        2.7       12.3        5.7*       1.5       67.2 
051007  013811  47  18.8710 N  62  35.0940 W   0.2        2.7       12.3        5.7        1.5       67.2 
051007  013813  47  18.8710 N  62  35.0940 W   0.4        2.7       12.3        5.7        1.5       67.2 
051007  013815  47  18.8720 N  62  35.0940 W   0.5        2.7       12.3        6.2*       1.5       67.2 
051007  013817  47  18.8720 N  62  35.0940 W   0.6        2.7       12.3        6.2        1.5       67.2 
051007  013819  47  18.8720 N  62  35.0940 W   0.9        2.7       12.3        6.2        1.5       67.2 
051007  013821  47  18.8720 N  62  35.0950 W   0.5        2.7       12.3        5.6*       1.5       67.2 
051007  013823  47  18.8720 N  62  35.0940 W   0.8        2.7       12.3        5.6        1.5       67.2 
051007  013825  47  18.8720 N  62  35.0950 W   0.5        2.7       12.3        6.2*       1.5       67.2 
051007  013827  47  18.8720 N  62  35.0950 W   0.3        2.7       12.3        6.2        1.5      119.1*
051007  013829  47  18.8720 N  62  35.0960 W   0.3        2.7        2.9*       6.2        1.5      119.1 
051007  013831  47  18.8720 N  62  35.0950 W   0.3        2.7        2.9       13.7*       1.5       32.1*
051007  013833  47  18.8730 N  62  35.0960 W   0.3        2.7        2.9       13.7        1.5       32.1 
051007  013835  47  18.8730 N  62  35.0960 W   0.2        2.7*       2.9       13.7        1.5       32.1 
051007  013837  47  18.8730 N  62  35.0960 W   0.3        2.7        2.9       10.6*       1.5       90.1*
051007  013839  47  18.8730 N  62  35.0970 W   0.3        2.7        2.9       10.6        1.5       90.1 
051007  013842  47  18.8730 N  62  35.0970 W   0.2        2.7        2.9        1.7*       1.5       69.4*
051007  013843  47  18.8730 N  62  35.0980 W   0.5        2.7        2.9        1.7        1.5       69.4 
051007  013845  47  18.8740 N  62  35.0980 W   0.6        2.7        2.9        1.7        1.5       69.4 
051007  013847  47  18.8740 N  62  35.0980 W   0.4        2.7        2.9        1.7        1.5       56.7*
051007  013849  47  18.8740 N  62  35.0980 W   0.4        2.7        2.9        1.7        1.5       56.7 
051007  013851  47  18.8740 N  62  35.0980 W   0.6        2.7        2.9        3.6*      11.3*      56.7 
051007  013853  47  18.8740 N  62  35.0970 W   0.5        2.7        2.9        3.6       11.3      120.4*
051007  013855  47  18.8740 N  62  35.0980 W   0.4        2.7        2.9        3.6       11.3      120.4 
051007  013857  47  18.8740 N  62  35.0980 W   0.3        2.7        2.9        3.9*      11.3      120.4 
051007  013900  47  18.8740 N  62  35.0990 W   0.6        2.7        2.9        3.9       11.3      120.4 
051007  013901  47  18.8740 N  62  35.0990 W   0.2        4.8*       2.9        5.3*      11.3      120.4 
051007  013903  47  18.8750 N  62  35.0990 W   0.3        4.8        2.9        5.3       11.3      120.4 
051007  013906  47  18.8750 N  62  35.0990 W   0.4        4.8        2.9        5.3       11.3      120.4 
051007  013907  47  18.8750 N  62  35.0990 W   0.7        4.8        2.9        5.9*      11.3      120.4 
051007  013909  47  18.8750 N  62  35.0990 W   0.6        4.8        2.9        5.9       11.3      120.4 
051007  013912  47  18.8750 N  62  35.0990 W   0.6        4.8        2.9        5.9       11.3      120.4 
051007  013914  47  18.8750 N  62  35.1000 W   0.2        4.8        2.9        5.0*      11.3      120.4 
051007  013915  47  18.8750 N  62  35.1000 W   0.9        4.8        2.9        5.0       11.3      120.4 
051007  013918  47  18.8750 N  62  35.1010 W   0.8        4.8        2.9        3.8*       2.3*     120.4 
051007  013919  47  18.8750 N  62  35.1010 W   0.9        4.8        2.9        3.8        2.3      120.4 
051007  013921  47  18.8750 N  62  35.1010 W   1.6        4.8        2.9        3.8        2.3      120.4 
051007  013923  47  18.8750 N  62  35.1020 W   0.5        4.8        2.9        3.8        4.5*     120.4 
051007  013925  47  18.8750 N  62  35.1020 W   0.9        4.8        2.9        3.8        4.5      120.4 
051007  013927  47  18.8750 N  62  35.1020 W   0.0        4.8        2.9        3.8        4.5      120.4 
051007  013930  47  18.8750 N  62  35.1030 W   1.1        4.8        2.9       12.1*       4.5      120.4 
051007  013931  47  18.8750 N  62  35.1040 W   0.6        4.8        2.9       12.1        4.5      120.4 
051007  013933  47  18.8750 N  62  35.1040 W   0.5        4.8        2.9        1.5*       4.5      120.4 
051007  013936  47  18.8750 N  62  35.1050 W   0.9        4.8        2.9        1.5        4.5      120.4 
051007  013937  47  18.8750 N  62  35.1050 W   0.4        3.7*       2.9        1.5        4.5      120.4 
051007  013939  47  18.8750 N  62  35.1050 W   0.9        3.7        2.9        8.4*       4.5      120.4 
051007  013942  47  18.8740 N  62  35.1070 W   0.3        3.7        2.9        8.4        4.5      117.7*
051007  013943  47  18.8740 N  62  35.1070 W   0.6        3.7        2.9        5.6*       4.5      117.7 
051007  013945  47  18.8740 N  62  35.1090 W   1.1        3.7        2.9        5.6        4.5      117.7 
051007  013948  47  18.8730 N  62  35.1090 W   1.2        3.7        2.9        5.6        4.5      117.7 
051007  013949  47  18.8730 N  62  35.1090 W   1.3        3.7        2.9        1.4*       4.5      117.7 
051007  013951  47  18.8730 N  62  35.1100 W   0.3        3.7        2.9        1.4        4.5       72.9*
051007  013953  47  18.8730 N  62  35.1110 W   1.3        3.7        2.9        1.4        4.5       72.9 
051007  013955  47  18.8730 N  62  35.1110 W   0.3        3.7        2.9        1.4       10.1*      72.9 
051007  013957  47  18.8730 N  62  35.1130 W   1.5        3.7        2.9        1.4       10.1       46.1*
051007  014000  47  18.8720 N  62  35.1140 W   1.3        3.7        2.9        4.8*      10.1       46.1 
051007  014001  47  18.8720 N  62  35.1150 W   1.3        3.7        2.9        4.8       10.1       46.1 
051007  014003  47  18.8720 N  62  35.1160 W   0.5        3.7        2.9        4.8       10.1       70.7*
051007  014006  47  18.8720 N  62  35.1170 W   0.5        3.7        2.9        3.8*       4.7*      70.7 
051007  014007  47  18.8720 N  62  35.1160 W   0.5        3.7        2.9        3.8        4.7       70.7 
051007  014009  47  18.8720 N  62  35.1170 W   1.5        3.7        2.9        3.8        4.7       70.7 
051007  014012  47  18.8710 N  62  35.1180 W   1.3        3.7        2.9        3.2*       4.7       70.7 
051007  014014  47  18.8710 N  62  35.1200 W   1.0        3.7        2.9        3.2        4.7       70.7 
051007  014015  47  18.8710 N  62  35.1200 W   0.7        3.7        2.9        1.3*      10.7*      70.7 
051007  014018  47  18.8700 N  62  35.1210 W   1.6        3.7        2.9        1.3       10.7        9.7*
