FileName: C:\2005CA~1\CTY0072.TXT
Local Time: Wed Oct 05 16:08:26 2005

Ship: Marco Michel Trip: 01 Tow: cty0072
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  190828  47  38.6880 N  62  32.6300 W   2.3        9.7*      13.4        7.2*       2.7*      11.9*
051005  190913  47  38.7510 N  62  32.6000 W   5.9        9.7       11.6        3.2        3.8       12.7 
051005  190915  47  38.7540 N  62  32.5980 W   7.8        9.7       11.6        3.2        3.8       12.7 
051005  190917  47  38.7580 N  62  32.5960 W   6.9        9.7       11.6        3.2        4.7*      12.7 
051005  190919  47  38.7620 N  62  32.5930 W   6.9        9.7       11.6        3.2        4.7       12.7 
051005  190921  47  38.7660 N  62  32.5910 W   6.7        9.7       11.6        3.2        4.7       12.7 
051005  190923  47  38.7690 N  62  32.5890 W   7.7        9.7       11.6        3.2        4.7       12.7 
051005  190925  47  38.7730 N  62  32.5870 W   7.1        9.7       11.6        3.2        4.7       12.7 
051005  190927  47  38.7770 N  62  32.5850 W   6.9        9.7       11.6        3.2        3.9*      12.7 
051005  190929  47  38.7800 N  62  32.5820 W   8.2        9.7       11.6        3.2        3.9       12.7 
051005  190931  47  38.7840 N  62  32.5800 W   5.7        9.7       11.6        3.2        3.9       12.7 
051005  190933  47  38.7880 N  62  32.5770 W   7.4        9.7       11.6        3.2        3.9       12.7 
051005  190935  47  38.7910 N  62  32.5750 W   7.0        9.7       11.6        3.2        3.9       12.7 
051005  190937  47  38.7950 N  62  32.5730 W   7.2        9.7       11.6        3.2        3.9       12.7 
051005  190939  47  38.7990 N  62  32.5700 W   7.4        9.7       11.6        3.2        3.9       12.7 
051005  190941  47  38.8030 N  62  32.5680 W   6.6        9.7       11.6        3.2        3.9       12.7 
051005  190943  47  38.8060 N  62  32.5660 W   7.9        9.7       11.6        3.2        6.4*      12.7 
051005  190945  47  38.8100 N  62  32.5630 W   6.8        9.7       11.6        3.2        6.4       12.7 
051005  190947  47  38.8140 N  62  32.5610 W   6.9        9.7       11.6        3.2        7.1*      12.7 
051005  190949  47  38.8170 N  62  32.5590 W   7.3        9.7       11.6        3.2        7.1       12.7 
051005  190951  47  38.8210 N  62  32.5560 W   7.3        9.7       11.6        3.2        7.1       12.7 
051005  190953  47  38.8250 N  62  32.5530 W   7.0        9.7       11.6        3.2        7.1       12.7 
051005  190955  47  38.8290 N  62  32.5510 W   7.4        9.7       11.6        3.2        7.1       12.7 
051005  190957  47  38.8320 N  62  32.5480 W   7.4        9.7       11.6        3.2        7.1       12.7 
051005  190959  47  38.8360 N  62  32.5460 W   7.0        9.7       11.6        3.2        7.1       12.7 
051005  191001  47  38.8390 N  62  32.5440 W   7.1        9.7       11.6        3.2        7.1       12.7 
051005  191003  47  38.8430 N  62  32.5420 W   6.7        9.7       11.6        3.2        7.1*      12.7 
051005  191005  47  38.8470 N  62  32.5400 W   7.1        9.7       11.6        3.2        7.1       12.7 
051005  191007  47  38.8500 N  62  32.5370 W   7.2        9.7       11.6        3.2        7.1       12.7 
051005  191009  47  38.8540 N  62  32.5350 W   6.3        9.7       11.6        3.2        7.7*      12.7 
051005  191011  47  38.8580 N  62  32.5320 W   7.4        9.7       11.6        3.2        7.7       12.7 
051005  191013  47  38.8610 N  62  32.5300 W   6.6        9.7       11.6        3.2        7.7       12.7 
051005  191015  47  38.8650 N  62  32.5270 W   6.8        9.7       11.6        3.2        7.7       12.7 
051005  191017  47  38.8680 N  62  32.5250 W   7.0        9.7       11.6        3.2        7.7       12.7 
051005  191019  47  38.8720 N  62  32.5230 W   6.1        9.7       11.6        3.2        7.7       12.7 
051005  191021  47  38.8750 N  62  32.5200 W   7.8        9.7       11.6        3.2        7.7       12.7 
051005  191023  47  38.8790 N  62  32.5180 W   5.4        9.7       11.6        3.2        7.7       12.7 
051005  191025  47  38.8820 N  62  32.5160 W   7.1        9.7       11.6        3.2        7.7       12.7 
051005  191027  47  38.8850 N  62  32.5150 W   6.4        9.7       11.6        3.2        7.7       12.7 
051005  191029  47  38.8890 N  62  32.5130 W   6.3        9.7       11.6        3.2        7.7       12.7 
051005  191031  47  38.8920 N  62  32.5110 W   7.1        9.7       11.6        3.2        7.7       12.7 
051005  191033  47  38.8950 N  62  32.5090 W   5.9        9.7       11.6        3.2        7.7       12.7 
051005  191035  47  38.8990 N  62  32.5080 W   7.4        9.7       11.6        2.8*       7.7       12.7 
051005  191037  47  38.9030 N  62  32.5050 W   5.9        9.7       11.6        2.8        7.7       12.7 
051005  191039  47  38.9060 N  62  32.5040 W   6.5        9.7       11.6        2.8        7.7       12.7 
051005  191041  47  38.9090 N  62  32.5020 W   6.9        9.7       11.6        2.8        7.7       12.7 
051005  191043  47  38.9130 N  62  32.5000 W   5.9        9.7       11.6        2.8        7.7       12.7 
051005  191045  47  38.9160 N  62  32.4980 W   7.1        9.7       11.6        2.8        7.7       12.7 
051005  191047  47  38.9200 N  62  32.4960 W   6.2        9.7       11.6        2.8        7.7       12.7 
051005  191049  47  38.9230 N  62  32.4940 W   7.3        9.7       11.6        2.8        7.7       12.7 
051005  191051  47  38.9270 N  62  32.4930 W   6.0        9.7       11.6        2.8        7.7       12.7 
051005  191053  47  38.9310 N  62  32.4900 W   7.1        9.7       11.6        2.8        7.7       12.7 
051005  191055  47  38.9340 N  62  32.4890 W   6.0        9.7       11.6        2.8        7.7       12.7 
051005  191057  47  38.9370 N  62  32.4870 W   6.7        9.7       11.6        2.8        7.7       12.7 
051005  191059  47  38.9400 N  62  32.4860 W   4.6        9.7       11.6        2.8        7.7       12.7 
051005  191101  47  38.9430 N  62  32.4840 W   5.1        9.7       11.6        4.3*       7.7       83.0*
051005  191103  47  38.9450 N  62  32.4830 W   3.7        9.7       11.6        4.3        7.7       83.0 
051005  191105  47  38.9470 N  62  32.4810 W   3.6        9.7       11.6        4.3        7.7       83.0 
051005  191107  47  38.9480 N  62  32.4800 W   2.7        9.7       11.6        5.3*     135.1*       3.1*
051005  191109  47  38.9500 N  62  32.4800 W   2.7        9.7       11.6        5.3      135.1        3.1 
051005  191111  47  38.9510 N  62  32.4790 W   2.6        9.7       11.6        8.2*      11.9*      47.9*
051005  191113  47  38.9530 N  62  32.4790 W   2.1        9.7       11.6        8.2       11.9       47.9 
051005  191115  47  38.9540 N  62  32.4780 W   2.0        9.7       11.6        8.2       11.9       47.9 
051005  191117  47  38.9540 N  62  32.4770 W   1.8        9.7       11.6        9.2*       0.5*      52.7*
051005  191119  47  38.9560 N  62  32.4760 W   2.1        9.7       11.6        9.2        0.5       52.7 
051005  191121  47  38.9570 N  62  32.4760 W   1.2        9.7       11.6        9.2        0.5       52.7 
051005  191123  47  38.9580 N  62  32.4750 W   1.8        9.7       11.6       14.5*       6.8*     162.1*
051005  191125  47  38.9580 N  62  32.4750 W   1.1        9.7       11.6       14.5        6.8      162.1 
051005  191127  47  38.9590 N  62  32.4750 W   1.9        9.7       11.6       14.5        9.1*     162.1 
051005  191129  47  38.9600 N  62  32.4730 W   1.2        9.7       11.6       14.5        9.1      162.1 
051005  191131  47  38.9600 N  62  32.4730 W   1.5        9.7       11.6       14.5        9.1      162.1 
051005  191133  47  38.9620 N  62  32.4720 W   1.3        9.7       11.6       14.5       14.8*      51.4*
051005  191135  47  38.9620 N  62  32.4730 W   1.4        9.7       11.6       14.5       14.8       51.4 
051005  191137  47  38.9630 N  62  32.4720 W   1.4        9.7       11.6       24.9*      14.8       51.4 
051005  191139  47  38.9630 N  62  32.4720 W   1.6        3.7*      11.6       24.9       14.8       61.1*
051005  191141  47  38.9640 N  62  32.4710 W   1.3        3.7       11.6       24.9       14.8       61.1 
051005  191143  47  38.9650 N  62  32.4710 W   1.8        3.7       11.6        4.5*       5.6*      53.2*
051005  191145  47  38.9660 N  62  32.4700 W   1.7        3.7        2.3*       4.5        5.6       53.2 
051005  191147  47  38.9670 N  62  32.4700 W   1.6        3.7        2.3        4.5        4.3*      53.2 
051005  191149  47  38.9680 N  62  32.4690 W   1.7        3.7        2.3        4.1*       4.3       61.1*
051005  191151  47  38.9690 N  62  32.4690 W   2.2        3.9*       2.3        4.1        4.3       61.1 
051005  191153  47  38.9700 N  62  32.4680 W   1.5        3.9        2.3        5.3*       5.8*      62.4*
051005  191155  47  38.9710 N  62  32.4680 W   2.1        3.9        2.3        5.3        5.8       62.4 
051005  191157  47  38.9730 N  62  32.4670 W   1.9        3.9        2.3*       5.3        5.8       62.4 
051005  191159  47  38.9740 N  62  32.4670 W   1.8        3.9        2.3        3.8*       3.0*     108.5*
051005  191201  47  38.9750 N  62  32.4670 W   2.7        3.9        2.3        3.8        3.0      108.5 
051005  191203  47  38.9760 N  62  32.4660 W   1.5        3.9        2.3        3.8        5.3*     108.5 
051005  191205  47  38.9770 N  62  32.4650 W   2.5        3.7*       2.3        3.8        5.3       22.0*
051005  191207  47  38.9780 N  62  32.4650 W   1.5        3.7        2.3        3.8        5.3       22.0 
051005  191209  47  38.9790 N  62  32.4640 W   2.8        3.7        2.3       36.5*       5.3       22.0 
051005  191211  47  38.9810 N  62  32.4640 W   1.5        3.7        2.3*      36.5        5.3      119.1*
051005  191213  47  38.9820 N  62  32.4630 W   2.4        3.7        2.3       36.5        5.3      119.1 
051005  191215  47  38.9820 N  62  32.4630 W   2.0        3.7        2.3        3.6*      57.9*      22.4*
051005  191217  47  38.9840 N  62  32.4620 W   2.0        3.6*       2.3        3.6       57.9       22.4 
051005  191219  47  38.9850 N  62  32.4610 W   1.8        3.6        2.3        4.9*       5.9*      22.4 
051005  191221  47  38.9860 N  62  32.4610 W   2.3        3.6        2.3        4.9        5.9       70.3*
051005  191223  47  38.9870 N  62  32.4600 W   1.5        3.6        2.2*       4.9        5.9       70.3 
051005  191225  47  38.9880 N  62  32.4600 W   2.1        3.6        2.2        4.7*       6.6*      70.3 
051005  191227  47  38.9890 N  62  32.4590 W   1.4        3.6        2.2        4.7        6.6       73.8*
051005  191229  47  38.9900 N  62  32.4590 W   2.1        3.6        2.2        4.8*       1.8*      73.8 
051005  191231  47  38.9910 N  62  32.4580 W   1.2        3.5*       2.2        4.8        1.8       76.0*
051005  191233  47  38.9920 N  62  32.4580 W   2.4        3.5        2.2        4.8        1.8       76.0 
051005  191235  47  38.9930 N  62  32.4570 W   1.4        3.5        2.2        5.2*       5.3*      76.0 
051005  191237  47  38.9940 N  62  32.4570 W   2.3        3.5        2.3*       5.2        5.3       80.8*
051005  191239  47  38.9950 N  62  32.4560 W   1.6        3.5        2.3        5.2        5.3       80.8 
051005  191241  47  38.9960 N  62  32.4560 W   2.3        3.5        2.3        4.8*       5.0*      80.8 
051005  191243  47  38.9970 N  62  32.4550 W   1.9        3.7*       2.3        4.8        5.0       78.6*
051005  191245  47  38.9980 N  62  32.4550 W   1.8        3.7        2.3        5.0*       5.4*      78.6 
051005  191247  47  38.9990 N  62  32.4540 W   2.2        3.7        2.3        5.0        5.4       83.5*
051005  191249  47  39.0000 N  62  32.4540 W   1.6        3.7        2.3        5.0        5.4       83.5 
051005  191251  47  39.0010 N  62  32.4530 W   2.7        3.7        2.3        5.0*       6.5*      83.5 
051005  191253  47  39.0030 N  62  32.4530 W   1.3        3.7        2.3        5.0        6.5       82.2*
051005  191255  47  39.0030 N  62  32.4520 W   2.4        3.7        2.3        5.0        6.5       82.2 
051005  191257  47  39.0050 N  62  32.4510 W   1.9        3.7        2.3        5.0        4.7*      82.2 
051005  191259  47  39.0060 N  62  32.4500 W   2.1        3.7        2.3        5.0        4.7       80.8*
051005  191301  47  39.0070 N  62  32.4500 W   2.4        3.7        9.1*      19.4*       6.0*      80.8 
051005  191303  47  39.0080 N  62  32.4490 W   1.7        3.7        9.1       19.4        6.0       84.4*
051005  191305  47  39.0090 N  62  32.4490 W   1.9        3.7        9.1       19.4        6.0       84.4 
051005  191307  47  39.0110 N  62  32.4480 W   2.2        2.1*       9.1        6.2*       6.8*      84.4 
051005  191309  47  39.0110 N  62  32.4480 W   1.6        2.1        9.1        6.2        6.8       83.0*
051005  191311  47  39.0130 N  62  32.4470 W   2.3        2.1        9.1        6.4*       6.9*      83.0 
051005  191313  47  39.0140 N  62  32.4470 W   1.9        2.1        9.1        6.4        6.9       83.0 
051005  191315  47  39.0150 N  62  32.4460 W   2.2        2.1        9.1        6.4        6.9       80.8*
051005  191317  47  39.0160 N  62  32.4460 W   2.1        2.1        9.1        6.7*       6.4*      80.8 
051005  191319  47  39.0170 N  62  32.4450 W   2.1        2.1        9.1        6.7        6.4       80.8 
051005  191321  47  39.0180 N  62  32.4450 W   2.2        2.1        9.1        6.7        6.4       84.8*
051005  191323  47  39.0190 N  62  32.4440 W   2.3        2.1        9.1        6.4*       7.5*      84.8 
051005  191325  47  39.0200 N  62  32.4430 W   2.0        2.1        9.1        6.4        7.5       80.8*
051005  191327  47  39.0210 N  62  32.4430 W   2.4        2.1        9.1        6.7*       7.2*      80.8 
051005  191329  47  39.0230 N  62  32.4420 W   1.6        2.1        9.1        6.7        7.2       80.8 
051005  191331  47  39.0240 N  62  32.4410 W   2.7        2.1        9.1        6.7        7.2       83.5*
051005  191333  47  39.0250 N  62  32.4410 W   1.3        2.1        9.1        6.6*       7.2*      83.5 
051005  191335  47  39.0260 N  62  32.4400 W   2.7        2.1        9.1        6.6        7.2       82.6*
051005  191337  47  39.0280 N  62  32.4390 W   1.2        2.1        9.1        6.6        7.2       82.6 
051005  191339  47  39.0280 N  62  32.4390 W   2.5        2.1        9.1        7.4*       7.6*      82.6 
051005  191341  47  39.0290 N  62  32.4380 W   1.4        2.1        9.1        7.4        7.6       83.5*
051005  191343  47  39.0300 N  62  32.4380 W   2.0        2.1        9.1       15.9*       7.8*      83.5 
051005  191345  47  39.0310 N  62  32.4370 W   1.5        2.1        9.1       15.9        7.8       83.5 
051005  191347  47  39.0320 N  62  32.4370 W   2.1        2.1        9.1       15.9        7.8       82.6*
051005  191349  47  39.0330 N  62  32.4360 W   1.2        2.1        9.1       15.9        8.0*      82.6 
051005  191351  47  39.0340 N  62  32.4360 W   2.2        2.1        9.1       15.9        8.0       82.6 
051005  191353  47  39.0350 N  62  32.4350 W   1.0        2.1        9.1        7.0*       8.0*      83.0*
051005  191355  47  39.0360 N  62  32.4350 W   2.1        2.1        9.1        7.0        8.0       83.0 
051005  191357  47  39.0370 N  62  32.4340 W   1.7        2.1        9.1        7.0        8.0       84.8*
051005  191359  47  39.0380 N  62  32.4340 W   1.4        2.1        9.1        7.4*       8.3*      84.8 
051005  191401  47  39.0390 N  62  32.4340 W   2.4        2.1        9.1        7.4        8.3       84.8 
051005  191403  47  39.0400 N  62  32.4330 W   0.8        2.1        9.1        7.4        8.3       82.2*
051005  191405  47  39.0410 N  62  32.4320 W   2.8        2.1        9.1        7.4        9.1*      82.2 
051005  191407  47  39.0420 N  62  32.4320 W   0.8        2.1        9.1        7.4        9.1       82.2 
051005  191409  47  39.0430 N  62  32.4310 W   2.9        2.1        9.1       16.9*       7.6*      84.4*
051005  191411  47  39.0440 N  62  32.4310 W   1.0        2.1        9.1       16.9        7.6       84.4 
051005  191413  47  39.0450 N  62  32.4300 W   2.8        2.1        9.1       16.9        7.6       80.4*
051005  191415  47  39.0460 N  62  32.4300 W   0.8        2.1        9.1        7.3*       8.0*      80.4 
051005  191417  47  39.0470 N  62  32.4290 W   3.0        2.1        9.1        7.3        8.0       80.4 
051005  191419  47  39.0480 N  62  32.4280 W   1.0        2.1        9.1        7.3        8.0       85.2*
051005  191421  47  39.0490 N  62  32.4280 W   2.6        2.1        9.1        7.0*       7.7*      85.2 
051005  191423  47  39.0500 N  62  32.4270 W   1.7        2.1        9.1        7.0        7.7       85.2 
051005  191425  47  39.0510 N  62  32.4270 W   2.7        2.1        9.1        7.0        7.7       82.2*
051005  191427  47  39.0530 N  62  32.4260 W   1.2        2.1        9.1        7.0        7.7       82.2 
051005  191429  47  39.0530 N  62  32.4250 W   2.8        2.1        9.1        7.0        7.7       83.5*
051005  191431  47  39.0550 N  62  32.4250 W   1.5        2.1*       9.1        7.0        7.7       83.5 
051005  191433  47  39.0550 N  62  32.4240 W   2.3        2.1        9.1        7.0        7.7       83.5 
051005  191435  47  39.0570 N  62  32.4230 W   2.0        2.1        9.1        7.0        7.7       81.7*
051005  191437  47  39.0580 N  62  32.4220 W   2.1        2.1        9.1        7.0        7.6*      81.7 
051005  191439  47  39.0590 N  62  32.4210 W   2.2        2.1        9.1        7.0        7.6       81.7 
051005  191441  47  39.0600 N  62  32.4210 W   2.0        2.1        9.1        7.0        8.3*      83.5*
051005  191443  47  39.0610 N  62  32.4200 W   2.0        2.1        9.1        7.0        8.3       83.5 
051005  191445  47  39.0620 N  62  32.4190 W   2.5        2.1        9.1        7.0        8.3       83.5 
051005  191447  47  39.0630 N  62  32.4190 W   1.8        2.1        9.1        6.5*       7.1*      83.5*
051005  191449  47  39.0640 N  62  32.4180 W   2.6        2.1        9.1        6.5        7.1       83.5 
051005  191451  47  39.0650 N  62  32.4180 W   1.7        2.1        9.1        7.1*       7.5*      82.2*
051005  191453  47  39.0670 N  62  32.4170 W   2.2        2.1        9.1        7.1        7.5       82.2 
051005  191455  47  39.0680 N  62  32.4160 W   2.0        2.1        9.1        7.1        7.5       82.2 
051005  191457  47  39.0690 N  62  32.4160 W   2.2        2.1        9.1        7.1        8.1*      81.7*
051005  191459  47  39.0700 N  62  32.4150 W   1.8        2.1        9.1        7.1        8.1       81.7 
051005  191501  47  39.0710 N  62  32.4150 W   2.2        2.1        9.1        7.3*       8.1       81.7 
051005  191503  47  39.0720 N  62  32.4140 W   1.7        2.1        9.1        7.3        7.6*      84.4*
051005  191505  47  39.0730 N  62  32.4140 W   2.1        2.1        9.1        7.3        7.6       84.4 
051005  191507  47  39.0740 N  62  32.4130 W   1.9        2.1        9.1        7.3        7.9*      81.7*
051005  191509  47  39.0750 N  62  32.4130 W   1.7        2.1        9.1        7.3        7.9       81.7 
051005  191511  47  39.0760 N  62  32.4130 W   2.3        2.1        9.1        7.3        7.9       81.7 
051005  191513  47  39.0780 N  62  32.4120 W   1.4        2.1        9.1        5.6*      13.1*      81.7*
051005  191515  47  39.0790 N  62  32.4120 W   2.5        2.1        9.1        5.6       13.1       81.7 
051005  191517  47  39.0800 N  62  32.4110 W   1.2        2.1        9.1        5.6       13.1       81.7 
051005  191519  47  39.0810 N  62  32.4110 W   2.6        2.1        9.1        6.8*      13.1       81.3*
051005  191521  47  39.0820 N  62  32.4100 W   1.2        2.1        9.1        6.8       13.1       81.3 
051005  191523  47  39.0830 N  62  32.4090 W   2.8        2.1        9.1        7.4*      13.1       82.6*
051005  191525  47  39.0840 N  62  32.4090 W   1.4        2.1        9.1        7.4       13.1       82.6 
051005  191527  47  39.0850 N  62  32.4080 W   2.3        2.1        9.1        7.4       13.1       82.6 
051005  191529  47  39.0860 N  62  32.4080 W   1.8        2.1        9.1        8.0*      13.1       81.7*
051005  191531  47  39.0870 N  62  32.4070 W   2.3        2.1        9.1        8.0       13.1       81.7 
051005  191533  47  39.0880 N  62  32.4060 W   1.5        2.1        9.1        8.0       13.1       81.7 
051005  191535  47  39.0900 N  62  32.4060 W   2.7        2.1        9.1        7.0*      13.1       81.7*
051005  191537  47  39.0910 N  62  32.4050 W   1.4        2.1        9.1        7.0       13.1       81.7 
051005  191539  47  39.0920 N  62  32.4050 W   2.5        2.1        9.1        6.4*      13.1       83.0*
051005  191541  47  39.0930 N  62  32.4040 W   1.9        2.1        9.1        6.4       13.1       83.0 
051005  191543  47  39.0940 N  62  32.4040 W   2.6        2.1        9.1        6.4       13.1       83.0 
051005  191545  47  39.0950 N  62  32.4030 W   1.6        2.1        9.1        7.1*      13.1       82.6*
051005  191547  47  39.0960 N  62  32.4020 W   2.7        2.1        9.1        7.1       13.1       82.6 
051005  191549  47  39.0980 N  62  32.4020 W   1.8        2.1        9.1        6.6*       9.8*      82.6 
051005  191551  47  39.0990 N  62  32.4020 W   2.5        2.1        9.1        6.6        9.8       80.4*
051005  191553  47  39.1000 N  62  32.4010 W   1.7        2.1        9.1        6.6        9.8       80.4 
051005  191555  47  39.1010 N  62  32.4000 W   2.6        2.1        9.1        7.3*       4.0*      81.7*
051005  191557  47  39.1020 N  62  32.4000 W   1.8        2.1        9.1        7.3        4.0       81.7 
051005  191559  47  39.1030 N  62  32.3990 W   2.2        2.1        9.1        7.3        4.0       81.7 
051005  191601  47  39.1040 N  62  32.3990 W   2.1        2.1        9.1        6.5*       7.1*      81.7 
051005  191603  47  39.1050 N  62  32.3980 W   1.7        2.1        9.1        6.5        7.1       81.7 
051005  191605  47  39.1060 N  62  32.3970 W   2.0        2.1        9.1        7.4*       8.2*      84.8*
051005  191607  47  39.1070 N  62  32.3970 W   2.0        2.1        9.1        7.4        8.2       84.8 
051005  191609  47  39.1090 N  62  32.3960 W   1.6        2.1        9.1        7.4        8.2       84.8 
051005  191611  47  39.1090 N  62  32.3950 W   2.4        2.1        9.1        6.8*       7.4*      84.8 
051005  191613  47  39.1110 N  62  32.3950 W   1.4        2.1        9.1        6.8        7.4       84.8 
051005  191615  47  39.1120 N  62  32.3950 W   2.1        2.1        9.1        6.8        7.4       84.8 
051005  191617  47  39.1130 N  62  32.3940 W   2.0        2.1        9.1        7.9*       9.2*      83.0*
051005  191619  47  39.1140 N  62  32.3930 W   1.3        2.1        9.1        7.9        9.2       83.0 
051005  191621  47  39.1150 N  62  32.3930 W   2.3        2.1        9.1        7.4*       7.4*      83.0 
051005  191623  47  39.1160 N  62  32.3930 W   1.3        2.1        9.1        7.4        7.4       84.4*
051005  191625  47  39.1160 N  62  32.3920 W   2.6        2.1        9.1        7.4        7.4       84.4 
051005  191627  47  39.1180 N  62  32.3920 W   1.1        2.1        9.1        7.1*       5.4*      84.4 
051005  191629  47  39.1180 N  62  32.3910 W   2.5        2.1        9.1        7.1        5.4       80.8*
051005  191631  47  39.1200 N  62  32.3900 W   1.3        2.1        9.1        7.4*       5.4       80.8 
051005  191633  47  39.1200 N  62  32.3900 W   2.3        2.1        9.1        7.4       10.7*      82.6*
051005  191635  47  39.1220 N  62  32.3890 W   2.0        2.1        9.1        7.4       10.7       82.6 
051005  191637  47  39.1230 N  62  32.3880 W   1.7        2.1        9.1        7.0*      10.7       82.6 
051005  191639  47  39.1240 N  62  32.3880 W   2.2        2.1        9.1        7.0       10.7       81.7*
051005  191641  47  39.1250 N  62  32.3870 W   1.9        2.1        9.1        7.0       10.7       81.7 
051005  191643  47  39.1260 N  62  32.3870 W   2.0        2.1        9.1        7.2*      16.7*      81.7 
051005  191645  47  39.1270 N  62  32.3860 W   2.1        2.1        9.1        7.2       16.7       78.6*
051005  191647  47  39.1280 N  62  32.3860 W   2.0        2.1        9.1        7.4*       8.4*      78.6 
051005  191649  47  39.1300 N  62  32.3850 W   2.1        2.1        9.1        7.4        8.4       85.2*
051005  191651  47  39.1300 N  62  32.3850 W   1.7        2.1        9.1        7.4        8.4       85.2 
051005  191653  47  39.1320 N  62  32.3840 W   2.0        2.1        9.1        7.1*       8.1*      85.2 
051005  191655  47  39.1330 N  62  32.3840 W   2.0        2.1        9.1        7.1        8.1       83.9*
051005  191657  47  39.1330 N  62  32.3830 W   1.9        2.1        9.1        7.1        8.1       83.9 
051005  191659  47  39.1350 N  62  32.3830 W   2.1        2.1        9.1        6.8*       8.3*      83.9 
051005  191701  47  39.1360 N  62  32.3820 W   2.4        2.1        9.1        6.8        8.3       91.8*
051005  191703  47  39.1370 N  62  32.3820 W   1.2        2.1        9.1        8.0*       8.7*      91.8 
051005  191705  47  39.1380 N  62  32.3820 W   2.4        2.1        9.1        8.0        8.7       71.2*
051005  191707  47  39.1390 N  62  32.3810 W   1.6        2.1        9.1        8.0        8.7       71.2 
051005  191709  47  39.1400 N  62  32.3810 W   2.0        2.1        9.1        7.6*       8.2*      71.2 
051005  191711  47  39.1410 N  62  32.3800 W   2.3        2.1        9.1        7.6        8.2       83.5*
051005  191713  47  39.1420 N  62  32.3790 W   1.5        2.1        9.1        7.6        8.2       83.5 
051005  191715  47  39.1440 N  62  32.3790 W   2.5        2.1        9.1        7.2*       7.4*      83.5 
051005  191717  47  39.1450 N  62  32.3780 W   1.4        2.1        9.1        7.2        7.4       82.2*
051005  191719  47  39.1460 N  62  32.3780 W   2.3        2.1        9.1        7.0*       5.0*      82.2 
051005  191721  47  39.1470 N  62  32.3770 W   2.0        2.1        9.1        7.0        5.0       82.2 
051005  191723  47  39.1480 N  62  32.3760 W   1.7        2.1        9.1        7.0        5.0       80.4*
051005  191725  47  39.1490 N  62  32.3760 W   2.3        2.1        9.1        7.3*       5.0       80.4 
051005  191727  47  39.1500 N  62  32.3750 W   1.5        2.1        9.1        7.3        5.0       82.6*
051005  191729  47  39.1510 N  62  32.3750 W   2.5        2.1        9.1        7.1*      63.6*      82.6 
051005  191731  47  39.1520 N  62  32.3740 W   1.5        2.1        9.1        7.1       63.6       82.6 
051005  191733  47  39.1530 N  62  32.3740 W   2.5        2.1        9.1        7.1       63.6       83.0*
051005  191735  47  39.1550 N  62  32.3730 W   1.2        2.1        9.1        7.7*       8.5*      83.0 
051005  191738  47  39.1560 N  62  32.3730 W   2.4        2.1        9.1        7.7        8.5       81.3*
051005  191740  47  39.1570 N  62  32.3720 W   1.8        2.1        9.1       10.4*       8.5       81.3 
