FileName: C:\2005CA~1\CTY0312.TXT
Local Time: Thu Oct 06 20:03:11 2005

Ship: Marco Michel Trip: 01 Tow: cty0312
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  230312  47  19.3220 N  62  35.0560 W   3.2        4.1*      11.9*       3.3*      63.3*      35.1*
051006  230314  47  19.3210 N  62  35.0580 W   2.4        4.1       11.9        3.3       63.3       35.1 
051006  230316  47  19.3200 N  62  35.0590 W   2.9        4.1       11.9        3.3       63.3       35.1 
051006  230318  47  19.3190 N  62  35.0610 W   2.2        4.1       11.9        0.8*      63.3       35.1 
051006  230320  47  19.3190 N  62  35.0630 W   3.1        4.1       11.9        0.8       63.3       35.1 
051006  230322  47  19.3180 N  62  35.0650 W   2.2        4.1       11.9        1.6*      63.3       35.1 
051006  230324  47  19.3170 N  62  35.0660 W   2.6        4.1       11.7*       1.6       61.4*      35.1 
051006  230326  47  19.3160 N  62  35.0680 W   3.4        4.1       11.7        1.6       61.4       35.1 
051006  230328  47  19.3150 N  62  35.0710 W   3.3        4.1       11.7        8.0*      61.4       35.1 
051006  230330  47  19.3130 N  62  35.0730 W   4.3        4.1       11.7        8.0       61.4       35.1 
051006  230332  47  19.3120 N  62  35.0760 W   4.7        4.1       11.7        8.0       61.4       35.1 
051006  230334  47  19.3110 N  62  35.0810 W   5.8        4.1       11.7        8.0       61.4       35.1 
051006  230336  47  19.3090 N  62  35.0850 W   5.5        4.1       11.7        8.0       61.4       35.1 
051006  230338  47  19.3080 N  62  35.0890 W   5.9        4.1       11.7        8.0       61.4       35.1 
051006  230340  47  19.3060 N  62  35.0940 W   6.8        4.1       11.7        8.0       61.4       35.1 
051006  230342  47  19.3050 N  62  35.1000 W   7.0        4.1       11.7        8.0       61.4       35.1 
051006  230344  47  19.3030 N  62  35.1050 W   6.8        4.1       11.7        8.0       61.4       35.1 
051006  230346  47  19.3010 N  62  35.1100 W   6.6        4.1       11.7        8.0       61.4       35.1 
051006  230348  47  19.2990 N  62  35.1140 W   7.2        4.1       11.7        8.0       61.4       35.1 
051006  230350  47  19.2980 N  62  35.1200 W   7.6        4.1       11.7        8.0       61.4       35.1 
051006  230352  47  19.2970 N  62  35.1260 W   7.4        4.1       11.7        8.0       61.4       35.1 
051006  230354  47  19.2950 N  62  35.1310 W   7.0        4.1       11.7        8.0       61.4       35.1 
051006  230356  47  19.2930 N  62  35.1360 W   7.5        4.1       11.7        8.0       61.4       35.1 
051006  230358  47  19.2920 N  62  35.1420 W   7.7        4.1       11.7        8.0       61.4       35.1 
051006  230400  47  19.2900 N  62  35.1480 W   7.8        4.1       11.7        8.0       61.4       35.1 
051006  230402  47  19.2880 N  62  35.1540 W   7.1        4.1       11.7        8.0       61.4       35.1 
051006  230404  47  19.2870 N  62  35.1590 W   7.3        4.1       11.7        8.0       61.4       35.1 
051006  230406  47  19.2850 N  62  35.1640 W   7.7        4.1       11.7        8.0       61.4       35.1 
051006  230408  47  19.2830 N  62  35.1710 W   7.7        4.1       11.7        8.0       61.4       35.1 
051006  230410  47  19.2820 N  62  35.1760 W   7.3        4.1       11.7        8.0       61.4       35.1 
051006  230412  47  19.2800 N  62  35.1820 W   7.3        4.1       11.7        8.0       61.4       35.1 
051006  230414  47  19.2790 N  62  35.1860 W   7.5        4.1       11.7        8.0       61.4       35.1 
051006  230416  47  19.2770 N  62  35.1920 W   7.8        4.1       11.7        8.0       61.4       35.1 
051006  230418  47  19.2750 N  62  35.1990 W   7.6        4.1       11.7        8.0       61.4       35.1 
051006  230420  47  19.2740 N  62  35.2040 W   7.4        4.1       11.7        4.7*      61.4       35.1 
051006  230422  47  19.2720 N  62  35.2100 W   7.4        4.1       11.7        4.7       61.4       35.1 
051006  230424  47  19.2710 N  62  35.2160 W   7.8        4.1       11.7        4.7       61.4       35.1 
051006  230426  47  19.2690 N  62  35.2220 W   7.8        4.1       11.7        4.7       58.3*      35.1 
051006  230428  47  19.2670 N  62  35.2280 W   7.6        4.1       11.7        4.7       58.3       35.1 
051006  230430  47  19.2660 N  62  35.2330 W   7.6        4.1       11.7        4.7        3.1*      35.1 
051006  230432  47  19.2640 N  62  35.2390 W   7.6        4.1       11.7        4.7        3.1       35.1 
051006  230434  47  19.2620 N  62  35.2450 W   7.6        4.1       11.7        4.7        3.1       35.1 
051006  230436  47  19.2610 N  62  35.2510 W   7.6        4.1       11.7        8.3*       2.9*      35.1 
051006  230438  47  19.2590 N  62  35.2560 W   7.7        4.1       11.7        8.3        2.9       35.1 
051006  230440  47  19.2570 N  62  35.2620 W   7.7        4.1       11.7        8.3        3.7*      35.1 
051006  230442  47  19.2560 N  62  35.2680 W   7.4        4.1       11.7        8.3        3.7       35.1 
051006  230444  47  19.2540 N  62  35.2740 W   7.8        4.1       11.7        8.3        3.7       35.1 
051006  230446  47  19.2530 N  62  35.2800 W   7.7        4.1       11.7        8.3        2.3*      35.1 
051006  230448  47  19.2510 N  62  35.2850 W   7.5        4.1       11.7        8.3        2.3       35.1 
051006  230450  47  19.2490 N  62  35.2910 W   7.4        4.1       11.7        8.3        5.0*      35.1 
051006  230452  47  19.2470 N  62  35.2970 W   7.7        4.1       11.7        8.3        5.0       35.1 
051006  230454  47  19.2460 N  62  35.3020 W   7.6        4.1       11.7        8.3        5.0       35.1 
051006  230456  47  19.2440 N  62  35.3090 W   7.6        4.1       11.7        8.3        2.6*      35.1 
051006  230458  47  19.2430 N  62  35.3150 W   7.5        4.1       11.7        8.3        2.6       35.1 
051006  230500  47  19.2410 N  62  35.3200 W   7.5        4.1       11.7        8.3        2.6       35.1 
051006  230502  47  19.2390 N  62  35.3250 W   7.3        4.1       11.7        8.3        5.3*      35.1 
051006  230504  47  19.2380 N  62  35.3310 W   7.7        4.1       11.7        8.3        5.3       35.1 
051006  230506  47  19.2360 N  62  35.3370 W   7.8        4.1       11.7        8.3        5.3       35.1 
051006  230508  47  19.2340 N  62  35.3420 W   7.3        4.1       11.7        8.3        5.3       35.1 
051006  230510  47  19.2320 N  62  35.3480 W   7.1        4.1       11.7        8.3        5.3       35.1 
