FileName: C:\2005CA~1\CTY0222.TXT
Local Time: Thu Oct 06 13:08:41 2005

Ship: Marco Michel Trip: 01 Tow: cty0222
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  160843  47  25.9170 N  62  32.7210 W   2.9        6.1        7.8*       0.2*       0.6*      20.6*
051006  161754  47  25.5200 N  62  33.1410 W   0.5        2.7       11.6        6.5        7.3*     110.7 
051006  161756  47  25.5190 N  62  33.1420 W   1.8        2.7       11.6        6.5        7.3      110.7 
051006  161758  47  25.5190 N  62  33.1430 W   1.1        2.7       11.6        6.5        7.3      110.7 
051006  161800  47  25.5180 N  62  33.1430 W   0.9        2.7       11.6        6.5        6.3*     110.7 
051006  161802  47  25.5180 N  62  33.1440 W   1.4        2.7       11.6        6.5        6.3      110.7 
051006  161804  47  25.5180 N  62  33.1450 W   0.3        2.7       11.6        6.5       11.9*     110.7 
051006  161806  47  25.5180 N  62  33.1450 W   1.2        2.7       11.6        6.5       11.9      110.7 
051006  161808  47  25.5180 N  62  33.1470 W   0.7        2.7       11.6        6.5       11.9      110.7 
051006  161810  47  25.5180 N  62  33.1470 W   0.5        2.7       11.6        6.5       11.9      110.7 
051006  161812  47  25.5180 N  62  33.1480 W   1.4        2.7       11.6        6.5       11.9       58.4*
051006  161814  47  25.5170 N  62  33.1480 W   0.4        2.7       11.6        6.5       11.9       58.4 
051006  161816  47  25.5180 N  62  33.1480 W   2.1        2.7       11.6        6.5       11.9       58.4 
051006  161818  47  25.5170 N  62  33.1500 W   0.9        2.7       11.6        6.5       11.9       54.0*
051006  161820  47  25.5170 N  62  33.1500 W   1.7        2.7       11.6        9.3*      11.9       54.0 
051006  161822  47  25.5160 N  62  33.1510 W   1.0        2.7       11.6        9.3       11.9       54.0 
051006  161824  47  25.5160 N  62  33.1520 W   1.0        2.7       11.6        9.3       11.9       78.2*
051006  161826  47  25.5160 N  62  33.1530 W   0.6        2.7       11.6        2.7*      11.9       78.2 
051006  161828  47  25.5160 N  62  33.1540 W   1.1        2.7       11.6        2.7       11.9       78.2 
051006  161830  47  25.5160 N  62  33.1540 W   0.3        2.7       11.6        4.8*      11.9      108.5*
051006  161832  47  25.5160 N  62  33.1550 W   1.1        2.7       11.6        4.8       11.9      108.5 
051006  161834  47  25.5160 N  62  33.1550 W   0.9        2.7       11.6        4.8       11.9       70.3*
051006  161836  47  25.5150 N  62  33.1560 W   0.5        2.7       11.6        4.8       11.9       70.3 
051006  161838  47  25.5150 N  62  33.1560 W   0.7        2.7       11.6        4.8       11.9       70.3 
051006  161840  47  25.5150 N  62  33.1570 W   0.8        2.7       12.7*       4.8       11.9       70.3 
051006  161842  47  25.5160 N  62  33.1580 W   0.5        2.7       12.7       47.3*       1.9*      70.3 
051006  161844  47  25.5150 N  62  33.1590 W   0.9        2.7       12.7       47.3        1.9       70.3 
051006  161846  47  25.5150 N  62  33.1590 W   0.9        2.7       12.7       47.3        1.9       70.3 
051006  161848  47  25.5150 N  62  33.1600 W   0.5        2.7       12.7       47.3        1.9       70.3 
051006  161850  47  25.5150 N  62  33.1600 W   1.4        2.7       12.7       47.3        1.9       96.7*
051006  161852  47  25.5150 N  62  33.1610 W   0.2        2.7       12.7       49.3*       1.9       96.7 
051006  161854  47  25.5150 N  62  33.1610 W   0.9        2.7       12.7       49.3        1.9       96.7 
051006  161856  47  25.5160 N  62  33.1620 W   0.9        2.7       12.7       49.3        1.9       89.2*
051006  161858  47  25.5160 N  62  33.1630 W   0.7        2.7       12.7       87.8*       1.9       89.2 
051006  161900  47  25.5160 N  62  33.1630 W   1.5        2.7       12.7       87.8        1.9       89.2 
051006  161902  47  25.5150 N  62  33.1640 W   0.4        2.7       12.7       87.8       10.7*      68.1*
051006  161904  47  25.5150 N  62  33.1640 W   1.2        2.7       12.7       87.8       10.7       68.1 
051006  161906  47  25.5150 N  62  33.1650 W   0.6        2.7       12.7       87.8       10.7       73.8*
051006  161908  47  25.5160 N  62  33.1650 W   0.5        2.7       12.7       87.8        3.2*      73.8 
051006  161910  47  25.5150 N  62  33.1660 W   1.0        2.7       12.7       87.8        3.2       73.8 
051006  161912  47  25.5150 N  62  33.1670 W   0.2        2.7       12.7        4.7*       3.2      137.1*
051006  161914  47  25.5150 N  62  33.1670 W   1.1        6.6*      12.7        4.7        3.2      137.1 
051006  161916  47  25.5150 N  62  33.1670 W   0.8        6.6       12.7        4.7        3.2      137.1 
051006  161918  47  25.5150 N  62  33.1670 W   0.8        6.6       12.7        6.2*       3.2      137.1 
051006  161920  47  25.5150 N  62  33.1680 W   0.6        6.6        2.3*       6.2        3.2      137.1 
051006  161922  47  25.5160 N  62  33.1690 W   0.6        6.6        2.3        6.2        3.2      137.1 
051006  161924  47  25.5160 N  62  33.1700 W   1.7        6.6        2.3        6.1*       0.6*     137.1 
051006  161926  47  25.5150 N  62  33.1700 W   0.6        6.6        2.3        6.1        0.6      137.1 
051006  161928  47  25.5150 N  62  33.1700 W   1.5        6.6        2.3        5.8*       0.6      137.1 
051006  161930  47  25.5150 N  62  33.1720 W   0.5        6.6        2.3        5.8        0.6      137.1 
051006  161932  47  25.5150 N  62  33.1720 W   0.8        6.6        2.3        5.8        0.6      137.1 
051006  161934  47  25.5150 N  62  33.1730 W   0.9        6.6        2.3        6.0*       0.6      137.1 
051006  161936  47  25.5150 N  62  33.1730 W   0.1        6.6        2.3        6.0        0.6      137.1 
051006  161938  47  25.5150 N  62  33.1740 W   1.2        6.6        2.3        6.0        0.6      137.1 
051006  161940  47  25.5150 N  62  33.1740 W   0.1        6.6        2.3        7.1*       4.4*     137.1 
051006  161942  47  25.5150 N  62  33.1740 W   0.8        6.6        2.3        7.1        4.4      137.1 
051006  161944  47  25.5150 N  62  33.1750 W   0.3        6.6        2.3        6.2*       8.7*     137.1 
051006  161946  47  25.5150 N  62  33.1750 W   0.6        6.6        2.3        6.2        8.7      137.1 
051006  161948  47  25.5150 N  62  33.1760 W   0.3        6.6        2.3        6.2        8.7      137.1 
051006  161950  47  25.5150 N  62  33.1760 W   1.3        6.6        2.3        6.6*      10.9*     137.1 
051006  161952  47  25.5150 N  62  33.1770 W   0.5        6.6        2.3        6.6       10.9      137.1 
051006  161954  47  25.5150 N  62  33.1770 W   1.4        6.6        2.3        6.2*       2.0*     137.1 
051006  161956  47  25.5150 N  62  33.1780 W   0.5        6.6        2.3        6.2        2.0      137.1 
051006  161958  47  25.5150 N  62  33.1780 W   0.9        6.6        2.3        6.2        2.0      137.1 
051006  162000  47  25.5150 N  62  33.1790 W   0.4        6.6        2.3        6.0*      12.5*     137.1 
051006  162002  47  25.5150 N  62  33.1800 W   0.6        6.6        2.3        6.0       12.5      137.1 
051006  162004  47  25.5150 N  62  33.1800 W   1.2        3.3*       2.3        6.0       12.5      137.1 
051006  162006  47  25.5150 N  62  33.1810 W   0.5        3.3        2.3        8.2*       5.9*     137.1 
051006  162008  47  25.5150 N  62  33.1820 W   1.0        3.3        2.3        8.2        5.9      137.1 
051006  162010  47  25.5150 N  62  33.1820 W   0.5        3.3        2.3        8.2       16.0*     137.1 
051006  162012  47  25.5140 N  62  33.1830 W   0.7        3.3        2.3       87.1*      16.0      137.1 
051006  162014  47  25.5140 N  62  33.1830 W   0.4        3.3        2.3       87.1       16.0      137.1 
051006  162016  47  25.5140 N  62  33.1830 W   0.9        3.3        2.3        6.8*      16.0      137.1 
051006  162018  47  25.5140 N  62  33.1840 W   0.3        3.3        2.3        6.8       16.0      137.1 
051006  162020  47  25.5140 N  62  33.1840 W   1.1        3.3        2.3        6.8       16.0      137.1 
051006  162022  47  25.5140 N  62  33.1850 W   1.1        3.3        2.3        1.7*      16.0       36.0*
051006  162024  47  25.5140 N  62  33.1850 W   1.1        3.3        2.3        1.7       16.0       36.0 
051006  162026  47  25.5140 N  62  33.1860 W   1.3        3.3        2.3        1.7       84.5*      74.2*
051006  162028  47  25.5140 N  62  33.1870 W   0.5        3.5*       2.3        1.7       84.5       74.2 
051006  162030  47  25.5140 N  62  33.1870 W   0.5        3.5        2.3        1.7       84.5       74.2 
051006  162032  47  25.5140 N  62  33.1880 W   0.7        3.5        2.3        1.7        8.7*      54.0*
051006  162034  47  25.5140 N  62  33.1880 W   0.8        3.5        2.3        1.7        8.7       54.0 
051006  162036  47  25.5140 N  62  33.1890 W   0.5        3.5        2.3        5.3*       8.3*      43.9*
051006  162038  47  25.5150 N  62  33.1890 W   0.6        3.5        2.3        5.3        8.3       43.9 
051006  162040  47  25.5140 N  62  33.1900 W   0.5        3.5        2.3        5.3        8.3       43.9 
051006  162042  47  25.5140 N  62  33.1900 W   0.5        3.5        2.3        4.9*       1.3*      43.1*
051006  162044  47  25.5140 N  62  33.1900 W   0.6        3.5        2.3        4.9        1.3       43.1 
051006  162046  47  25.5140 N  62  33.1910 W   0.6        3.5        2.3        4.9        1.3       43.1 
051006  162048  47  25.5140 N  62  33.1910 W   0.7        3.5        2.3        5.1*       5.3*      43.1*
051006  162050  47  25.5140 N  62  33.1920 W   0.4        3.5        2.3        5.1        5.3       43.1 
051006  162052  47  25.5140 N  62  33.1920 W   0.6        3.5        2.3        5.1        7.4*      43.1 
051006  162054  47  25.5140 N  62  33.1930 W   1.1        3.5        2.3       80.2*       7.4       34.7*
051006  162056  47  25.5140 N  62  33.1940 W   0.7        3.5        2.3       80.2        7.4       34.7 
051006  162058  47  25.5130 N  62  33.1950 W   1.6        3.5        2.3       80.2        0.8*      13.6*
051006  162100  47  25.5130 N  62  33.1950 W   1.1        3.5        2.3       80.2        0.8       13.6 
051006  162102  47  25.5120 N  62  33.1960 W   2.0        3.5        2.3       80.2        0.8       13.6 
