FileName: C:\2005CA~1\CTY0262.TXT
Local Time: Thu Oct 06 15:54:21 2005

Ship: Marco Michel Trip: 01 Tow: cty0262
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  185422  47  25.8080 N  62  32.6160 W   2.3        2.8*       2.2*       3.8*       1.5*      15.4*
051006  185424  47  25.8060 N  62  32.6180 W   3.7        2.8        2.2        3.8        1.5       15.4 
051006  185426  47  25.8050 N  62  32.6200 W   3.9        2.8        2.2        3.8        1.5       15.4 
051006  185428  47  25.8030 N  62  32.6210 W   4.5        2.8        2.2        3.8        1.5       15.4 
051006  185430  47  25.8010 N  62  32.6240 W   4.8        2.8        2.2        3.8        1.5       15.4 
051006  185432  47  25.7990 N  62  32.6260 W   5.9        2.8        2.2        3.8        1.5       15.4 
051006  185434  47  25.7960 N  62  32.6290 W   6.0        2.8        2.2        3.8        1.5       15.4 
051006  185436  47  25.7940 N  62  32.6320 W   5.8        2.8        2.2        3.8        1.5       15.4 
051006  185438  47  25.7910 N  62  32.6350 W   6.3        2.8        2.2       87.5*       1.5       15.4 
051006  185440  47  25.7880 N  62  32.6380 W   6.8        2.8        2.2       87.5        1.5       15.4 
051006  185442  47  25.7850 N  62  32.6410 W   6.9        2.8        2.2       87.5        1.5       15.4 
051006  185444  47  25.7820 N  62  32.6440 W   6.8        2.8        2.2       87.5        1.5       15.4 
051006  185446  47  25.7790 N  62  32.6480 W   6.7        2.8        2.2       87.5        1.5       15.4 
051006  185448  47  25.7750 N  62  32.6510 W   7.8        2.8        2.2       87.5        1.5       15.4 
051006  185450  47  25.7720 N  62  32.6560 W   7.9        2.8        2.2       87.5        1.5       15.4 
051006  185452  47  25.7690 N  62  32.6600 W   7.0        2.8        2.2      105.5*       1.5       15.4 
051006  185454  47  25.7660 N  62  32.6640 W   6.7        2.8        2.2      105.5        1.5       15.4 
051006  185456  47  25.7620 N  62  32.6670 W   7.5        2.8        2.2      105.5        6.8*      15.4 
051006  185458  47  25.7590 N  62  32.6710 W   8.2        2.8        2.2      105.5        6.8       15.4 
051006  185500  47  25.7550 N  62  32.6760 W   7.5        2.8        2.2      105.5        4.7*      15.4 
051006  185502  47  25.7520 N  62  32.6790 W   7.0        2.8        2.2      105.5        4.7       15.4 
051006  185504  47  25.7490 N  62  32.6820 W   7.0        2.8        2.2      105.5        4.7       15.4 
051006  185506  47  25.7460 N  62  32.6860 W   7.8        2.8        2.2      105.5        2.5*      15.4 
051006  185508  47  25.7420 N  62  32.6900 W   8.0        2.8        2.2      105.5        2.5       15.4 
051006  185510  47  25.7390 N  62  32.6940 W   7.1        2.8        2.2      105.5        2.5       15.4 
051006  185512  47  25.7360 N  62  32.6970 W   7.0        2.8        2.2      105.5        2.5       15.4 
051006  185514  47  25.7330 N  62  32.7010 W   7.4        2.8        2.2      105.5        2.5       15.4 
051006  185516  47  25.7290 N  62  32.7050 W   8.1        2.8        2.2      105.5        2.5       15.4 
051006  185518  47  25.7260 N  62  32.7090 W   7.7        2.8        2.2      105.5        2.5       15.4 
051006  185520  47  25.7230 N  62  32.7130 W   7.1        2.8        2.2      105.5        2.5       15.4 
051006  185522  47  25.7200 N  62  32.7170 W   7.0        2.8        2.2      105.5        2.5       15.4 
051006  185524  47  25.7170 N  62  32.7210 W   7.5        2.8        2.2      105.5        2.5       15.4 
051006  185526  47  25.7140 N  62  32.7250 W   7.9        2.8        2.2      105.5        2.5       15.4 
051006  185528  47  25.7100 N  62  32.7290 W   7.8        2.8        2.2      105.5        2.5       15.4 
051006  185530  47  25.7070 N  62  32.7330 W   7.1        2.8        2.2      105.5        2.5       15.4 
051006  185532  47  25.7040 N  62  32.7360 W   7.3        2.8        2.2      105.5        2.5       15.4 
051006  185534  47  25.7010 N  62  32.7400 W   7.9        2.8        2.2      105.5        2.5       15.4 
051006  185536  47  25.6970 N  62  32.7450 W   7.7        2.8        2.2      105.5        2.5       15.4 
051006  185538  47  25.6940 N  62  32.7490 W   7.2        2.8        2.2      105.5        2.5       15.4 
051006  185540  47  25.6910 N  62  32.7520 W   6.9        2.8        2.2      105.5        2.5       15.4 
051006  185542  47  25.6890 N  62  32.7560 W   7.6        2.8        2.2      105.5        2.5       15.4 
051006  185544  47  25.6860 N  62  32.7610 W   7.4        2.8        2.2      105.5        2.5       15.4 
051006  185546  47  25.6820 N  62  32.7650 W   7.4        2.8        2.2      105.5        2.5       15.4 
051006  185548  47  25.6790 N  62  32.7690 W   7.1        2.8        2.2      105.5        2.5       15.4 
051006  185550  47  25.6760 N  62  32.7720 W   7.3        2.8        2.2      105.5        2.5       15.4 
051006  185552  47  25.6730 N  62  32.7760 W   7.5        2.8        2.2       12.7*       2.5       15.4 
051006  185554  47  25.6700 N  62  32.7800 W   7.4        2.8        2.2       12.7        2.5       15.4 
051006  185556  47  25.6670 N  62  32.7830 W   7.2        2.8        2.2       12.7        2.5       15.4 
051006  185558  47  25.6640 N  62  32.7870 W   7.5        2.8        2.2       12.7        2.5       15.4 
051006  185600  47  25.6600 N  62  32.7910 W   7.4        2.8        2.2       12.7        2.5       15.4 
051006  185602  47  25.6570 N  62  32.7960 W   7.5        2.8        2.2       12.7        2.5       15.4 
051006  185604  47  25.6530 N  62  32.7990 W   7.6        2.8        2.2       12.7      133.0*      15.4 
051006  185606  47  25.6500 N  62  32.8030 W   7.3        2.8        2.2       12.7      133.0       15.4 
051006  185608  47  25.6470 N  62  32.8060 W   7.5        2.8        2.2       12.7      133.0       15.4 
051006  185610  47  25.6440 N  62  32.8110 W   6.5        2.8        2.2       12.7      133.0       15.4 
051006  185612  47  25.6420 N  62  32.8140 W   6.2        2.8        2.2       12.7      133.0       15.4 
051006  185614  47  25.6390 N  62  32.8170 W   5.8        2.8        2.2       12.7      133.0       15.4 
051006  185616  47  25.6360 N  62  32.8200 W   5.7        2.8        2.2       12.7      133.0       15.4 
051006  185618  47  25.6340 N  62  32.8230 W   5.3        2.8        2.2        3.4*     133.0       15.4 
051006  185620  47  25.6320 N  62  32.8260 W   5.5        2.8        2.2        3.4        5.2*      15.4 
051006  185622  47  25.6300 N  62  32.8290 W   5.2        2.8        2.2        3.4        5.2       34.3*
051006  185624  47  25.6280 N  62  32.8320 W   5.3        2.8        2.2        4.8*       5.2       34.3 
051006  185626  47  25.6260 N  62  32.8350 W   5.2        2.8        2.2        4.8        5.2       34.3 
051006  185628  47  25.6240 N  62  32.8370 W   4.6        2.8        2.2        4.8        5.2       34.3*
051006  185630  47  25.6220 N  62  32.8400 W   4.0        2.8        2.2        3.8*       5.2       34.3 
051006  185632  47  25.6200 N  62  32.8410 W   3.6        2.8        2.2        3.8        5.2       36.5*
051006  185634  47  25.6190 N  62  32.8430 W   2.9        2.8        2.2        6.3*      12.0*      36.5 
051006  185636  47  25.6180 N  62  32.8440 W   2.9        2.8        2.2        6.3       12.0       36.5 
051006  185638  47  25.6180 N  62  32.8460 W   2.8        2.8        2.2        6.3       12.0       38.2*
051006  185640  47  25.6170 N  62  32.8470 W   2.1        2.8        2.2        3.6*      12.0       38.2 
051006  185642  47  25.6160 N  62  32.8490 W   2.9        3.4*       2.2        3.6       12.0       38.2 
051006  185644  47  25.6150 N  62  32.8510 W   2.0        3.4        2.2        3.6       12.0       38.7*
051006  185646  47  25.6140 N  62  32.8520 W   2.5        3.4        2.2       10.1*     137.3*      38.7 
051006  185648  47  25.6140 N  62  32.8530 W   1.8        3.4        2.2       10.1      137.3       40.0*
051006  185650  47  25.6130 N  62  32.8550 W   2.1        3.4        2.7*       0.8*     137.3       40.0 
051006  185652  47  25.6130 N  62  32.8550 W   1.7        3.4        2.7        0.8        7.6*      40.0 
051006  185654  47  25.6120 N  62  32.8570 W   2.1        3.4        2.7        0.8        7.6       48.3*
051006  185656  47  25.6110 N  62  32.8590 W   1.5        3.5*       2.7        4.9*       7.6       48.3 
051006  185658  47  25.6110 N  62  32.8600 W   1.9        3.5        2.7        4.9        4.7*      48.3 
051006  185700  47  25.6110 N  62  32.8610 W   1.8        3.5        2.7        4.4*       4.7       42.6*
051006  185702  47  25.6100 N  62  32.8620 W   1.6        3.5        2.6*       4.4        3.8*      42.6 
051006  185704  47  25.6090 N  62  32.8630 W   2.2        3.5        2.6        4.4        3.8       38.2*
051006  185706  47  25.6090 N  62  32.8640 W   1.4        3.5        2.6        4.3*       3.8       38.2 
051006  185708  47  25.6080 N  62  32.8660 W   2.1        3.5        2.6        4.3        5.6*      38.2 
051006  185710  47  25.6070 N  62  32.8670 W   1.5        3.6*       2.6        4.3        5.6       51.4*
051006  185712  47  25.6070 N  62  32.8680 W   1.8        3.6        2.6        3.5*       5.6       51.4 
051006  185714  47  25.6060 N  62  32.8690 W   1.8        3.6        2.6        3.5        4.4*      51.4 
051006  185716  47  25.6060 N  62  32.8700 W   1.8        3.6        2.5*       4.7*       4.4       47.4*
051006  185718  47  25.6050 N  62  32.8700 W   1.4        3.6        2.5        4.7        4.3*      47.4 
051006  185720  47  25.6040 N  62  32.8720 W   2.2        3.6        2.5        4.7        4.3       46.6*
051006  185722  47  25.6040 N  62  32.8730 W   1.2        3.7*       2.5        4.5*       4.3       46.6 
051006  185724  47  25.6030 N  62  32.8740 W   2.0        3.7        2.5        4.5        5.6*      46.6 
051006  185726  47  25.6020 N  62  32.8750 W   1.4        3.7        2.5        4.5        5.6       55.8*
051006  185728  47  25.6020 N  62  32.8760 W   1.8        3.7        2.9*      23.5*       3.5*      55.8 
051006  185730  47  25.6010 N  62  32.8770 W   1.5        3.7        2.9       23.5        3.5       55.8 
051006  185732  47  25.6010 N  62  32.8780 W   2.0        3.7        2.9       23.5        3.5       57.6*
051006  185734  47  25.6000 N  62  32.8790 W   1.3        3.7        2.9       23.5        4.8*      57.6 
051006  185736  47  25.5990 N  62  32.8800 W   2.1        4.4*       2.9       23.5        4.8       56.7*
051006  185738  47  25.5980 N  62  32.8820 W   1.7        4.4        2.9        3.6*       4.8       56.7 
051006  185740  47  25.5980 N  62  32.8830 W   1.6        4.4        2.9        3.6        4.4*      56.7 
051006  185742  47  25.5970 N  62  32.8840 W   2.4        4.4        2.9        4.7*       4.4       60.6*
051006  185744  47  25.5960 N  62  32.8850 W   1.2        4.4        2.9        4.7        4.0*      60.6 
051006  185746  47  25.5960 N  62  32.8860 W   2.1        4.4        2.9        4.7        4.0       60.6 
051006  185748  47  25.5950 N  62  32.8880 W   1.9        3.7*       2.9        3.9*       4.0       60.2*
051006  185750  47  25.5940 N  62  32.8880 W   1.6        3.7        2.9        3.9        4.9*      60.2 
051006  185752  47  25.5940 N  62  32.8890 W   2.3        3.7        2.9        3.9        4.9       62.8*
051006  185754  47  25.5930 N  62  32.8910 W   1.6        3.7        2.6*       5.1*       5.0*      62.8 
051006  185756  47  25.5920 N  62  32.8910 W   2.3        3.7        2.6        5.1        5.0       62.8 
051006  185758  47  25.5920 N  62  32.8930 W   1.7        3.7        2.6        3.5*       5.0       64.6*
051006  185800  47  25.5910 N  62  32.8940 W   2.3        3.7        2.6        3.5        4.1*      64.6 
051006  185802  47  25.5900 N  62  32.8960 W   2.0        4.4*       2.6        3.5        4.1       64.6 
051006  185804  47  25.5890 N  62  32.8970 W   2.0        4.4        2.6        4.6*       4.1       77.3*
051006  185806  47  25.5880 N  62  32.8980 W   2.3        4.4        2.6        4.6        4.6*      77.3 
051006  185808  47  25.5870 N  62  32.8990 W   1.7        4.4        2.7*       3.6*       4.6       59.7*
051006  185810  47  25.5870 N  62  32.9000 W   2.4        4.4        2.7        3.6        4.2*      59.7 
051006  185812  47  25.5860 N  62  32.9020 W   1.8        4.4        2.7        3.6        4.2       59.7 
051006  185814  47  25.5850 N  62  32.9030 W   2.0        4.4        2.7        3.6        4.2       72.9*
051006  185816  47  25.5840 N  62  32.9040 W   2.6        4.1*       2.7        3.6        4.5*      72.9 
051006  185818  47  25.5830 N  62  32.9050 W   1.3        4.1        2.7        3.6        4.5       72.9 
051006  185820  47  25.5820 N  62  32.9060 W   2.9        4.1        2.7        3.6        4.5       73.8*
051006  185822  47  25.5820 N  62  32.9080 W   1.6        4.1        3.0*       3.6        5.1*      73.8 
051006  185824  47  25.5810 N  62  32.9090 W   2.3        4.1        3.0        3.8*       5.1       74.2*
051006  185826  47  25.5800 N  62  32.9100 W   2.5        4.1        3.0        3.8        4.3*      74.2 
051006  185828  47  25.5800 N  62  32.9120 W   1.5        4.1*       3.0        3.8        4.3       74.2 
051006  185830  47  25.5790 N  62  32.9130 W   2.2        4.1        3.0       19.6*       4.3       74.2 
051006  185832  47  25.5780 N  62  32.9150 W   2.2        4.1        3.0       19.6        4.6*      74.2 
051006  185834  47  25.5780 N  62  32.9160 W   2.0        4.1        3.1*      19.6        4.6       74.2 
051006  185836  47  25.5770 N  62  32.9170 W   2.4        4.1        3.1       19.6        5.6*      74.2 
051006  185838  47  25.5760 N  62  32.9180 W   1.7        4.1        3.1       19.6        5.6       74.2 
051006  185840  47  25.5760 N  62  32.9190 W   2.5        4.1        3.1        0.5*       5.6       79.1*
051006  185842  47  25.5750 N  62  32.9200 W   1.4        3.6*       3.1        0.5        5.6*      79.1 
051006  185844  47  25.5750 N  62  32.9220 W   2.8        3.6        3.1        0.5        5.6       79.1 
051006  185846  47  25.5740 N  62  32.9230 W   1.4        3.6        3.1        5.0*       5.6       80.4*
051006  185848  47  25.5730 N  62  32.9240 W   2.3        3.6        3.1        5.0        9.7*      80.4 
051006  185850  47  25.5720 N  62  32.9250 W   1.8        3.6        3.1        5.3*       9.7       80.4 
051006  185852  47  25.5720 N  62  32.9270 W   2.0        3.6        3.1        5.3        2.4*     124.8*
051006  185854  47  25.5710 N  62  32.9280 W   1.6        3.6       12.3*       5.3        2.4      124.8 
051006  185856  47  25.5700 N  62  32.9290 W   2.3        3.6       12.3        5.0*       2.4       32.5*
051006  185858  47  25.5700 N  62  32.9310 W   1.8        3.6       12.3        5.0        6.0*      32.5 
051006  185900  47  25.5690 N  62  32.9320 W   2.2        3.6       12.3        5.8*       6.0       32.5 
051006  185902  47  25.5680 N  62  32.9330 W   1.9        3.6       12.3        5.8        7.0*      80.0*
051006  185904  47  25.5680 N  62  32.9340 W   1.8        3.6       12.3        5.8        7.0       80.0 
051006  185906  47  25.5670 N  62  32.9350 W   2.4        3.6       10.6*       6.2*       7.0       80.0 
051006  185908  47  25.5660 N  62  32.9370 W   1.7        3.6       10.6        6.2        7.1*      80.4*
051006  185910  47  25.5660 N  62  32.9380 W   2.0        3.6       10.6        6.2*       7.1       80.4 
051006  185912  47  25.5640 N  62  32.9390 W   2.7        3.6       10.6        6.2        7.1       79.1*
051006  185914  47  25.5640 N  62  32.9410 W   1.5        3.6       10.6        6.2        7.1*      79.1 
051006  185916  47  25.5630 N  62  32.9420 W   3.1        3.6       10.6        6.4*       7.1       79.1 
051006  185918  47  25.5620 N  62  32.9440 W   1.4        3.6       10.6        6.4        7.6*      82.2*
051006  185920  47  25.5610 N  62  32.9450 W   2.8        3.6       10.6        6.4        7.6       82.2 
051006  185922  47  25.5600 N  62  32.9460 W   1.8        3.6       10.6        6.3*       7.6       82.2 
051006  185924  47  25.5590 N  62  32.9480 W   2.4        3.6       10.6        6.3        7.4*      78.6*
051006  185926  47  25.5580 N  62  32.9490 W   2.2        3.6       10.6        6.3        7.4       78.6 
051006  185928  47  25.5580 N  62  32.9510 W   1.9        3.6       10.6        6.2*       7.4       79.5*
051006  185930  47  25.5570 N  62  32.9520 W   2.5        3.6       10.6        6.2        7.4*      79.5 
051006  185932  47  25.5560 N  62  32.9540 W   1.8        3.6       10.6        6.2*       7.4       79.5 
051006  185934  47  25.5560 N  62  32.9550 W   2.7        3.6       10.6        6.2       16.8*      78.6*
051006  185936  47  25.5550 N  62  32.9560 W   1.7        3.6       10.6        6.2       16.8       78.6 
051006  185938  47  25.5550 N  62  32.9580 W   2.5        3.6       10.6        6.4*      16.8       78.6 
051006  185940  47  25.5540 N  62  32.9590 W   1.4        3.6       10.6        6.4        2.6*      79.5*
051006  185942  47  25.5530 N  62  32.9600 W   2.3        3.6       10.6        6.4*       2.6       79.5 
051006  185944  47  25.5520 N  62  32.9620 W   1.6        3.6       10.6        6.4        2.6       79.5 
051006  185946  47  25.5520 N  62  32.9630 W   2.4        3.6       10.6        6.4        3.8*      78.6*
051006  185948  47  25.5510 N  62  32.9650 W   1.6        3.6       10.6        6.7*       3.8       78.6 
051006  185950  47  25.5510 N  62  32.9660 W   2.4        3.6       10.6        6.7        7.7*      80.4*
051006  185952  47  25.5500 N  62  32.9670 W   1.7        3.6       10.6        6.7        7.7       80.4 
051006  185954  47  25.5500 N  62  32.9680 W   1.8        3.6       11.2*       7.7*       7.7       80.4 
051006  185956  47  25.5490 N  62  32.9690 W   2.2        3.6       11.2        7.7        8.4*      80.0*
051006  185958  47  25.5480 N  62  32.9700 W   1.6        3.6       11.2        5.9*       8.4       80.0 
051006  190000  47  25.5480 N  62  32.9720 W   2.2        3.6       11.2        5.9        8.2*      80.0 
051006  190002  47  25.5470 N  62  32.9730 W   1.7        3.6       11.2        5.9        8.2       78.6*
051006  190004  47  25.5470 N  62  32.9740 W   2.0        3.6       11.2        6.9*       8.2       78.6 
051006  190006  47  25.5470 N  62  32.9750 W   1.9        3.6       11.4*       6.9        7.9*      82.6*
051006  190008  47  25.5460 N  62  32.9770 W   2.1        3.6       11.4        6.9        7.9       82.6 
051006  190010  47  25.5450 N  62  32.9780 W   2.0        3.6       11.4        7.1*       7.9       82.6 
051006  190012  47  25.5440 N  62  32.9790 W   2.2        3.6       11.4        7.1        8.4*      79.5*
051006  190014  47  25.5440 N  62  32.9810 W   2.0        3.6       11.4        6.9*       8.4       79.5 
051006  190016  47  25.5420 N  62  32.9820 W   2.4        3.6       11.4        6.9        8.5*      79.5 
051006  190018  47  25.5420 N  62  32.9830 W   1.9        3.6       12.3*       6.9        8.5       83.5*
051006  190020  47  25.5410 N  62  32.9850 W   2.5        3.6       12.3        6.4*       8.5       83.5 
051006  190022  47  25.5400 N  62  32.9860 W   1.6        3.6       12.3        6.4        7.6*      76.9*
051006  190024  47  25.5400 N  62  32.9870 W   2.5        3.6       12.3        6.8*       7.6       76.9 
051006  190026  47  25.5390 N  62  32.9890 W   1.9        3.6       12.3        6.8        7.6       76.9 
051006  190028  47  25.5380 N  62  32.9910 W   1.9        3.6       12.3        6.8        7.6*      80.8*
051006  190030  47  25.5370 N  62  32.9920 W   2.5        3.6       12.3       15.4*       7.6       80.8 
051006  190032  47  25.5360 N  62  32.9930 W   1.9        3.6       12.3       15.4        7.8*      80.8 
051006  190034  47  25.5350 N  62  32.9950 W   1.9        3.6       12.3       15.4        7.8       80.0*
051006  190036  47  25.5340 N  62  32.9960 W   2.1        3.6       12.3       15.4        7.8       80.0 
051006  190038  47  25.5340 N  62  32.9970 W   1.8        3.6       12.3       15.4        8.0*     103.2*
051006  190040  47  25.5330 N  62  32.9980 W   2.4        3.6       12.3        6.9*       8.0      103.2 
051006  190042  47  25.5330 N  62  32.9990 W   1.6        3.6       12.3        6.9        8.0      103.2 
051006  190044  47  25.5320 N  62  33.0000 W   3.0        3.6       12.3        6.9        8.0*      56.7*
051006  190046  47  25.5310 N  62  33.0020 W   1.3        3.6       12.3        6.8*       8.0       56.7 
051006  190048  47  25.5300 N  62  33.0030 W   3.0        3.6       12.3        6.8        8.0*      56.7 
051006  190050  47  25.5290 N  62  33.0050 W   1.9        3.6       12.3        6.8        8.0      105.4*
051006  190052  47  25.5290 N  62  33.0060 W   1.8        3.6       12.3        6.5*       8.0      105.4 
051006  190054  47  25.5280 N  62  33.0080 W   2.5        3.6       12.3        6.5        7.2*     105.4 
051006  190056  47  25.5280 N  62  33.0090 W   1.8        3.6       12.3        6.2*       7.2       57.6*
051006  190058  47  25.5270 N  62  33.0100 W   2.3        3.6       12.3        6.2        7.2*      57.6 
051006  190100  47  25.5260 N  62  33.0120 W   1.9        3.6       12.3        6.2        7.2       81.3*
051006  190102  47  25.5260 N  62  33.0130 W   1.9        3.6       12.3        6.0*       7.2       81.3 
