"","date","time","hydrophone","value","signalpower"
"1261","2025-08-11","12:40:53:00",1,24.469388,94
"1262","2025-08-11","12:41:50:00",0,48.163265,86
"1263","2025-08-11","12:41:56:00",0,1.306122,94
"1264","2025-08-11","12:42:01:00",0,41.836735,73
"1265","2025-08-11","12:43:54:00",1,5.061224,71
"1266","2025-08-11","12:44:00:00",1,47.142857,99
"1267","2025-08-11","12:44:31:00",1,30.918367,85
"1268","2025-08-11","12:44:36:00",1,52.306122,75
"1269","2025-08-11","12:45:01:00",0,11.204082,86
"1270","2025-08-11","12:46:30:00",0,15.326531,96
"1271","2025-08-11","12:46:35:00",0,14.142857,91
"1272","2025-08-11","12:46:40:00",0,12.77551,76
"1273","2025-08-11","12:47:13:00",1,53.428571,66
"1274","2025-08-11","12:48:20:00",0,5.897959,99
"1275","2025-08-11","12:48:25:00",0,40.55102,78
"1276","2025-08-11","12:48:31:00",0,44.122449,100
"1277","2025-08-11","12:49:14:00",1,5.693878,75
"1278","2025-08-11","12:50:38:00",1,59.755102,98
"1279","2025-08-11","12:50:50:00",1,33.612245,90
"1280","2025-08-11","12:50:56:00",1,34.612245,95
"1281","2025-08-11","12:51:19:00",1,51.979592,95
"1282","2025-08-11","12:51:28:00",0,4.061224,91
"1283","2025-08-11","12:51:31:00",1,1.510204,95
"1284","2025-08-11","12:51:37:00",1,17.061224,94
"1285","2025-08-11","12:51:42:00",1,36.55102,93
"1286","2025-08-11","12:53:32:00",0,2.102041,86
"1287","2025-08-11","12:53:50:00",1,21.489796,74
"1288","2025-08-11","12:53:56:00",1,53.204082,77
"1289","2025-08-11","12:54:37:00",1,48.387755,95
"1290","2025-08-11","12:54:38:00",0,47.081633,90
"1291","2025-08-11","12:58:12:00",1,4.653061,78
"1292","2025-08-11","12:58:27:00",1,50.979592,95
"1293","2025-08-11","12:59:17:00",0,39.081633,96
"1294","2025-08-11","12:59:23:00",0,42.693878,79
"1295","2025-08-11","12:59:23:00",1,38.306122,96
"1296","2025-08-11","12:59:28:00",1,28.387755,89
"1297","2025-08-11","12:59:34:00",1,49.44898,92
"1298","2025-08-11","12:59:35:00",0,50.612245,98
"1299","2025-08-11","12:59:40:00",0,7.510204,82
"1300","2025-08-11","12:59:40:00",1,37.183673,93
"1301","2025-08-11","12:59:45:00",1,12.836735,94
"1302","2025-08-11","12:59:45:00",0,13.061224,97
"1303","2025-08-11","12:59:51:00",1,48,100
"1304","2025-08-11","12:59:51:00",0,47.653061,95
"1305","2025-08-11","12:59:56:00",1,24.102041,102
"1306","2025-08-11","12:59:56:00",0,24.55102,97
"1307","2025-08-11","13:00:01:00",0,3.387755,99
"1308","2025-08-11","13:00:01:00",1,3.673469,106
"1309","2025-08-11","13:00:17:00",0,4.836735,95
"1310","2025-08-11","13:00:17:00",1,4.816327,100
"1311","2025-08-11","13:00:22:00",0,4.857143,101
"1312","2025-08-11","13:00:22:00",1,4.979592,105
"1313","2025-08-11","13:00:27:00",0,4.55102,105
"1314","2025-08-11","13:00:27:00",1,4.55102,103
"1315","2025-08-11","13:00:32:00",1,5.102041,99
"1316","2025-08-11","13:00:32:00",0,5.102041,103
"1317","2025-08-11","13:00:37:00",0,18.183673,107
"1318","2025-08-11","13:00:38:00",1,18.265306,98
"1319","2025-08-11","13:00:43:00",0,4.979592,108
"1320","2025-08-11","13:00:43:00",1,4.510204,98
"1321","2025-08-11","13:00:48:00",0,4.897959,104
"1322","2025-08-11","13:00:48:00",1,5.408163,95
"1323","2025-08-11","13:00:53:00",1,2.408163,92
"1324","2025-08-11","13:00:53:00",0,1.510204,105
"1325","2025-08-11","13:00:58:00",1,7.673469,94
"1326","2025-08-11","13:00:58:00",0,1.795918,102
"1327","2025-08-11","13:01:03:00",0,2.326531,104
"1328","2025-08-11","13:01:08:00",1,4.612245,97
"1329","2025-08-11","13:01:08:00",0,4.530612,100
"1330","2025-08-11","13:01:13:00",1,3.653061,98
"1331","2025-08-11","13:01:13:00",0,3.591837,102
"1332","2025-08-11","13:01:18:00",1,4.571429,99
"1333","2025-08-11","13:01:18:00",0,4.693878,107
"1334","2025-08-11","13:01:23:00",1,4.489796,100
"1335","2025-08-11","13:01:23:00",0,4.55102,107
"1336","2025-08-11","13:01:28:00",1,4.183673,102
