FileName: C:\GULFNE~1\GP059.TXT
Local Time: Mon Sep 15 10:33:37 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp059
Comments: Zone 12, Valley de shediac
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030915  133340  47  28.6310 N  64  32.7890 W   5.5        4.6*       2.2        0.1*       4.0*
030915  133342  47  28.6290 N  64  32.7920 W   6.0        4.6        2.2        0.1        4.0 
030915  133344  47  28.6260 N  64  32.7950 W   6.6        4.6        2.2        0.1        4.0 
030915  133346  47  28.6230 N  64  32.7980 W   6.8        4.6        2.2        0.1        4.0 
030915  133348  47  28.6190 N  64  32.8010 W   6.5        4.6        2.2        0.1        4.0 
030915  133350  47  28.6160 N  64  32.8050 W   6.2        4.6        2.2       42.8*       4.0 
030915  133352  47  28.6140 N  64  32.8080 W   5.9        4.6        2.2       42.8        4.0 
030915  133354  47  28.6110 N  64  32.8110 W   5.9        4.6        2.2       42.8        4.0 
030915  133356  47  28.6080 N  64  32.8130 W   6.3        4.6        2.2       42.8        4.0 
030915  133358  47  28.6050 N  64  32.8160 W   6.6        4.6        2.2       42.8        4.0 
030915  133400  47  28.6020 N  64  32.8190 W   6.9        4.6        2.2       42.8        4.0 
030915  133402  47  28.5990 N  64  32.8230 W   6.2        4.6        2.2       42.8        4.0 
030915  133404  47  28.5970 N  64  32.8260 W   5.7        4.6        2.2        2.5*       4.0 
030915  133406  47  28.5940 N  64  32.8280 W   5.2        4.6        2.2        2.5        4.0 
030915  133408  47  28.5920 N  64  32.8310 W   5.1        4.6        2.2        2.5        4.0 
030915  133410  47  28.5900 N  64  32.8330 W   4.8        4.6        2.2        5.9*       4.0 
030915  133412  47  28.5870 N  64  32.8350 W   4.6        4.6        2.2        5.9        4.0 
030915  133414  47  28.5860 N  64  32.8370 W   4.3        4.6        2.2        5.9        4.0 
030915  133416  47  28.5840 N  64  32.8390 W   4.2        4.6        2.2        5.9        4.0 
030915  133418  47  28.5820 N  64  32.8410 W   4.0        4.6        2.2        5.9        4.0 
030915  133420  47  28.5800 N  64  32.8430 W   3.8        4.6        2.2        4.2*       4.0 
030915  133422  47  28.5780 N  64  32.8450 W   3.7        4.6        2.2        4.2        4.0 
030915  133424  47  28.5770 N  64  32.8460 W   3.5        4.6        2.2        4.2        4.0 
030915  133426  47  28.5750 N  64  32.8480 W   3.3        4.6        2.2        2.9*       4.0 
030915  133428  47  28.5730 N  64  32.8500 W   3.2        4.6        2.2        2.9        1.3*
030915  133430  47  28.5720 N  64  32.8520 W   3.2        4.6        2.2        3.2*       1.3 
030915  133432  47  28.5700 N  64  32.8530 W   3.5        4.6        2.2        3.2        1.3 
030915  133434  47  28.5690 N  64  32.8550 W   4.1        4.6        2.2        3.2        1.3 
030915  133436  47  28.5670 N  64  32.8570 W   4.8        4.6        2.2        3.2        1.3 
030915  133438  47  28.5650 N  64  32.8590 W   5.4        4.6        2.2        3.2        1.3 
030915  133440  47  28.5620 N  64  32.8620 W   5.8        4.6        2.2        3.2        1.3 
030915  133442  47  28.5590 N  64  32.8650 W   6.2        4.6        2.2        3.2        1.3 
030915  133444  47  28.5560 N  64  32.8680 W   6.5        4.6        2.2        3.2        1.3 
030915  133446  47  28.5530 N  64  32.8710 W   6.9        4.6        2.2        4.5*       1.3 
030915  133448  47  28.5500 N  64  32.8740 W   7.2        4.6        2.2        4.5        1.3 
030915  133450  47  28.5470 N  64  32.8770 W   7.3        4.6        2.2        4.5        1.3 
030915  133452  47  28.5440 N  64  32.8810 W   7.5        4.6        2.2        4.5        1.3 
030915  133454  47  28.5410 N  64  32.8850 W   7.6        4.6        2.2        4.5        1.3 
030915  133456  47  28.5370 N  64  32.8890 W   7.8        4.6        2.2        4.5        1.3 
030915  133458  47  28.5340 N  64  32.8930 W   7.9        4.6        2.2        4.5        1.3 
030915  133500  47  28.5300 N  64  32.8970 W   7.9        4.6        2.2        4.5        1.3 
030915  133502  47  28.5260 N  64  32.9010 W   7.9        4.6        2.2        4.5        1.3 
030915  133504  47  28.5230 N  64  32.9050 W   8.0        4.6        2.2        4.5        1.3 
030915  133506  47  28.5190 N  64  32.9090 W   8.0        4.6        2.2        4.5        1.3 
030915  133508  47  28.5160 N  64  32.9130 W   8.1        4.6        2.2        4.5        1.3 
030915  133510  47  28.5120 N  64  32.9160 W   8.1        4.6        2.2        4.5        1.3 
030915  133512  47  28.5080 N  64  32.9200 W   8.1        4.6        2.2        4.5        1.3 
030915  133514  47  28.5040 N  64  32.9240 W   8.1        4.6        2.2        4.5        1.3 
030915  133516  47  28.5000 N  64  32.9270 W   8.1        4.6        2.2        4.5        1.3 
030915  133519  47  28.4950 N  64  32.9330 W   8.2        4.6        2.2        4.5        1.3 
030915  133520  47  28.4930 N  64  32.9350 W   8.2        4.6        2.2        4.5        1.3 
030915  133522  47  28.4900 N  64  32.9400 W   8.3        4.6        2.2        4.5        1.3 
030915  133524  47  28.4860 N  64  32.9440 W   8.3        4.6        2.2        4.5        1.3 
030915  133526  47  28.4830 N  64  32.9480 W   8.1        4.6        2.2        4.5        1.3 
030915  133528  47  28.4790 N  64  32.9520 W   8.0        4.6        2.2        4.5        1.3 
030915  133530  47  28.4750 N  64  32.9560 W   7.5        4.6        2.2        4.5        1.3 
030915  133533  47  28.4710 N  64  32.9600 W   7.0        4.6        2.2        4.5        1.3 
030915  133534  47  28.4690 N  64  32.9620 W   7.0        4.6        2.2       30.2*       1.3 
030915  133536  47  28.4660 N  64  32.9660 W   6.8        4.6        2.2       30.2       11.9*
030915  133538  47  28.4630 N  64  32.9690 W   6.5        4.6        2.2        8.1*      11.9 
030915  133540  47  28.4610 N  64  32.9720 W   6.4        2.3*       2.2        8.1       11.9 
030915  133543  47  28.4570 N  64  32.9770 W   6.3        2.3        2.2        8.1       11.9*
030915  133544  47  28.4550 N  64  32.9780 W   6.2        2.3        2.2        7.3*      11.9 
030915  133546  47  28.4520 N  64  32.9810 W   5.5        2.3        2.2        7.3       11.0*
030915  133549  47  28.4490 N  64  32.9850 W   4.6        2.3        2.2        7.3       11.0 
030915  133550  47  28.4480 N  64  32.9860 W   4.4        2.3        2.2        7.3       11.0 
030915  133552  47  28.4460 N  64  32.9880 W   3.9        2.3        2.2        7.3       14.5*
030915  133554  47  28.4450 N  64  32.9900 W   3.6        2.3        2.2        7.3       14.5 
030915  133556  47  28.4430 N  64  32.9920 W   3.4        2.3        2.2        7.3       14.5 
030915  133558  47  28.4420 N  64  32.9930 W   3.2        2.3        2.2        7.3        7.0*
030915  133600  47  28.4410 N  64  32.9950 W   3.0        2.3        2.2        7.9*       7.0 
030915  133602  47  28.4400 N  64  32.9960 W   2.9        2.3        2.2        7.9       15.4*
030915  133604  47  28.4380 N  64  32.9970 W   2.7        2.3       11.7*       7.6*      15.4 
030915  133606  47  28.4370 N  64  32.9990 W   2.7        2.3       11.7        7.6       15.4 
030915  133608  47  28.4360 N  64  33.0000 W   2.5        2.3       11.7        7.6       14.1*
030915  133610  47  28.4350 N  64  33.0010 W   2.6        2.3       11.7        5.9*      14.1 
030915  133612  47  28.4330 N  64  33.0030 W   2.4        2.3       11.7        5.9       14.1 
030915  133614  47  28.4320 N  64  33.0040 W   2.4        2.3       11.7        5.9       13.2*
030915  133616  47  28.4310 N  64  33.0050 W   2.2        2.3       12.0*       6.8*      13.2 
030915  133619  47  28.4300 N  64  33.0060 W   2.4        2.3       12.0        6.8       18.5*
030915  133620  47  28.4290 N  64  33.0070 W   2.2        2.3       12.0        4.7*      18.5 
030915  133622  47  28.4280 N  64  33.0080 W   2.3        2.3       12.0        4.7       18.5 
030915  133625  47  28.4270 N  64  33.0100 W   2.2        2.3       12.0        4.7       18.5*
030915  133626  47  28.4260 N  64  33.0100 W   2.2        2.3       12.0        5.5*      18.5 
030915  133628  47  28.4250 N  64  33.0110 W   2.2        2.3       12.0        5.5       19.8*
030915  133630  47  28.4240 N  64  33.0120 W   2.2        2.3       12.0        5.1*      19.8 
030915  133632  47  28.4230 N  64  33.0130 W   2.2        2.3       12.0        5.1       19.8 
030915  133635  47  28.4220 N  64  33.0150 W   2.2        2.3        3.1*       5.1       19.4*
030915  133636  47  28.4210 N  64  33.0150 W   2.2        2.3        3.1        5.2*      19.4 
030915  133638  47  28.4200 N  64  33.0160 W   2.1        2.3        3.1        5.2       19.4 
030915  133640  47  28.4200 N  64  33.0170 W   2.2        3.3*       3.1        5.2       23.8*
030915  133642  47  28.4190 N  64  33.0180 W   2.1        3.3        3.1        5.1*      23.8 
030915  133645  47  28.4170 N  64  33.0190 W   2.2        3.3        3.1        5.1       25.5*
030915  133646  47  28.4170 N  64  33.0190 W   2.1        3.3        3.0*       5.7*      25.5 
030915  133649  47  28.4150 N  64  33.0210 W   2.2        3.3        3.0        5.7       25.5 
030915  133650  47  28.4140 N  64  33.0210 W   2.1        3.3        3.0        5.7       27.3*
030915  133652  47  28.4130 N  64  33.0220 W   2.2        3.3        3.0        5.0*      27.3 
030915  133654  47  28.4130 N  64  33.0230 W   2.1       10.6*       3.0        5.0       27.3 
030915  133656  47  28.4110 N  64  33.0240 W   2.2       10.6        3.0        5.0       31.7*
030915  133658  47  28.4100 N  64  33.0250 W   2.1       10.6        3.0        5.0*      31.7 
030915  133700  47  28.4100 N  64  33.0260 W   2.2       10.6        3.1*       5.0       31.2*
030915  133702  47  28.4080 N  64  33.0270 W   2.2       10.6        3.1        5.2*      31.2 
030915  133704  47  28.4070 N  64  33.0280 W   2.2       10.6        3.1        5.2       31.2 
030915  133706  47  28.4060 N  64  33.0290 W   2.1       10.6        3.1        5.2       32.6*
030915  133708  47  28.4060 N  64  33.0300 W   2.2        5.4*       3.1        5.6*      32.6 
030915  133710  47  28.4050 N  64  33.0310 W   2.2        5.4        3.1        5.6       33.9*
030915  133712  47  28.4040 N  64  33.0320 W   2.2        5.4        3.1        5.3*      33.9 
030915  133714  47  28.4030 N  64  33.0330 W   2.2        5.4        3.1        5.3       33.9 
030915  133717  47  28.4010 N  64  33.0340 W   2.1        5.4        3.1        5.3       34.8*
030915  133719  47  28.4010 N  64  33.0360 W   2.2        5.4        3.1        4.8*      34.8 
030915  133720  47  28.4000 N  64  33.0360 W   2.1        5.4       11.7*       4.8       34.8 
030915  133722  47  28.3990 N  64  33.0370 W   2.1        5.4       11.7        4.8       34.3*
030915  133724  47  28.3980 N  64  33.0380 W   2.2        5.4       11.7        6.2*      34.3 
030915  133727  47  28.3960 N  64  33.0400 W   2.2        5.4       11.7        6.2       38.3*
030915  133728  47  28.3960 N  64  33.0400 W   2.1        5.4       11.7        5.6*      38.3 
030915  133731  47  28.3950 N  64  33.0410 W   2.2        5.4       11.7        5.6       38.3 
030915  133733  47  28.3930 N  64  33.0420 W   2.2        5.4       11.7        5.6       33.9*
030915  133735  47  28.3920 N  64  33.0430 W   2.1        5.4       11.7        6.2*      33.9 
030915  133737  47  28.3910 N  64  33.0440 W   2.2        5.4       11.7        6.2       33.9 
030915  133738  47  28.3910 N  64  33.0450 W   2.1        5.4       11.7        6.2       36.9*
030915  133741  47  28.3890 N  64  33.0460 W   2.2        5.4       11.7        5.9*      36.9 
030915  133743  47  28.3880 N  64  33.0470 W   2.1        5.4       11.7        5.9       36.5*
030915  133745  47  28.3870 N  64  33.0480 W   2.2        5.4       10.1*       7.0*      36.5 
030915  133747  47  28.3860 N  64  33.0490 W   2.2        5.4       10.1        7.0       36.5 
030915  133749  47  28.3850 N  64  33.0500 W   2.2        5.4       10.1        7.0       35.6*
030915  133751  47  28.3850 N  64  33.0510 W   2.1        5.4        2.5*       7.4*      35.6 
030915  133753  47  28.3830 N  64  33.0520 W   2.1        5.4        2.5        7.4       32.1*
030915  133755  47  28.3820 N  64  33.0530 W   2.1        5.4        2.5        7.4*      32.1 
030915  133757  47  28.3810 N  64  33.0540 W   2.1        2.9*       2.5        7.4       32.1 
030915  133759  47  28.3800 N  64  33.0550 W   2.2        2.9        2.5        7.4       36.5*
