FileName: C:\GULFNE~1\GP038.TXT
Local Time: Sun Aug 31 10:46:55 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp038
Comments: Zone 12, nord du banc des americains
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030831  134659  48  42.4670 N  63  56.8290 W   8.1        2.5*       2.2        3.8*      40.5*
030831  134701  48  42.4630 N  63  56.8270 W   7.6        2.5        2.2        3.8       40.5 
030831  134702  48  42.4610 N  63  56.8260 W   8.1        2.5        2.2        3.8       40.5 
030831  134704  48  42.4570 N  63  56.8230 W   7.3        2.5        2.2        3.8       40.5 
030831  134706  48  42.4530 N  63  56.8200 W   8.3        2.5        2.2        3.8       40.5 
030831  134708  48  42.4490 N  63  56.8170 W   8.8        2.5        2.2        3.8       40.5 
030831  134710  48  42.4440 N  63  56.8130 W   8.8        2.5        2.2        3.8       40.5 
030831  134712  48  42.4390 N  63  56.8090 W   9.0        2.5        2.2        3.8       40.5 
030831  134714  48  42.4350 N  63  56.8060 W   8.7        2.5        2.2        3.8       40.5 
030831  134716  48  42.4310 N  63  56.8030 W   8.4        2.5        2.2        3.8       40.5 
030831  134718  48  42.4270 N  63  56.8000 W   8.3        2.5        2.2        3.8       40.5 
030831  134721  48  42.4210 N  63  56.7970 W   7.2        2.5        2.2        3.8       40.5 
030831  134722  48  42.4190 N  63  56.7960 W   6.7        2.5        2.2        3.8       40.5 
030831  134724  48  42.4160 N  63  56.7930 W   6.7        2.5        2.2        3.8       40.5 
030831  134726  48  42.4130 N  63  56.7920 W   6.9        2.5        2.2        3.8       40.5 
030831  134728  48  42.4090 N  63  56.7890 W   6.0        2.5        2.2        3.8       40.5 
030831  134731  48  42.4050 N  63  56.7860 W   5.5        2.5        2.2        3.8       40.5 
030831  134732  48  42.4030 N  63  56.7850 W   5.5        2.5        2.2        3.8       40.5 
030831  134734  48  42.4000 N  63  56.7840 W   5.3        2.5        2.2        3.8       40.5 
030831  134736  48  42.3980 N  63  56.7820 W   4.9        2.5        2.2        3.8       40.5 
030831  134738  48  42.3960 N  63  56.7810 W   5.0        2.5        2.2        3.8       40.5 
030831  134740  48  42.3930 N  63  56.7790 W   4.5        2.5        2.2       14.9*      40.5 
030831  134742  48  42.3900 N  63  56.7780 W   4.9        2.5        2.2       14.9       40.5 
030831  134744  48  42.3880 N  63  56.7760 W   4.5        2.5        2.2       14.9       40.5 
030831  134746  48  42.3860 N  63  56.7750 W   4.6        2.5        2.2       14.9       40.5 
030831  134748  48  42.3830 N  63  56.7730 W   4.8        2.5        2.2       14.9       40.5 
030831  134750  48  42.3810 N  63  56.7720 W   4.3        2.5        2.2        0.7*      40.5 
030831  134752  48  42.3790 N  63  56.7710 W   4.4        2.5        2.2        0.7       40.5 
030831  134754  48  42.3770 N  63  56.7700 W   4.3        2.5        2.2        0.7       40.5 
030831  134756  48  42.3740 N  63  56.7680 W   4.2        2.5        2.2        2.9*      40.5 
030831  134758  48  42.3720 N  63  56.7680 W   4.7        2.5        2.2        2.9       40.5 
030831  134801  48  42.3690 N  63  56.7660 W   4.4        2.5        2.2        2.5*      40.5 
030831  134803  48  42.3660 N  63  56.7640 W   3.8        2.5        2.2        2.5       40.5 
030831  134804  48  42.3650 N  63  56.7640 W   3.8        2.5        2.2        2.5       40.5 
030831  134806  48  42.3630 N  63  56.7620 W   5.6        2.5        2.2        3.3*      40.5 
030831  134808  48  42.3600 N  63  56.7610 W   5.2        2.5        2.2        3.3       40.5 
030831  134810  48  42.3570 N  63  56.7590 W   6.6        2.5        2.2        3.3       40.5 
030831  134813  48  42.3520 N  63  56.7550 W   7.2        2.5        2.2        5.0*      40.5 
