FileName: C:\GULFNE~1\GP122.TXT
Local Time: Sat Sep 06 12:07:41 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp122
Comments: Zone 12, Secteur ouest du banc de l'orphelin
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030906  150745  48  13.3010 N  63  28.6390 W   3.3        3.4*       2.4        2.2*     164.1*
030906  150747  48  13.3020 N  63  28.6380 W   3.6        3.4        2.4        2.2      164.1 
030906  150749  48  13.3040 N  63  28.6370 W   3.3        3.4        2.4        2.2      164.1 
030906  150751  48  13.3060 N  63  28.6360 W   3.4        3.4        2.4        2.2      164.1 
030906  150753  48  13.3080 N  63  28.6350 W   3.2        3.4        2.4        2.2      164.1 
030906  150755  48  13.3090 N  63  28.6340 W   3.4        3.4        2.4        2.2      164.1 
030906  150757  48  13.3110 N  63  28.6330 W   3.4        3.4        2.4        2.2      164.1 
030906  150759  48  13.3130 N  63  28.6310 W   3.7        3.4        2.4        2.2      164.1 
030906  150801  48  13.3150 N  63  28.6300 W   3.9        3.4        2.4        2.2      164.1 
030906  150803  48  13.3180 N  63  28.6300 W   4.2        3.4        2.4        2.2      164.1 
030906  150805  48  13.3200 N  63  28.6290 W   4.5        3.4        2.4        2.2      164.1 
030906  150807  48  13.3230 N  63  28.6270 W   5.4        3.4        2.4        2.2      164.1 
030906  150809  48  13.3260 N  63  28.6250 W   5.6        3.4        2.4        2.2      164.1 
030906  150811  48  13.3290 N  63  28.6230 W   6.1        3.4        2.4        2.2      164.1 
030906  150813  48  13.3320 N  63  28.6220 W   6.4        3.4        2.4        2.2      164.1 
030906  150815  48  13.3350 N  63  28.6200 W   6.5        3.4        2.4        2.2      164.1 
030906  150817  48  13.3390 N  63  28.6180 W   6.9        3.4        2.4        2.2      164.1 
030906  150819  48  13.3420 N  63  28.6160 W   6.6        3.4        2.4        2.2      164.1 
030906  150821  48  13.3460 N  63  28.6140 W   6.3        3.4        2.4        2.2      164.1 
030906  150823  48  13.3490 N  63  28.6120 W   5.8        3.4        2.4        2.2      164.1 
030906  150825  48  13.3520 N  63  28.6110 W   5.6        3.4        2.4        3.4*     164.1 
030906  150827  48  13.3550 N  63  28.6090 W   5.3        3.4        2.4        3.4      164.1 
030906  150829  48  13.3570 N  63  28.6070 W   5.1        3.4        2.4        2.4*     164.1 
