FileName: C:\GULFNE~1\GP116.TXT
Local Time: Fri Sep 19 06:22:56 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp116
Comments: Zone 12, vallee de shediac
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030919  092259  47  36.3950 N  64   4.2460 W   7.6        3.4*       2.3*       3.4*       0.0 
030919  092441  47  36.5840 N  64   4.1420 W   2.9        3.4        2.3        9.3       34.8*
030919  092443  47  36.5850 N  64   4.1420 W   2.7        3.4        2.3        9.3       34.8 
030919  092445  47  36.5860 N  64   4.1410 W   2.6        3.4        2.3        8.7*      34.8 
030919  092447  47  36.5870 N  64   4.1400 W   2.5        3.4        2.3        8.7       36.1*
030919  092449  47  36.5890 N  64   4.1390 W   2.4        3.4        2.3        7.7*      36.1 
030919  092451  47  36.5900 N  64   4.1380 W   2.3        3.4        2.3        7.7       36.9*
030919  092453  47  36.5910 N  64   4.1370 W   2.1        3.4        2.3        7.7       36.9 
030919  092455  47  36.5920 N  64   4.1360 W   2.2        3.4        2.3        7.0*      36.9 
030919  092457  47  36.5940 N  64   4.1350 W   2.2        3.4        2.3        7.0       36.1*
030919  092459  47  36.5950 N  64   4.1350 W   2.1        3.4        2.3        6.8*      36.1 
030919  092501  47  36.5960 N  64   4.1340 W   1.9        3.4        2.3        6.8       36.1 
030919  092503  47  36.5960 N  64   4.1330 W   2.1        3.4        2.3        6.8       41.8*
030919  092505  47  36.5970 N  64   4.1330 W   1.8        3.4        2.3        6.7*      41.8 
030919  092507  47  36.5980 N  64   4.1320 W   1.9        3.4        2.3        6.7       42.2*
030919  092509  47  36.5990 N  64   4.1310 W   1.9        3.4        2.3        6.7       42.2 
030919  092511  47  36.6000 N  64   4.1310 W   1.8        3.4        2.3        6.5*      42.2 
030919  092513  47  36.6010 N  64   4.1300 W   1.8        3.4        2.3        6.5       46.2*
030919  092515  47  36.6020 N  64   4.1300 W   1.9        3.4        2.3        5.9*      46.2 
030919  092517  47  36.6030 N  64   4.1290 W   1.8        3.4        2.3        5.9       46.2 
030919  092519  47  36.6040 N  64   4.1280 W   1.9        3.4        2.3        5.9       46.2*
030919  092521  47  36.6050 N  64   4.1280 W   1.8        3.4        2.3        5.5*      46.2 
030919  092523  47  36.6050 N  64   4.1280 W   1.8        3.4        2.3        5.5       48.8*
030919  092525  47  36.6060 N  64   4.1270 W   1.7        3.4        2.3        5.5       48.8 
030919  092527  47  36.6070 N  64   4.1270 W   1.8        3.4        2.3        5.7*      48.8 
030919  092529  47  36.6080 N  64   4.1260 W   1.9        3.4        2.3        5.7       49.3*
030919  092531  47  36.6090 N  64   4.1250 W   1.8        3.4        2.3        5.0*      49.3 
030919  092533  47  36.6100 N  64   4.1250 W   2.0        3.4        2.3        5.0       49.3 
030919  092535  47  36.6110 N  64   4.1250 W   1.7        3.4        2.3        5.0       55.0*
030919  092537  47  36.6120 N  64   4.1240 W   1.9        3.4        2.3        5.2*      55.0 
030919  092539  47  36.6130 N  64   4.1230 W   1.9        3.4        2.3        5.2       57.2*
030919  092541  47  36.6140 N  64   4.1220 W   1.8        3.4        2.3        5.0*      57.2 
030919  092543  47  36.6160 N  64   4.1220 W   2.0        3.4        2.3        5.0       57.2 
030919  092545  47  36.6170 N  64   4.1210 W   2.0        3.4        2.3        5.0       58.9*
030919  092547  47  36.6180 N  64   4.1200 W   2.0        3.4        2.3        4.4*      58.9 
030919  092549  47  36.6190 N  64   4.1200 W   1.9        3.4        2.3*       4.4       58.9 
030919  092551  47  36.6200 N  64   4.1190 W   2.1        3.4        2.3        4.4       58.1*
030919  092553  47  36.6210 N  64   4.1180 W   1.9        3.4        2.3        5.2*      58.1 
030919  092555  47  36.6220 N  64   4.1180 W   2.2        2.9*       2.3        5.2       65.1*
030919  092557  47  36.6240 N  64   4.1180 W   2.1        2.9        2.3        5.4*      65.1 
030919  092559  47  36.6250 N  64   4.1170 W   2.2        2.9        2.3        5.4       65.1 
030919  092601  47  36.6260 N  64   4.1160 W   2.1        2.9        2.3        5.4       66.0*
030919  092603  47  36.6270 N  64   4.1160 W   2.0        2.9        2.3        6.2*      66.0 
030919  092605  47  36.6280 N  64   4.1150 W   2.2        2.9        2.3        6.2       66.0 
030919  092607  47  36.6290 N  64   4.1140 W   2.1        2.9        2.3        6.2       67.7*
030919  092609  47  36.6300 N  64   4.1140 W   2.4        2.9        2.3        6.1*      67.7 
030919  092611  47  36.6310 N  64   4.1130 W   2.1        2.9        2.3        6.1       71.3*
030919  092613  47  36.6320 N  64   4.1130 W   2.1        2.9        2.3        6.9*      71.3 
030919  092615  47  36.6340 N  64   4.1120 W   2.1        2.9        2.3        6.9       71.3 
030919  092617  47  36.6350 N  64   4.1120 W   2.0        2.9        2.3        6.9       70.4*
030919  092619  47  36.6360 N  64   4.1110 W   2.2        2.9        2.3        7.4*      70.4 
030919  092621  47  36.6370 N  64   4.1110 W   2.0        2.9        2.3        7.4       70.4 
030919  092623  47  36.6380 N  64   4.1100 W   2.1        2.9        2.3        7.7*      73.5*
030919  092625  47  36.6390 N  64   4.1100 W   2.0        2.9        2.3        7.7       73.5 
030919  092627  47  36.6400 N  64   4.1090 W   1.9        2.9        2.3        7.7       73.0*
030919  092629  47  36.6410 N  64   4.1080 W   1.9        2.9        2.3        9.4*      73.0 
030919  092631  47  36.6420 N  64   4.1080 W   1.9        2.9        2.3        9.4       73.0 
030919  092633  47  36.6430 N  64   4.1070 W   2.1        2.9        2.3        9.4       75.2*
030919  092635  47  36.6440 N  64   4.1070 W   1.9        2.9        2.3        9.7*      75.2 
030919  092637  47  36.6450 N  64   4.1070 W   1.9        2.9        2.3        9.7       75.2 
030919  092639  47  36.6460 N  64   4.1060 W   1.8        2.9        2.3        9.7       75.7*
030919  092641  47  36.6470 N  64   4.1050 W   1.8        2.9        2.3        9.7       75.7 
030919  092643  47  36.6480 N  64   4.1050 W   1.9        2.9        2.3        9.7       76.5*
030919  092645  47  36.6490 N  64   4.1040 W   1.8        2.9        2.3        9.7       76.5 
030919  092647  47  36.6490 N  64   4.1040 W   1.8        2.9        2.3        9.7       76.5 
030919  092649  47  36.6510 N  64   4.1040 W   1.8        2.9        2.3        9.7       74.8*
030919  092651  47  36.6510 N  64   4.1030 W   1.6        2.9        2.3        9.7       74.8 
030919  092653  47  36.6520 N  64   4.1020 W   1.7        2.9        2.3        9.7       74.8 
030919  092655  47  36.6530 N  64   4.1020 W   1.7        2.9        2.3        9.7       77.0*
030919  092657  47  36.6540 N  64   4.1010 W   1.7        2.9        2.3        9.7       77.0 
030919  092659  47  36.6550 N  64   4.1010 W   1.8        2.9        2.3        9.7       74.3*
030919  092701  47  36.6560 N  64   4.1000 W   1.6        2.9        2.3        9.7       74.3 
030919  092703  47  36.6570 N  64   4.0990 W   1.8        2.9        2.3        9.7       74.3 
030919  092705  47  36.6580 N  64   4.0990 W   1.7        2.9        2.3        9.7       74.3*
030919  092707  47  36.6580 N  64   4.0980 W   1.8        2.9        2.3        9.7       74.3 
030919  092709  47  36.6590 N  64   4.0980 W   1.8        2.9        2.3        9.7       74.3 
030919  092711  47  36.6600 N  64   4.0970 W   1.8        2.9        2.3        9.7       77.0*
030919  092713  47  36.6610 N  64   4.0970 W   1.9        2.9        2.3        9.7       77.0 
030919  092715  47  36.6620 N  64   4.0960 W   1.9        2.9        2.3        9.7       77.0 
030919  092717  47  36.6630 N  64   4.0950 W   1.8        2.9        2.3        9.7       73.5*
030919  092719  47  36.6640 N  64   4.0950 W   2.0        2.9        2.3        9.7       73.5 
030919  092720  47  36.6650 N  64   4.0950 W   1.8        2.9        2.3        9.7       77.0*
030919  092723  47  36.6660 N  64   4.0940 W   1.9        2.9        2.3        9.7       77.0 
030919  092725  47  36.6670 N  64   4.0940 W   2.0        2.9        2.3        9.7       77.0 
030919  092727  47  36.6680 N  64   4.0930 W   1.8        2.9        2.3        9.7       74.8*
030919  092729  47  36.6690 N  64   4.0920 W   2.0        2.9        2.3        9.7       74.8 
030919  092731  47  36.6710 N  64   4.0910 W   1.8        2.9        2.3        9.7       74.8 
030919  092733  47  36.6710 N  64   4.0910 W   1.8        2.9        2.3        9.7       76.1*
030919  092735  47  36.6730 N  64   4.0900 W   1.9        2.9        2.3        9.7       76.1 
030919  092737  47  36.6740 N  64   4.0890 W   1.9        2.9        2.3        9.7       77.0*
030919  092739  47  36.6740 N  64   4.0890 W   1.8        2.9        2.3        9.7       77.0 
030919  092741  47  36.6750 N  64   4.0880 W   2.0        2.9        2.3        9.7       77.0 
030919  092743  47  36.6760 N  64   4.0880 W   1.8        2.9        2.3        9.7       74.8*
030919  092745  47  36.6770 N  64   4.0870 W   1.9        2.9        2.3       10.4*      74.8 
030919  092747  47  36.6790 N  64   4.0870 W   1.7        2.9        2.3       10.4       74.8 
030919  092749  47  36.6800 N  64   4.0860 W   1.9        2.9        2.3       10.4       85.8*
030919  092751  47  36.6810 N  64   4.0860 W   1.8        2.9        2.3       10.7*      85.8 
030919  092753  47  36.6820 N  64   4.0850 W   1.7        2.9        2.3       10.7       65.5*
030919  092755  47  36.6830 N  64   4.0840 W   1.8        2.9        2.3       10.7       65.5 
030919  092757  47  36.6830 N  64   4.0840 W   1.8        2.9        2.3       11.0*      65.5 
030919  092759  47  36.6850 N  64   4.0830 W   1.8        2.9        2.3       11.0       74.8*
030919  092801  47  36.6850 N  64   4.0830 W   1.8        2.9        2.3       10.7*      74.8 
030919  092803  47  36.6860 N  64   4.0820 W   1.7        2.9        2.3       10.7       74.8 
030919  092805  47  36.6870 N  64   4.0820 W   1.7        2.9        2.3       10.7       74.3*
030919  092807  47  36.6880 N  64   4.0810 W   1.8        2.9        2.3        8.9*      74.3 
030919  092809  47  36.6890 N  64   4.0800 W   1.7        2.9        2.3        8.9       77.0*
030919  092811  47  36.6900 N  64   4.0800 W   1.9        2.9        2.3       10.0*      77.0 
030919  092813  47  36.6910 N  64   4.0790 W   1.8        2.9        2.3       10.0       77.0 
030919  092815  47  36.6920 N  64   4.0790 W   1.8        2.9        2.3       10.0       74.3*
030919  092817  47  36.6930 N  64   4.0780 W   1.9        2.9        2.3        8.0*      74.3 
030919  092819  47  36.6940 N  64   4.0770 W   1.8        2.9        2.3        8.0       74.3 
030919  092821  47  36.6950 N  64   4.0770 W   2.0        2.9        2.3        8.0       76.5*
030919  092823  47  36.6960 N  64   4.0760 W   1.9        2.9        2.3        9.2*      76.5 
030919  092825  47  36.6970 N  64   4.0760 W   1.9        2.9        2.3        9.2       72.6*
030919  092827  47  36.6980 N  64   4.0750 W   2.0        2.9        2.3        9.2       72.6 
030919  092829  47  36.6990 N  64   4.0750 W   1.9        2.9        2.3        8.7*      72.6 
030919  092831  47  36.7000 N  64   4.0740 W   2.0        2.9        2.3        8.7       73.9*
030919  092833  47  36.7010 N  64   4.0730 W   2.1        2.9        2.3        7.7*      73.9 
030919  092835  47  36.7030 N  64   4.0730 W   1.9        2.9        2.3        7.7       73.9 
030919  092837  47  36.7040 N  64   4.0720 W   2.1        2.9        2.3        7.7       75.2*
030919  092839  47  36.7050 N  64   4.0720 W   2.0        2.9        2.3        7.5*      75.2 
030919  092841  47  36.7060 N  64   4.0710 W   2.0        2.9        2.3        7.5       73.9*
030919  092843  47  36.7070 N  64   4.0710 W   2.0        2.9        2.3        7.5*      73.9 
030919  092845  47  36.7080 N  64   4.0700 W   1.9        2.9        2.3        7.5       73.9 
030919  092847  47  36.7090 N  64   4.0700 W   2.0        2.9        2.3        7.5       75.2*
030919  092849  47  36.7100 N  64   4.0690 W   1.9        2.9        2.3        7.2*      75.2 
030919  092851  47  36.7110 N  64   4.0680 W   1.9        2.9        2.3        7.2       75.2 
030919  092853  47  36.7120 N  64   4.0680 W   1.9        2.9        2.3        7.2       75.7*
030919  092855  47  36.7130 N  64   4.0680 W   2.0        2.9        2.3        6.5*      75.7 
030919  092857  47  36.7140 N  64   4.0670 W   1.8        2.9        2.3        6.5       73.5*
030919  092859  47  36.7150 N  64   4.0670 W   2.0        2.9        2.3        6.8*      73.5 
030919  092901  47  36.7160 N  64   4.0660 W   1.7        2.9        2.3        6.8       73.5 
030919  092903  47  36.7170 N  64   4.0660 W   1.7        2.9        2.3        6.8       74.3*
030919  092905  47  36.7180 N  64   4.0650 W   1.9        2.9        2.3        7.0*      74.3 
030919  092907  47  36.7190 N  64   4.0650 W   1.7        2.9        2.3        7.0       74.3 
030919  092909  47  36.7200 N  64   4.0640 W   1.8        2.9        2.3        7.0       76.1*
030919  092911  47  36.7210 N  64   4.0640 W   1.8        2.9        2.3        6.8*      76.1 
030919  092913  47  36.7220 N  64   4.0630 W   1.7        2.9        2.3        6.8       76.1 
030919  092915  47  36.7230 N  64   4.0630 W   1.9        2.9        2.3        7.3*      73.9*
030919  092917  47  36.7240 N  64   4.0620 W   1.7        2.9        2.3        7.3       73.9 
030919  092919  47  36.7250 N  64   4.0620 W   1.9        2.9        2.3        7.3       74.8*
030919  092921  47  36.7250 N  64   4.0610 W   1.9        2.9        2.3        6.3*      74.8 
030919  092923  47  36.7270 N  64   4.0610 W   1.9        2.9        2.3        6.3       74.8 
030919  092925  47  36.7280 N  64   4.0600 W   1.9        2.9        2.3        7.1*      74.8*
030919  092927  47  36.7290 N  64   4.0590 W   1.9        2.9        2.3        7.1       74.8 
030919  092929  47  36.7300 N  64   4.0590 W   1.8        2.9        2.3        7.1       74.8 
030919  092931  47  36.7310 N  64   4.0580 W   2.0        2.9        2.3        7.1*      75.7*
030919  092933  47  36.7320 N  64   4.0580 W   1.8        2.9        2.3        7.1       75.7 
030919  092935  47  36.7330 N  64   4.0580 W   1.9        2.9        2.3        7.1       76.5*
030919  092937  47  36.7340 N  64   4.0570 W   1.9        2.9        2.3        7.4*      76.5 
030919  092939  47  36.7340 N  64   4.0570 W   1.8        2.9        2.3        7.4       76.5 
030919  092941  47  36.7350 N  64   4.0560 W   1.9        2.9        2.3        6.5*      75.2*
030919  092943  47  36.7360 N  64   4.0550 W   1.9        2.9        2.3        6.5       75.2 
030919  092945  47  36.7380 N  64   4.0550 W   1.7        2.9        2.3        6.5       75.2 
030919  092947  47  36.7390 N  64   4.0550 W   1.9        2.9        2.3        6.9*      74.3*
030919  092949  47  36.7390 N  64   4.0540 W   1.8        2.9        2.3        6.9       74.3 
030919  092951  47  36.7400 N  64   4.0530 W   1.8        2.9        2.3        6.9       73.9*
030919  092953  47  36.7410 N  64   4.0530 W   1.8        2.9        2.3        6.7*      73.9 
030919  092955  47  36.7420 N  64   4.0520 W   1.8        2.9        2.3        6.7       73.9 
030919  092957  47  36.7430 N  64   4.0520 W   1.8        2.9        2.3        6.7       73.9*
030919  092959  47  36.7440 N  64   4.0520 W   1.8        2.9        2.3        6.7       73.9 
030919  093001  47  36.7450 N  64   4.0510 W   1.8        2.9        2.3        6.7       73.9 
030919  093003  47  36.7460 N  64   4.0510 W   2.0        2.9        2.3        6.7       76.1*
030919  093005  47  36.7470 N  64   4.0500 W   1.8        2.9        2.3        6.7       76.1 
030919  093007  47  36.7480 N  64   4.0490 W   1.9        2.9        2.3        6.7       77.4*
030919  093009  47  36.7490 N  64   4.0490 W   1.9        2.9        2.3        6.7       77.4 
030919  093011  47  36.7500 N  64   4.0480 W   1.8        2.9        2.3        6.7       77.4 
030919  093013  47  36.7510 N  64   4.0480 W   1.8        2.9        2.3        6.7       74.3*
030919  093015  47  36.7520 N  64   4.0470 W   1.9        2.9        2.3        6.7       74.3 
030919  093017  47  36.7540 N  64   4.0470 W   1.8        2.9        2.3        7.8*      74.3 
030919  093019  47  36.7550 N  64   4.0460 W   2.0        2.9        2.3        7.8       77.4*
030919  093021  47  36.7550 N  64   4.0450 W   1.8        2.9        2.3        7.8       77.4 
030919  093023  47  36.7560 N  64   4.0450 W   2.0        2.9        2.3        7.1*      71.7*
030919  093025  47  36.7580 N  64   4.0440 W   1.9        2.9        2.3        7.1       71.7 
030919  093027  47  36.7590 N  64   4.0440 W   1.8        2.9        2.3        7.1       71.7 
030919  093029  47  36.7590 N  64   4.0440 W   2.0        2.9        2.3        7.5*      75.7*
030919  093031  47  36.7600 N  64   4.0430 W   2.0        2.9        2.3        7.5       75.7 
030919  093033  47  36.7610 N  64   4.0430 W   2.0        2.9        2.3        7.3*      75.7 
030919  093035  47  36.7620 N  64   4.0430 W   2.0        2.9        2.3        7.3       73.5*
030919  093037  47  36.7630 N  64   4.0420 W   2.0        2.9        2.3        7.3       73.5 
030919  093039  47  36.7640 N  64   4.0410 W   2.0        2.9        2.3        7.5*      73.5 
030919  093041  47  36.7650 N  64   4.0410 W   2.0        2.9        2.3        7.5       77.9*
030919  093043  47  36.7670 N  64   4.0400 W   2.1        2.9        2.3        7.9*      77.9 
030919  093045  47  36.7680 N  64   4.0400 W   1.9        2.9        2.3        7.9       76.5*
030919  093047  47  36.7690 N  64   4.0400 W   2.1        2.9        2.3        7.9       76.5 
030919  093049  47  36.7700 N  64   4.0390 W   1.9        2.9        2.3        8.4*      76.5 
030919  093051  47  36.7710 N  64   4.0380 W   2.0        2.9        2.3        8.4       73.9*
030919  093053  47  36.7720 N  64   4.0380 W   1.9        2.9        2.3        8.4       73.9 
030919  093055  47  36.7730 N  64   4.0370 W   2.0        2.9        2.3        7.4*      73.9 
030919  093057  47  36.7750 N  64   4.0370 W   1.9        2.9        2.3        7.4       76.5*
030919  093059  47  36.7750 N  64   4.0360 W   2.1        2.9        2.3        7.8*      76.5 
030919  093101  47  36.7770 N  64   4.0350 W   1.8        2.9        2.3        7.8       73.5*
030919  093103  47  36.7780 N  64   4.0350 W   2.1        2.9        2.3        7.8       73.5 
030919  093105  47  36.7780 N  64   4.0340 W   1.8        2.9        2.3        7.7*      73.5 
030919  093107  47  36.7790 N  64   4.0330 W   1.9        2.9        2.3        7.7       77.4*
030919  093109  47  36.7800 N  64   4.0320 W   2.0        2.9        2.3        7.7       77.4 
030919  093111  47  36.7810 N  64   4.0310 W   1.8        2.9        2.3        8.1*      74.8*
030919  093113  47  36.7820 N  64   4.0300 W   2.0        2.9        2.3        8.1       74.8 
030919  093115  47  36.7840 N  64   4.0300 W   1.7        2.9        2.3        8.0*      74.8 
030919  093117  47  36.7840 N  64   4.0300 W   1.8        2.9        2.3        8.0       74.8*
030919  093119  47  36.7850 N  64   4.0290 W   1.9        2.9        2.3        8.0       74.8 
030919  093121  47  36.7860 N  64   4.0290 W   1.7        2.9        2.3        8.0*      74.8 
030919  093123  47  36.7870 N  64   4.0280 W   1.7        2.9        2.3        8.0       75.2*
030919  093125  47  36.7880 N  64   4.0270 W   1.6        2.9        2.3        7.9*      75.2 
030919  093127  47  36.7890 N  64   4.0270 W   1.3        2.9        2.3        7.9       75.2 
030919  093129  47  36.7900 N  64   4.0260 W   0.9        2.9        2.3        7.9       76.1*
030919  093131  47  36.7900 N  64   4.0260 W   0.8        2.9        2.3        7.9       76.1 
030919  093133  47  36.7900 N  64   4.0250 W   0.2        2.9        2.3        7.9       94.6*
030919  093135  47  36.7900 N  64   4.0250 W   0.4        2.9        2.3        7.9       94.6 
030919  093137  47  36.7890 N  64   4.0250 W   0.9        2.9        2.3        7.9       94.6 
030919  093139  47  36.7890 N  64   4.0250 W   1.0        2.9        2.3        7.9       74.8*
030919  093141  47  36.7880 N  64   4.0250 W   1.5        2.9        2.3        7.9       74.8 
030919  093143  47  36.7870 N  64   4.0260 W   1.5        2.9        2.3        7.9       74.8 
030919  093145  47  36.7860 N  64   4.0270 W   1.9        2.9        2.3        7.9       77.0*
030919  093147  47  36.7850 N  64   4.0270 W   1.9        2.9        2.3        7.9       77.0 
030919  093149  47  36.7840 N  64   4.0280 W   2.1        2.9        2.3        7.9       77.0 
030919  093151  47  36.7820 N  64   4.0280 W   2.2        2.9        2.3        7.9       77.0 
030919  093153  47  36.7810 N  64   4.0290 W   2.4        2.9        2.3        7.9       77.0 
030919  093155  47  36.7800 N  64   4.0290 W   2.4        2.9        2.3        7.9       77.0 
030919  093157  47  36.7790 N  64   4.0300 W   2.5        2.9        2.3        7.9       77.0 
030919  093159  47  36.7770 N  64   4.0310 W   2.6        2.9        2.3        7.9       77.0 
030919  093201  47  36.7760 N  64   4.0320 W   2.6        2.9        2.3        7.9       77.0 
030919  093203  47  36.7740 N  64   4.0330 W   2.9        2.9        2.3        7.9       77.0 
030919  093205  47  36.7730 N  64   4.0340 W   2.8        2.9       13.6*       7.9       77.0 
030919  093207  47  36.7710 N  64   4.0340 W   2.9        2.9       13.6        7.9       77.0 
030919  093209  47  36.7700 N  64   4.0350 W   2.9        2.9       13.6        7.9       77.0 
030919  093211  47  36.7680 N  64   4.0360 W   2.9        2.9       13.6        7.9       77.0 
030919  093213  47  36.7670 N  64   4.0370 W   2.9        2.9       13.6        7.9       77.0 
030919  093215  47  36.7650 N  64   4.0380 W   3.0        2.9       13.6        7.9       77.0 
030919  093217  47  36.7640 N  64   4.0390 W   3.0        2.9       13.6        7.9       77.0 
030919  093219  47  36.7620 N  64   4.0400 W   3.0        2.9       13.6        7.9       77.0 
030919  093221  47  36.7610 N  64   4.0420 W   3.1        2.9       13.6        7.9       77.0 
030919  093223  47  36.7590 N  64   4.0430 W   3.0        2.9       13.6        7.9       77.0 
030919  093225  47  36.7580 N  64   4.0430 W   3.0        2.9       13.6        7.9       77.0 
030919  093227  47  36.7570 N  64   4.0440 W   3.0        2.9       13.6        7.9       77.0 
030919  093229  47  36.7550 N  64   4.0450 W   3.0        2.9       13.6        7.9       77.0 
030919  093231  47  36.7540 N  64   4.0470 W   3.1        2.9       13.6        7.9       77.0 
030919  093233  47  36.7520 N  64   4.0480 W   3.0        2.9       13.6        7.9       77.0 
030919  093235  47  36.7510 N  64   4.0490 W   3.0        2.9       13.6        7.9       77.0 
030919  093237  47  36.7490 N  64   4.0500 W   3.0        2.9       13.6        7.9       77.0 
030919  093239  47  36.7480 N  64   4.0520 W   3.0        2.9       13.6        7.9       77.0 
030919  093241  47  36.7460 N  64   4.0530 W   3.0        2.9       13.6        7.9       77.0 
030919  093243  47  36.7450 N  64   4.0540 W   3.0        2.9       13.6        7.9       77.0 
030919  093245  47  36.7430 N  64   4.0560 W   3.0        2.9       13.6        7.9       77.0 
030919  093247  47  36.7420 N  64   4.0570 W   3.1        2.9       13.6        7.9       77.0 
030919  093249  47  36.7400 N  64   4.0580 W   3.0        2.9       13.6        7.9       77.0 
030919  093251  47  36.7390 N  64   4.0600 W   3.0        2.9       13.6        7.9       77.0 
030919  093253  47  36.7370 N  64   4.0610 W   3.0        2.9       13.6        7.9       77.0 
030919  093255  47  36.7360 N  64   4.0630 W   3.0        2.9       13.6        7.9       44.9*
030919  093257  47  36.7340 N  64   4.0640 W   3.0        2.9       13.6        7.9       44.9 
030919  093259  47  36.7330 N  64   4.0650 W   3.0        2.9       13.6        7.9       75.7*
030919  093301  47  36.7320 N  64   4.0670 W   2.9        2.9       13.6        7.9       75.7 
