FileName: C:\GULFNE~1\GP123.TXT
Local Time: Sat Sep 06 17:24:13 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp123
Comments: Zone 12, Secteur ouest du banc de l'orphelin
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030906  202417  48  17.5340 N  63  15.7390 W   5.8        2.6        2.4*       3.3*      12.3*
030906  202419  48  17.5360 N  63  15.7430 W   6.0        2.6        2.4        3.3       12.3 
030906  202421  48  17.5380 N  63  15.7470 W   6.1        2.6        2.4        3.3       12.3 
030906  202423  48  17.5390 N  63  15.7520 W   6.0        2.6        2.4        3.3       12.3 
030906  202425  48  17.5410 N  63  15.7560 W   6.2        2.6        2.4        7.7*      12.3 
030906  202427  48  17.5430 N  63  15.7610 W   6.1        2.6        2.4        7.7       12.3 
030906  202429  48  17.5450 N  63  15.7650 W   6.2        2.6        2.4        7.7       12.3 
030906  202431  48  17.5470 N  63  15.7690 W   6.2        2.6        2.4        7.7       12.3 
030906  202433  48  17.5480 N  63  15.7740 W   6.2        2.6        2.4        7.7       12.3 
030906  202435  48  17.5500 N  63  15.7780 W   6.2        2.6        2.4        7.7       12.3 
030906  202437  48  17.5520 N  63  15.7830 W   6.3        2.6        2.4        7.7       12.3 
030906  202439  48  17.5540 N  63  15.7870 W   6.5        2.6        2.4        7.7       12.3 
030906  202441  48  17.5560 N  63  15.7920 W   6.3        2.6        2.4        7.7       12.3 
030906  202443  48  17.5570 N  63  15.7970 W   6.4        2.6        2.4        7.7       12.3 
030906  202445  48  17.5590 N  63  15.8010 W   6.4        2.6        2.4        7.7       12.3 
030906  202447  48  17.5610 N  63  15.8060 W   6.9        2.6        2.4        7.7       12.3 
030906  202449  48  17.5630 N  63  15.8110 W   6.9        2.6        2.4        7.7       12.3 
030906  202451  48  17.5650 N  63  15.8170 W   6.9        2.6        2.4        7.7       12.3 
030906  202453  48  17.5670 N  63  15.8210 W   7.0        2.6        2.4        7.7       12.3 
030906  202455  48  17.5690 N  63  15.8260 W   7.0        2.6        2.4        7.7       12.3 
030906  202457  48  17.5710 N  63  15.8320 W   7.3        2.6        2.4        7.7       12.3 
030906  202459  48  17.5730 N  63  15.8370 W   7.2        2.6        2.4        7.7       12.3 
030906  202501  48  17.5750 N  63  15.8420 W   7.3        2.6        2.4        7.7       12.3 
030906  202503  48  17.5780 N  63  15.8480 W   7.3        2.6        2.4        7.7       12.3 
030906  202505  48  17.5800 N  63  15.8530 W   7.4        2.6        2.4        7.7       12.3 
030906  202507  48  17.5820 N  63  15.8590 W   7.4        2.6        2.4        7.7       12.3 
030906  202509  48  17.5840 N  63  15.8650 W   7.4        2.6        2.4        7.7       12.3 
030906  202511  48  17.5860 N  63  15.8700 W   7.3        2.6        2.4        7.7       12.3 
030906  202513  48  17.5880 N  63  15.8750 W   7.3        2.6        2.4        7.7       12.3 
030906  202515  48  17.5900 N  63  15.8810 W   7.5        2.6        2.4        7.7       12.3 
030906  202517  48  17.5920 N  63  15.8870 W   7.4        2.6        2.4        7.7       12.3 
030906  202519  48  17.5940 N  63  15.8920 W   7.4        2.6        2.4        7.7       12.3 
030906  202521  48  17.5960 N  63  15.8970 W   7.4        2.6        2.4        7.7       12.3 
030906  202523  48  17.5980 N  63  15.9020 W   7.4        2.6        2.4        7.7       12.3 
030906  202525  48  17.6010 N  63  15.9070 W   7.3        2.6        2.4        7.7       12.3 
030906  202527  48  17.6030 N  63  15.9130 W   7.5        2.6        2.4        7.7       12.3 
030906  202529  48  17.6050 N  63  15.9180 W   7.5        2.6        2.4        7.7       12.3 
030906  202531  48  17.6070 N  63  15.9240 W   7.5        2.6        2.4        7.7       12.3 
030906  202533  48  17.6090 N  63  15.9290 W   7.7        2.6        2.4        7.7       12.3 
030906  202535  48  17.6120 N  63  15.9350 W   7.6        2.6        2.4        7.7       12.3 
030906  202537  48  17.6140 N  63  15.9400 W   7.6        2.6        2.4        7.7       12.3 
030906  202539  48  17.6160 N  63  15.9450 W   7.5        2.6        2.4        7.7       12.3 
030906  202541  48  17.6180 N  63  15.9510 W   7.3        2.6        2.4        7.7       12.3 
030906  202543  48  17.6200 N  63  15.9560 W   7.4        2.6        2.4        7.7       12.3 
030906  202545  48  17.6220 N  63  15.9630 W   7.5        2.6        2.4        7.7       12.3 
030906  202547  48  17.6240 N  63  15.9690 W   7.5        2.6        2.4        7.7       12.3 
030906  202549  48  17.6270 N  63  15.9740 W   7.6        2.6        2.4        7.7       12.3 
030906  202551  48  17.6290 N  63  15.9800 W   7.3        2.6        2.4        7.7       12.3 
030906  202553  48  17.6300 N  63  15.9850 W   7.3        2.6        2.4        7.7       12.3 
030906  202555  48  17.6320 N  63  15.9900 W   6.8        2.6        2.4        7.7       12.3 
030906  202557  48  17.6340 N  63  15.9950 W   6.4        2.6        2.4        7.7       12.3 
030906  202559  48  17.6360 N  63  16.0000 W   6.3        2.6        2.4        7.7       33.4*
030906  202601  48  17.6370 N  63  16.0040 W   6.1        2.3*       2.4        6.0*      33.4 
030906  202603  48  17.6390 N  63  16.0080 W   5.9        2.3        2.4        6.0       33.4 
030906  202605  48  17.6410 N  63  16.0130 W   5.7        2.3        2.4        8.0*      43.5*
030906  202607  48  17.6420 N  63  16.0160 W   5.6        2.3        2.4        8.0       43.5 
