FileName: C:\GULFNE~1\GP031.TXT
Local Time: Mon Sep 01 11:46:07 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp031
Comments: Zone 12, baie de la malbaie
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030901  144611  48  32.6830 N  64  11.0380 W   5.8        2.5       10.9*       3.7*      43.5*
030901  144613  48  32.6850 N  64  11.0420 W   6.1        2.5       10.9        3.7       43.5 
030901  144615  48  32.6880 N  64  11.0460 W   6.7        2.5       10.9        3.7       43.5 
030901  144617  48  32.6900 N  64  11.0500 W   6.8        2.5       10.9        3.7       43.5 
030901  144619  48  32.6930 N  64  11.0550 W   6.4        2.5       10.9        3.7       43.5 
030901  144621  48  32.6960 N  64  11.0590 W   6.1        2.5       10.9        3.7       43.5 
030901  144623  48  32.6990 N  64  11.0620 W   5.7        2.5       10.9        3.7       43.5 
030901  144625  48  32.7010 N  64  11.0650 W   5.5        2.5       10.9        3.7       43.5 
030901  144627  48  32.7030 N  64  11.0670 W   5.1        2.5       10.9        3.7       43.5 
030901  144629  48  32.7060 N  64  11.0700 W   4.9        2.5       10.9        3.7       43.5 
030901  144631  48  32.7080 N  64  11.0730 W   4.6        2.5       10.9        3.7       43.5 
030901  144633  48  32.7100 N  64  11.0750 W   4.3        2.5       10.9        3.7       43.5 
030901  144635  48  32.7120 N  64  11.0780 W   4.1        2.5       10.9        3.7       43.5 
030901  144637  48  32.7130 N  64  11.0800 W   3.5        2.5       10.9        3.7       43.5 
030901  144639  48  32.7150 N  64  11.0820 W   3.6        2.5       13.0*       3.7        4.8*
030901  144641  48  32.7160 N  64  11.0830 W   3.1        2.5       13.0        5.3*       4.8 
030901  144643  48  32.7170 N  64  11.0850 W   3.1        2.5       13.0        5.3        4.8 
030901  144645  48  32.7190 N  64  11.0870 W   2.9        2.5       13.0        5.3      103.4*
030901  144647  48  32.7200 N  64  11.0880 W   3.2        2.5       13.0        9.1*     103.4 
030901  144649  48  32.7210 N  64  11.0900 W   2.9        2.5       13.0        9.1      103.4 
030901  144651  48  32.7230 N  64  11.0920 W   3.1        2.5       13.0        9.1      103.4 
030901  144653  48  32.7240 N  64  11.0930 W   2.8        2.5       13.0        9.1      103.4 
030901  144655  48  32.7260 N  64  11.0950 W   2.8        2.5       13.0        9.1        0.4*
030901  144657  48  32.7270 N  64  11.0970 W   2.7        2.5       13.0        3.3*       0.4 
030901  144659  48  32.7280 N  64  11.0980 W   2.7        2.5       13.0        3.3        4.4*
030901  144701  48  32.7290 N  64  11.1000 W   2.8        2.5       13.0        3.3        4.4 
030901  144703  48  32.7310 N  64  11.1010 W   2.5        2.5       13.0        2.9*       4.4 
030901  144705  48  32.7320 N  64  11.1030 W   2.8        2.5       13.0        2.9        2.6*
030901  144707  48  32.7330 N  64  11.1040 W   2.4        2.5       13.0        3.1*       2.6 
030901  144709  48  32.7340 N  64  11.1050 W   3.3        2.5       13.0        3.1        2.6 
030901  144711  48  32.7360 N  64  11.1070 W   3.3        2.5       13.0        3.1        2.6 
030901  144713  48  32.7370 N  64  11.1090 W   4.0        2.5       13.0        3.8*       2.6 
030901  144715  48  32.7390 N  64  11.1120 W   4.3        2.5       13.0        3.8        2.6 
030901  144717  48  32.7410 N  64  11.1140 W   4.6        2.5       13.0        3.8        2.6 
030901  144719  48  32.7430 N  64  11.1170 W   4.9        2.5       13.0        3.8        2.6 
030901  144721  48  32.7460 N  64  11.1200 W   5.4        2.5       13.0        3.8        2.6 
030901  144724  48  32.7490 N  64  11.1250 W   5.6        2.5       13.0        3.8        2.6 
030901  144725  48  32.7500 N  64  11.1270 W   5.7        2.5       13.0        3.8        2.6 
030901  144727  48  32.7530 N  64  11.1300 W   6.0        2.5       13.0        3.8        2.6 
030901  144729  48  32.7550 N  64  11.1330 W   6.1        2.5       13.0        3.8        2.6 
030901  144731  48  32.7580 N  64  11.1360 W   6.0        2.5       13.0        3.8        2.6 
030901  144733  48  32.7610 N  64  11.1390 W   6.2        2.5       13.0        3.8        2.6 
030901  144735  48  32.7640 N  64  11.1420 W   6.5        2.5       13.0        3.8        2.6 
030901  144737  48  32.7670 N  64  11.1450 W   6.5        2.5       13.0        3.8        2.6 
030901  144739  48  32.7700 N  64  11.1490 W   6.3        2.5       13.0        3.8        2.6 
030901  144742  48  32.7740 N  64  11.1540 W   6.6        2.5       13.0        3.8        2.6 
030901  144743  48  32.7760 N  64  11.1550 W   6.6        2.5       13.0        3.8        2.6 
030901  144745  48  32.7790 N  64  11.1580 W   6.4        2.5       13.0        3.8        2.6 
030901  144748  48  32.7840 N  64  11.1640 W   6.6        2.5       13.0        3.8        2.6 
