FileName: C:\GULFNE~1\GP281.TXT
Local Time: Mon Oct 06 12:00:48 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp281
Comments: Zone 12 secteur sud du corridor
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
031006  150051  46  51.2430 N  61  43.9100 W   5.4        3.5        2.3        1.7*      46.6*
031006  151055  46  51.3570 N  61  43.1300 W   2.3        2.1       12.9        8.0*      60.3 
031006  151057  46  51.3570 N  61  43.1280 W   2.0        2.1       12.9        8.0       60.3 
031006  151100  46  51.3580 N  61  43.1270 W   2.3        2.1       12.9        8.6*      62.5*
031006  151101  46  51.3580 N  61  43.1260 W   2.2        2.1       12.9        8.6       62.5 
031006  151103  46  51.3580 N  61  43.1240 W   2.3        2.1       12.9        8.6       62.5 
031006  151106  46  51.3580 N  61  43.1210 W   2.1        2.1       12.9        8.6*      63.3*
031006  151107  46  51.3580 N  61  43.1200 W   1.9        2.1       12.9        8.6       63.3 
031006  151109  46  51.3590 N  61  43.1190 W   2.2        2.1       12.9        8.6       60.7*
031006  151112  46  51.3590 N  61  43.1160 W   1.5        2.1       12.9        8.1*      60.7 
031006  151113  46  51.3590 N  61  43.1150 W   1.7        2.1       12.9        8.1       60.7 
031006  151115  46  51.3580 N  61  43.1130 W   2.8        2.1       12.9       14.0*      60.3*
031006  151118  46  51.3590 N  61  43.1110 W   2.5        2.1       12.9       14.0       60.3 
031006  151119  46  51.3590 N  61  43.1100 W   2.1        2.1       12.9       14.0       60.3 
031006  151121  46  51.3590 N  61  43.1090 W   1.4        2.1       12.9       18.7*      62.0*
031006  151124  46  51.3600 N  61  43.1070 W   1.8        2.1       12.9       18.7       62.0 
031006  151125  46  51.3600 N  61  43.1070 W   2.0        2.1       12.9       18.7       80.5*
031006  151127  46  51.3600 N  61  43.1050 W   0.7        2.1       12.9       18.7       80.5 
031006  151130  46  51.3600 N  61  43.1040 W   2.2        2.1       12.9       18.7       80.5 
031006  151131  46  51.3600 N  61  43.1030 W   1.2        2.1       12.9       12.9*      41.3*
031006  151133  46  51.3600 N  61  43.1020 W   0.7        2.1       12.9       12.9       41.3 
031006  151136  46  51.3600 N  61  43.1010 W   0.6        2.1       12.9       12.9       60.3*
031006  151137  46  51.3600 N  61  43.1010 W   0.4        2.1       12.9        1.5*      60.3 
031006  151139  46  51.3600 N  61  43.1000 W   1.3        2.1       12.9        1.5       60.3 
031006  151142  46  51.3600 N  61  43.1000 W   0.3        2.1       12.9        1.5       59.8*
031006  151143  46  51.3600 N  61  43.1000 W   1.1        2.1       12.9        1.5       59.8 
031006  151145  46  51.3610 N  61  43.0990 W   0.8        2.1       12.9        1.5       59.8 
031006  151148  46  51.3620 N  61  43.1000 W   0.5        2.1       12.9        1.5       88.4*
031006  151150  46  51.3610 N  61  43.1000 W   0.3        2.1       12.9        1.5       88.4 
031006  151151  46  51.3610 N  61  43.1000 W   0.6        2.1       12.9        1.5       88.4 
031006  151154  46  51.3610 N  61  43.1000 W   0.2        2.1       13.2*       1.5       88.4 
031006  151155  46  51.3610 N  61  43.1010 W   0.6        2.1       13.2        1.5       88.4 
031006  151157  46  51.3610 N  61  43.1010 W   0.4        2.1       13.2        1.5       88.4 
031006  151200  46  51.3620 N  61  43.1020 W   0.7        2.1       13.2        1.5       88.4 
031006  151201  46  51.3620 N  61  43.1020 W   0.1        2.1       13.2        1.5       88.4 
031006  151203  46  51.3620 N  61  43.1020 W   0.4        2.1       13.2        1.5       88.4 
031006  151206  46  51.3610 N  61  43.1020 W   1.3        2.1       13.2        1.5       88.4 
031006  151207  46  51.3620 N  61  43.1030 W   0.5        2.1       13.2        1.5       88.4 
031006  151210  46  51.3620 N  61  43.1030 W   0.8        2.1       13.2        1.5       88.4 
031006  151212  46  51.3620 N  61  43.1040 W   0.0        2.1       13.2        1.5       88.4 
031006  151213  46  51.3620 N  61  43.1040 W   1.2        2.1       13.2        1.5       88.4 
031006  151215  46  51.3630 N  61  43.1050 W   0.6        2.1       13.2        1.5       88.4 
031006  151218  46  51.3620 N  61  43.1050 W   1.3        2.1       13.2        1.5       88.4 
031006  151220  46  51.3620 N  61  43.1050 W   0.3        2.1       13.2        1.5       88.4 
031006  151221  46  51.3630 N  61  43.1050 W   1.4        2.1       13.2        1.5       88.4 
031006  151224  46  51.3620 N  61  43.1060 W   0.3        2.1       13.2        1.5       88.4 
031006  151225  46  51.3620 N  61  43.1060 W   1.1        2.1       13.2        1.5       88.4 
031006  151227  46  51.3630 N  61  43.1070 W   0.4        2.1       13.2        1.5       88.4 
031006  151230  46  51.3630 N  61  43.1070 W   1.0        2.1       13.2        1.5       88.4 
031006  151231  46  51.3630 N  61  43.1080 W   0.5        2.1       13.2        1.5       88.4 
031006  151233  46  51.3630 N  61  43.1080 W   0.4        2.1       13.2        1.5       88.4 
031006  151236  46  51.3630 N  61  43.1090 W   0.4        2.1       13.2        1.5       88.4 
031006  151237  46  51.3630 N  61  43.1100 W   0.4        2.1       13.2        1.5       88.4 
031006  151240  46  51.3630 N  61  43.1100 W   0.8        2.1       13.2        1.5       88.4 
031006  151242  46  51.3630 N  61  43.1100 W   1.4        2.1       13.2        1.5       88.4 
031006  151243  46  51.3630 N  61  43.1100 W   0.4        2.1       13.2        1.5       88.4 
031006  151245  46  51.3630 N  61  43.1100 W   0.6        2.1       13.2        1.5       88.4 
031006  151248  46  51.3640 N  61  43.1110 W   0.3        2.1       13.2        1.5       88.4 
031006  151250  46  51.3640 N  61  43.1110 W   0.4        2.1       13.2        1.5       88.4 
031006  151251  46  51.3640 N  61  43.1110 W   1.4        2.1       13.2        1.5       88.4 
031006  151254  46  51.3640 N  61  43.1110 W   0.1        2.1       13.2        1.5       88.4 
031006  151255  46  51.3640 N  61  43.1110 W   1.2        2.1       13.2        1.5       88.4 
031006  151257  46  51.3650 N  61  43.1110 W   1.5        2.1       13.2        1.5       88.4 
031006  151300  46  51.3650 N  61  43.1110 W   0.5        2.1       13.2        1.5       88.4 
031006  151301  46  51.3650 N  61  43.1110 W   0.3        2.1       13.2        1.5       88.4 
031006  151303  46  51.3650 N  61  43.1110 W   0.3        2.1       13.2        1.5       88.4 
031006  151306  46  51.3650 N  61  43.1120 W   0.3        2.1       13.2        1.5       88.4 
031006  151307  46  51.3650 N  61  43.1120 W   1.1        2.1       13.2        1.5       88.4 
031006  151310  46  51.3650 N  61  43.1120 W   0.3        2.1       13.2        1.5       88.4 
031006  151312  46  51.3650 N  61  43.1110 W   0.3        2.1       13.2        1.5       88.4 
031006  151313  46  51.3650 N  61  43.1110 W   0.6        2.1       13.2        1.5       88.4 
031006  151315  46  51.3650 N  61  43.1110 W   1.3        2.1       13.2        1.5       88.4 
031006  151318  46  51.3650 N  61  43.1110 W   0.6        2.1       13.2        0.8*      87.1*
031006  151320  46  51.3660 N  61  43.1100 W   0.9        2.1       13.2        0.8       87.1 
031006  151321  46  51.3660 N  61  43.1100 W   0.5        2.1       13.2        7.1*      87.1 
031006  151324  46  51.3660 N  61  43.1090 W   1.1        2.1       13.2        7.1       87.1 
031006  151325  46  51.3660 N  61  43.1090 W   0.6        2.1       13.2        7.1       87.1 
031006  151327  46  51.3660 N  61  43.1090 W   1.3        2.1       13.2        1.0*      87.1 
031006  151330  46  51.3660 N  61  43.1080 W   0.8        2.1       13.2        1.0       87.1 
031006  151331  46  51.3670 N  61  43.1070 W   2.2        2.1       13.2        1.0       87.1 
031006  151333  46  51.3670 N  61  43.1060 W   0.8        2.1       13.2        7.7*      87.1 
031006  151336  46  51.3670 N  61  43.1040 W   2.2        2.1       13.2        7.7       87.1 
031006  151338  46  51.3670 N  61  43.1030 W   1.1        2.1       13.2        1.0*      87.1 
031006  151340  46  51.3670 N  61  43.1010 W   2.3        2.1       13.2        1.0       51.9*
031006  151342  46  51.3680 N  61  43.1000 W   1.6        2.1       13.2        1.0       51.9 
031006  151343  46  51.3680 N  61  43.0990 W   1.5        2.1       13.2        3.5*      51.9 
031006  151345  46  51.3690 N  61  43.0980 W   2.6        2.1       13.2        3.5       14.1*
031006  151348  46  51.3690 N  61  43.0950 W   2.1        2.1       13.2        3.3*      14.1 
031006  151350  46  51.3700 N  61  43.0930 W   2.4        2.1       13.2        3.3       31.2*
031006  151352  46  51.3700 N  61  43.0920 W   2.3        2.1       13.2        3.3       31.2 
031006  151354  46  51.3700 N  61  43.0900 W   2.3        2.1       13.2        3.2*      31.2 
031006  151356  46  51.3710 N  61  43.0880 W   2.1        2.1       13.2        3.2       29.9*
031006  151358  46  51.3710 N  61  43.0860 W   3.1        2.1       13.2        3.2       29.9 
031006  151400  46  51.3720 N  61  43.0840 W   3.1        2.1       13.2        3.5*      31.2*
031006  151402  46  51.3720 N  61  43.0810 W   3.0        2.1       13.2        3.5       31.2 
031006  151404  46  51.3730 N  61  43.0790 W   3.8        2.1       13.2        8.0*      31.2 
031006  151406  46  51.3730 N  61  43.0760 W   3.8        2.1       13.2        8.0       30.4*
031006  151408  46  51.3740 N  61  43.0730 W   4.1        2.1       13.2        8.0       30.4 
031006  151410  46  51.3740 N  61  43.0690 W   4.2        2.1       13.2        8.0       30.4 
031006  151412  46  51.3750 N  61  43.0660 W   4.1        2.1       13.2        8.0       22.9*
031006  151414  46  51.3760 N  61  43.0630 W   4.3        2.1       13.2        3.0*      22.9 
031006  151416  46  51.3770 N  61  43.0600 W   4.2        2.1       13.2        3.0       21.6*
031006  151418  46  51.3780 N  61  43.0570 W   4.3        2.1       13.2        3.0       21.6 
031006  151420  46  51.3790 N  61  43.0540 W   4.2        2.1       13.2        3.6*      21.6 
031006  151422  46  51.3800 N  61  43.0500 W   3.9        2.1       13.2        3.6       21.6 
031006  151424  46  51.3810 N  61  43.0470 W   4.5        2.1       13.2        3.6       21.6 
031006  151426  46  51.3810 N  61  43.0440 W   4.3        2.1       13.2        2.7*      21.6 
031006  151428  46  51.3810 N  61  43.0400 W   4.4        2.1       13.2        2.7       21.6 
031006  151430  46  51.3810 N  61  43.0370 W   4.2        2.1       13.2        3.8*      21.6 
031006  151432  46  51.3810 N  61  43.0340 W   4.3        2.1       13.2        3.8       14.1*
031006  151434  46  51.3810 N  61  43.0310 W   4.6        2.1       13.2        3.8       14.1 
031006  151436  46  51.3820 N  61  43.0270 W   4.1        2.1       13.2        4.7*      14.1 
031006  151438  46  51.3820 N  61  43.0230 W   4.2        2.1       13.2        4.7       13.6*
031006  151440  46  51.3830 N  61  43.0210 W   4.1        2.1       13.2        2.9*      13.6 
031006  151442  46  51.3840 N  61  43.0170 W   4.6        2.1       13.2        2.9       32.1*
031006  151444  46  51.3850 N  61  43.0140 W   3.5        2.1       13.2        2.9       32.1 
031006  151446  46  51.3860 N  61  43.0120 W   3.7        2.1       13.2        3.9*      32.1 
