FileName: C:\GULFNE~1\GP270.TXT
Local Time: Tue Sep 30 12:58:13 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp270
Comments: Zone 19 ouest de l'ile cheticamp
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030930  155816  46  38.7120 N  61  21.6370 W   2.5        3.6        2.9        1.9*      19.4*
030930  155818  46  38.7130 N  61  21.6360 W   2.1        3.6        2.9        1.9       19.4 
030930  155820  46  38.7150 N  61  21.6360 W   2.3        3.6        2.9        1.9       19.4 
030930  155822  46  38.7160 N  61  21.6350 W   1.9        3.6        2.9        1.9       19.4 
030930  155824  46  38.7170 N  61  21.6350 W   2.0        3.6        2.9        3.2*      19.4 
030930  155826  46  38.7180 N  61  21.6350 W   2.2        3.6        2.9        3.2       19.4 
030930  155828  46  38.7190 N  61  21.6340 W   2.3        3.6        2.9        3.2       19.4 
030930  155830  46  38.7200 N  61  21.6330 W   2.7        3.6        2.9        3.2       19.4 
030930  155832  46  38.7220 N  61  21.6330 W   3.5        3.6        2.9        3.2       19.4 
030930  155834  46  38.7240 N  61  21.6310 W   4.2        3.6        2.9        3.2       19.4 
030930  155836  46  38.7260 N  61  21.6300 W   4.3        3.6        2.9        3.2       19.4 
030930  155838  46  38.7290 N  61  21.6280 W   5.2        3.6        2.9        3.2       19.4 
030930  155840  46  38.7310 N  61  21.6270 W   5.2        3.6        2.9        3.2       19.4 
030930  155842  46  38.7340 N  61  21.6250 W   5.6        3.6        2.9        3.2       19.4 
030930  155844  46  38.7370 N  61  21.6240 W   5.6        3.6        2.9        3.2       19.4 
030930  155846  46  38.7400 N  61  21.6210 W   6.1        3.6        2.9        3.2       19.4 
030930  155848  46  38.7430 N  61  21.6190 W   6.1        3.6        2.9        3.2       19.4 
030930  155850  46  38.7470 N  61  21.6170 W   6.4        3.6        2.9        3.2       19.4 
030930  155852  46  38.7500 N  61  21.6160 W   6.3        3.6        2.9        3.2       19.4 
030930  155854  46  38.7530 N  61  21.6140 W   6.4        3.6        2.9        3.2       19.4 
030930  155856  46  38.7560 N  61  21.6110 W   6.3        3.6        2.9        3.2       19.4 
030930  155858  46  38.7600 N  61  21.6100 W   6.6        3.6        2.9        3.2       19.4 
030930  155900  46  38.7630 N  61  21.6080 W   6.2        3.6        2.9        3.2       19.4 
030930  155902  46  38.7670 N  61  21.6060 W   6.7        3.6        2.9        3.2       19.4 
030930  155904  46  38.7700 N  61  21.6040 W   6.7        3.6        2.9        3.2       19.4 
030930  155906  46  38.7740 N  61  21.6020 W   6.7        3.6        2.9        3.2       19.4 
030930  155908  46  38.7770 N  61  21.6000 W   6.5        3.6        2.9        3.2       19.4 
030930  155910  46  38.7810 N  61  21.5980 W   7.0        3.6        2.9        3.2       19.4 
030930  155912  46  38.7840 N  61  21.5950 W   6.7        3.6        2.9        3.2       19.4 
030930  155914  46  38.7880 N  61  21.5940 W   6.7        3.6        2.9        3.2       19.4 
030930  155916  46  38.7910 N  61  21.5920 W   6.9        3.6        2.9        3.2       19.4 
030930  155918  46  38.7950 N  61  21.5900 W   6.9        3.6        2.9        3.2       19.4 
030930  155920  46  38.7980 N  61  21.5880 W   6.7        3.6        2.9        3.2       19.4 
030930  155922  46  38.8020 N  61  21.5860 W   6.8        3.6        2.9        3.2       19.4 
030930  155924  46  38.8050 N  61  21.5840 W   7.3        3.6        2.9        3.2       19.4 
030930  155926  46  38.8090 N  61  21.5810 W   6.9        3.6        2.9        3.2       19.4 
030930  155928  46  38.8120 N  61  21.5790 W   6.6        3.6        2.9        3.2       19.4 
030930  155930  46  38.8160 N  61  21.5780 W   7.0        3.6        2.9        3.2       19.4 
030930  155932  46  38.8200 N  61  21.5750 W   6.7        3.6        2.9        3.2       19.4 
030930  155934  46  38.8230 N  61  21.5730 W   7.0        3.6        2.9        3.2       19.4 
030930  155936  46  38.8270 N  61  21.5720 W   6.8        3.6        2.9        3.2       19.4 
030930  155938  46  38.8310 N  61  21.5690 W   6.6        3.6        2.9        3.2       19.4 
030930  155940  46  38.8340 N  61  21.5670 W   6.9        3.6        2.9        3.2       19.4 
030930  155942  46  38.8380 N  61  21.5650 W   7.0        3.6        2.9        3.2       19.4 
030930  155944  46  38.8410 N  61  21.5630 W   6.9        3.6        2.9        3.2       19.4 
030930  155946  46  38.8450 N  61  21.5610 W   6.4        3.6        2.9        3.2       19.4 
030930  155948  46  38.8480 N  61  21.5590 W   7.1        3.6        2.9        3.2       19.4 
030930  155950  46  38.8520 N  61  21.5570 W   7.0        3.6        2.9        3.2       19.4 
030930  155952  46  38.8560 N  61  21.5550 W   6.9        3.6        2.9        3.2       19.4 
030930  155954  46  38.8590 N  61  21.5540 W   6.8        3.6        2.9        3.2       19.4 
030930  155956  46  38.8630 N  61  21.5510 W   6.7        3.6        2.9        3.2       19.4 
030930  155958  46  38.8660 N  61  21.5490 W   7.0        3.6        2.9        3.2       19.4 
030930  160000  46  38.8700 N  61  21.5470 W   6.6        3.6        2.9        3.2       19.4 
030930  160002  46  38.8730 N  61  21.5460 W   7.1        3.6        2.9        3.2       19.4 
030930  160004  46  38.8770 N  61  21.5440 W   6.9        3.6        2.9        3.2       19.4 
030930  160006  46  38.8800 N  61  21.5410 W   7.3        3.6        2.9        3.2       19.4 
030930  160008  46  38.8840 N  61  21.5380 W   6.2        3.6        2.9        3.2       19.4 
030930  160010  46  38.8870 N  61  21.5380 W   6.9        3.6        2.9        3.2       19.4 
030930  160012  46  38.8910 N  61  21.5360 W   6.8        3.6        2.9        3.2       19.4 
030930  160014  46  38.8940 N  61  21.5330 W   7.0        3.6        2.9        3.2       19.4 
030930  160016  46  38.8980 N  61  21.5310 W   6.4        3.6        2.9        3.2       19.4 
