FileName: C:\GULFNE~1\GP074.TXT
Local Time: Tue Sep 16 18:11:35 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp074
Comments: Zone 12, ouest de north cape pei
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030916  211140  47   2.4480 N  63  16.8860 W   6.9        3.8*       3.1       60.5*      29.9*
030916  211142  47   2.4510 N  63  16.8810 W   6.8        3.8        3.1       60.5       29.9 
030916  211144  47   2.4530 N  63  16.8760 W   6.9        3.8        3.1       60.5       29.9 
030916  211146  47   2.4550 N  63  16.8720 W   6.7        3.8        3.1       60.5       29.9 
030916  211148  47   2.4580 N  63  16.8680 W   6.3        3.8        3.1       60.5       29.9 
030916  211150  47   2.4600 N  63  16.8640 W   5.8        3.8        3.1       60.5       29.9 
030916  211152  47   2.4610 N  63  16.8600 W   5.2        3.8        7.9*      60.5       29.9 
030916  211154  47   2.4630 N  63  16.8570 W   4.7        3.8        7.9       60.5       29.9 
030916  211156  47   2.4640 N  63  16.8550 W   4.5        3.8        7.9       60.5       29.9 
030916  211158  47   2.4660 N  63  16.8510 W   4.2        3.8        7.9        1.4*      29.9 
030916  211200  47   2.4670 N  63  16.8490 W   4.0        3.8        7.9        1.4       29.9 
030916  211202  47   2.4680 N  63  16.8470 W   3.8        3.8        7.9        1.4       29.9 
030916  211204  47   2.4700 N  63  16.8450 W   3.5        3.8        7.9        5.0*      29.9 
030916  211206  47   2.4710 N  63  16.8420 W   3.4        3.8        7.9        5.0       29.9 
030916  211208  47   2.4720 N  63  16.8410 W   3.2        3.8        7.9        5.0       29.9 
030916  211210  47   2.4740 N  63  16.8380 W   3.2        3.8        7.9        3.9*      29.9 
030916  211212  47   2.4750 N  63  16.8360 W   3.1        3.8        7.9        3.9       29.9 
030916  211214  47   2.4760 N  63  16.8340 W   3.1        2.3*       7.9        0.2*      29.9 
030916  211216  47   2.4770 N  63  16.8330 W   2.9        2.3        7.9        0.2       29.9 
030916  211218  47   2.4780 N  63  16.8300 W   3.1        2.3        7.9        0.2       29.9 
030916  211220  47   2.4790 N  63  16.8290 W   2.8        2.3        7.9        2.8*      29.9 
030916  211222  47   2.4800 N  63  16.8270 W   3.0        2.3        7.9        2.8       29.9 
030916  211224  47   2.4810 N  63  16.8250 W   2.8        2.3        7.9        2.5*      29.9 
030916  211226  47   2.4820 N  63  16.8230 W   2.7        2.3        7.9        2.5       29.9 
030916  211228  47   2.4830 N  63  16.8210 W   2.9        2.3        7.9        2.5        2.6*
030916  211230  47   2.4830 N  63  16.8190 W   2.6        2.3        7.9        3.3*       2.6 
030916  211232  47   2.4840 N  63  16.8170 W   2.7        2.3        2.3*       3.3        5.3*
030916  211234  47   2.4850 N  63  16.8160 W   2.7        2.3        2.3        3.3        5.3 
030916  211236  47   2.4860 N  63  16.8140 W   2.5        2.3        2.3        3.5*       5.3 
030916  211238  47   2.4870 N  63  16.8130 W   2.6        2.3        2.3        3.5        7.9*
030916  211240  47   2.4880 N  63  16.8110 W   2.8        4.3*       2.3        3.9*       7.9 
030916  211242  47   2.4890 N  63  16.8090 W   3.2        4.3        2.3        3.9        4.8*
030916  211244  47   2.4910 N  63  16.8060 W   3.9        4.3        2.3        3.9        4.8 
030916  211246  47   2.4920 N  63  16.8040 W   4.2        4.3        2.8*       3.8*       4.8 
030916  211248  47   2.4940 N  63  16.8010 W   4.7        4.3        2.8        3.8        5.3*
030916  211250  47   2.4950 N  63  16.7970 W   5.1        4.3        2.8        3.8        5.3 
030916  211252  47   2.4970 N  63  16.7930 W   5.4        4.3        2.8        3.8        5.3 
030916  211254  47   2.4990 N  63  16.7900 W   5.9        4.3        2.8        3.8        5.3 
030916  211256  47   2.5000 N  63  16.7850 W   6.1        4.3        2.8        3.8        5.3 
030916  211258  47   2.5020 N  63  16.7810 W   6.4        4.3        2.8        3.8        5.3 
030916  211300  47   2.5050 N  63  16.7770 W   6.4        4.3        2.8        3.8        5.3 
030916  211302  47   2.5070 N  63  16.7730 W   6.7        4.3        2.8        3.8        5.3 
030916  211304  47   2.5090 N  63  16.7680 W   6.8        4.3        2.8        3.8        5.3 
030916  211306  47   2.5110 N  63  16.7640 W   6.9        4.3        2.8        3.8        5.3 
030916  211308  47   2.5130 N  63  16.7580 W   7.0        4.3        2.8        3.8        5.3 
030916  211310  47   2.5150 N  63  16.7540 W   7.1        4.3        2.8        3.8        5.3 
030916  211312  47   2.5170 N  63  16.7490 W   7.0        4.3        2.8        3.8        5.3 
030916  211314  47   2.5200 N  63  16.7450 W   7.1        4.3        2.8        3.8        5.3 
030916  211316  47   2.5220 N  63  16.7400 W   7.2        4.3        2.8        3.8        5.3 
030916  211318  47   2.5240 N  63  16.7350 W   7.1        4.3        2.8        3.8        5.3 
030916  211320  47   2.5270 N  63  16.7300 W   7.1        4.3        2.8        3.8        5.3 
030916  211322  47   2.5290 N  63  16.7250 W   7.2        4.3        2.8        3.8        5.3 
