FileName: C:\GULFNE~1\GP302.TXT
Local Time: Thu Oct 02 08:43:14 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp302
Comments: Zone 19 secteur nord
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
031002  114317  47  23.1120 N  60  24.2190 W   5.8        2.5       13.6*      23.3*       8.8*
031002  114319  47  23.1110 N  60  24.2240 W   6.0        2.5       13.6       23.3        8.8 
031002  114321  47  23.1090 N  60  24.2280 W   6.1        2.5       13.6       23.3        8.8 
031002  114323  47  23.1070 N  60  24.2330 W   6.2        2.5       13.6       23.3        8.8 
031002  114325  47  23.1050 N  60  24.2370 W   6.3        2.5       13.6       23.3        8.8 
031002  114327  47  23.1030 N  60  24.2410 W   6.2        2.5       13.6       23.3        8.8 
031002  114329  47  23.1020 N  60  24.2450 W   5.9        2.5       13.6       23.3        8.8 
031002  114331  47  23.1000 N  60  24.2500 W   5.4        2.5       13.6       23.3        8.8 
031002  114333  47  23.0990 N  60  24.2530 W   4.9        2.5       13.6       23.3        8.8 
031002  114335  47  23.0970 N  60  24.2560 W   4.7        2.5       13.6        5.7*       8.8 
031002  114337  47  23.0960 N  60  24.2590 W   4.4        2.5       13.6        5.7        8.8 
031002  114339  47  23.0950 N  60  24.2630 W   4.4        2.5       13.6        5.7        8.8 
031002  114341  47  23.0930 N  60  24.2660 W   4.1        2.5       13.6        5.7        8.8 
031002  114343  47  23.0920 N  60  24.2690 W   4.1        2.5       13.6        5.7      157.0*
031002  114345  47  23.0910 N  60  24.2720 W   3.8        2.5       13.6        5.7      157.0 
031002  114347  47  23.0900 N  60  24.2740 W   3.7        2.5       13.6        0.2*     157.0 
031002  114349  47  23.0890 N  60  24.2770 W   3.7        2.5       13.6        0.2      157.0 
031002  114351  47  23.0880 N  60  24.2800 W   3.8        2.5       13.6        9.3*     157.0 
031002  114353  47  23.0870 N  60  24.2820 W   3.5        2.5       11.2*       9.3      157.0 
031002  114355  47  23.0860 N  60  24.2850 W   3.8        2.5       11.2        9.3      157.0 
031002  114357  47  23.0850 N  60  24.2870 W   3.7        2.5       11.2        9.3      157.0 
031002  114359  47  23.0840 N  60  24.2900 W   3.6        2.5       11.2        9.3      157.0 
031002  114401  47  23.0830 N  60  24.2920 W   3.4        2.5       11.2        2.3*     157.0 
031002  114403  47  23.0820 N  60  24.2940 W   3.5        2.5       11.2        2.3        1.8*
031002  114405  47  23.0810 N  60  24.2970 W   3.6        2.5        6.8*       2.3        1.8 
031002  114407  47  23.0800 N  60  24.3000 W   3.3        2.5        6.8        2.7*       1.8 
031002  114409  47  23.0790 N  60  24.3020 W   3.4        2.5        6.8        2.7        7.0*
031002  114411  47  23.0780 N  60  24.3040 W   3.4        2.5        6.8        2.7*       7.0 
031002  114413  47  23.0770 N  60  24.3070 W   4.0        2.5        6.8        2.7        5.7*
031002  114415  47  23.0750 N  60  24.3100 W   4.5        2.5        6.8        2.7        5.7 
031002  114417  47  23.0740 N  60  24.3130 W   4.9        2.5        6.8        3.5*       5.7 
031002  114419  47  23.0720 N  60  24.3170 W   5.5        2.5        6.8        3.5        5.7 
031002  114421  47  23.0710 N  60  24.3220 W   5.7        2.5        6.8        3.5        5.7 
031002  114423  47  23.0690 N  60  24.3250 W   6.1        2.5        6.8        3.5        5.7 
031002  114425  47  23.0670 N  60  24.3300 W   6.3        2.5        6.8        3.5        5.7 
031002  114427  47  23.0650 N  60  24.3350 W   6.7        2.5        6.8        3.5        5.7 
031002  114429  47  23.0630 N  60  24.3400 W   6.6        2.5        6.8        3.5        5.7 
031002  114431  47  23.0610 N  60  24.3440 W   6.9        2.5        6.8        3.5        5.7 
031002  114433  47  23.0590 N  60  24.3490 W   7.2        2.5        6.8        3.5        5.7 
031002  114435  47  23.0570 N  60  24.3540 W   7.0        2.5        6.8        3.5        5.7 
031002  114437  47  23.0550 N  60  24.3590 W   7.1        2.5        6.8        3.5        5.7 
031002  114439  47  23.0530 N  60  24.3640 W   7.3        2.5        6.8        3.5        5.7 
031002  114441  47  23.0510 N  60  24.3690 W   7.5        2.5        6.8        3.5        5.7 
031002  114443  47  23.0490 N  60  24.3750 W   7.4        2.5        6.8        3.5        5.7 
031002  114445  47  23.0470 N  60  24.3800 W   7.3        2.5        6.8        3.5        5.7 
031002  114447  47  23.0450 N  60  24.3850 W   7.3        2.5        6.8        3.5        5.7 
031002  114449  47  23.0430 N  60  24.3910 W   7.7        2.5        6.8        3.5        5.7 
031002  114451  47  23.0410 N  60  24.3970 W   7.6        2.5        6.8        3.5        5.7 
031002  114453  47  23.0390 N  60  24.4020 W   7.5        2.5        6.8        3.5        5.7 
031002  114455  47  23.0360 N  60  24.4070 W   7.5        2.5        6.8        3.5        5.7 
031002  114457  47  23.0340 N  60  24.4120 W   7.6        2.5        6.8        3.5        5.7 
031002  114459  47  23.0330 N  60  24.4180 W   7.4        2.5        6.8        3.5        5.7 
031002  114501  47  23.0310 N  60  24.4230 W   7.5        2.5        6.8        3.5        5.7 
031002  114503  47  23.0280 N  60  24.4280 W   7.6        2.5        6.8        3.5        5.7 
031002  114505  47  23.0260 N  60  24.4340 W   7.8        2.5        6.8        3.5        5.7 
031002  114507  47  23.0240 N  60  24.4390 W   7.5        2.5        6.8        3.5        5.7 
031002  114509  47  23.0220 N  60  24.4440 W   7.3        2.5        6.8        3.5        5.7 
031002  114511  47  23.0190 N  60  24.4490 W   7.3        2.5        6.8        3.5        5.7 
031002  114513  47  23.0180 N  60  24.4540 W   7.8        2.5        6.8        3.5        5.7 
031002  114515  47  23.0150 N  60  24.4600 W   7.7        2.5        6.8        3.5        5.7 
031002  114517  47  23.0130 N  60  24.4650 W   7.4        2.5        6.8        3.5        5.7 
031002  114519  47  23.0100 N  60  24.4700 W   7.4        2.5        6.8        3.5        5.7 
031002  114521  47  23.0080 N  60  24.4750 W   7.4        2.5        6.8        3.5        5.7 
031002  114523  47  23.0070 N  60  24.4810 W   7.4        2.5        6.8        3.5        5.7 
031002  114525  47  23.0040 N  60  24.4860 W   7.4        2.5        6.8        3.5        5.7 
031002  114527  47  23.0020 N  60  24.4910 W   7.4        2.5        6.8        3.5        5.7 
031002  114529  47  23.0000 N  60  24.4970 W   7.3        2.5        6.8        3.5        5.7 
031002  114531  47  22.9980 N  60  24.5020 W   7.2        2.5        6.8        3.5        5.7 
031002  114533  47  22.9960 N  60  24.5060 W   7.2        2.5        6.8        3.5        5.7 
031002  114535  47  22.9940 N  60  24.5120 W   7.3        2.5        6.8        3.5        5.7 
031002  114537  47  22.9920 N  60  24.5180 W   7.2        2.5        6.8        3.5        5.7 
031002  114539  47  22.9900 N  60  24.5230 W   7.2        2.5        6.8        3.5        5.7 
031002  114541  47  22.9880 N  60  24.5280 W   7.2        2.5        6.8        3.5        5.7 
031002  114543  47  22.9860 N  60  24.5330 W   7.2        2.5        6.8        3.5        5.7 
031002  114545  47  22.9850 N  60  24.5380 W   7.2        2.5        6.8        3.5        5.7 
031002  114547  47  22.9830 N  60  24.5430 W   7.0        2.5        6.8        3.5        5.7 
031002  114549  47  22.9810 N  60  24.5480 W   7.0        2.5        6.8        3.5        5.7 
031002  114551  47  22.9790 N  60  24.5530 W   7.2        2.5        6.8        3.5        5.7 
031002  114553  47  22.9770 N  60  24.5580 W   7.0        2.5        6.8        3.5        5.7 
031002  114555  47  22.9750 N  60  24.5630 W   7.1        2.5        6.8        3.5        5.7 
031002  114557  47  22.9730 N  60  24.5690 W   7.1        2.5        6.8        3.5        5.7 
031002  114559  47  22.9720 N  60  24.5740 W   7.2        2.5        6.8        3.5        5.7 
031002  114601  47  22.9700 N  60  24.5790 W   7.0        2.5        6.8        3.5        5.7 
031002  114603  47  22.9670 N  60  24.5840 W   7.0        2.5        6.8        3.5        5.7 
031002  114605  47  22.9660 N  60  24.5890 W   7.0        2.5        6.8        3.5        5.7 
031002  114607  47  22.9640 N  60  24.5940 W   7.3        2.5        6.8        3.5        5.7 
031002  114609  47  22.9620 N  60  24.5990 W   7.1        2.5        6.8        3.5        5.7 
031002  114611  47  22.9600 N  60  24.6040 W   6.8        2.5        6.8        3.5        5.7 
031002  114613  47  22.9580 N  60  24.6090 W   6.9        2.5        6.8        3.5        5.7 
031002  114615  47  22.9570 N  60  24.6140 W   7.0        2.5        6.8        3.5        5.7 
031002  114617  47  22.9550 N  60  24.6200 W   7.2        2.5        6.8        3.5        5.7 
031002  114619  47  22.9530 N  60  24.6250 W   7.2        2.5        6.8        3.5        5.7 
031002  114621  47  22.9520 N  60  24.6300 W   7.1        2.5        6.8        3.5        5.7 
031002  114623  47  22.9500 N  60  24.6350 W   6.8        2.5        6.8        3.5        5.7 
031002  114625  47  22.9480 N  60  24.6410 W   6.9        2.5        6.8        3.5        5.7 
031002  114627  47  22.9470 N  60  24.6460 W   7.2        2.5        6.8        3.5        5.7 
