FileName: C:\GULFNE~1\GP173.TXT
Local Time: Tue Jul 15 17:44:27 2003

Ship: MarcoMichel Trip: 001gulf Tow: gp173
Comments: Extremite nord ouest de zone F
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030715  204332  48   1.7630 N  61   4.9620 W   6.2        3.5*       2.3        3.7*       6.6*
030715  204334  48   1.7640 N  61   4.9580 W   6.5        3.5        2.3        3.7        6.6 
030715  204336  48   1.7650 N  61   4.9530 W   6.4        3.5        2.3        3.7        6.6 
030715  204338  48   1.7660 N  61   4.9470 W   6.0        3.5        2.3        3.7        6.6 
030715  204340  48   1.7680 N  61   4.9430 W   5.7        3.5        2.3        3.7        6.6 
030715  204342  48   1.7690 N  61   4.9390 W   5.4        3.5        2.3        3.7        6.6 
030715  204344  48   1.7700 N  61   4.9350 W   5.2        3.5        2.3        3.7        6.6 
030715  204346  48   1.7710 N  61   4.9310 W   4.9        3.5        2.3        3.7        6.6 
030715  204348  48   1.7720 N  61   4.9270 W   4.3        3.5        2.3        3.7        6.6 
030715  204350  48   1.7730 N  61   4.9240 W   4.1        3.5        2.3        3.7        6.6 
030715  204352  48   1.7740 N  61   4.9220 W   3.7        3.5        2.3        3.7        6.6 
030715  204354  48   1.7740 N  61   4.9190 W   3.5        3.5        2.3       13.4*       6.6 
030715  204356  48   1.7750 N  61   4.9160 W   3.6        3.5        2.3       13.4        6.6 
030715  204358  48   1.7760 N  61   4.9140 W   3.3        3.5        2.3       13.4        6.6 
030715  204400  48   1.7770 N  61   4.9110 W   3.4        3.5        2.3       13.4        6.6 
030715  204402  48   1.7780 N  61   4.9090 W   3.2        3.5        2.3       13.4       63.3*
030715  204404  48   1.7780 N  61   4.9070 W   3.1        3.5        2.3       13.4       63.3 
030715  204406  48   1.7790 N  61   4.9050 W   3.2        3.5        2.3       13.4       63.3 
030715  204408  48   1.7800 N  61   4.9020 W   3.1        2.2*       2.3       13.4       63.3 
030715  204410  48   1.7810 N  61   4.9000 W   3.2        2.2        2.3       13.4       63.3 
030715  204412  48   1.7810 N  61   4.8980 W   3.1        2.2        2.3       13.4       63.3 
030715  204414  48   1.7820 N  61   4.8960 W   3.0        2.2        4.2*       3.1*      63.3 
030715  204416  48   1.7830 N  61   4.8930 W   3.0        2.2        4.2        3.1       63.3 
030715  204418  48   1.7830 N  61   4.8920 W   2.8        2.2        4.2        3.1       63.3 
030715  204420  48   1.7840 N  61   4.8890 W   2.8        2.2       12.9*       2.7*      63.3 
030715  204422  48   1.7850 N  61   4.8870 W   2.8        2.2       12.9        2.7       63.3 
030715  204424  48   1.7860 N  61   4.8850 W   3.2        2.2       12.9        3.8*      63.3 
030715  204426  48   1.7870 N  61   4.8830 W   3.7        2.2       12.9        3.8       63.3 
030715  204428  48   1.7870 N  61   4.8790 W   4.4        2.2       12.9        3.8       63.3 
030715  204430  48   1.7890 N  61   4.8760 W   4.4        2.2       12.9        3.8*      63.3 
030715  204432  48   1.7890 N  61   4.8720 W   5.1        2.2       12.9        3.8       63.3 
030715  204434  48   1.7900 N  61   4.8680 W   5.4        2.2       12.9        3.8       63.3 
030715  204436  48   1.7910 N  61   4.8640 W   5.4        2.2       12.9        3.8       63.3 
030715  204438  48   1.7920 N  61   4.8590 W   6.0        2.2       12.9        3.8       63.3 
