"","date","time","hydrophone","value","signalpower"
"14709","2021-08-19","10:23:41",0,0.345,75
"14710","2021-08-19","10:23:41",1,0.13,77
"14711","2021-08-19","10:23:46",0,0.355,92
"14712","2021-08-19","10:23:46",1,0.47,93
"14713","2021-08-19","10:23:56",0,1.47,115
"14714","2021-08-19","10:23:56",1,1.415,109
"14715","2021-08-19","10:24:37",0,1.435,112
"14716","2021-08-19","10:24:37",1,1.455,120
"14717","2021-08-19","10:24:42",0,1.455,113
"14718","2021-08-19","10:24:42",1,1.43,114
"14719","2021-08-19","10:24:47",0,1.36,112
"14720","2021-08-19","10:24:47",1,1.36,113
"14721","2021-08-19","10:24:52",0,1.38,112
"14722","2021-08-19","10:24:53",1,1.38,118
"14723","2021-08-19","10:25:03",0,1.79,107
"14724","2021-08-19","10:25:03",1,1.79,115
"14725","2021-08-19","10:25:08",1,0.98,120
"14726","2021-08-19","10:25:08",0,0.98,115
"14727","2021-08-19","10:25:13",0,2.12,120
"14728","2021-08-19","10:25:13",1,2.02,120
"14729","2021-08-19","10:25:19",1,1.875,104
"14730","2021-08-19","10:25:19",0,1.69,119
"14731","2021-08-19","10:25:39",0,2.91,119
"14732","2021-08-19","10:25:39",1,2.905,115
"14733","2021-08-19","10:25:49",0,3.04,114
"14734","2021-08-19","10:25:49",1,3.025,111
"14735","2021-08-19","10:26:00",1,3.94,103
"14736","2021-08-19","10:26:00",0,3.945,109
"14737","2021-08-19","10:26:05",1,4.075,103
"14738","2021-08-19","10:26:05",0,4.055,113
"14739","2021-08-19","10:26:11",1,4.3,109
"14740","2021-08-19","10:26:11",0,4.325,115
"14741","2021-08-19","10:26:16",0,4.535,118
"14742","2021-08-19","10:26:16",1,4.535,115
"14743","2021-08-19","10:26:22",0,4.625,109
"14744","2021-08-19","10:26:22",1,4.615,117
"14745","2021-08-19","10:26:27",0,4.78,111
"14746","2021-08-19","10:26:27",1,4.78,110
"14747","2021-08-19","10:26:33",0,5.18,111
"14748","2021-08-19","10:26:33",1,5.19,109
"14749","2021-08-19","10:26:38",1,5.445,109
"14750","2021-08-19","10:26:38",0,5.425,110
"14751","2021-08-19","10:26:44",0,5.785,106
"14752","2021-08-19","10:26:44",1,5.75,105
"14753","2021-08-19","10:26:49",1,5.61,104
"14754","2021-08-19","10:26:49",0,5.6,98
"14755","2021-08-19","10:26:55",0,6.225,100
"14756","2021-08-19","10:26:55",1,6.285,102
"14757","2021-08-19","10:27:01",0,5.8,104
"14758","2021-08-19","10:27:01",1,5.81,102
"14759","2021-08-19","10:27:06",0,6.185,96
"14760","2021-08-19","10:27:06",1,6.025,105
"14761","2021-08-19","10:27:12",1,7.165,94
"14762","2021-08-19","10:27:12",0,6.785,102
"14763","2021-08-19","10:27:17",1,7.765,102
"14764","2021-08-19","10:27:17",0,8.05,100
"14765","2021-08-19","10:28:04",0,9.165,101
"14766","2021-08-19","10:28:04",1,9.46,98
"14767","2021-08-19","10:28:14",1,7.565,109
"14768","2021-08-19","10:28:14",0,7.54,114
"14769","2021-08-19","10:28:20",0,6.43,106
"14770","2021-08-19","10:28:20",1,6.38,104
"14771","2021-08-19","10:28:30",1,6.46,102
"14772","2021-08-19","10:28:30",0,6.435,111
"14773","2021-08-19","10:28:36",1,6.71,99
"14774","2021-08-19","10:28:36",0,6.455,103
"14775","2021-08-19","10:28:42",0,6.41,109
"14776","2021-08-19","10:28:42",1,6.14,108
"14777","2021-08-19","10:28:47",0,6.445,108
"14778","2021-08-19","10:28:47",1,6.445,109
"14779","2021-08-19","10:28:53",1,6.445,100
"14780","2021-08-19","10:28:53",0,6.41,105
"14781","2021-08-19","10:28:58",1,6.62,100
"14782","2021-08-19","10:28:58",0,6.64,104
"14783","2021-08-19","10:29:04",0,6.795,106
"14784","2021-08-19","10:29:04",1,6.82,109
"14785","2021-08-19","10:29:10",1,6.97,101
"14786","2021-08-19","10:29:20",0,7.25,95
"14787","2021-08-19","10:29:20",1,7.165,102
"14788","2021-08-19","10:30:16",1,9.015,98
"14789","2021-08-19","10:30:16",0,8.86,98
"14790","2021-08-19","10:31:28",0,8.155,101
"14791","2021-08-19","10:31:33",0,7.08,97
"14792","2021-08-19","10:31:39",1,6.805,98
"14793","2021-08-19","10:31:45",1,7.18,101
"14794","2021-08-19","10:31:50",1,7.505,106
"14795","2021-08-19","10:31:50",0,7.55,100
"14796","2021-08-19","10:34:07",0,7.52,105
"14797","2021-08-19","10:34:12",0,6.505,100
"14798","2021-08-19","10:34:12",1,6.505,98
"14799","2021-08-19","10:34:18",0,6.53,95
"14800","2021-08-19","10:34:18",1,6.56,88
"14801","2021-08-19","10:34:24",0,6.435,92
"14802","2021-08-19","10:34:24",1,6.405,92
"14803","2021-08-19","10:34:29",1,6.455,87
"14804","2021-08-19","10:34:29",0,6.465,87
"14805","2021-08-19","10:34:35",1,6.26,101
"14806","2021-08-19","10:34:35",0,6.225,95
"14807","2021-08-19","10:34:40",1,6.205,92
"14808","2021-08-19","10:34:40",0,6.145,95
"14809","2021-08-19","10:34:46",1,5.695,81
"14810","2021-08-19","10:34:46",0,5.665,90
"14811","2021-08-19","10:34:52",0,5.91,100
"14812","2021-08-19","10:34:52",1,5.795,99
"14813","2021-08-19","10:34:57",0,5.94,94
