"","date","time","hydrophone","value","signalpower"
"32842","2021-08-06","12:46:11",1,1.87,95
"32843","2021-08-06","12:46:11",0,2.185,92
"32844","2021-08-06","12:46:21",1,1.26,117
"32845","2021-08-06","12:46:21",0,1.28,102
"32846","2021-08-06","12:46:27",1,1.4,96
"32847","2021-08-06","12:46:27",0,1.385,99
"32848","2021-08-06","12:46:32",0,1.655,93
"32849","2021-08-06","12:46:32",1,1.365,103
"32850","2021-08-06","12:46:37",1,1.135,103
"32851","2021-08-06","12:46:37",0,0.865,97
"32852","2021-08-06","12:46:42",0,1.67,99
"32853","2021-08-06","12:46:42",1,1.67,103
"32854","2021-08-06","12:46:48",1,1.8,100
"32855","2021-08-06","12:46:48",0,1.675,103
"32856","2021-08-06","12:46:53",1,1.875,99
"32857","2021-08-06","12:46:53",0,2.19,98
"32858","2021-08-06","12:46:58",0,1.54,115
"32859","2021-08-06","12:46:58",1,1.745,118
"32860","2021-08-06","12:47:14",1,1.74,122
"32861","2021-08-06","12:47:14",0,1.745,111
"32862","2021-08-06","12:47:19",0,1.805,110
"32863","2021-08-06","12:47:19",1,1.81,121
"32864","2021-08-06","12:47:24",1,1.945,120
"32865","2021-08-06","12:47:24",0,1.96,110
"32866","2021-08-06","12:47:29",1,2.095,121
"32867","2021-08-06","12:47:29",0,2.08,110
"32868","2021-08-06","12:47:35",1,2.385,115
"32869","2021-08-06","12:47:35",0,2.325,119
"32870","2021-08-06","12:47:40",1,2.63,118
"32871","2021-08-06","12:47:40",0,2.69,110
"32872","2021-08-06","12:47:51",1,12.36,113
"32873","2021-08-06","12:47:51",0,12.365,119
"32874","2021-08-06","12:47:57",1,2.93,110
"32875","2021-08-06","12:47:57",0,2.91,117
"32876","2021-08-06","12:48:02",0,3.49,116
"32877","2021-08-06","12:48:02",1,3.625,105
"32878","2021-08-06","12:48:07",1,4.71,111
"32879","2021-08-06","12:48:07",0,4.86,118
"32880","2021-08-06","12:48:18",0,4.595,110
"32881","2021-08-06","12:48:18",1,4.66,100
"32882","2021-08-06","12:48:23",0,5.015,110
"32883","2021-08-06","12:48:23",1,4.85,116
"32884","2021-08-06","12:48:29",1,5.14,115
"32885","2021-08-06","12:48:29",0,5.185,111
"32886","2021-08-06","12:48:35",1,5.845,110
"32887","2021-08-06","12:48:35",0,5.79,107
"32888","2021-08-06","12:48:40",0,5.525,110
"32889","2021-08-06","12:48:40",1,5.5,110
"32890","2021-08-06","12:48:46",0,6.09,107
"32891","2021-08-06","12:48:46",1,6.27,104
"32892","2021-08-06","12:48:51",0,5.735,108
"32893","2021-08-06","12:48:51",1,5.55,106
"32894","2021-08-06","12:49:12",1,7.3,100
"32895","2021-08-06","12:49:12",0,6.665,107
"32896","2021-08-06","12:49:28",0,6.465,108
"32897","2021-08-06","12:49:43",1,9.725,97
"32898","2021-08-06","12:49:43",0,9.695,98
"32899","2021-08-06","12:49:49",1,8.84,100
"32900","2021-08-06","12:49:49",0,9.14,97
"32901","2021-08-06","12:49:55",0,7.65,101
"32902","2021-08-06","12:49:55",1,7.75,105
"32903","2021-08-06","12:50:01",0,5.745,106
"32904","2021-08-06","12:50:01",1,5.735,104
"32905","2021-08-06","12:50:06",0,5.89,99
"32906","2021-08-06","12:50:06",1,5.86,109
"32907","2021-08-06","12:50:12",0,6.01,102
"32908","2021-08-06","12:50:12",1,6.075,102
"32909","2021-08-06","12:50:17",0,5.81,103
"32910","2021-08-06","12:50:17",1,5.77,104
"32911","2021-08-06","12:50:23",0,5.615,101
"32912","2021-08-06","12:50:23",1,5.515,106
"32913","2021-08-06","12:50:28",1,5.2,108
"32914","2021-08-06","12:50:28",0,5.115,106
"32915","2021-08-06","12:50:34",1,5.1,106
"32916","2021-08-06","12:50:34",0,5.165,101
"32917","2021-08-06","12:50:39",1,5.085,106
"32918","2021-08-06","12:50:39",0,5.08,96
