"","date","time","hydrophone","value","signalpower"
"101175","2021-07-13","11:27:52",1,1.685,118
"101176","2021-07-13","11:27:58",0,2.11,120
"101177","2021-07-13","11:27:58",1,2.115,123
"101178","2021-07-13","11:28:03",1,2.055,123
"101179","2021-07-13","11:28:03",0,2.035,120
"101180","2021-07-13","11:28:08",1,2.045,123
"101181","2021-07-13","11:28:08",0,2.07,120
"101182","2021-07-13","11:28:14",1,2.285,123
"101183","2021-07-13","11:28:14",0,2.28,122
"101184","2021-07-13","11:28:19",1,2.04,116
"101185","2021-07-13","11:28:19",0,2.045,123
"101186","2021-07-13","11:28:24",0,1.755,123
"101187","2021-07-13","11:28:24",1,1.77,117
"101188","2021-07-13","11:28:30",1,1.88,122
"101189","2021-07-13","11:28:30",0,1.855,123
"101190","2021-07-13","11:28:35",0,1.515,123
"101191","2021-07-13","11:28:35",1,1.46,123
"101192","2021-07-13","11:28:40",0,1.35,125
"101193","2021-07-13","11:28:40",1,1.38,125
"101194","2021-07-13","11:28:45",0,1.455,124
"101195","2021-07-13","11:28:45",1,1.425,120
"101196","2021-07-13","11:28:56",0,1.89,124
"101197","2021-07-13","11:28:56",1,1.9,121
"101198","2021-07-13","11:29:01",1,1.67,123
"101199","2021-07-13","11:29:01",0,1.68,122
"101200","2021-07-13","11:29:06",0,1.86,124
"101201","2021-07-13","11:29:06",1,1.88,123
"101202","2021-07-13","11:29:12",0,2.48,125
"101203","2021-07-13","11:29:12",1,2.475,122
"101204","2021-07-13","11:29:52",1,4.53,116
"101205","2021-07-13","11:29:52",0,4.56,121
"101206","2021-07-13","11:29:58",1,5.01,112
"101207","2021-07-13","11:29:58",0,4.995,120
"101208","2021-07-13","11:30:03",1,5.25,113
"101209","2021-07-13","11:30:03",0,5.225,119
"101210","2021-07-13","11:30:09",1,5.9,107
"101211","2021-07-13","11:30:09",0,5.73,113
"101212","2021-07-13","11:30:14",1,5.07,110
"101213","2021-07-13","11:30:14",0,5.24,118
"101214","2021-07-13","11:30:20",1,5.82,105
"101215","2021-07-13","11:30:20",0,5.845,114
"101216","2021-07-13","11:30:36",0,6.195,107
"101217","2021-07-13","11:30:46",1,6.7,115
"101218","2021-07-13","11:30:46",0,6.745,114
"101219","2021-07-13","11:31:12",0,7.025,112
"101220","2021-07-13","11:31:12",1,6.77,106
"101221","2021-07-13","11:31:18",1,6.955,113
"101222","2021-07-13","11:31:18",0,6.985,107
"101223","2021-07-13","11:31:28",0,6.975,104
"101224","2021-07-13","11:31:28",1,7.01,104
"101225","2021-07-13","11:31:34",0,7.34,108
"101226","2021-07-13","11:31:34",1,8.035,100
"101227","2021-07-13","11:31:39",1,6.26,105
"101228","2021-07-13","11:31:39",0,6.95,108
"101229","2021-07-13","11:31:50",0,7.64,99
"101230","2021-07-13","11:31:50",1,7.155,104
"101231","2021-07-13","11:31:56",0,7.92,105
"101232","2021-07-13","11:31:56",1,8.62,103
"101233","2021-07-13","11:32:02",1,7.54,106
"101234","2021-07-13","11:32:02",0,8.8,95
"101235","2021-07-13","11:32:07",1,7.99,105
"101236","2021-07-13","11:32:07",0,7.635,101
"101237","2021-07-13","11:32:13",0,8.34,96
"101238","2021-07-13","11:32:19",0,8.215,108
"101239","2021-07-13","11:32:25",1,8.695,102
"101240","2021-07-13","11:32:25",0,8.37,101
"101241","2021-07-13","11:32:30",1,8.28,106
"101242","2021-07-13","11:32:30",0,8.535,102
"101243","2021-07-13","11:32:36",1,8.675,91
"101244","2021-07-13","11:32:36",0,8.63,96
"101245","2021-07-13","11:32:42",0,8.435,106
"101246","2021-07-13","11:32:42",1,8.645,100
"101247","2021-07-13","11:32:47",1,6.76,104
"101248","2021-07-13","11:32:47",0,7.08,99
"101249","2021-07-13","11:32:53",1,6.755,104
"101250","2021-07-13","11:32:53",0,6.8,101
"101251","2021-07-13","11:32:59",0,6.49,103
"101252","2021-07-13","11:32:59",1,6.58,106
"101253","2021-07-13","11:33:04",0,6.42,93
"101254","2021-07-13","11:33:04",1,6.45,101
"101255","2021-07-13","11:33:10",0,6.125,101
"101256","2021-07-13","11:33:10",1,6.08,106
"101257","2021-07-13","11:33:15",1,5.935,102
"101258","2021-07-13","11:33:15",0,5.865,105
"101259","2021-07-13","11:33:21",1,5.665,102
"101260","2021-07-13","11:33:21",0,5.73,105
"101261","2021-07-13","11:33:26",1,5.72,96
"101262","2021-07-13","11:33:27",0,5.78,95
"101263","2021-07-13","11:33:32",0,5.38,107
"101264","2021-07-13","11:33:32",1,5.46,109
"101265","2021-07-13","11:33:38",1,5.545,100
"101266","2021-07-13","11:33:38",0,5.58,95
"101267","2021-07-13","11:33:43",1,5.4,105
"101268","2021-07-13","11:33:43",0,5.375,106
"101269","2021-07-13","11:33:49",1,5.675,103
"101270","2021-07-13","11:33:49",0,5.735,103
"101271","2021-07-13","11:33:54",1,5.495,97
"101272","2021-07-13","11:33:54",0,5.32,98
"101273","2021-07-13","11:34:00",1,4.965,98
"101274","2021-07-13","11:34:00",0,5.075,101
