"","date","time","hydrophone","value","signalpower"
"90814","2021-07-18","09:53:09",0,0.245,120
"90815","2021-07-18","09:53:09",1,1.595,119
"90816","2021-07-18","09:53:14",0,1.82,120
"90817","2021-07-18","09:53:14",1,1.84,120
"90818","2021-07-18","09:53:19",0,1.825,119
"90819","2021-07-18","09:53:19",1,1.82,121
"90820","2021-07-18","09:53:25",1,1.925,123
"90821","2021-07-18","09:53:25",0,1.915,121
"90822","2021-07-18","09:53:30",1,2.025,120
"90823","2021-07-18","09:53:30",0,1.99,122
"90824","2021-07-18","09:53:35",1,1.925,121
"90825","2021-07-18","09:53:35",0,1.97,122
"90826","2021-07-18","09:53:41",0,2.065,121
"90827","2021-07-18","09:53:41",1,2.06,118
"90828","2021-07-18","09:53:46",1,1.97,122
"90829","2021-07-18","09:53:46",0,1.97,120
"90830","2021-07-18","09:53:51",0,1.885,117
"90831","2021-07-18","09:53:51",1,1.87,118
"90832","2021-07-18","09:53:57",1,1.915,117
"90833","2021-07-18","09:53:57",0,1.9,117
"90834","2021-07-18","09:54:02",1,2.065,101
"90835","2021-07-18","09:54:02",0,2.055,107
"90836","2021-07-18","09:54:07",0,1.97,114
"90837","2021-07-18","09:54:07",1,1.935,112
"90838","2021-07-18","09:54:12",1,1.905,117
"90839","2021-07-18","09:54:13",0,1.875,112
"90840","2021-07-18","09:54:18",1,2.005,119
"90841","2021-07-18","09:54:18",0,1.995,116
"90842","2021-07-18","09:54:23",1,2.13,110
"90843","2021-07-18","09:54:23",0,2.15,119
"90844","2021-07-18","09:54:33",0,3.575,120
"90845","2021-07-18","09:54:33",1,3.53,112
"90846","2021-07-18","09:55:24",1,4.545,110
"90847","2021-07-18","09:55:24",0,4.535,117
"90848","2021-07-18","09:55:30",0,4.365,115
"90849","2021-07-18","09:55:30",1,4.34,110
"90850","2021-07-18","09:55:35",1,4.55,111
"90851","2021-07-18","09:55:35",0,4.56,110
"90852","2021-07-18","09:55:46",1,5.285,107
"90853","2021-07-18","09:55:46",0,5.31,110
"90854","2021-07-18","09:55:51",1,4.98,107
"90855","2021-07-18","09:55:51",0,4.835,114
"90856","2021-07-18","09:56:42",0,6.075,101
"90857","2021-07-18","09:56:42",1,6.245,102
"90858","2021-07-18","09:56:58",1,7.41,98
"90859","2021-07-18","09:56:58",0,7.235,111
"90860","2021-07-18","10:00:00",0,6.085,110
"90861","2021-07-18","10:00:00",1,6.065,97
"90862","2021-07-18","10:00:05",1,6.085,111
"90863","2021-07-18","10:00:05",0,6.06,112
"90864","2021-07-18","10:00:11",1,6.33,107
"90865","2021-07-18","10:00:11",0,6.33,110
"90866","2021-07-18","10:00:16",1,7.025,99
"90867","2021-07-18","10:00:16",0,7.01,110
"90868","2021-07-18","10:00:27",1,6.875,110
"90869","2021-07-18","10:00:27",0,6.975,115
"90870","2021-07-18","10:00:33",1,7.32,101
"90871","2021-07-18","10:00:33",0,7.34,103
"90872","2021-07-18","10:00:38",0,8.24,96
"90873","2021-07-18","10:00:38",1,8.245,106
"90874","2021-07-18","10:00:44",1,9.465,113
"90875","2021-07-18","10:00:44",0,9.46,110
"90876","2021-07-18","10:01:22",1,8.34,83
"90877","2021-07-18","10:01:22",0,8.09,104
"90878","2021-07-18","10:01:27",0,7.88,106
"90879","2021-07-18","10:01:28",1,7.66,104
"90880","2021-07-18","10:01:33",0,8.1,95
"90881","2021-07-18","10:01:33",1,8.085,100
"90882","2021-07-18","10:01:39",1,8.215,96
"90883","2021-07-18","10:01:39",0,8.3,98
"90884","2021-07-18","10:01:45",1,7.62,103
"90885","2021-07-18","10:01:45",0,7.53,112
"90886","2021-07-18","10:01:50",1,8.33,97
"90887","2021-07-18","10:01:50",0,8.27,103
"90888","2021-07-18","10:01:56",1,8.245,94
"90889","2021-07-18","10:01:56",0,8.285,91
"90890","2021-07-18","10:02:02",0,8.5,98
"90891","2021-07-18","10:02:02",1,8.465,96
"90892","2021-07-18","10:02:08",0,8.75,107
"90893","2021-07-18","10:02:08",1,8.78,99
"90894","2021-07-18","10:02:13",0,8.495,106
"90895","2021-07-18","10:02:13",1,8.49,107
"90896","2021-07-18","10:02:29",1,7.57,93
"90897","2021-07-18","10:02:29",0,7.545,103
"90898","2021-07-18","10:02:35",1,7.78,101
"90899","2021-07-18","10:02:35",0,7.82,107
"90900","2021-07-18","10:02:50",0,7.205,92
"90901","2021-07-18","10:02:50",1,7.2,92
"90902","2021-07-18","10:02:56",1,7.53,94
"90903","2021-07-18","10:02:56",0,7.49,99
"90904","2021-07-18","10:03:02",1,8.135,101
"90905","2021-07-18","10:03:02",0,8.17,111
"90906","2021-07-18","10:03:13",1,8.955,94
"90907","2021-07-18","10:03:13",0,8.845,99
"90908","2021-07-18","10:03:18",1,8.21,107
"90909","2021-07-18","10:03:18",0,8.33,104
"90910","2021-07-18","10:03:25",0,22.285,107
"90911","2021-07-18","10:03:25",1,22.295,110
"90912","2021-07-18","10:03:36",1,7.935,101
"90913","2021-07-18","10:03:36",0,7.945,100
"90914","2021-07-18","10:03:41",0,7.805,101
"90915","2021-07-18","10:03:41",1,7.8,96
"90916","2021-07-18","10:03:52",0,7.79,107
"90917","2021-07-18","10:03:52",1,7.8,107
"90918","2021-07-18","10:03:57",1,2.595,98
"90919","2021-07-18","10:03:57",0,2.585,103
"90920","2021-07-18","10:04:03",1,7.64,98
"90921","2021-07-18","10:04:03",0,7.565,104
"90922","2021-07-18","10:04:09",1,7.41,108
"90923","2021-07-18","10:04:09",0,7.505,110
"90924","2021-07-18","10:04:14",0,7.1,108
"90925","2021-07-18","10:04:14",1,7.1,106
"90926","2021-07-18","10:04:20",1,7.4,96
"90927","2021-07-18","10:04:20",0,7.335,102
"90928","2021-07-18","10:04:26",1,7.68,110
"90929","2021-07-18","10:04:26",0,7.755,108
"90930","2021-07-18","10:04:31",1,7.75,95
"90931","2021-07-18","10:04:32",0,7.725,101
"90932","2021-07-18","10:04:37",1,8.18,92
"90933","2021-07-18","10:04:37",0,8.2,94
"90934","2021-07-18","10:04:43",0,8.15,102
"90935","2021-07-18","10:04:43",1,8.14,105
"90936","2021-07-18","10:04:49",1,8.84,106
"90937","2021-07-18","10:04:49",0,8.84,109
"90938","2021-07-18","10:04:54",1,8.845,99
"90939","2021-07-18","10:04:54",0,8.865,100
"90940","2021-07-18","10:05:05",1,7.925,107
"90941","2021-07-18","10:05:05",0,8.05,107
"90942","2021-07-18","10:05:11",0,8.31,98
"90943","2021-07-18","10:05:38",0,6.27,102
"90944","2021-07-18","10:05:44",0,6.145,107
"90945","2021-07-18","10:05:49",0,6.045,99
"90946","2021-07-18","10:05:49",1,6.165,104
"90947","2021-07-18","10:05:55",1,5.765,108
"90948","2021-07-18","10:05:55",0,6.015,102
"90949","2021-07-18","10:06:00",0,6.235,96
"90950","2021-07-18","10:06:06",0,6.46,92
"90951","2021-07-18","10:06:12",0,5.375,100
"90952","2021-07-18","10:06:17",0,6.11,103
"90953","2021-07-18","10:06:23",0,6.21,101
"90954","2021-07-18","10:06:28",0,6.265,102
"90955","2021-07-18","10:06:34",0,6.505,102
"90956","2021-07-18","10:06:39",0,6.255,96
"90957","2021-07-18","10:06:45",0,6.315,102
"90958","2021-07-18","10:06:45",1,6.57,98
"90959","2021-07-18","10:06:51",0,6.26,101
"90960","2021-07-18","10:06:51",1,6.135,103
