"","date","time","hydrophone","value","signalpower"
"36837","2021-08-05","11:20:43",0,1.78,97
"36838","2021-08-05","11:20:48",1,1.995,96
"36839","2021-08-05","11:20:48",0,1.605,94
"36840","2021-08-05","11:20:53",1,0.5,93
"36841","2021-08-05","11:20:53",0,0.92,99
"36842","2021-08-05","11:20:59",0,1.63,88
"36843","2021-08-05","11:20:59",1,1.58,90
"36844","2021-08-05","11:21:04",0,0.93,97
"36845","2021-08-05","11:21:04",1,0.7,101
"36846","2021-08-05","11:21:09",0,1.055,100
"36847","2021-08-05","11:21:09",1,1.765,100
"36848","2021-08-05","11:21:14",1,1.705,97
"36849","2021-08-05","11:21:15",0,2.245,96
"36850","2021-08-05","11:21:20",0,1.47,97
"36851","2021-08-05","11:21:20",1,1.625,100
"36852","2021-08-05","11:21:25",0,1.175,102
"36853","2021-08-05","11:21:25",1,1.545,105
"36854","2021-08-05","11:21:30",0,1.505,101
"36855","2021-08-05","11:21:30",1,1.48,109
"36856","2021-08-05","11:21:41",1,2.03,106
"36857","2021-08-05","11:21:41",0,2.035,105
"36858","2021-08-05","11:21:46",0,2.29,102
"36859","2021-08-05","11:21:51",0,2.46,104
"36860","2021-08-05","11:21:57",0,2.75,104
"36861","2021-08-05","11:22:12",0,0.445,103
"36862","2021-08-05","11:22:17",0,3.825,97
"36863","2021-08-05","11:22:23",0,4.29,102
"36864","2021-08-05","11:22:28",0,4.12,101
"36865","2021-08-05","11:22:34",1,4.015,106
"36866","2021-08-05","11:22:34",0,4.76,96
"36867","2021-08-05","11:22:39",1,4.42,104
"36868","2021-08-05","11:22:39",0,4.01,102
"36869","2021-08-05","11:22:45",1,4.385,104
"36870","2021-08-05","11:22:45",0,4.35,105
"36871","2021-08-05","11:22:50",1,4.85,101
"36872","2021-08-05","11:22:50",0,4.765,98
"36873","2021-08-05","11:22:55",1,4.615,107
"36874","2021-08-05","11:22:56",0,4.78,101
"36875","2021-08-05","11:23:01",1,5.03,107
"36876","2021-08-05","11:23:01",0,4.99,101
"36877","2021-08-05","11:23:07",0,5.1,99
"36878","2021-08-05","11:23:07",1,5.625,103
"36879","2021-08-05","11:23:12",1,5.04,107
"36880","2021-08-05","11:23:12",0,5.585,101
"36881","2021-08-05","11:23:18",1,5.36,106
"36882","2021-08-05","11:23:18",0,5.2,107
"36883","2021-08-05","11:23:23",0,5.485,103
"36884","2021-08-05","11:23:23",1,5.455,108
"36885","2021-08-05","11:23:29",1,5.785,99
"36886","2021-08-05","11:23:29",0,5.685,104
"36887","2021-08-05","11:23:34",0,5.945,112
"36888","2021-08-05","11:23:40",0,6.195,103
"36889","2021-08-05","11:23:45",1,6.36,115
"36890","2021-08-05","11:23:45",0,6.395,111
"36891","2021-08-05","11:23:51",0,6.67,104
"36892","2021-08-05","11:23:51",1,6.71,111
"36893","2021-08-05","11:23:57",0,6.215,101
"36894","2021-08-05","11:23:57",1,6.165,111
"36895","2021-08-05","11:24:02",0,6.395,105
"36896","2021-08-05","11:24:02",1,6.455,117
"36897","2021-08-05","11:24:08",1,6.235,113
"36898","2021-08-05","11:24:08",0,6.3,111
"36899","2021-08-05","11:24:13",0,5.97,109
"36900","2021-08-05","11:24:13",1,5.98,113
"36901","2021-08-05","11:24:19",1,6.145,103
"36902","2021-08-05","11:24:19",0,6.14,107
"36903","2021-08-05","11:24:25",1,6.04,104
"36904","2021-08-05","11:24:25",0,6.075,101
"36905","2021-08-05","11:24:30",1,5.87,103
"36906","2021-08-05","11:24:30",0,5.89,104
"36907","2021-08-05","11:24:36",1,5.19,104
"36908","2021-08-05","11:24:36",0,5.125,109
"36909","2021-08-05","11:24:41",1,5.075,108
"36910","2021-08-05","11:24:41",0,5.09,108
"36911","2021-08-05","11:24:47",1,4.94,110
"36912","2021-08-05","11:24:47",0,4.96,107
"36913","2021-08-05","11:24:52",1,5.025,110
"36914","2021-08-05","11:24:52",0,5.015,106
"36915","2021-08-05","11:24:58",1,5.045,111
"36916","2021-08-05","11:24:58",0,5.04,113
"36917","2021-08-05","11:25:03",1,5.08,114
"36918","2021-08-05","11:25:03",0,5.08,107
"36919","2021-08-05","11:25:09",1,5.26,112
"36920","2021-08-05","11:25:09",0,5.25,106
"36921","2021-08-05","11:25:14",1,5.385,111
"36922","2021-08-05","11:25:14",0,5.4,105
"36923","2021-08-05","11:25:20",1,5.63,100
"36924","2021-08-05","11:25:20",0,5.63,99
"36925","2021-08-05","11:25:25",1,5.855,106
"36926","2021-08-05","11:25:25",0,5.84,104
"36927","2021-08-05","11:25:31",1,6.19,104
"36928","2021-08-05","11:25:31",0,6.16,99
"36929","2021-08-05","11:25:36",1,6.4,108
"36930","2021-08-05","11:25:37",0,6.435,103
"36931","2021-08-05","11:25:42",0,6.38,104
"36932","2021-08-05","11:25:42",1,6.375,110
"36933","2021-08-05","11:25:48",1,6.38,104
"36934","2021-08-05","11:25:48",0,6.355,102
"36935","2021-08-05","11:25:53",1,6.455,110
"36936","2021-08-05","11:25:53",0,6.47,108
"36937","2021-08-05","11:25:59",0,6.44,105
"36938","2021-08-05","11:25:59",1,6.425,108
"36939","2021-08-05","11:26:05",0,6.515,110
"36940","2021-08-05","11:26:05",1,6.52,113
"36941","2021-08-05","11:26:10",1,6.585,97
"36942","2021-08-05","11:26:10",0,6.69,94
"36943","2021-08-05","11:26:16",0,6.665,110
"36944","2021-08-05","11:26:16",1,6.68,112
"36945","2021-08-05","11:26:21",1,6.21,110
"36946","2021-08-05","11:26:21",0,6.13,108
"36947","2021-08-05","11:26:27",1,6.38,106
"36948","2021-08-05","11:26:27",0,6.385,98
"36949","2021-08-05","11:26:32",0,6.43,106
"36950","2021-08-05","11:26:33",1,6.445,109
"36951","2021-08-05","11:26:38",0,6.445,102
"36952","2021-08-05","11:26:38",1,6.475,108
"36953","2021-08-05","11:26:44",0,6.515,103
"36954","2021-08-05","11:26:44",1,6.51,110
"36955","2021-08-05","11:26:49",1,6.39,111
"36956","2021-08-05","11:26:49",0,6.435,105
"36957","2021-08-05","11:26:55",1,6.565,107
"36958","2021-08-05","11:26:55",0,6.56,97
"36959","2021-08-05","11:27:00",1,6.61,115
"36960","2021-08-05","11:27:01",0,6.58,106
"36961","2021-08-05","11:27:06",0,6.525,103
"36962","2021-08-05","11:27:06",1,6.515,110
"36963","2021-08-05","11:27:12",0,6.53,109
"36964","2021-08-05","11:27:12",1,6.505,112
"36965","2021-08-05","11:27:17",1,6.61,103
"36966","2021-08-05","11:27:18",0,6.62,102
"36967","2021-08-05","11:27:23",1,6.42,113
"36968","2021-08-05","11:27:23",0,6.395,105
"36969","2021-08-05","11:27:29",0,6.26,103
"36970","2021-08-05","11:27:29",1,6.25,107
"36971","2021-08-05","11:27:34",1,3.015,115
"36972","2021-08-05","11:27:34",0,2.97,108
"36973","2021-08-05","11:27:39",0,6.595,102
"36974","2021-08-05","11:27:40",1,6.505,110
"36975","2021-08-05","11:27:45",0,6.16,97
"36976","2021-08-05","11:27:45",1,6.24,102
"36977","2021-08-05","11:27:51",1,6.35,112
"36978","2021-08-05","11:27:51",0,6.37,108
"36979","2021-08-05","11:27:56",0,6.325,100
"36980","2021-08-05","11:27:56",1,6.315,106
"36981","2021-08-05","11:28:02",1,6.485,112
"36982","2021-08-05","11:28:02",0,6.515,109
"36983","2021-08-05","11:28:07",1,6.32,113
"36984","2021-08-05","11:28:07",0,6.285,107
"36985","2021-08-05","11:28:13",1,6.315,102
"36986","2021-08-05","11:28:13",0,6.325,100
"36987","2021-08-05","11:28:19",0,6.405,88
"36988","2021-08-05","11:28:19",1,6.36,96
"36989","2021-08-05","11:28:24",1,6.455,113
"36990","2021-08-05","11:28:24",0,6.375,105
"36991","2021-08-05","11:28:30",0,6.51,97
"36992","2021-08-05","11:28:30",1,6.56,95
"36993","2021-08-05","11:28:35",0,6.475,104
"36994","2021-08-05","11:28:35",1,6.4,100
"36995","2021-08-05","11:28:41",1,6.44,109
"36996","2021-08-05","11:28:41",0,6.51,102
"36997","2021-08-05","11:28:47",0,6.36,110
"36998","2021-08-05","11:28:47",1,6.45,112
"36999","2021-08-05","11:28:52",0,6.475,107
"37000","2021-08-05","11:28:52",1,6.465,113
"37001","2021-08-05","11:28:58",1,6.605,102
"37002","2021-08-05","11:28:58",0,6.69,95
"37003","2021-08-05","11:29:03",0,6.05,101
"37004","2021-08-05","11:29:03",1,6.135,106
"37005","2021-08-05","11:29:09",1,2.84,111
"37006","2021-08-05","11:29:09",0,2.86,105
"37007","2021-08-05","11:29:14",0,6.21,97
"37008","2021-08-05","11:29:14",1,6.225,105
"37009","2021-08-05","11:29:20",1,6.365,109
"37010","2021-08-05","11:29:20",0,6.365,105
"37011","2021-08-05","11:29:26",1,6.73,107
"37012","2021-08-05","11:29:26",0,6.785,104
"37013","2021-08-05","11:29:31",1,5.925,103
"37014","2021-08-05","11:29:31",0,5.885,101
"37015","2021-08-05","11:29:37",1,6.4,105
"37016","2021-08-05","11:29:37",0,7.2,94
"37017","2021-08-05","11:29:42",0,5.47,108
"37018","2021-08-05","11:29:42",1,6.28,112
"37019","2021-08-05","11:29:48",0,6.55,97
"37020","2021-08-05","11:29:48",1,6.57,108
"37021","2021-08-05","11:29:54",0,6.185,105
"37022","2021-08-05","11:29:54",1,6.17,105
"37023","2021-08-05","11:29:59",1,6.32,114
"37024","2021-08-05","11:29:59",0,6.3,110
"37025","2021-08-05","11:30:05",1,6.485,114
"37026","2021-08-05","11:30:05",0,6.5,111
"37027","2021-08-05","11:30:10",0,5.855,108
"37028","2021-08-05","11:30:10",1,6.08,105
"37029","2021-08-05","11:30:16",1,6.35,106
"37030","2021-08-05","11:30:16",0,6.73,105
"37031","2021-08-05","11:30:21",1,6.7,110
"37032","2021-08-05","11:30:21",0,6.56,109
"37033","2021-08-05","11:30:27",0,5.92,104
"37034","2021-08-05","11:30:27",1,6.205,102
"37035","2021-08-05","11:30:33",0,5.75,110
"37036","2021-08-05","11:30:33",1,5.64,107
"37037","2021-08-05","11:30:38",1,5.65,107
"37038","2021-08-05","11:30:38",0,5.855,104
"37039","2021-08-05","11:30:44",1,5.535,110
"37040","2021-08-05","11:30:44",0,5.58,106
"37041","2021-08-05","11:30:49",1,5.625,108
"37042","2021-08-05","11:30:49",0,5.57,109
"37043","2021-08-05","11:30:55",1,5.74,109
"37044","2021-08-05","11:30:55",0,5.685,108
"37045","2021-08-05","11:31:00",1,5.96,106
"37046","2021-08-05","11:31:00",0,5.94,108
"37047","2021-08-05","11:31:06",0,6.02,106
"37048","2021-08-05","11:31:06",1,5.995,108
"37049","2021-08-05","11:31:11",1,6.21,101
"37050","2021-08-05","11:31:12",0,6.02,107
"37051","2021-08-05","11:31:17",0,5.84,108
"37052","2021-08-05","11:31:17",1,6.01,107
"37053","2021-08-05","11:31:23",1,5.84,106
"37054","2021-08-05","11:31:23",0,6.01,111
"37055","2021-08-05","11:31:28",1,5.84,110
"37056","2021-08-05","11:31:28",0,6.055,116
"37057","2021-08-05","11:31:39",0,6.31,113
"37058","2021-08-05","11:31:39",1,6.235,109
"37059","2021-08-05","11:31:44",1,6.025,112
"37060","2021-08-05","11:31:44",0,6.025,118
"37061","2021-08-05","11:31:50",0,6.635,112
"37062","2021-08-05","11:31:50",1,6.62,111
"37063","2021-08-05","11:31:56",0,6.02,115
"37064","2021-08-05","11:31:56",1,6.04,115
"37065","2021-08-05","11:32:06",1,6.11,113
