#0	Date-time:	13/07/2021 2:16:34 PM
#1	Recorder:	15J1246
#2	File type:	1
#3	Columns:	11
#4	Channels:	9
#5	Field separation:	0
#6	Decimal point:	0
#7	Date def.:	0	0
#8	Time def.:	0
#9	Channel 1:	Temperature(°C)	Temp(°C)	2	1
#10	Channel 2:	Pressure(Bar)	Press(Bar)	2	1
#11	Reconvertion:	0
#14	Channel 3:	Tilt-X(°)	Tilt-X(°)	2	1
#18	Channel 4:	Tilt-Y(°)	Tilt-Y(°)	2	1
#19	Line color:	1	2	3	4
#22	Channel 5:	Tilt-Z(°)	Tilt-Z(°)	2	1
#23	Channel 6:	Comp.Head(°)	Comp.H(°)	0	1
#24	Channel 7:	Comp.4p(°)	Comp.4p(°)	0	1
#25	Channel 8:	Inclination(°)	Inc.(°)	0	1
#30	Trend Type Number:	6
#32	Channel 9:	Mag.vec(nT)	F(nT)	1	1
#33	Limit Temp. Corr. OTCR:	1
1	13.07.21 13:30:00	19,17	0,00	-6,43	-3,49	80,07	27	0	74	55184
2	13.07.21 13:30:01	19,17	0,00	-6,72	-3,43	79,85	25	0	74	55202
3	13.07.21 13:30:02	19,17	0,00	-5,98	-4,25	79,77	24	0	74	55048
4	13.07.21 13:30:03	19,17	0,00	-5,67	-4,18	80,15	25	0	73	55105
5	13.07.21 13:30:04	19,14	0,00	-5,82	-4,43	79,75	23	0	74	55149
6	13.07.21 13:30:05	19,14	0,00	-6,12	-3,58	80,29	23	0	74	55239
7	13.07.21 13:30:06	19,14	0,00	-6,32	-4,27	79,41	20	0	74	52397
8	13.07.21 13:30:07	19,14	0,00	-5,58	-5,07	79,35	20	0	74	52193
9	13.07.21 13:30:08	19,14	0,00	-5,97	-4,52	79,51	21	0	74	52234
10	13.07.21 13:30:09	19,14	0,00	-6,39	-4,74	78,87	20	0	74	52330
11	13.07.21 13:30:10	19,11	0,00	-6,69	-4,48	78,83	20	0	75	52426
12	13.07.21 13:30:11	19,11	0,00	-6,18	-4,36	79,46	23	0	74	52288
13	13.07.21 13:30:12	19,11	0,00	-5,06	-5,02	79,92	24	0	74	52309
14	13.07.21 13:30:13	19,11	0,00	-4,54	-4,34	81,12	28	0	74	52391
15	13.07.21 13:30:14	19,11	0,00	-3,78	-4,32	81,90	28	0	74	52492
16	13.07.21 13:30:15	19,11	0,00	-3,38	-3,55	83,08	33	0	74	52598
17	13.07.21 13:30:16	19,09	0,00	-2,57	-4,40	83,04	35	0	74	52629
18	13.07.21 13:30:17	19,09	0,00	-2,17	-5,23	82,60	38	0	74	52704
19	13.07.21 13:30:18	19,09	0,00	-1,10	-4,25	84,65	31	0	75	53393
20	13.07.21 13:30:19	19,09	0,00	-0,84	-0,68	88,48	39	0	75	53398
21	13.07.21 13:30:20	19,06	0,00	-0,19	-2,07	87,74	40	0	75	53238
22	13.07.21 13:30:21	19,06	0,00	-1,54	-4,19	84,27	44	0	76	53213
23	13.07.21 13:30:22	19,06	0,00	-2,34	-1,70	85,96	50	90	75	53474
24	13.07.21 13:30:23	19,06	0,00	-0,93	-1,22	87,85	47	90	75	53521
25	13.07.21 13:30:24	19,06	0,00	-1,75	-5,26	82,99	48	90	76	53229
