"","date","time","hydrophone","value","signalpower"
"2423","2022-07-15","14:13:37",0,71.875,103
"2424","2022-07-15","14:19:43",0,-34.92,95
"2425","2022-07-15","14:31:04",1,-0.06,78
"2426","2022-07-15","14:31:15",1,-2.34,77
"2427","2022-07-15","14:31:25",1,2.925,78
"2428","2022-07-15","14:31:36",1,-5.79,72
"2429","2022-07-15","14:31:47",1,0.525,77
"2430","2022-07-15","14:31:57",1,-1.065,82
"2431","2022-07-15","14:32:08",1,-1.57,78
"2432","2022-07-15","14:32:18",1,-10.04,76
"2433","2022-07-15","14:32:29",1,7.215,76
"2434","2022-07-15","14:32:34",0,-63.295,115
"2435","2022-07-15","14:32:39",1,0.91,76
"2436","2022-07-15","14:32:50",1,-4.035,73
"2437","2022-07-15","14:33:00",1,-3.395,68
"2438","2022-07-15","14:33:10",1,-3.395,62
"2439","2022-07-15","14:33:56",1,62.605,76
"2440","2022-07-15","14:35:22",1,22.45,75
"2441","2022-07-15","14:35:34",1,45.255,59
"2442","2022-07-15","14:35:56",1,5.98,76
"2443","2022-07-15","14:36:02",0,-3.135,115
"2444","2022-07-15","14:36:07",1,25.44,73
"2445","2022-07-15","14:36:33",0,68.25,104
"2446","2022-07-15","14:36:43",1,18.455,64
"2447","2022-07-15","14:36:59",0,12.25,103
"2448","2022-07-15","14:40:25",1,21.57,76
"2449","2022-07-15","14:42:05",1,-8.53,64
"2450","2022-07-15","14:42:16",0,13.62,112
"2451","2022-07-15","14:42:37",1,5.655,75
"2452","2022-07-15","14:42:49",1,5.94,62
"2453","2022-07-15","14:43:11",1,-4.755,76
"2454","2022-07-15","14:43:23",1,0.965,77
"2455","2022-07-15","14:43:34",1,0.9,68
"2456","2022-07-15","14:43:44",1,-6.34,75
"2457","2022-07-15","14:44:06",1,0.105,76
"2458","2022-07-15","14:44:18",1,-31.67,75
"2459","2022-07-15","14:44:29",1,-19.56,76
"2460","2022-07-15","14:44:56",1,4.62,76
"2461","2022-07-15","14:45:06",1,-0.645,75
"2462","2022-07-15","14:45:17",1,2.82,70
"2463","2022-07-15","14:45:27",1,0.665,67
"2464","2022-07-15","14:45:38",1,1.92,75
"2465","2022-07-15","14:45:48",1,-0.25,70
"2466","2022-07-15","14:45:59",1,-3.455,75
"2467","2022-07-15","14:46:09",1,-1.42,74
