% Instrument type = SBE56
% Serial Number = 05607478
% Firmware Version = SBE56 V0.96
% Conversion Date = 2018-09-16
% Source file = C:\Users\Temp\Desktop\MINILOG 2018\test\anchor area 19 2017\SBE05607478_2018-09-16 area 19 2017-2018.xml
% Calibration Date = 2017-01-27
% Coefficients: 
%       A0 = -1.270082E-3
%       A1 = 3.415776E-4
%       A2 = -5.963219E-6
%       A3 = 1.882475E-7
"Date","Time","Temperature"
"2017-08-21","07:10:13","22.4782"
"2017-08-21","08:10:13","22.4289"
"2017-08-21","09:10:13","22.4693"
"2017-08-21","10:10:13","22.5942"
"2017-08-21","11:10:13","22.6416"
"2017-08-21","12:10:13","22.6827"
"2017-08-21","13:10:13","22.7047"
"2017-08-21","14:10:13","22.7630"
"2017-08-21","15:10:13","22.9236"
"2017-08-21","16:10:13","23.0892"
"2017-08-21","17:10:13","23.2544"
"2017-08-21","18:10:13","23.4161"
"2017-08-21","19:10:13","23.4562"
"2017-08-21","20:10:13","23.4362"
"2017-08-21","21:10:13","23.4650"
"2017-08-21","22:10:13","23.6096"
"2017-08-21","23:10:13","23.6059"
"2017-08-22","00:10:13","23.5013"
"2017-08-22","01:10:13","23.3986"
"2017-08-22","02:10:13","23.3152"
"2017-08-22","03:10:13","23.2747"
"2017-08-22","04:10:13","23.3768"
"2017-08-22","05:10:13","23.5075"
"2017-08-22","06:10:13","23.7083"
"2017-08-22","07:10:13","23.7039"
"2017-08-22","08:10:13","23.7169"
"2017-08-22","09:10:13","23.8302"
"2017-08-22","10:10:13","24.0404"
"2017-08-22","11:10:13","24.2456"
"2017-08-22","12:10:13","24.4491"
"2017-08-22","13:10:13","24.7628"
"2017-08-22","14:10:13","24.9313"
"2017-08-22","15:10:13","25.0480"
"2017-08-22","16:10:13","25.3142"
"2017-08-22","17:10:13","25.6105"
"2017-08-22","18:10:13","25.7377"
"2017-08-22","19:10:13","25.6624"
"2017-08-22","20:10:13","25.4883"
"2017-08-22","21:10:13","25.3989"
"2017-08-22","22:10:13","25.2651"
"2017-08-22","23:10:13","25.1360"
"2017-08-23","00:10:13","24.9163"
"2017-08-23","01:10:13","24.9883"
"2017-08-23","02:10:13","24.7109"
"2017-08-23","03:10:13","24.4576"
"2017-08-23","04:10:13","24.2719"
"2017-08-23","05:10:13","24.2086"
"2017-08-23","06:10:13","24.3264"
"2017-08-23","07:10:13","24.6127"
"2017-08-23","08:10:13","24.5921"
"2017-08-23","09:10:13","24.6669"
"2017-08-23","10:10:13","24.8076"
"2017-08-23","11:10:13","24.8589"
"2017-08-23","12:10:13","24.8686"
"2017-08-23","13:10:13","24.9635"
"2017-08-23","14:10:13","25.1265"
"2017-08-23","15:10:13","25.1919"
"2017-08-23","16:10:13","25.3003"
"2017-08-23","17:10:13","25.4968"
"2017-08-23","18:10:13","25.6697"
"2017-08-23","19:10:13","25.7850"
"2017-08-23","20:10:13","25.9905"
"2017-08-23","21:10:13","26.0033"
"2017-08-23","22:10:13","25.8422"
"2017-08-23","23:10:13","25.5808"
"2017-08-24","00:10:13","25.3629"
"2017-08-24","01:10:13","25.1763"
"2017-08-24","02:10:13","25.0317"
"2017-08-24","03:10:13","24.7632"
"2017-08-24","04:10:13","24.4419"
"2017-08-24","05:10:13","24.3013"
"2017-08-24","06:10:13","24.2251"
"2017-08-24","07:10:13","23.9548"
"2017-08-24","08:10:13","23.7464"
"2017-08-24","09:10:13","23.6817"
"2017-08-24","10:10:13","23.8122"
"2017-08-24","11:10:13","23.9537"
"2017-08-24","12:10:13","24.0856"
"2017-08-24","13:10:13","24.4063"
"2017-08-24","14:10:13","24.5669"
"2017-08-24","15:10:13","24.7489"
"2017-08-24","16:10:13","24.9013"
"2017-08-24","17:10:13","25.1855"
"2017-08-24","18:10:13","25.5522"
"2017-08-24","19:10:13","25.5794"
"2017-08-24","20:10:13","25.3030"
"2017-08-24","21:10:13","25.0938"
"2017-08-24","22:10:13","24.9411"
"2017-08-24","23:10:13","24.5854"
"2017-08-25","00:10:13","24.0941"
"2017-08-25","01:10:13","23.7128"
"2017-08-25","02:10:13","23.5361"
"2017-08-25","03:10:13","23.3680"
"2017-08-25","04:10:13","23.2360"
"2017-08-25","05:10:13","23.1560"
"2017-08-25","06:10:13","23.1453"
"2017-08-25","07:10:13","22.8314"
"2017-08-25","08:10:13","22.7330"
"2017-08-25","09:10:13","22.7154"
"2017-08-25","10:10:13","22.7659"
"2017-08-25","11:10:13","22.8296"
"2017-08-25","12:10:13","22.7354"
"2017-08-25","13:10:13","22.6717"
"2017-08-25","14:10:13","22.7067"
"2017-08-25","15:10:13","22.8490"
"2017-08-25","16:10:13","23.1624"
"2017-08-25","17:10:13","23.4469"
"2017-08-25","18:10:13","23.6748"
"2017-08-25","19:10:13","23.9472"
"2017-08-25","20:10:13","24.0845"
"2017-08-25","21:10:13","24.0708"
"2017-08-25","22:10:13","23.9873"
"2017-08-25","23:10:13","23.7355"
"2017-08-26","00:10:13","23.4206"
"2017-08-26","01:10:13","23.0773"
"2017-08-26","02:10:13","22.7437"
"2017-08-26","03:10:13","22.3988"
"2017-08-26","04:10:13","22.0443"
"2017-08-26","05:10:13","21.6816"
"2017-08-26","06:10:13","21.6085"
"2017-08-26","07:10:13","21.5908"
"2017-08-26","08:10:13","21.5875"
"2017-08-26","09:10:13","21.6723"
"2017-08-26","10:10:13","21.7363"
"2017-08-26","11:10:13","21.8047"
"2017-08-26","12:10:13","21.7650"
"2017-08-26","13:10:13","21.6016"
"2017-08-26","14:10:13","21.6152"
"2017-08-26","15:10:13","21.5752"
"2017-08-26","16:10:13","21.5962"
"2017-08-26","17:10:13","21.4845"
"2017-08-26","18:10:13","21.4054"
"2017-08-26","19:10:13","21.3156"
"2017-08-26","20:10:13","21.1467"
"2017-08-26","21:10:13","20.9950"
"2017-08-26","22:10:13","20.9649"
"2017-08-26","23:10:13","21.0659"
"2017-08-27","00:10:13","21.0782"
"2017-08-27","01:10:13","21.0635"
"2017-08-27","02:10:13","21.0310"
"2017-08-27","03:10:13","20.9430"
"2017-08-27","04:10:13","20.9168"
"2017-08-27","05:10:13","20.9268"
"2017-08-27","06:10:13","20.9718"
"2017-08-27","07:10:13","20.9085"
"2017-08-27","08:10:13","20.7737"
"2017-08-27","09:10:13","20.7709"
"2017-08-27","10:10:13","21.0256"
"2017-08-27","11:10:13","21.4697"
"2017-08-27","12:10:13","21.9200"
"2017-08-27","13:10:13","22.3661"
"2017-08-27","14:10:13","22.7130"
"2017-08-27","15:10:13","22.7874"
"2017-08-27","16:10:13","22.9787"
"2017-08-27","17:10:13","23.0288"
"2017-08-27","18:10:13","23.2312"
"2017-08-27","19:10:13","23.3751"
"2017-08-27","20:10:13","23.4167"
"2017-08-27","21:10:13","23.2143"
"2017-08-27","22:10:13","22.9237"
"2017-08-27","23:10:13","22.7839"
"2017-08-28","00:10:13","22.5577"
"2017-08-28","01:10:13","22.3336"
"2017-08-28","02:10:13","22.1638"
"2017-08-28","03:10:13","22.0598"
"2017-08-28","04:10:13","21.7934"
"2017-08-28","05:10:13","21.4416"
"2017-08-28","06:10:13","21.2387"
"2017-08-28","07:10:13","21.3746"
"2017-08-28","08:10:13","21.6013"
"2017-08-28","09:10:13","21.8921"
"2017-08-28","10:10:13","22.4485"
"2017-08-28","11:10:13","22.8700"
"2017-08-28","12:10:13","22.9860"
"2017-08-28","13:10:13","23.1005"
"2017-08-28","14:10:13","23.4073"
"2017-08-28","15:10:13","23.8075"
"2017-08-28","16:10:13","24.2646"
"2017-08-28","17:10:13","24.7457"
"2017-08-28","18:10:13","25.2162"
"2017-08-28","19:10:13","25.6072"
"2017-08-28","20:10:13","25.8098"
"2017-08-28","21:10:13","25.7310"
"2017-08-28","22:10:13","25.4521"
"2017-08-28","23:10:13","25.0416"
"2017-08-29","00:10:13","24.5499"
"2017-08-29","01:10:13","24.0231"
"2017-08-29","02:10:13","23.4884"
"2017-08-29","03:10:13","22.9558"
"2017-08-29","04:10:13","22.4458"
"2017-08-29","05:10:13","21.9825"
"2017-08-29","06:10:13","21.5534"
"2017-08-29","07:10:13","21.1616"
"2017-08-29","08:10:13","20.9628"
"2017-08-29","09:10:13","20.9869"
"2017-08-29","10:10:13","21.1691"
"2017-08-29","11:10:13","21.4755"
"2017-08-29","12:10:13","21.9082"
"2017-08-29","13:10:13","22.4942"
"2017-08-29","14:10:13","23.2522"
"2017-08-29","15:10:13","23.8477"
"2017-08-29","16:10:13","24.4573"
"2017-08-29","17:10:13","25.0717"
"2017-08-29","18:10:13","25.6172"
"2017-08-29","19:10:13","26.0303"
"2017-08-29","20:10:13","26.2181"
"2017-08-29","21:10:13","26.1557"
"2017-08-29","22:10:13","25.9344"
"2017-08-29","23:10:13","25.5766"
"2017-08-30","00:10:13","25.1266"
"2017-08-30","01:10:13","24.6258"
"2017-08-30","02:10:13","24.1074"
"2017-08-30","03:10:13","23.6155"
"2017-08-30","04:10:13","23.1467"
"2017-08-30","05:10:13","22.6832"
"2017-08-30","06:10:13","22.2237"
"2017-08-30","07:10:13","21.8467"
"2017-08-30","08:10:13","21.7230"
"2017-08-30","09:10:13","21.8188"
"2017-08-30","10:10:13","22.0435"
"2017-08-30","11:10:13","22.3623"
"2017-08-30","12:10:13","22.7839"
"2017-08-30","13:10:13","23.2893"
"2017-08-30","14:10:13","23.8111"
"2017-08-30","15:10:13","24.2919"
"2017-08-30","16:10:13","24.7571"
"2017-08-30","17:10:13","25.2011"
"2017-08-30","18:10:13","25.5644"
"2017-08-30","19:10:13","25.7550"
"2017-08-30","20:10:13","25.7311"
"2017-08-30","21:10:13","25.5756"
"2017-08-30","22:10:13","25.3775"
"2017-08-30","23:10:13","25.1664"
"2017-08-31","00:10:13","24.9262"
"2017-08-31","01:10:13","24.6553"
"2017-08-31","02:10:13","24.3608"
"2017-08-31","03:10:13","24.0620"
"2017-08-31","04:10:13","23.7677"
"2017-08-31","05:10:13","23.4775"
"2017-08-31","06:10:13","23.2197"
"2017-08-31","07:10:13","22.9934"
"2017-08-31","08:10:13","22.7942"
"2017-08-31","09:10:13","22.6225"
"2017-08-31","10:10:13","22.4437"
"2017-08-31","11:10:13","22.2971"
"2017-08-31","12:10:13","22.0986"
"2017-08-31","13:10:13","22.0010"
"2017-08-31","14:10:13","21.9714"
"2017-08-31","15:10:13","22.0294"
"2017-08-31","16:10:13","22.2418"
"2017-08-31","17:10:13","22.6674"
"2017-08-31","18:10:13","23.0909"
"2017-08-31","19:10:13","23.4170"
"2017-08-31","20:10:13","23.5856"
"2017-08-31","21:10:13","23.5986"
"2017-08-31","22:10:13","23.5211"
"2017-08-31","23:10:13","23.3908"
"2017-09-01","00:10:13","23.2485"
"2017-09-01","01:10:13","23.0924"
"2017-09-01","02:10:13","22.8803"
"2017-09-01","03:10:13","22.6033"
"2017-09-01","04:10:13","22.2682"
"2017-09-01","05:10:13","21.8909"
"2017-09-01","06:10:13","21.4959"
"2017-09-01","07:10:13","21.0811"
"2017-09-01","08:10:13","20.7540"
"2017-09-01","09:10:13","20.3739"
"2017-09-01","10:10:13","20.1371"
"2017-09-01","11:10:13","20.2878"
"2017-09-01","12:10:13","20.2199"
"2017-09-01","13:10:13","20.2658"
"2017-09-01","14:10:13","20.3839"
"2017-09-01","15:10:13","20.5468"
"2017-09-01","16:10:13","20.7446"
"2017-09-01","17:10:13","20.9572"
"2017-09-01","18:10:13","21.1408"
"2017-09-01","19:10:13","21.2852"
"2017-09-01","20:10:13","21.3148"
"2017-09-01","21:10:13","21.1531"
"2017-09-01","22:10:13","20.8731"
"2017-09-01","23:10:13","20.5146"
"2017-09-02","00:10:13","20.1251"
"2017-09-02","01:10:13","19.7424"
"2017-09-02","02:10:13","19.4072"
"2017-09-02","03:10:13","19.1526"
"2017-09-02","04:10:13","18.9354"
"2017-09-02","05:10:13","18.6984"
"2017-09-02","06:10:13","18.4352"
"2017-09-02","07:10:13","18.1514"
"2017-09-02","08:10:13","17.9018"
"2017-09-02","09:10:13","17.8661"
"2017-09-02","10:10:13","17.8865"
"2017-09-02","11:10:13","17.9322"
"2017-09-02","12:10:13","18.0519"
"2017-09-02","13:10:13","18.2632"
"2017-09-02","14:10:13","18.5441"
"2017-09-02","15:10:13","18.8375"
"2017-09-02","16:10:13","19.0731"
"2017-09-02","17:10:13","19.1767"
"2017-09-02","18:10:13","19.1939"
"2017-09-02","19:10:13","19.1453"
"2017-09-02","20:10:13","19.0448"
"2017-09-02","21:10:13","18.9098"
"2017-09-02","22:10:13","18.7803"
"2017-09-02","23:10:13","18.6250"
"2017-09-03","00:10:13","18.4460"
"2017-09-03","01:10:13","18.2368"
"2017-09-03","02:10:13","17.9910"
"2017-09-03","03:10:13","17.7323"
"2017-09-03","04:10:13","17.4640"
"2017-09-03","05:10:13","17.1971"
"2017-09-03","06:10:13","16.9206"
"2017-09-03","07:10:13","16.6166"
"2017-09-03","08:10:13","16.5039"
"2017-09-03","09:10:13","16.6218"
"2017-09-03","10:10:13","16.9175"
"2017-09-03","11:10:13","17.3593"
"2017-09-03","12:10:13","17.9023"
"2017-09-03","13:10:13","18.5035"
"2017-09-03","14:10:13","19.1367"
"2017-09-03","15:10:13","19.7705"
"2017-09-03","16:10:13","20.3559"
"2017-09-03","17:10:13","20.8623"
"2017-09-03","18:10:13","21.2306"
"2017-09-03","19:10:13","21.4673"
"2017-09-03","20:10:13","21.5738"
"2017-09-03","21:10:13","21.5572"
"2017-09-03","22:10:13","21.4732"
"2017-09-03","23:10:13","21.3654"
"2017-09-04","00:10:13","21.2306"
"2017-09-04","01:10:13","21.0904"
"2017-09-04","02:10:13","20.9439"
"2017-09-04","03:10:13","20.7963"
"2017-09-04","04:10:13","20.6562"
"2017-09-04","05:10:13","20.5051"
"2017-09-04","06:10:13","20.3501"
"2017-09-04","07:10:13","20.1906"
"2017-09-04","08:10:13","20.0473"
"2017-09-04","09:10:13","20.0418"
"2017-09-04","10:10:13","20.1147"
"2017-09-04","11:10:13","20.0848"
"2017-09-04","12:10:13","20.2320"
"2017-09-04","13:10:13","20.5038"
"2017-09-04","14:10:13","20.8530"
"2017-09-04","15:10:13","21.2284"
"2017-09-04","16:10:13","21.5607"
"2017-09-04","17:10:13","21.8045"
"2017-09-04","18:10:13","21.9889"
"2017-09-04","19:10:13","22.1245"
"2017-09-04","20:10:13","22.1901"
"2017-09-04","21:10:13","22.1449"
"2017-09-04","22:10:13","22.0497"
"2017-09-04","23:10:13","21.9365"
"2017-09-05","00:10:13","21.7915"
"2017-09-05","01:10:13","21.6133"
"2017-09-05","02:10:13","21.4288"
"2017-09-05","03:10:13","21.2699"
"2017-09-05","04:10:13","21.1444"
"2017-09-05","05:10:13","21.0471"
"2017-09-05","06:10:13","20.9709"
"2017-09-05","07:10:13","20.9063"
"2017-09-05","08:10:13","20.9282"
"2017-09-05","09:10:13","21.1370"
"2017-09-05","10:10:13","21.4051"
"2017-09-05","11:10:13","21.5492"
"2017-09-05","12:10:13","21.7570"
"2017-09-05","13:10:13","21.9073"
"2017-09-05","14:10:13","22.1673"
"2017-09-05","15:10:13","22.5308"
"2017-09-05","16:10:13","22.9365"
"2017-09-05","17:10:13","23.3533"
"2017-09-05","18:10:13","23.7504"
"2017-09-05","19:10:13","24.0322"
"2017-09-05","20:10:13","24.0732"
"2017-09-05","21:10:13","23.9707"
"2017-09-05","22:10:13","23.8351"
"2017-09-05","23:10:13","23.5693"
"2017-09-06","00:10:13","23.2567"
"2017-09-06","01:10:13","22.9777"
"2017-09-06","02:10:13","22.7505"
"2017-09-06","03:10:13","22.5569"
"2017-09-06","04:10:13","22.4010"
"2017-09-06","05:10:13","22.5148"
"2017-09-06","06:10:13","22.5934"
"2017-09-06","07:10:13","22.6938"
"2017-09-06","08:10:13","22.6846"
"2017-09-06","09:10:13","22.5694"
"2017-09-06","10:10:13","22.6844"
"2017-09-06","11:10:13","22.8390"
"2017-09-06","12:10:13","23.0000"
"2017-09-06","13:10:13","23.1159"
"2017-09-06","14:10:13","23.3427"
"2017-09-06","15:10:13","23.5485"
"2017-09-06","16:10:13","23.6784"
"2017-09-06","17:10:13","23.7794"
"2017-09-06","18:10:13","23.9537"
"2017-09-06","19:10:13","24.1336"
"2017-09-06","20:10:13","24.1678"
"2017-09-06","21:10:13","24.1241"
"2017-09-06","22:10:13","24.1475"
"2017-09-06","23:10:13","23.9966"
"2017-09-07","00:10:13","23.8039"
"2017-09-07","01:10:13","23.7237"
"2017-09-07","02:10:13","23.6390"
"2017-09-07","03:10:13","23.5052"
"2017-09-07","04:10:13","23.3646"
"2017-09-07","05:10:13","23.2957"
"2017-09-07","06:10:13","23.2105"
"2017-09-07","07:10:13","23.1029"
"2017-09-07","08:10:13","23.1693"
"2017-09-07","09:10:13","23.2714"
"2017-09-07","10:10:13","23.2400"
"2017-09-07","11:10:13","23.5033"
"2017-09-07","12:10:13","23.1417"
"2017-09-07","13:10:13","22.9809"
"2017-09-07","14:10:13","23.0389"
"2017-09-07","15:10:13","23.0575"
"2017-09-07","16:10:13","23.0343"
"2017-09-07","17:10:13","23.0653"
"2017-09-07","18:10:13","23.3030"
"2017-09-07","19:10:13","23.3798"
"2017-09-07","20:10:13","23.3435"
"2017-09-07","21:10:13","23.3231"
"2017-09-07","22:10:13","23.2088"
"2017-09-07","23:10:13","22.9825"
"2017-09-08","00:10:13","22.7656"
"2017-09-08","01:10:13","22.5592"
"2017-09-08","02:10:13","22.3708"
"2017-09-08","03:10:13","22.1763"
"2017-09-08","04:10:13","21.9906"
"2017-09-08","05:10:13","21.9926"
"2017-09-08","06:10:13","21.8687"
"2017-09-08","07:10:13","21.6997"
"2017-09-08","08:10:13","21.6047"
"2017-09-08","09:10:13","21.5874"
"2017-09-08","10:10:13","21.7186"
"2017-09-08","11:10:13","21.9485"
"2017-09-08","12:10:13","22.1173"
"2017-09-08","13:10:13","22.3473"
"2017-09-08","14:10:13","22.6809"
"2017-09-08","15:10:13","23.1033"
"2017-09-08","16:10:13","23.4607"
"2017-09-08","17:10:13","23.7024"
"2017-09-08","18:10:13","24.0336"
"2017-09-08","19:10:13","23.9908"
"2017-09-08","20:10:13","24.1371"
"2017-09-08","21:10:13","24.2086"
"2017-09-08","22:10:13","23.4232"
"2017-09-08","23:10:13","23.3349"
"2017-09-09","00:10:13","23.2180"
"2017-09-09","01:10:13","23.1119"
"2017-09-09","02:10:13","23.0585"
"2017-09-09","03:10:13","22.8463"
"2017-09-09","04:10:13","22.5447"
"2017-09-09","05:10:13","22.3940"
"2017-09-09","06:10:13","22.2780"
"2017-09-09","07:10:13","22.2672"
"2017-09-09","08:10:13","22.3945"
"2017-09-09","09:10:13","22.4886"
"2017-09-09","10:10:13","22.6856"
"2017-09-09","11:10:13","22.9818"
"2017-09-09","12:10:13","23.1874"
"2017-09-09","13:10:13","23.3926"
"2017-09-09","14:10:13","23.6172"
"2017-09-09","15:10:13","23.7817"
"2017-09-09","16:10:13","24.0518"
"2017-09-09","17:10:13","23.9899"
"2017-09-09","18:10:13","23.9609"
"2017-09-09","19:10:13","23.8112"
"2017-09-09","20:10:13","23.6334"
"2017-09-09","21:10:13","23.4092"
"2017-09-09","22:10:13","23.2247"
"2017-09-09","23:10:13","22.9267"
"2017-09-10","00:10:13","22.7254"
"2017-09-10","01:10:13","22.6299"
"2017-09-10","02:10:13","22.5322"
"2017-09-10","03:10:13","22.3751"
"2017-09-10","04:10:13","22.1503"
"2017-09-10","05:10:13","21.9013"
"2017-09-10","06:10:13","21.7254"
"2017-09-10","07:10:13","21.4684"
"2017-09-10","08:10:13","21.1671"
"2017-09-10","09:10:13","20.9934"
"2017-09-10","10:10:13","21.1258"
"2017-09-10","11:10:13","21.2951"
"2017-09-10","12:10:13","21.3041"
"2017-09-10","13:10:13","21.3319"
"2017-09-10","14:10:13","21.4305"
"2017-09-10","15:10:13","21.5539"
"2017-09-10","16:10:13","21.7192"
"2017-09-10","17:10:13","21.8366"
"2017-09-10","18:10:13","22.0950"
"2017-09-10","19:10:13","22.2952"
"2017-09-10","20:10:13","22.2791"
"2017-09-10","21:10:13","21.9229"
"2017-09-10","22:10:13","21.7642"
"2017-09-10","23:10:13","21.5209"
"2017-09-11","00:10:13","21.2366"
"2017-09-11","01:10:13","20.9498"
"2017-09-11","02:10:13","20.6806"
"2017-09-11","03:10:13","20.4329"
"2017-09-11","04:10:13","20.1950"
"2017-09-11","05:10:13","19.9577"
"2017-09-11","06:10:13","19.7309"
"2017-09-11","07:10:13","19.5335"
"2017-09-11","08:10:13","19.3765"
"2017-09-11","09:10:13","19.3132"
"2017-09-11","10:10:13","19.3453"
"2017-09-11","11:10:13","19.5944"
"2017-09-11","12:10:13","19.7493"
"2017-09-11","13:10:13","19.9635"
"2017-09-11","14:10:13","20.2444"
"2017-09-11","15:10:13","20.5707"
"2017-09-11","16:10:13","20.7870"
"2017-09-11","17:10:13","20.9220"
"2017-09-11","18:10:13","20.9422"
"2017-09-11","19:10:13","20.8687"
"2017-09-11","20:10:13","20.6977"
"2017-09-11","21:10:13","20.4868"
"2017-09-11","22:10:13","20.2567"
"2017-09-11","23:10:13","19.9980"
"2017-09-12","00:10:13","19.7663"
"2017-09-12","01:10:13","19.5628"
"2017-09-12","02:10:13","19.3677"
"2017-09-12","03:10:13","19.1748"
"2017-09-12","04:10:13","18.9877"
"2017-09-12","05:10:13","18.8129"
"2017-09-12","06:10:13","18.6203"
"2017-09-12","07:10:13","18.4082"
"2017-09-12","08:10:13","18.2557"
"2017-09-12","09:10:13","18.1900"
"2017-09-12","10:10:13","18.1117"
"2017-09-12","11:10:13","18.0426"
"2017-09-12","12:10:13","18.0414"
"2017-09-12","13:10:13","18.1191"
"2017-09-12","14:10:13","18.2555"
"2017-09-12","15:10:13","18.4533"
"2017-09-12","16:10:13","18.8178"
"2017-09-12","17:10:13","19.0201"
"2017-09-12","18:10:13","19.0758"
"2017-09-12","19:10:13","19.0236"
"2017-09-12","20:10:13","18.9532"
"2017-09-12","21:10:13","19.2813"
"2017-09-12","22:10:13","19.5509"
"2017-09-12","23:10:13","19.3586"
"2017-09-13","00:10:13","19.3890"
"2017-09-13","01:10:13","19.3537"
"2017-09-13","02:10:13","19.3169"
"2017-09-13","03:10:13","19.3321"
"2017-09-13","04:10:13","19.3179"
"2017-09-13","05:10:13","19.3306"
"2017-09-13","06:10:13","19.4868"
"2017-09-13","07:10:13","19.6062"
"2017-09-13","08:10:13","19.8267"
"2017-09-13","09:10:13","20.2457"
"2017-09-13","10:10:13","20.5264"
"2017-09-13","11:10:13","20.6958"
"2017-09-13","12:10:13","20.7051"
"2017-09-13","13:10:13","20.9829"
"2017-09-13","14:10:13","21.2757"
"2017-09-13","15:10:13","21.5526"
"2017-09-13","16:10:13","21.8139"
"2017-09-13","17:10:13","22.1383"
"2017-09-13","18:10:13","22.2481"
"2017-09-13","19:10:13","22.1942"
"2017-09-13","20:10:13","21.9163"
"2017-09-13","21:10:13","21.7710"
"2017-09-13","22:10:13","21.7940"
"2017-09-13","23:10:13","21.7712"
"2017-09-14","00:10:13","21.6411"
"2017-09-14","01:10:13","21.4710"
"2017-09-14","02:10:13","21.4306"
"2017-09-14","03:10:13","21.4877"
"2017-09-14","04:10:13","21.6606"
"2017-09-14","05:10:13","21.6868"
"2017-09-14","06:10:13","21.6238"
"2017-09-14","07:10:13","21.4951"
"2017-09-14","08:10:13","21.4141"
"2017-09-14","09:10:13","21.4469"
"2017-09-14","10:10:13","21.4472"
"2017-09-14","11:10:13","21.5533"
"2017-09-14","12:10:13","21.7268"
"2017-09-14","13:10:13","21.9319"
"2017-09-14","14:10:13","22.1056"
"2017-09-14","15:10:13","22.2056"
