Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180803_1.vld
Source Device: Minilog-TD-4338
Study Description: GP150A3
Minilog Initialized: 2018-08-03 13:13:43 (UTC-3)
Study Start Time: 2018-08-03 13:13:43
Study Stop Time: 2018-08-03 13:40:12
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-03,13:13:43,20.62,-1.99
2018-08-03,13:13:44,20.62,0.00
2018-08-03,13:13:45,20.62,-1.99
2018-08-03,13:13:46,20.62,0.00
2018-08-03,13:13:47,20.62,0.00
2018-08-03,13:13:48,20.62,-1.99
2018-08-03,13:13:49,20.62,0.00
2018-08-03,13:13:50,20.62,0.00
2018-08-03,13:13:51,20.62,0.00
2018-08-03,13:13:52,20.62,0.00
2018-08-03,13:13:53,20.62,0.00
2018-08-03,13:13:54,20.62,0.00
2018-08-03,13:13:55,20.62,-1.99
2018-08-03,13:13:56,20.62,0.00
2018-08-03,13:13:57,20.62,0.00
2018-08-03,13:13:58,20.62,0.00
2018-08-03,13:13:59,20.62,0.00
2018-08-03,13:14:00,20.62,0.00
2018-08-03,13:14:01,20.62,0.00
2018-08-03,13:14:02,20.62,0.00
2018-08-03,13:14:03,20.62,0.00
2018-08-03,13:14:04,20.62,0.00
2018-08-03,13:14:05,20.62,0.00
2018-08-03,13:14:06,20.62,-1.99
2018-08-03,13:14:07,20.62,0.00
2018-08-03,13:14:08,20.62,-1.99
2018-08-03,13:14:09,20.62,0.00
2018-08-03,13:14:10,20.62,0.00
2018-08-03,13:14:11,20.62,-1.99
2018-08-03,13:14:12,20.62,0.00
2018-08-03,13:14:13,20.62,0.00
2018-08-03,13:14:14,20.62,0.00
2018-08-03,13:14:15,20.62,0.00
2018-08-03,13:14:16,20.62,0.00
2018-08-03,13:14:17,20.62,0.00
2018-08-03,13:14:18,20.62,0.00
2018-08-03,13:14:19,20.62,0.00
2018-08-03,13:14:20,20.62,0.00
2018-08-03,13:14:21,20.62,0.00
2018-08-03,13:14:22,20.62,0.00
2018-08-03,13:14:23,20.62,0.00
2018-08-03,13:14:24,20.62,0.00
2018-08-03,13:14:25,20.62,0.00
2018-08-03,13:14:26,20.62,0.00
2018-08-03,13:14:27,20.62,0.00
2018-08-03,13:14:28,20.62,0.00
2018-08-03,13:14:29,20.62,0.00
2018-08-03,13:14:30,20.62,0.00
2018-08-03,13:14:31,20.62,0.00
2018-08-03,13:14:32,20.62,0.00
2018-08-03,13:14:33,20.62,0.00
2018-08-03,13:14:34,20.62,0.00
2018-08-03,13:14:35,20.62,0.00
2018-08-03,13:14:36,20.62,0.00
2018-08-03,13:14:37,20.62,-1.99
2018-08-03,13:14:38,20.62,0.00
2018-08-03,13:14:39,20.62,-1.99
2018-08-03,13:14:40,20.62,-1.99
2018-08-03,13:14:41,20.62,0.00
2018-08-03,13:14:42,20.62,0.00
2018-08-03,13:14:43,20.62,0.00
2018-08-03,13:14:44,20.62,0.00
2018-08-03,13:14:45,20.62,0.00
2018-08-03,13:14:46,20.62,0.00
2018-08-03,13:14:47,20.62,0.00
2018-08-03,13:14:48,20.62,0.00
2018-08-03,13:14:49,20.62,0.00
2018-08-03,13:14:50,20.62,0.00
2018-08-03,13:14:51,20.62,0.00
2018-08-03,13:14:52,20.62,0.00
2018-08-03,13:14:53,20.62,0.00
2018-08-03,13:14:54,20.62,0.00
2018-08-03,13:14:55,20.62,0.00
2018-08-03,13:14:56,20.62,0.00
2018-08-03,13:14:57,20.62,0.00
2018-08-03,13:14:58,20.62,0.00
2018-08-03,13:14:59,20.62,0.00
2018-08-03,13:15:00,20.62,0.00
2018-08-03,13:15:01,20.62,-1.99
2018-08-03,13:15:02,20.62,0.00
2018-08-03,13:15:03,20.62,0.00
2018-08-03,13:15:04,20.62,0.00
2018-08-03,13:15:05,20.62,0.00
2018-08-03,13:15:06,20.62,0.00
2018-08-03,13:15:07,20.62,0.00
2018-08-03,13:15:08,20.62,0.00
2018-08-03,13:15:09,20.62,-1.99
2018-08-03,13:15:10,20.62,0.00
2018-08-03,13:15:11,20.62,0.00
2018-08-03,13:15:12,20.62,0.00
2018-08-03,13:15:13,20.62,0.00
2018-08-03,13:15:14,20.62,0.00
2018-08-03,13:15:15,20.62,0.00
2018-08-03,13:15:16,20.62,0.00
2018-08-03,13:15:17,20.62,0.00
2018-08-03,13:15:18,20.62,0.00
2018-08-03,13:15:19,20.62,0.00
2018-08-03,13:15:20,20.62,0.00
2018-08-03,13:15:21,20.62,0.00
2018-08-03,13:15:22,20.62,0.00
2018-08-03,13:15:23,20.62,0.00
2018-08-03,13:15:24,20.62,0.00
2018-08-03,13:15:25,20.62,0.00
2018-08-03,13:15:26,20.62,0.00
2018-08-03,13:15:27,20.62,0.00
2018-08-03,13:15:28,20.62,0.00
2018-08-03,13:15:29,20.62,0.00
2018-08-03,13:15:30,20.62,0.00
2018-08-03,13:15:31,20.62,0.00
2018-08-03,13:15:32,20.62,-1.99
2018-08-03,13:15:33,20.62,0.00
2018-08-03,13:15:34,20.62,0.00
2018-08-03,13:15:35,20.62,0.00
2018-08-03,13:15:36,20.62,-1.99
2018-08-03,13:15:37,20.62,0.00
2018-08-03,13:15:38,20.62,0.00
2018-08-03,13:15:39,20.62,0.00
2018-08-03,13:15:40,20.62,0.00
2018-08-03,13:15:41,20.62,0.00
2018-08-03,13:15:42,20.62,0.00
2018-08-03,13:15:43,20.62,0.00
2018-08-03,13:15:44,20.62,0.00
2018-08-03,13:15:45,20.62,0.00
2018-08-03,13:15:46,20.62,0.00
2018-08-03,13:15:47,20.62,0.00
2018-08-03,13:15:48,20.62,0.00
2018-08-03,13:15:49,20.62,0.00
2018-08-03,13:15:50,20.62,0.00
2018-08-03,13:15:51,20.62,0.00
2018-08-03,13:15:52,20.62,-1.99
2018-08-03,13:15:53,20.62,-1.99
2018-08-03,13:15:54,20.62,-1.99
2018-08-03,13:15:55,20.62,-1.99
2018-08-03,13:15:56,20.62,-1.99
2018-08-03,13:15:57,20.62,-1.99
2018-08-03,13:15:58,20.62,-1.99
2018-08-03,13:15:59,20.62,-1.99
2018-08-03,13:16:00,20.62,-3.98
2018-08-03,13:16:01,20.62,-1.99
2018-08-03,13:16:02,20.62,-3.98
2018-08-03,13:16:03,20.62,-1.99
2018-08-03,13:16:04,20.62,-3.98
2018-08-03,13:16:05,20.62,-1.99
2018-08-03,13:16:06,20.62,-1.99
2018-08-03,13:16:07,20.62,-3.98
2018-08-03,13:16:08,20.62,-1.99
2018-08-03,13:16:09,20.62,-1.99
2018-08-03,13:16:10,20.62,-1.99
2018-08-03,13:16:11,20.62,-1.99
2018-08-03,13:16:12,20.62,-1.99
2018-08-03,13:16:13,20.62,-1.99
2018-08-03,13:16:14,20.62,-1.99
2018-08-03,13:16:15,20.62,-1.99
2018-08-03,13:16:16,20.62,-1.99
2018-08-03,13:16:17,20.62,-1.99
2018-08-03,13:16:18,20.62,-1.99
2018-08-03,13:16:19,20.62,-1.99
2018-08-03,13:16:20,20.62,-1.99
2018-08-03,13:16:21,20.62,-1.99
2018-08-03,13:16:22,20.62,-1.99
2018-08-03,13:16:23,20.62,-1.99
2018-08-03,13:16:24,20.62,-1.99
2018-08-03,13:16:25,20.62,-1.99
2018-08-03,13:16:26,20.62,-1.99
2018-08-03,13:16:27,20.62,-1.99
2018-08-03,13:16:28,20.62,-1.99
2018-08-03,13:16:29,20.62,-1.99
2018-08-03,13:16:30,20.62,-1.99
2018-08-03,13:16:31,20.62,-1.99
2018-08-03,13:16:32,20.62,-1.99
2018-08-03,13:16:33,20.62,-1.99
2018-08-03,13:16:34,20.62,0.00
2018-08-03,13:16:35,20.62,-1.99
2018-08-03,13:16:36,20.62,-1.99
2018-08-03,13:16:37,20.62,-1.99
2018-08-03,13:16:38,20.62,-1.99
2018-08-03,13:16:39,20.62,-1.99
2018-08-03,13:16:40,20.62,-1.99
2018-08-03,13:16:41,20.62,-1.99
2018-08-03,13:16:42,20.62,-1.99
2018-08-03,13:16:43,20.62,0.00
2018-08-03,13:16:44,20.62,-1.99
2018-08-03,13:16:45,20.62,-1.99
2018-08-03,13:16:46,20.62,0.00
2018-08-03,13:16:47,20.62,-1.99
2018-08-03,13:16:48,20.62,0.00
2018-08-03,13:16:49,20.62,-1.99
2018-08-03,13:16:50,20.62,-1.99
2018-08-03,13:16:51,20.62,-1.99
2018-08-03,13:16:52,20.62,-1.99
2018-08-03,13:16:53,20.62,0.00
2018-08-03,13:16:54,20.62,-1.99
2018-08-03,13:16:55,20.62,-1.99
2018-08-03,13:16:56,20.62,-1.99
2018-08-03,13:16:57,20.62,-1.99
2018-08-03,13:16:58,20.62,-1.99
2018-08-03,13:16:59,20.62,-1.99
