Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180802_1.vld
Source Device: Minilog-TD-4338
Study Description: GP128A1
Minilog Initialized: 2018-08-02 16:00:01 (UTC-3)
Study Start Time: 2018-08-02 16:00:01
Study Stop Time: 2018-08-02 16:25:40
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-02,16:00:01,20.62,0.00
2018-08-02,16:00:02,20.62,0.00
2018-08-02,16:00:03,20.62,-1.99
2018-08-02,16:00:04,20.62,-1.99
2018-08-02,16:00:05,20.62,-1.99
2018-08-02,16:00:06,20.62,-1.99
2018-08-02,16:00:07,20.62,-1.99
2018-08-02,16:00:08,20.62,-1.99
2018-08-02,16:00:09,20.62,-1.99
2018-08-02,16:00:10,20.62,-1.99
2018-08-02,16:00:11,20.62,-1.99
2018-08-02,16:00:12,20.62,-1.99
2018-08-02,16:00:13,20.62,-1.99
2018-08-02,16:00:14,20.62,-1.99
2018-08-02,16:00:15,20.62,-1.99
2018-08-02,16:00:16,20.62,-1.99
2018-08-02,16:00:17,20.62,-1.99
2018-08-02,16:00:18,20.62,-1.99
2018-08-02,16:00:19,20.62,-1.99
2018-08-02,16:00:20,20.62,-1.99
2018-08-02,16:00:21,20.62,-1.99
2018-08-02,16:00:22,20.62,-1.99
2018-08-02,16:00:23,20.62,-1.99
2018-08-02,16:00:24,20.62,-1.99
2018-08-02,16:00:25,20.62,-1.99
2018-08-02,16:00:26,20.62,-1.99
2018-08-02,16:00:27,20.62,-1.99
2018-08-02,16:00:28,20.62,-1.99
2018-08-02,16:00:29,20.62,-1.99
2018-08-02,16:00:30,20.62,-1.99
2018-08-02,16:00:31,20.62,-1.99
2018-08-02,16:00:32,20.62,-1.99
2018-08-02,16:00:33,20.62,-1.99
2018-08-02,16:00:34,20.62,-1.99
2018-08-02,16:00:35,20.62,-1.99
2018-08-02,16:00:36,20.62,-1.99
2018-08-02,16:00:37,20.62,-1.99
2018-08-02,16:00:38,20.62,-1.99
