Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180808_1.vld
Source Device: Minilog-TD-4338
Study Description: GP043A1
Minilog Initialized: 2018-08-08 06:31:29 (UTC-3)
Study Start Time: 2018-08-08 06:31:29
Study Stop Time: 2018-08-08 07:00:58
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-08,06:31:29,20.62,-1.99
2018-08-08,06:31:30,20.62,-1.99
2018-08-08,06:31:31,20.62,-1.99
2018-08-08,06:31:32,20.62,-1.99
2018-08-08,06:31:33,20.62,-1.99
2018-08-08,06:31:34,20.62,-1.99
2018-08-08,06:31:35,20.62,-1.99
2018-08-08,06:31:36,20.62,-1.99
2018-08-08,06:31:37,20.62,-1.99
2018-08-08,06:31:38,20.62,-1.99
2018-08-08,06:31:39,20.62,-1.99
2018-08-08,06:31:40,20.62,-1.99
2018-08-08,06:31:41,20.62,-1.99
2018-08-08,06:31:42,20.62,-1.99
2018-08-08,06:31:43,20.62,-1.99
2018-08-08,06:31:44,20.62,-1.99
2018-08-08,06:31:45,20.62,-1.99
2018-08-08,06:31:46,20.62,-1.99
2018-08-08,06:31:47,20.62,-1.99
2018-08-08,06:31:48,20.62,-1.99
2018-08-08,06:31:49,20.62,-1.99
2018-08-08,06:31:50,20.62,-1.99
2018-08-08,06:31:51,20.62,-1.99
2018-08-08,06:31:52,20.62,-1.99
2018-08-08,06:31:53,20.62,-1.99
2018-08-08,06:31:54,20.62,-1.99
2018-08-08,06:31:55,20.62,-1.99
2018-08-08,06:31:56,20.62,-1.99
2018-08-08,06:31:57,20.62,-1.99
2018-08-08,06:31:58,20.62,0.00
2018-08-08,06:31:59,20.62,-1.99
2018-08-08,06:32:00,20.62,-1.99
2018-08-08,06:32:01,20.62,-1.99
2018-08-08,06:32:02,20.62,-1.99
2018-08-08,06:32:03,20.62,-1.99
2018-08-08,06:32:04,20.62,-1.99
2018-08-08,06:32:05,20.62,-1.99
2018-08-08,06:32:06,20.62,-1.99
2018-08-08,06:32:07,20.62,-1.99
2018-08-08,06:32:08,20.62,-1.99
2018-08-08,06:32:09,20.62,-1.99
2018-08-08,06:32:10,20.62,-1.99
2018-08-08,06:32:11,20.62,-1.99
2018-08-08,06:32:12,20.62,-1.99
2018-08-08,06:32:13,20.62,-1.99
2018-08-08,06:32:14,20.62,-1.99
2018-08-08,06:32:15,20.62,0.00
2018-08-08,06:32:16,20.62,-1.99
2018-08-08,06:32:17,20.62,-1.99
2018-08-08,06:32:18,20.62,-1.99
2018-08-08,06:32:19,20.62,-1.99
2018-08-08,06:32:20,20.62,-1.99
2018-08-08,06:32:21,20.62,-1.99
2018-08-08,06:32:22,20.62,-1.99
2018-08-08,06:32:23,20.62,-1.99
2018-08-08,06:32:24,20.62,-1.99
2018-08-08,06:32:25,20.62,-1.99
2018-08-08,06:32:26,20.62,0.00
2018-08-08,06:32:27,20.62,-1.99
2018-08-08,06:32:28,20.62,-1.99
2018-08-08,06:32:29,20.62,-1.99
2018-08-08,06:32:30,20.62,-1.99
2018-08-08,06:32:31,20.62,-1.99
2018-08-08,06:32:32,20.62,-1.99
2018-08-08,06:32:33,20.62,-1.99
2018-08-08,06:32:34,20.62,-1.99
2018-08-08,06:32:35,20.62,-1.99
2018-08-08,06:32:36,20.62,-1.99
2018-08-08,06:32:37,20.62,-1.99
2018-08-08,06:32:38,20.62,-1.99
2018-08-08,06:32:39,20.62,-1.99
2018-08-08,06:32:40,20.62,-1.99
