Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180817_1.vld
Source Device: Minilog-TD-4338
Study Description: GP074A1
Minilog Initialized: 2018-08-17 12:14:16 (UTC-3)
Study Start Time: 2018-08-17 12:14:16
Study Stop Time: 2018-08-17 13:04:55
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-17,12:14:16,20.62,-1.99
2018-08-17,12:14:17,20.62,-1.99
2018-08-17,12:14:18,20.62,-1.99
2018-08-17,12:14:19,20.62,-1.99
2018-08-17,12:14:20,20.62,-1.99
2018-08-17,12:14:21,20.62,-1.99
2018-08-17,12:14:22,20.62,-1.99
2018-08-17,12:14:23,20.62,-1.99
2018-08-17,12:14:24,20.62,-1.99
2018-08-17,12:14:25,20.62,-1.99
2018-08-17,12:14:26,20.62,-1.99
2018-08-17,12:14:27,20.62,0.00
2018-08-17,12:14:28,20.62,0.00
2018-08-17,12:14:29,20.62,0.00
2018-08-17,12:14:30,20.62,-1.99
2018-08-17,12:14:31,20.62,-1.99
2018-08-17,12:14:32,20.62,-1.99
2018-08-17,12:14:33,20.62,-1.99
2018-08-17,12:14:34,20.62,-1.99
2018-08-17,12:14:35,20.62,-1.99
2018-08-17,12:14:36,20.62,-1.99
2018-08-17,12:14:37,20.62,-1.99
2018-08-17,12:14:38,20.62,-1.99
2018-08-17,12:14:39,20.62,-1.99
2018-08-17,12:14:40,20.62,-1.99
2018-08-17,12:14:41,20.62,-1.99
2018-08-17,12:14:42,20.62,-1.99
2018-08-17,12:14:43,20.62,-1.99
2018-08-17,12:14:44,20.62,-1.99
2018-08-17,12:14:45,20.62,-1.99
2018-08-17,12:14:46,20.62,-1.99
2018-08-17,12:14:47,20.62,-1.99
2018-08-17,12:14:48,20.62,-1.99
2018-08-17,12:14:49,20.62,-1.99
2018-08-17,12:14:50,20.62,-1.99
2018-08-17,12:14:51,20.62,-1.99
2018-08-17,12:14:52,20.62,-1.99
2018-08-17,12:14:53,20.62,-1.99
2018-08-17,12:14:54,20.62,-1.99
2018-08-17,12:14:55,20.62,-1.99
2018-08-17,12:14:56,20.62,-1.99
2018-08-17,12:14:57,20.62,-1.99
2018-08-17,12:14:58,20.62,-1.99
2018-08-17,12:14:59,20.62,-1.99
2018-08-17,12:15:00,20.62,-1.99
2018-08-17,12:15:01,20.62,-1.99
2018-08-17,12:15:02,20.62,-1.99
2018-08-17,12:15:03,20.62,-1.99
2018-08-17,12:15:04,20.62,-1.99
2018-08-17,12:15:05,20.62,-1.99
2018-08-17,12:15:06,20.62,-1.99
2018-08-17,12:15:07,20.62,-1.99
2018-08-17,12:15:08,20.62,-1.99
2018-08-17,12:15:09,20.62,-1.99
2018-08-17,12:15:10,20.62,-1.99
2018-08-17,12:15:11,20.62,-1.99
2018-08-17,12:15:12,20.62,-1.99
2018-08-17,12:15:13,20.62,-1.99
2018-08-17,12:15:14,20.62,-1.99
2018-08-17,12:15:15,20.62,-1.99
2018-08-17,12:15:16,20.62,-1.99
2018-08-17,12:15:17,20.62,-1.99
2018-08-17,12:15:18,20.62,-1.99
2018-08-17,12:15:19,20.62,-1.99
2018-08-17,12:15:20,20.62,-1.99
2018-08-17,12:15:21,20.62,-1.99
2018-08-17,12:15:22,20.62,-1.99
2018-08-17,12:15:23,20.62,-1.99
2018-08-17,12:15:24,20.62,-1.99
2018-08-17,12:15:25,20.62,-1.99
2018-08-17,12:15:26,20.62,-1.99
2018-08-17,12:15:27,20.62,-1.99
2018-08-17,12:15:28,20.62,-1.99
2018-08-17,12:15:29,20.62,-1.99
2018-08-17,12:15:30,20.62,-1.99
2018-08-17,12:15:31,20.62,-1.99
2018-08-17,12:15:32,20.62,-1.99
2018-08-17,12:15:33,20.62,-1.99
2018-08-17,12:15:34,20.62,-1.99
2018-08-17,12:15:35,20.62,-1.99
2018-08-17,12:15:36,20.62,-1.99
2018-08-17,12:15:37,20.62,-1.99
2018-08-17,12:15:38,20.62,-1.99
2018-08-17,12:15:39,20.62,-1.99
2018-08-17,12:15:40,20.62,-1.99
