Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180803_1.vld
Source Device: Minilog-TD-4338
Study Description: GP150A1
Minilog Initialized: 2018-08-03 11:37:14 (UTC-3)
Study Start Time: 2018-08-03 11:37:14
Study Stop Time: 2018-08-03 12:02:03
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-03,11:37:14,20.62,-1.99
2018-08-03,11:37:15,20.62,-1.99
2018-08-03,11:37:16,20.62,0.00
2018-08-03,11:37:17,20.62,-1.99
2018-08-03,11:37:18,20.62,-1.99
2018-08-03,11:37:19,20.62,-1.99
2018-08-03,11:37:20,20.62,-1.99
2018-08-03,11:37:21,20.62,-1.99
2018-08-03,11:37:22,20.62,-1.99
2018-08-03,11:37:23,20.62,-1.99
2018-08-03,11:37:24,20.62,-1.99
2018-08-03,11:37:25,20.62,0.00
2018-08-03,11:37:26,20.62,-1.99
2018-08-03,11:37:27,20.62,-1.99
2018-08-03,11:37:28,20.62,-1.99
2018-08-03,11:37:29,20.62,-1.99
2018-08-03,11:37:30,20.62,-1.99
2018-08-03,11:37:31,20.62,-1.99
2018-08-03,11:37:32,20.62,-1.99
2018-08-03,11:37:33,20.62,-1.99
2018-08-03,11:37:34,20.62,-1.99
2018-08-03,11:37:35,20.62,-1.99
2018-08-03,11:37:36,20.62,-1.99
2018-08-03,11:37:37,20.62,-1.99
2018-08-03,11:37:38,20.62,-1.99
2018-08-03,11:37:39,20.62,-1.99
2018-08-03,11:37:40,20.62,-1.99
2018-08-03,11:37:41,20.62,-1.99
2018-08-03,11:37:42,20.62,-1.99
2018-08-03,11:37:43,20.62,-1.99
2018-08-03,11:37:44,20.62,-1.99
2018-08-03,11:37:45,20.62,-1.99
2018-08-03,11:37:46,20.62,-1.99
2018-08-03,11:37:47,20.62,0.00
2018-08-03,11:37:48,20.62,-1.99
2018-08-03,11:37:49,20.62,-1.99
2018-08-03,11:37:50,20.62,-1.99
2018-08-03,11:37:51,20.62,-1.99
2018-08-03,11:37:52,20.62,-1.99
2018-08-03,11:37:53,20.62,-1.99
2018-08-03,11:37:54,20.62,-1.99
2018-08-03,11:37:55,20.62,-1.99
2018-08-03,11:37:56,20.62,-1.99
2018-08-03,11:37:57,20.62,-1.99
2018-08-03,11:37:58,20.62,-1.99
2018-08-03,11:37:59,20.62,-1.99
2018-08-03,11:38:00,20.62,-1.99
2018-08-03,11:38:01,20.62,-1.99
2018-08-03,11:38:02,20.62,-1.99
2018-08-03,11:38:03,20.62,-1.99
2018-08-03,11:38:04,20.62,-1.99
2018-08-03,11:38:05,20.62,-1.99
2018-08-03,11:38:06,20.62,-1.99
2018-08-03,11:38:07,20.62,-1.99
2018-08-03,11:38:08,20.62,-1.99
2018-08-03,11:38:09,20.62,-1.99
