Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180908_1.vld
Source Device: Minilog-TD-4338
Study Description: GP206F
Minilog Initialized: 2018-09-08 06:16:19 (UTC-3)
Study Start Time: 2018-09-08 06:16:19
Study Stop Time: 2018-09-08 06:43:38
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-09-08,06:16:19,20.62,-1.99
2018-09-08,06:16:20,20.62,-1.99
2018-09-08,06:16:21,20.62,-1.99
2018-09-08,06:16:22,20.62,-1.99
2018-09-08,06:16:23,20.62,-1.99
2018-09-08,06:16:24,20.62,-1.99
2018-09-08,06:16:25,20.62,-1.99
2018-09-08,06:16:26,20.62,-1.99
2018-09-08,06:16:27,20.62,-1.99
2018-09-08,06:16:28,20.62,-1.99
2018-09-08,06:16:29,20.62,-1.99
2018-09-08,06:16:30,20.52,-1.99
2018-09-08,06:16:31,20.62,-1.99
2018-09-08,06:16:32,20.62,-1.99
2018-09-08,06:16:33,20.62,-1.99
2018-09-08,06:16:34,20.62,-1.99
2018-09-08,06:16:35,20.62,-1.99
2018-09-08,06:16:36,20.52,-1.99
2018-09-08,06:16:37,20.52,-1.99
2018-09-08,06:16:38,20.52,-1.99
2018-09-08,06:16:39,20.62,-1.99
2018-09-08,06:16:40,20.62,-1.99
2018-09-08,06:16:41,20.52,-1.99
2018-09-08,06:16:42,20.62,-1.99
2018-09-08,06:16:43,20.62,-1.99
2018-09-08,06:16:44,20.62,-1.99
2018-09-08,06:16:45,20.52,-1.99
2018-09-08,06:16:46,20.62,-1.99
2018-09-08,06:16:47,20.52,-1.99
2018-09-08,06:16:48,20.62,-1.99
2018-09-08,06:16:49,20.62,-1.99
2018-09-08,06:16:50,20.52,0.00
2018-09-08,06:16:51,20.52,-1.99
2018-09-08,06:16:52,20.62,-1.99
2018-09-08,06:16:53,20.62,-1.99
2018-09-08,06:16:54,20.62,-1.99
2018-09-08,06:16:55,20.62,-1.99
2018-09-08,06:16:56,20.52,-1.99
2018-09-08,06:16:57,20.52,-1.99
2018-09-08,06:16:58,20.62,0.00
2018-09-08,06:16:59,20.62,-1.99
2018-09-08,06:17:00,20.62,-1.99
2018-09-08,06:17:01,20.62,0.00
2018-09-08,06:17:02,20.52,-1.99
2018-09-08,06:17:03,20.52,-1.99
2018-09-08,06:17:04,20.62,-1.99
2018-09-08,06:17:05,20.62,-1.99
2018-09-08,06:17:06,20.62,-1.99
2018-09-08,06:17:07,20.62,-1.99
2018-09-08,06:17:08,20.62,-1.99
2018-09-08,06:17:09,20.62,-1.99
2018-09-08,06:17:10,20.62,0.00
2018-09-08,06:17:11,20.52,-1.99
2018-09-08,06:17:12,20.52,-1.99
2018-09-08,06:17:13,20.62,0.00
2018-09-08,06:17:14,20.52,-1.99
2018-09-08,06:17:15,20.52,-1.99
2018-09-08,06:17:16,20.52,-1.99
2018-09-08,06:17:17,20.62,-1.99
2018-09-08,06:17:18,20.52,-1.99
2018-09-08,06:17:19,20.52,-1.99
2018-09-08,06:17:20,20.52,-1.99
2018-09-08,06:17:21,20.52,-1.99
2018-09-08,06:17:22,20.52,-1.99
2018-09-08,06:17:23,20.52,-1.99
2018-09-08,06:17:24,20.62,-1.99
2018-09-08,06:17:25,20.52,-1.99
2018-09-08,06:17:26,20.52,0.00
2018-09-08,06:17:27,20.52,-1.99
2018-09-08,06:17:28,20.52,0.00
2018-09-08,06:17:29,20.52,-1.99
2018-09-08,06:17:30,20.52,-1.99
2018-09-08,06:17:31,20.62,-1.99
2018-09-08,06:17:32,20.62,-1.99
2018-09-08,06:17:33,20.62,-1.99
2018-09-08,06:17:34,20.62,-1.99
2018-09-08,06:17:35,20.52,-1.99
2018-09-08,06:17:36,20.52,-1.99
2018-09-08,06:17:37,20.52,-1.99
