Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180910_1.vld
Source Device: Minilog-TD-4338
Study Description: GP198F
Minilog Initialized: 2018-09-10 08:35:10 (UTC-3)
Study Start Time: 2018-09-10 08:35:10
Study Stop Time: 2018-09-10 09:04:59
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-09-10,08:35:10,19.51,-1.99
2018-09-10,08:35:11,19.51,0.00
2018-09-10,08:35:12,19.51,-1.99
2018-09-10,08:35:13,19.51,0.00
2018-09-10,08:35:14,19.51,-1.99
2018-09-10,08:35:15,19.51,0.00
2018-09-10,08:35:16,19.51,0.00
2018-09-10,08:35:17,19.51,-1.99
2018-09-10,08:35:18,19.51,-1.99
2018-09-10,08:35:19,19.51,0.00
2018-09-10,08:35:20,19.51,-1.99
2018-09-10,08:35:21,19.51,-1.99
2018-09-10,08:35:22,19.51,-1.99
2018-09-10,08:35:23,19.51,-1.99
2018-09-10,08:35:24,19.51,-1.99
2018-09-10,08:35:25,19.51,-1.99
2018-09-10,08:35:26,19.51,-1.99
2018-09-10,08:35:27,19.51,-1.99
2018-09-10,08:35:28,19.51,-1.99
2018-09-10,08:35:29,19.41,-1.99
2018-09-10,08:35:30,19.41,-1.99
2018-09-10,08:35:31,19.41,-1.99
2018-09-10,08:35:32,19.41,-1.99
2018-09-10,08:35:33,19.41,-1.99
2018-09-10,08:35:34,19.41,-1.99
2018-09-10,08:35:35,19.41,-1.99
2018-09-10,08:35:36,19.41,-1.99
2018-09-10,08:35:37,19.41,-1.99
2018-09-10,08:35:38,19.41,-1.99
2018-09-10,08:35:39,19.41,-1.99
2018-09-10,08:35:40,19.41,-1.99
2018-09-10,08:35:41,19.31,-1.99
2018-09-10,08:35:42,19.41,-1.99
2018-09-10,08:35:43,19.41,-1.99
2018-09-10,08:35:44,19.41,-1.99
2018-09-10,08:35:45,19.31,-1.99
2018-09-10,08:35:46,19.41,-1.99
2018-09-10,08:35:47,19.41,-1.99
2018-09-10,08:35:48,19.41,-1.99
2018-09-10,08:35:49,19.31,-1.99
2018-09-10,08:35:50,19.31,-1.99
2018-09-10,08:35:51,19.31,-1.99
2018-09-10,08:35:52,19.31,-1.99
2018-09-10,08:35:53,19.21,-1.99
2018-09-10,08:35:54,19.21,0.00
2018-09-10,08:35:55,19.21,-1.99
2018-09-10,08:35:56,19.21,-1.99
2018-09-10,08:35:57,19.21,-1.99
2018-09-10,08:35:58,19.21,-1.99
2018-09-10,08:35:59,19.21,-1.99
2018-09-10,08:36:00,19.21,-1.99
2018-09-10,08:36:01,19.21,-1.99
2018-09-10,08:36:02,19.21,-1.99
