Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180902_1.vld
Source Device: Minilog-TD-4338
Study Description: GP231F
Minilog Initialized: 2018-09-02 12:08:02 (UTC-3)
Study Start Time: 2018-09-02 12:08:02
Study Stop Time: 2018-09-02 12:59:31
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-09-02,12:08:02,20.62,-1.99
2018-09-02,12:08:03,20.62,-1.99
2018-09-02,12:08:04,20.62,-1.99
2018-09-02,12:08:05,20.62,-1.99
2018-09-02,12:08:06,20.62,-1.99
2018-09-02,12:08:07,20.62,-1.99
2018-09-02,12:08:08,20.62,-1.99
2018-09-02,12:08:09,20.62,-1.99
2018-09-02,12:08:10,20.62,-1.99
2018-09-02,12:08:11,20.62,-1.99
2018-09-02,12:08:12,20.62,-1.99
2018-09-02,12:08:13,20.62,0.00
2018-09-02,12:08:14,20.62,-1.99
2018-09-02,12:08:15,20.62,-1.99
2018-09-02,12:08:16,20.62,-1.99
2018-09-02,12:08:17,20.62,-1.99
2018-09-02,12:08:18,20.62,-1.99
2018-09-02,12:08:19,20.62,-1.99
2018-09-02,12:08:20,20.62,-1.99
2018-09-02,12:08:21,20.62,-1.99
2018-09-02,12:08:22,20.62,-1.99
2018-09-02,12:08:23,20.62,-1.99
2018-09-02,12:08:24,20.62,-1.99
2018-09-02,12:08:25,20.62,-1.99
2018-09-02,12:08:26,20.62,-1.99
2018-09-02,12:08:27,20.62,-1.99
2018-09-02,12:08:28,20.62,0.00
2018-09-02,12:08:29,20.62,-1.99
2018-09-02,12:08:30,20.62,-1.99
2018-09-02,12:08:31,20.62,-1.99
2018-09-02,12:08:32,20.62,-1.99
2018-09-02,12:08:33,20.62,-1.99
2018-09-02,12:08:34,20.62,-1.99
2018-09-02,12:08:35,20.62,-1.99
2018-09-02,12:08:36,20.62,-1.99
2018-09-02,12:08:37,20.62,-1.99
2018-09-02,12:08:38,20.62,-1.99
2018-09-02,12:08:39,20.62,-1.99
2018-09-02,12:08:40,20.62,-1.99
2018-09-02,12:08:41,20.62,-1.99
2018-09-02,12:08:42,20.62,-1.99
2018-09-02,12:08:43,20.62,-1.99
