"","date","time","hydrophone","value","signalpower"
"45911","2022-08-17","09:52:26",0,5.05,84
"45912","2022-08-17","09:53:23",0,2.41,92
"45913","2022-08-17","09:59:05",0,1.255,86
"45914","2022-08-17","09:59:21",0,4.475,74
"45915","2022-08-17","09:59:27",0,3.24,88
"45916","2022-08-17","09:59:32",0,2.37,87
"45917","2022-08-17","09:59:37",0,1.415,88
"45918","2022-08-17","09:59:43",0,2.355,83
"45919","2022-08-17","09:59:59",0,2.9,95
"45920","2022-08-17","10:00:09",0,5.18,93
"45921","2022-08-17","10:00:15",0,2.185,94
"45922","2022-08-17","10:00:50",1,3.44,65
"45923","2022-08-17","10:00:50",0,3.505,110
"45924","2022-08-17","10:00:56",1,5.065,62
"45925","2022-08-17","10:00:56",0,7.165,91
"45926","2022-08-17","10:01:01",1,3.825,65
"45927","2022-08-17","10:01:02",0,1.745,112
"45928","2022-08-17","10:01:07",1,3.93,59
"45929","2022-08-17","10:01:07",0,5.12,98
"45930","2022-08-17","10:01:12",1,4.005,60
"45931","2022-08-17","10:01:12",0,3.8,105
"45932","2022-08-17","10:01:18",1,4.675,65
"45933","2022-08-17","10:01:18",0,4.795,102
"45934","2022-08-17","10:01:23",1,5.83,64
"45935","2022-08-17","10:01:23",0,7.155,91
"45936","2022-08-17","10:01:29",0,3.975,96
"45937","2022-08-17","10:01:35",0,3.64,110
"45938","2022-08-17","10:01:45",1,6.79,65
"45939","2022-08-17","10:01:45",0,5.535,110
"45940","2022-08-17","10:01:55",0,0.495,86
"45941","2022-08-17","10:02:10",1,4.49,63
"45942","2022-08-17","10:02:46",1,5.545,66
"45943","2022-08-17","10:02:46",0,5.1,111
"45944","2022-08-17","10:03:02",0,6.54,89
"45945","2022-08-17","10:03:23",0,1.795,102
"45946","2022-08-17","10:03:33",1,7.385,52
"45947","2022-08-17","10:03:33",0,6.355,103
"45948","2022-08-17","10:04:09",1,5.335,58
"45949","2022-08-17","10:04:09",0,5.31,102
"45950","2022-08-17","10:04:14",1,5.605,58
"45951","2022-08-17","10:04:15",0,5.67,97
"45952","2022-08-17","10:04:20",1,6.89,56
"45953","2022-08-17","10:04:20",0,6.005,100
"45954","2022-08-17","10:04:25",1,5.855,65
"45955","2022-08-17","10:04:25",0,6.575,101
"45956","2022-08-17","10:04:31",1,6.795,60
"45957","2022-08-17","10:04:31",0,6.9,97
"45958","2022-08-17","10:04:37",1,7.825,66
"45959","2022-08-17","10:04:37",0,7.71,97
"45960","2022-08-17","10:04:42",1,8.28,65
"45961","2022-08-17","10:04:43",0,8.4,101
"45962","2022-08-17","10:04:48",1,8.875,64
"45963","2022-08-17","10:04:48",0,9.02,109
"45964","2022-08-17","10:04:54",1,8.23,64
"45965","2022-08-17","10:04:54",0,8.055,97
"45966","2022-08-17","10:05:00",0,8.54,96
"45967","2022-08-17","10:05:06",0,8.48,110
"45968","2022-08-17","10:05:11",1,8.435,62
"45969","2022-08-17","10:05:11",0,8.735,108
"45970","2022-08-17","10:05:17",0,9.615,93
"45971","2022-08-17","10:06:08",0,3.87,99
"45972","2022-08-17","10:06:13",0,3.55,93
"45973","2022-08-17","10:06:18",1,2.635,53
"45974","2022-08-17","10:06:19",0,2.585,93
"45975","2022-08-17","10:06:24",0,2.625,91
"45976","2022-08-17","10:06:29",0,2.465,105
"45977","2022-08-17","10:06:35",1,2.115,63
"45978","2022-08-17","10:06:35",0,2.345,95
"45979","2022-08-17","10:06:40",1,6.165,61
"45980","2022-08-17","10:06:40",0,6.29,109
"45981","2022-08-17","10:06:51",1,8.57,62
"45982","2022-08-17","10:06:51",0,8.605,99
"45983","2022-08-17","10:06:57",1,7.01,60
"45984","2022-08-17","10:06:57",0,6.885,104
"45985","2022-08-17","10:07:08",1,14.99,62
"45986","2022-08-17","10:07:08",0,19.95,81
"45987","2022-08-17","10:07:14",0,9.015,94
"45988","2022-08-17","10:07:14",1,18.02,63
"45989","2022-08-17","10:07:19",0,2.31,105
"45990","2022-08-17","10:07:24",0,2.76,84
"45991","2022-08-17","10:08:50",0,1.38,90
"45992","2022-08-17","10:09:25",0,1.425,80
"45993","2022-08-17","10:10:06",1,3.465,55
"45994","2022-08-17","10:10:06",0,3.085,117
"45995","2022-08-17","10:10:11",1,2.83,58
"45996","2022-08-17","10:10:11",0,4.55,97
"45997","2022-08-17","10:10:16",1,3.08,58
"45998","2022-08-17","10:10:17",0,4.165,90
"45999","2022-08-17","10:10:22",1,2.58,65
"46000","2022-08-17","10:10:22",0,0.47,107
"46001","2022-08-17","10:10:27",0,2.61,96
"46002","2022-08-17","10:10:33",0,3,96
"46003","2022-08-17","10:10:38",0,3.33,97
"46004","2022-08-17","10:10:43",0,2.12,89
"46005","2022-08-17","10:10:48",0,2.1,94
"46006","2022-08-17","10:10:54",0,1.935,93
"46007","2022-08-17","10:10:59",0,3.595,88
"46008","2022-08-17","10:11:15",0,2.455,87
"46009","2022-08-17","10:11:21",0,1.62,94
"46010","2022-08-17","10:11:26",0,3.14,87
"46011","2022-08-17","10:11:47",0,1.83,80
"46012","2022-08-17","10:12:12",0,0.57,81
