"","date","time","hydrophone","value","signalpower"
"110481","2022-09-07","06:16:40",0,1.585,89
"110482","2022-09-07","06:16:46",0,1.995,87
"110483","2022-09-07","06:16:51",0,2.08,118
"110484","2022-09-07","06:16:56",0,2.255,117
"110485","2022-09-07","06:17:02",1,1.98,72
"110486","2022-09-07","06:17:02",0,2.045,120
"110487","2022-09-07","06:17:12",1,1.685,68
"110488","2022-09-07","06:17:12",0,6.305,82
"110489","2022-09-07","06:17:17",1,1.64,71
"110490","2022-09-07","06:17:18",0,0.205,86
"110491","2022-09-07","06:17:23",1,1.53,71
"110492","2022-09-07","06:17:28",1,1.595,71
"110493","2022-09-07","06:17:28",0,2.39,89
"110494","2022-09-07","06:17:33",1,1.7,67
"110495","2022-09-07","06:17:33",0,0.76,106
"110496","2022-09-07","06:17:38",1,1.485,72
"110497","2022-09-07","06:17:39",0,6.805,75
"110498","2022-09-07","06:17:44",1,1.535,69
"110499","2022-09-07","06:17:49",1,1.565,71
"110500","2022-09-07","06:17:49",0,0.37,89
"110501","2022-09-07","06:17:54",1,2.25,67
"110502","2022-09-07","06:17:54",0,0.33,105
"110503","2022-09-07","06:18:00",0,2.415,109
"110504","2022-09-07","06:18:00",1,2.415,71
"110505","2022-09-07","06:18:10",0,1.98,112
"110506","2022-09-07","06:18:10",1,2.48,72
"110507","2022-09-07","06:18:20",1,5.08,76
"110508","2022-09-07","06:18:21",0,5.085,120
"110509","2022-09-07","06:18:27",1,23.205,74
"110510","2022-09-07","06:18:27",0,23.945,119
"110511","2022-09-07","06:18:43",1,7.65,69
"110512","2022-09-07","06:18:49",1,6.74,59
"110513","2022-09-07","06:18:49",0,7.225,113
"110514","2022-09-07","06:18:54",1,6.15,71
"110515","2022-09-07","06:18:54",0,8.495,92
"110516","2022-09-07","06:19:00",1,6,61
"110517","2022-09-07","06:19:00",0,5.86,93
"110518","2022-09-07","06:19:05",1,5.83,64
"110519","2022-09-07","06:19:05",0,5.71,90
"110520","2022-09-07","06:19:11",0,3.675,94
"110521","2022-09-07","06:19:11",1,5.915,60
"110522","2022-09-07","06:19:16",1,5.415,59
"110523","2022-09-07","06:19:17",0,7.335,90
"110524","2022-09-07","06:19:22",1,5.465,62
"110525","2022-09-07","06:19:22",0,5.305,97
"110526","2022-09-07","06:19:27",1,5.665,65
"110527","2022-09-07","06:19:28",0,4.895,106
"110528","2022-09-07","06:19:33",1,5.425,64
"110529","2022-09-07","06:19:33",0,6.035,97
"110530","2022-09-07","06:19:39",1,5.755,61
"110531","2022-09-07","06:19:39",0,4.525,112
"110532","2022-09-07","06:19:44",1,5.91,57
"110533","2022-09-07","06:19:44",0,5.93,110
"110534","2022-09-07","06:19:50",1,5.875,55
"110535","2022-09-07","06:19:50",0,5.475,110
"110536","2022-09-07","06:19:55",1,5.92,54
"110537","2022-09-07","06:19:55",0,5.815,106
"110538","2022-09-07","06:20:01",1,6.43,54
"110539","2022-09-07","06:20:01",0,5.77,105
"110540","2022-09-07","06:20:06",1,5.45,57
"110541","2022-09-07","06:20:06",0,5.83,99
"110542","2022-09-07","06:20:12",1,5.5,59
"110543","2022-09-07","06:20:12",0,5.975,107
"110544","2022-09-07","06:20:18",1,6.025,57
"110545","2022-09-07","06:20:18",0,7.62,98
"110546","2022-09-07","06:20:28",1,5.84,64
"110547","2022-09-07","06:20:34",1,6.2,64
"110548","2022-09-07","06:20:34",0,5.175,104
"110549","2022-09-07","06:20:39",1,5.66,64
"110550","2022-09-07","06:20:39",0,5.265,107
"110551","2022-09-07","06:20:55",1,7.165,55
"110552","2022-09-07","06:20:55",0,5.495,103
"110553","2022-09-07","06:21:01",1,6.7,53
"110554","2022-09-07","06:21:01",0,6.815,104
"110555","2022-09-07","06:21:06",1,7.49,54
"110556","2022-09-07","06:21:06",0,7.12,104
"110557","2022-09-07","06:21:22",1,8.015,59
"110558","2022-09-07","06:21:22",0,7.81,104
"110559","2022-09-07","06:21:38",0,13.245,84
"110560","2022-09-07","06:21:54",1,6.95,58
"110561","2022-09-07","06:21:54",0,5.845,108
"110562","2022-09-07","06:22:00",1,7.085,51
"110563","2022-09-07","06:22:00",0,11.295,83
"110564","2022-09-07","06:22:20",0,0.43,74
"110565","2022-09-07","06:22:50",0,1.835,89
"110566","2022-09-07","06:23:06",0,0.64,85
"110567","2022-09-07","06:23:11",1,7.605,61
"110568","2022-09-07","06:23:11",0,0.33,89
"110569","2022-09-07","06:23:21",0,0.92,75
"110570","2022-09-07","06:23:37",1,7.965,50
"110571","2022-09-07","06:23:37",0,5.135,85
"110572","2022-09-07","06:23:42",0,4.145,88
