[NOTUS TEXTFILE V3.1]
File Created: 23-Jul-2020 12:28:43
Tow Date: 23-Jul-2020 6:17:28


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,06:17:35,---,---,46°54.842' N,64°18.849' W,---,
C24S,06:18:19,---,---,46°54.788' N,64°18.945' W,---,
C24S,06:19:03,---,---,46°54.730' N,64°19.041' W,---,
C24S,06:19:47,---,---,46°54.675' N,64°19.137' W,---,
C24S,06:20:32,---,---,46°54.614' N,64°19.233' W,---,
C24S,06:21:16,---,---,46°54.557' N,64°19.328' W,---,
C24S,06:22:00,---,---,46°54.498' N,64°19.420' W,---,
C24S,06:22:44,---,---,46°54.442' N,64°19.516' W,---,
C24S,06:23:28,---,---,46°54.384' N,64°19.606' W,---,
C24S,06:24:12,---,---,46°54.325' N,64°19.700' W,---,
C24S,06:24:56,---,---,46°54.266' N,64°19.793' W,---,
C24S,06:25:40,---,---,46°54.209' N,64°19.887' W,---,
C24S,06:26:24,---,---,46°54.152' N,64°19.978' W,---,
C24S,06:27:09,---,---,46°54.097' N,64°20.070' W,---,
C24S,06:27:53,---,---,46°54.048' N,64°20.149' W,---,
C24S,06:28:36,---,---,46°54.011' N,64°20.209' W,---,
C24S,06:29:21,---,---,46°53.989' N,64°20.247' W,---,
C24S,06:30:05,---,---,46°53.995' N,64°20.257' W,---,
C24S,06:30:49,---,---,46°54.002' N,64°20.259' W,---,
C24S,06:31:33,---,---,46°54.009' N,64°20.261' W,---,
C24S,06:32:17,---,---,46°54.014' N,64°20.261' W,---,
C24S,06:33:01,---,---,46°54.021' N,64°20.262' W,---,
C24S,06:33:46,---,---,46°54.024' N,64°20.262' W,---,
C24S,06:34:30,---,---,46°54.030' N,64°20.258' W,---,
C24S,06:35:14,---,---,46°54.033' N,64°20.256' W,---,
C24S,06:35:58,---,---,46°54.043' N,64°20.255' W,---,
C24S,06:36:42,---,---,46°54.049' N,64°20.204' W,---,
C24S,06:37:26,---,---,46°54.138' N,64°20.172' W,---,
C24S,06:38:10,---,---,46°54.244' N,64°20.170' W,---,
C24S,06:38:51,---,---,46°54.307' N,64°20.167' W,---,
C24S,06:39:33,---,---,46°54.357' N,64°20.167' W,---,
C24S,06:40:08,59.7,24.8,46°54.410' N,64°20.169' W,---,
C24S,06:40:43,88.5,36.7,46°54.448' N,64°20.165' W,---,
C24S,06:41:20,87.9,31.5,46°54.483' N,64°20.163' W,---,
C24S,06:41:57,88.3,31.7,46°54.512' N,64°20.157' W,---,
C24S,06:42:34,87.7,32.0,46°54.540' N,64°20.151' W,---,
C24S,06:43:11,87.9,31.4,46°54.562' N,64°20.149' W,---,
C24S,06:43:45,88.5,31.9,46°54.584' N,64°20.148' W,---,
C24S,06:44:22,87.9,31.9,46°54.610' N,64°20.147' W,---,
C24S,06:44:59,87.4,32.9,46°54.635' N,64°20.145' W,---,
C24S,06:45:34,87.9,31.7,46°54.659' N,64°20.142' W,---,
C24S,06:46:11,88.0,32.2,46°54.681' N,64°20.140' W,---,
C24S,06:46:49,89.8,32.3,46°54.706' N,64°20.137' W,---,
C24S,06:47:26,88.1,32.1,46°54.732' N,64°20.134' W,---,
C24S,06:48:03,88.0,32.7,46°54.756' N,64°20.133' W,---,
C24S,06:48:40,87.8,32.2,46°54.783' N,64°20.130' W,---,
C24S,06:49:18,88.1,32.7,46°54.810' N,64°20.129' W,---,
C24S,06:49:55,89.2,31.9,46°54.834' N,64°20.127' W,---,
